0,424.24984,481.5181,206.97696,542.618856,437.398551
1,424.261946,481.541978,207.069055,542.734673,437.470289
2,424.268548,481.569127,207.226931,542.839117,437.535215
3,424.278688,481.588639,207.37483,542.949702,437.58898
4,424.285509,481.595653,207.361591,543.055893,437.650178
5,424.291429,481.62256,207.451549,543.175826,437.718808
6,424.30254,481.647416,207.198274,543.28956,437.802708
7,424.291857,481.643339,207.346455,543.392543,437.878667
8,424.313929,481.677364,207.330988,543.507564,437.966051
9,424.314033,481.682939,207.325286,543.604452,438.026681
10,424.342534,481.725556,207.587462,543.737228,438.116754
11,424.322185,481.729138,207.803974,543.836277,438.157842
12,424.345355,481.760755,208.082332,543.959599,438.229216
13,424.346511,481.768254,208.061473,544.06365,438.29221
14,424.343008,481.790587,208.172361,544.181855,438.357131
15,424.369589,481.814879,208.471272,544.288032,438.442215
16,424.380087,481.829058,208.44798,544.410768,438.510805
17,424.37041,481.841739,208.673649,544.502951,438.579649
18,424.387232,481.886947,208.656818,544.630009,438.68854
19,424.400471,481.897072,208.782614,544.72663,438.750873
20,424.40446,481.911769,208.748719,544.846168,438.823489
21,424.408853,481.938248,208.682714,544.957806,438.896727
22,424.417663,481.954247,208.474489,545.074491,438.977224
23,424.430081,481.978215,208.515054,545.197604,439.050358
24,424.436058,482.000146,208.493952,545.289407,439.100398
25,424.457691,482.010097,208.543569,545.420372,439.173739
26,424.455979,482.036185,208.702592,545.51851,439.243293
27,424.478409,482.062687,208.77815,545.642622,439.321595
28,424.478109,482.08449,208.873584,545.738012,439.38839
29,424.488445,482.10376,208.914731,545.859709,439.46339
30,424.501926,482.130101,208.976636,545.979727,439.531662
31,424.498261,482.147458,208.958117,546.075921,439.596413
32,424.51639,482.176022,209.044691,546.199905,439.667569
33,424.522263,482.191064,208.912163,546.30908,439.742717
34,424.530969,482.200393,208.816559,546.435928,439.825296
35,424.54082,482.224868,208.803972,546.533547,439.878541
36,424.553329,482.25615,208.939219,546.652161,439.953295
37,424.562058,482.28651,208.954264,546.775972,440.02296
38,424.55674,482.286026,209.157096,546.873142,440.088469
39,424.574591,482.313875,209.33284,546.986363,440.167018
40,424.58821,482.345387,209.330051,547.111979,440.261953
41,424.595621,482.365462,209.600472,547.217657,440.327011
42,424.605657,482.391871,209.66151,547.331188,440.412447
43,424.628595,482.428508,209.73178,547.4534,440.512076
44,424.624549,482.44264,209.76003,547.559699,440.580606
45,424.648296,482.466296,209.752619,547.670263,440.661529
46,424.651093,482.486809,209.87524,547.789485,440.728119
47,424.654573,482.506906,210.046674,547.897152,440.793198
48,424.673546,482.533027,210.125987,548.017385,440.863215
49,424.693501,482.56888,210.132456,548.130513,440.951312
50,424.701062,482.581446,210.120007,548.228257,441.020024
51,424.705143,482.614177,209.875717,548.357493,441.092716
52,424.708345,482.627215,210.026644,548.457673,441.147869
53,424.720207,482.658287,210.29104,548.57717,441.225695
54,424.743619,482.686424,210.491899,548.685871,441.30014
55,424.751122,482.711623,210.4924,548.80147,441.391591
56,424.76658,482.748028,210.615843,548.920173,441.482869
57,424.777597,482.773665,210.821467,549.034243,441.569276
58,424.78576,482.785515,210.736018,549.138919,441.657218
59,424.789147,482.81121,210.942393,549.23819,441.734694
60,424.805494,482.849157,211.005208,549.359963,441.819623
61,424.834814,482.879239,211.194627,549.475412,441.891849
62,424.840606,482.907548,211.37054,549.589528,441.957036
63,424.840849,482.930984,211.40401,549.710794,442.017123
64,424.855878,482.949457,211.450328,549.822299,442.095693
65,424.874746,482.97788,211.498845,549.930849,442.173708
66,424.886665,482.997193,211.52608,550.049747,442.242159
67,424.889359,483.022196,211.428361,550.168427,442.311047
68,424.906041,483.062009,211.351702,550.289222,442.380085
69,424.917082,483.081322,211.240971,550.410959,442.449631
70,424.918458,483.110263,211.119088,550.51806,442.520929
71,424.953383,483.142428,211.476316,550.644765,442.598965
72,424.966886,483.166601,211.38027,550.773539,442.668555
73,424.981234,483.195772,211.438641,550.890263,442.748632
74,424.973765,483.217435,211.565685,551.007137,442.82009
75,424.986922,483.240387,211.693862,551.124644,442.870263
76,424.986251,483.272102,211.83691,551.24653,442.957709
77,425.00017,483.298878,211.955434,551.352343,443.038015
78,425.01654,483.333346,211.917238,551.485498,443.134794
79,425.040425,483.365234,211.997528,551.609523,443.219124
80,425.047442,483.402201,211.974293,551.725074,443.292541
81,425.067628,483.421214,212.080164,551.860931,443.390494
82,425.068714,483.456867,212.147031,551.983254,443.464129
83,425.076021,483.486682,212.245551,552.101059,443.548353
84,425.101269,483.522554,212.503981,552.233869,443.65333
85,425.115835,483.55063,212.56605,552.357583,443.736687
86,425.130159,483.573869,212.412385,552.479527,443.818268
87,425.13824,483.61999,212.386561,552.606622,443.89866
88,425.145292,483.629203,212.409342,552.73466,443.988984
89,425.168217,483.662103,212.613991,552.867999,444.080022
90,425.182459,483.704297,212.734227,552.991392,444.165684
91,425.193211,483.727697,212.680116,553.124856,444.246547
92,425.208228,483.75994,212.623316,553.254699,444.327501
93,425.230297,483.801834,212.438367,553.391993,444.425792
94,425.242875,483.813925,212.347637,553.514386,444.504093
95,425.260284,483.849428,212.46496,553.652289,444.588529
96,425.261822,483.879402,212.76727,553.776372,444.652964
97,425.27129,483.906337,212.860862,553.914678,444.747227
98,425.292793,483.953792,212.762627,554.050971,444.857223
99,425.311624,483.978458,212.594463,554.185483,444.939569
100,425.313821,484.002087,212.636954,554.309348,445.024603
101,425.325797,484.049023,212.808659,554.453207,445.096602
102,425.334202,484.076429,213.114718,554.588271,445.161529
103,425.341473,484.098112,213.605261,554.719368,445.245489
104,425.374339,484.151197,213.78948,554.873737,445.346219
105,425.382663,484.180054,213.88439,555.016804,445.42268
106,425.394477,484.208231,213.999931,555.152857,445.501747
107,425.406939,484.239022,214.016117,555.290209,445.573351
108,425.424141,484.270158,213.888068,555.431183,445.659545
109,425.449781,484.316701,213.74897,555.580988,445.744297
110,425.461711,484.350681,213.717707,555.721089,445.818438
111,425.476046,484.369554,214.071039,555.853314,445.892347
112,425.499282,484.420046,214.368528,556.005752,446.00494
113,425.49897,484.437456,214.672674,556.139576,446.093381
114,425.52454,484.482616,214.806435,556.292589,446.183759
115,425.536135,484.52195,214.983205,556.437164,446.270272
116,425.546736,484.550011,215.036867,556.578783,446.34396
117,425.560111,484.587835,215.052389,556.723162,446.442767
118,425.570827,484.622137,215.053733,556.871451,446.543304
119,425.586699,484.645166,215.264243,557.01613,446.61721
120,425.603414,484.68413,214.994417,557.161211,446.722197
121,425.609449,484.720112,214.906815,557.314675,446.815212
122,425.639343,484.760826,214.725609,557.467403,446.92217
123,425.651573,484.789853,214.71254,557.602562,447.00252
124,425.675201,484.83067,214.786932,557.752991,447.085477
125,425.692391,484.865074,215.063125,557.895924,447.180635
126,425.724238,484.914077,215.526699,558.05562,447.297427
127,425.717799,484.939166,215.700624,558.198645,447.399249
128,425.736387,484.964681,215.65066,558.347558,447.517056
129,425.752004,485.009769,215.644189,558.495918,447.628172
130,425.770835,485.038806,215.794922,558.64551,447.73088
131,425.794347,485.077538,215.861282,558.802817,447.846365
132,425.799491,485.117007,216.135339,558.950592,447.95448
133,425.823847,485.156579,216.308355,559.115075,448.056783
134,425.852214,485.212177,216.363827,559.267381,448.172289
135,425.86026,485.230472,216.615396,559.404717,448.255251
136,425.876339,485.272519,216.636319,559.567522,448.359154
137,425.887332,485.305562,216.574869,559.710412,448.448342
138,425.901793,485.34359,216.507572,559.866583,448.542961
139,425.915133,485.389251,216.701637,560.027757,448.640624
140,425.929524,485.411241,216.572807,560.166382,448.742842
141,425.956955,485.456937,216.623344,560.321474,448.84492
142,425.968896,485.48961,216.530888,560.470552,448.952579
143,425.995413,485.54927,216.532451,560.637408,449.053088
144,426.013723,485.583256,216.555498,560.787798,449.165346
145,426.022369,485.615054,216.470926,560.942558,449.262049
146,426.037939,485.656155,216.738551,561.088695,449.357113
147,426.062745,485.691798,216.751526,561.247952,449.45657
148,426.08428,485.730963,216.765686,561.391501,449.5727
149,426.100729,485.755001,216.809262,561.535455,449.64432
150,426.130886,485.813692,216.74579,561.713145,449.782416
151,426.138677,485.848793,216.675163,561.851546,449.884396
152,426.14893,485.883065,216.679264,562.010747,449.973057
153,426.173042,485.921516,216.778711,562.160797,450.087812
154,426.186208,485.974874,216.635601,562.316124,450.183759
155,426.204032,486.009468,216.817698,562.47565,450.294431
156,426.225821,486.052604,216.835837,562.631037,450.419573
157,426.235033,486.086276,217.215681,562.793795,450.52954
158,426.265999,486.139207,217.364782,562.938212,450.653977
159,426.277778,486.176966,217.334785,563.094129,450.777237
160,426.284632,486.2236,217.355239,563.2434,450.884193
161,426.308513,486.257444,217.506361,563.398686,450.973737
162,426.327631,486.290701,217.666823,563.552293,451.061817
163,426.357118,486.342376,217.62144,563.710317,451.156733
164,426.36781,486.363303,217.552735,563.865593,451.24276
165,426.384651,486.414195,217.653522,564.024366,451.331195
166,426.41142,486.464913,217.640282,564.179034,451.424935
167,426.440386,486.509726,217.785399,564.342879,451.528969
168,426.437127,486.542567,217.88768,564.483622,451.608526
169,426.471005,486.595552,217.922981,564.640339,451.734766
170,426.496549,486.637394,218.006979,564.801438,451.834072
171,426.506177,486.66098,217.987932,564.94408,451.930865
172,426.528439,486.716392,218.189013,565.114805,452.042668
173,426.544216,486.761191,218.046403,565.273181,452.135735
174,426.564386,486.80774,217.956183,565.424128,452.245012
175,426.588704,486.852516,218.03541,565.572649,452.343313
176,426.613554,486.898914,217.959173,565.742021,452.444553
177,426.619276,486.934791,217.719457,565.881654,452.52255
178,426.649559,486.992941,217.598866,566.04223,452.61935
179,426.664041,487.028576,217.38136,566.200633,452.706743
180,426.679633,487.071002,216.98784,566.362544,452.788889
181,426.715706,487.124201,216.96216,566.519269,452.891026
182,426.744347,487.162563,217.193461,566.666633,452.975016
183,426.752761,487.208118,217.349361,566.826649,453.072564
184,426.774837,487.26531,217.330005,566.974257,453.170377
185,426.785078,487.295844,217.484582,567.124511,453.257917
186,426.819255,487.336438,217.597879,567.283724,453.355533
187,426.837354,487.384858,217.759118,567.431748,453.440178
188,426.848588,487.426003,217.779789,567.578622,453.544042
189,426.88725,487.47128,217.79719,567.757596,453.654016
190,426.902321,487.51559,217.601419,567.906761,453.745935
191,426.918305,487.572617,217.825574,568.059457,453.847088
192,426.942519,487.633027,217.797581,568.233017,453.972002
193,426.971968,487.661477,217.995599,568.374858,454.074099
194,426.98927,487.714128,217.878008,568.530616,454.195841
195,427.010305,487.742727,218.055546,568.688779,454.293926
196,427.031143,487.793652,218.155671,568.844562,454.408023
197,427.052663,487.841976,218.254195,568.986601,454.519953
198,427.080124,487.889654,218.389122,569.154876,454.623351
199,427.095414,487.931774,218.500302,569.306015,454.726
200,427.116703,487.984239,218.648407,569.463343,454.826088
201,427.148613,488.044219,218.704573,569.621845,454.935676
202,427.159108,488.075439,218.633829,569.774988,455.055224
203,427.187804,488.128283,218.36765,569.930075,455.168834
204,427.205395,488.174221,218.245509,570.083725,455.258223
205,427.227724,488.232092,218.110284,570.237941,455.366356
206,427.253693,488.274566,218.344714,570.398184,455.485348
