hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow,SOC,power,TPV_height,TPV_density
56.23413251903491,3.1622776601683795,113368.01115837436,2172.9999999999995,2667.949829657401,2387.1669867926707,2380.2918107920364,2668.65359443531,0.02197865469878229,0.4400210496480197,2610.799535822674,1.0044663621823386,384520.971834971
56.23413251903491,3.1622776601683795,115392.43992905965,2172.9999999999995,2666.959020114811,2382.073983786442,2375.199176204697,2667.779868652828,0.022021856204654397,0.43002441876011377,2610.694682870489,1.0053677188159948,384160.8027792935
56.23413251903491,3.1622776601683795,117416.8686997449,2172.9999999999995,2665.7809623707167,2376.9800248707143,2370.1039675708776,2666.736612544578,0.02207911246525704,0.42002694477034275,2611.2399093409585,1.0066996054243456,383732.67256865813
56.23413251903491,3.1622776601683795,119441.29747043016,2172.9999999999995,2664.452351327941,2371.8866822072832,2365.011134008469,2665.555688149359,0.022135432549593145,0.41002918780193837,2610.842489798064,1.0078141579088011,383249.9606079587
56.23413251903491,3.1622776601683795,121465.7262411154,2172.9999999999995,2662.9360167734985,2366.794279632212,2359.9202737010887,2664.202983323889,0.02219995150285376,0.4000330897888384,2610.373394849526,1.0090831910069182,382699.20899174444
56.23413251903491,3.1622776601683795,123490.15501180064,2172.9999999999995,2661.165048617028,2361.700802825957,2354.825526203837,2662.61767481684,0.022286567832969367,0.39003652627486946,2611.085632725166,1.011057338947353,382056.18187591905
56.23413251903491,3.1622776601683795,125514.58378248592,2172.9999999999995,2659.193174484801,2356.608133304861,2349.733573202532,2660.8466969519595,0.022372433400371348,0.38003960959989946,2610.557859810324,1.0127502070099899,381340.45872817386
56.23413251903491,3.1622776601683795,127539.01255317115,2172.9999999999995,2656.9731449154024,2351.5166942407404,2344.6440955979638,2658.8465281407143,0.022469766699435,0.3700448799821112,2609.9432772098276,1.0146550218768935,380534.9597849435
56.23413251903491,3.1622776601683795,129563.44132385644,2172.9999999999995,2654.4192124714123,2346.423789299201,2339.549416255715,2656.5394301117417,0.02259730284148156,0.3600494835055178,2610.906177101777,1.017506159741712,379608.6681538252
56.23413251903491,3.1622776601683795,131587.8700945417,2172.9999999999995,2651.60722521827,2341.331909005885,2334.458402296688,2653.9916507362077,0.02272415653084079,0.3500535439892276,2610.226920636323,1.0199807185903205,378589.18581228645
56.23413251903491,3.1622776601683795,133612.29886522694,2172.9999999999995,2648.4119977504442,2336.239261657391,2329.365191390805,2651.089200648189,0.022882001960012274,0.3400577871055656,2610.8107834413663,1.0233388878874303,377431.2207735272
56.23413251903491,3.1622776601683795,135636.72763591222,2172.9999999999995,2644.917366019429,2331.148116472167,2324.275859294381,2647.906404611185,0.02304310954842946,0.3300627203386752,2609.86645511808,1.0264115264158067,376165.244685685
56.23413251903491,3.1622776601683795,137661.15640659747,2172.9999999999995,2640.9778304586644,2326.055979291987,2319.1827430969074,2644.311628152937,0.023244062979098545,0.320067962390925,2610.6494793607453,1.0306281523663496,374738.6307194393
56.23413251903491,3.1622776601683795,139685.58517728274,2172.9999999999995,2636.6949647456313,2320.965534865343,2314.094224770105,2640.3940278160976,0.023449054768131826,0.31007377187748286,2609.570069766546,1.034481974169624,373188.22922767035
56.23413251903491,3.1622776601683795,141710.01394796796,2172.9999999999995,2631.865219761223,2315.870721393764,2308.994090263969,2635.973032163952,0.023715729279208116,0.30007745985273515,2611.7575986003644,1.0402209989218045,371440.41194915265
56.23413251903491,3.1622776601683795,143734.44271865324,2172.9999999999995,2626.674073185731,2310.779331369761,2303.9059024309977,2631.206151907406,0.023969833474873192,0.2900805581440373,2609.878076671059,1.0447549131448117,369562.3321818671
56.23413251903491,3.1622776601683795,145758.8714893385,2172.9999999999995,2620.867826912471,2305.684575551032,2298.808007934798,2625.872666592499,0.02429835408691024,0.2800835977524022,2611.788250189023,1.051494902725676,367462.21965827513
56.23413251903491,3.1622776601683795,147783.30026002374,2172.9999999999995,2614.6557992717085,2300.5940243243986,2293.722188447316,2620.150308015408,0.024618066377157004,0.27008745533537304,2609.4508277585423,1.0570157735827543,365215.79454576666
56.23413251903491,3.1622776601683795,149807.72903070902,2172.9999999999995,2607.745789758401,2295.4993637884995,2288.6230718581633,2613.78932806702,0.02503198023943824,0.2600912683594735,2611.811524418705,1.0652592639131107,362717.42210031813
56.23413251903491,3.1622776601683795,151832.15780139426,2172.9999999999995,2600.3847988291627,2290.4095576421805,2283.538556963689,2606.9935998327883,0.02543666424771032,0.2500957559745185,2609.098471774234,1.0720167353082868,360056.6257827097
56.23413251903491,3.1622776601683795,153856.58657207948,2172.9999999999995,2592.244675450646,2285.3148957760204,2278.438815167883,2599.489653366951,0.025956480243900917,0.24010044203262615,2611.7078725668853,1.0819012759607836,357123.8601304404
56.23413251903491,3.1622776601683795,155881.01534276476,2172.9999999999995,2583.600005099077,2280.226173307947,2273.356603486348,2591.4969950277336,0.0264708513448813,0.23010619038724575,2608.5436073244437,1.0900531099548727,354023.7067610799
56.23413251903491,3.1622776601683795,157905.44411345007,2172.9999999999995,2574.075377592881,2275.131536123432,2268.255701864889,2582.71297630464,0.027132417648662584,0.22011192563842447,2611.714716826826,1.0958799566559174,352569.4307443542
56.23413251903491,3.1622776601683795,159929.8728841353,2172.9999999999995,2563.9947835561043,2270.04397908345,2263.175851372093,2573.3869899910273,0.027791884843354802,0.21011878648598253,2607.9556797464875,1.105782551424424,348909.1637350144
56.23413251903491,3.1622776601683795,161954.30165482053,2172.9999999999995,2552.919069759165,2264.949464911833,2258.074017558103,2563.1775055708013,0.02864365437849667,0.20012558949716344,2611.744926235559,1.1202945975043994,344889.8552976667
56.23413251903491,3.1622776601683795,163978.73042550578,2172.9999999999995,2541.233683623417,2259.863438812811,2252.997277819084,2552.369763600125,0.02950092595222022,0.19013388461970387,2607.1763120850555,1.1321988741516253,340666.62264879973
56.23413251903491,3.1622776601683795,166003.15919619106,2172.9999999999995,2528.421169766615,2254.768952479357,2247.8938524110304,2540.579334423852,0.03061743680544728,0.18014226489437396,2611.7004491154003,1.1496568834726761,336075.6302941943
56.23413251903491,3.1622776601683795,168027.5879668763,2172.9999999999995,2514.9380669929305,2249.685052691414,2242.8215483742406,2528.124807415627,0.03175590326450222,0.1701527966811017,2606.0525226908153,1.1636608987681545,331313.1128237386
56.23413251903491,3.1622776601683795,170052.01673756156,2172.9999999999995,2500.1523150111348,2244.5908461389536,2237.7163987732315,2514.5607944859626,0.03326488602150796,0.16016305311493806,2611.8442729242915,1.1848896265568458,326100.36427642894
56.23413251903491,3.1622776601683795,172076.44550824686,2172.9999999999995,2484.3428755694213,2239.496422444966,2232.621412753048,2500.0414689910344,0.034950838068699315,0.15016267606243208,2611.6066626888137,1.2057629235338654,320425.99714166665
56.23413251903491,3.1622776601683795,174100.87427893208,2172.9999999999995,2467.3784982746656,2234.402175565899,2227.52751822774,2484.4937040156037,0.036966842734224584,0.14016250155973714,2611.7384760136283,1.2294093245849136,314278.8001195837
56.23413251903491,3.1622776601683795,176125.30304961733,2172.9999999999995,2449.508273288939,2229.306851139603,2222.430366214592,2468.2039839402905,0.03936345246523616,0.13016112052456805,2612.2368652448886,1.2554985195357826,307806.8292759778
56.23413251903491,3.1622776601683795,178149.73182030258,2172.9999999999995,2430.423732544533,2224.2123711820855,2217.3381971599233,2450.880213167032,0.04227436208717572,0.12015965658505005,2611.781779060772,1.2837322448590056,300984.64468098315
56.23413251903491,3.1622776601683795,180174.16059098786,2172.9999999999995,2409.912715525013,2219.1183504146406,2212.24475340676,2432.3565487054793,0.04593248061982568,0.11015926395812643,2611.6772914663097,1.3148542020408418,293848.7287960279
56.23413251903491,3.1622776601683795,182198.58936167308,2172.9999999999995,2387.791255464172,2214.0243979157585,2207.1509932611843,2412.49540660923,0.05066275021924525,0.10015910491183065,2611.659773966273,1.3502535623342684,286143.02904491447
56.23413251903491,3.1622776601683795,184223.01813235835,2172.9999999999995,2363.8590488850878,2208.9306906568554,2202.057941051313,2391.155742531076,0.05701415416115153,0.09015909357954961,2611.600136684442,1.390498205505075,277854.9588279536
56.23413251903491,3.1622776601683795,186247.44690304363,2172.9999999999995,2337.862964241192,2203.83724836568,2196.965201524079,2368.174116358996,0.06600381585934936,0.08015923433225976,2611.58033611252,1.4372626846257952,268812.3030689941
56.23413251903491,3.1622776601683795,188271.87567372888,2172.9999999999995,2314.6499348478783,2198.9959421017707,2192.775380228727,2344.339434217478,0.06881803103705393,0.0706802447000886,2339.536707061917,1.3279980088891028,260623.9614759616
56.23413251903491,3.1622776601683795,190296.30444441413,2172.9999999999995,2295.5517512275696,2194.953021245419,2189.575547695841,2322.55086952649,0.06882583811240094,0.06232554628441873,2024.3344776911933,1.1795812701255122,253884.56927827845
56.23413251903491,3.1622776601683795,192320.73321509935,2172.9999999999995,2278.9197741887915,2191.577417641492,2186.930264114172,2303.289567523209,0.06882226303231961,0.055100456832299104,1749.5132542907852,1.0449016090474776,247698.7078949414
56.23413251903491,3.1622776601683795,194345.16198578465,2172.9999999999995,2263.358461487439,2188.4751746072834,2184.510379445477,2285.1508049637523,0.06882047815491847,0.048893681773041264,1492.4430059780077,0.913825210198585,241610.8994642498
56.23413251903491,3.1622776601683795,196369.59075646987,2172.9999999999995,2249.7614488473628,2185.861623162811,2182.4918671686055,2269.090635463259,0.06882141062083934,0.043609001961764066,1267.8794858339854,0.7946789698514535,236030.51661593938
56.23413251903491,3.1622776601683795,198394.01952715515,2172.9999999999995,2237.9025524168437,2183.6531653789934,2180.802688608516,2254.9101809682,0.0688221405826877,0.03912923645462625,1072.0158207857537,0.6868822524159899,230887.7021036572
56.23413251903491,3.1622776601683795,200418.44829784046,2172.9999999999995,2227.6181870711594,2181.792089012813,2179.3924849422333,2242.4703761433884,0.06882224607424299,0.03534967119019263,902.1471145776954,0.5906870241346769,225944.53211150234
