% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 19 2022, 20:09"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
17.78279410038923,1,107550.33871915407,2172.9999999999995,2183.4109475788473,2174.6571956366433,2174.1996148218163,2186.435736528882,0.0688220899566698
17.78279410038923,1,108190.51930676808,2172.9999999999995,2182.815713776626,2174.5554598456324,2174.1240135892376,2185.6887693884414,0.06882208995666984
17.78279410038923,1,108830.6998943821,2172.9999999999995,2182.2514541032792,2174.4595622672928,2174.0528921699556,2184.9792397948577,0.06882208995666968
17.78279410038923,1,109470.88048199611,2172.9999999999995,2181.71678309391,2174.3691974629846,2173.9860063698684,2184.305557154853,0.06882208995666977
17.78279410038923,1,110111.06106961012,2172.9999999999995,2181.2103467889324,2174.284073932327,2173.9231234418403,2183.6661773281603,0.06882208995666991
17.78279410038923,1,110751.24165722413,2172.9999999999995,2180.730845986032,2174.20391353467,2173.864022395955,2183.0596048068182,0.06882208995666972
17.78279410038923,1,111391.42224483815,2172.9999999999995,2180.2770299857652,2174.12845100351,2173.808492971905,2182.484392792377,0.06882208995666973
17.78279410038923,1,112031.60283245216,2172.9999999999995,2179.847686708942,2174.0574335437477,2173.7563350062824,2181.939141292797,0.06882208995666984
17.78279410038923,1,112671.78342006617,2172.9999999999995,2179.441654278678,2173.990620327707,2173.7073585499866,2181.422497383761,0.06882208995666982
17.78279410038923,1,113311.96400768019,2172.9999999999995,2179.057810744948,2173.9277820911893,2173.661383611813,2180.933154554572,0.06882208995666973
17.78279410038923,1,113952.14459529419,2172.9999999999995,2178.6950711294953,2173.8687007211524,2173.6182391200946,2180.4698515263576,0.06882208995666975
17.78279410038923,1,114592.3251829082,2172.9999999999995,2178.352411506642,2173.8131686589772,2173.5777628532705,2180.0313736742823,0.06882208995666984
17.78279410038923,1,115232.50577052221,2172.9999999999995,2178.028852141917,2173.7609884744634,2173.539800761527,2179.6165521066714,0.06882208995666977
17.78279410038923,1,115872.68635813623,2172.9999999999995,2177.723426966193,2173.711972691275,2173.504206942881,2179.2242598983253,0.06882208995666989
17.78279410038923,1,116512.86694575024,2172.9999999999995,2177.435221335895,2173.665943236046,2173.470843388392,2178.8534130508397,0.06882208995666986
17.78279410038923,1,117153.04753336425,2172.9999999999995,2177.163366470311,2173.6227310067347,2173.4395794649477,2178.5029704167546,0.06882208995666961
17.78279410038923,1,117793.22812097827,2172.9999999999995,2176.907025598319,2173.5821755302554,2173.410291197915,2178.1719321479427,0.06882208995666952
17.78279410038923,1,118433.40870859228,2172.9999999999995,2176.665396921955,2173.544124608409,2173.3828613751352,2177.8593384983524,0.06882208995666975
17.78279410038923,1,119073.5892962063,2172.9999999999995,2176.4377211160936,2173.5084338868137,2173.35717932589,2177.564269393888,0.06882208995666975
17.78279410038923,1,119713.7698838203,2172.9999999999995,2176.223261503535,2173.4749666098764,2173.3331403350603,2177.285842272394,0.06882208995666977
17.78279410038923,1,120353.95047143432,2172.9999999999995,2176.0213160579583,2173.4435932564847,2173.310645537591,2177.0232118401236,0.0688220899566698
17.78279410038923,1,120994.13105904833,2172.9999999999995,2175.8312229687263,2173.414191142109,2173.289601483995,2176.7755695179612,0.0688220899566696
17.78279410038923,1,121634.31164666235,2172.9999999999995,2175.6523464376196,2173.3866441544683,2173.269919890939,2176.5421413930303,0.0688220899566698
17.78279410038923,1,122274.49223427636,2172.9999999999995,2175.4840811475265,2173.3608424322774,2173.251517443467,2176.322187713597,0.06882208995666968
17.78279410038923,1,122914.67282189036,2172.9999999999995,2175.3258526405443,2173.3366820527217,2173.2343155235794,2176.11500211854,0.06882208995666969
17.78279410038923,1,123554.85340950437,2172.9999999999995,2175.177105166129,2173.3140648312096,2173.218240108608,2175.919909436826,0.0688220899566698
17.78279410038923,1,124195.03399711839,2172.9999999999995,2175.0373163692916,2173.2928979696803,2173.203221378593,2175.7362654425583,0.06882208995666986
17.78279410038923,1,124835.2145847324,2172.9999999999995,2174.905989779247,2173.2730938113104,2173.189193555886,2175.56345583243,0.06882208995666969
17.78279410038923,1,125475.39517234641,2172.9999999999995,2174.782650924117,2173.254569602478,2173.1760946591016,2175.400895002804,0.06882208995666975
17.78279410038923,1,126115.57575996043,2172.9999999999995,2174.666852701579,2173.237247210454,2173.16386624965,2175.248025325019,0.0688220899566699
17.78279410038923,1,126755.75634757444,2172.9999999999995,2174.5581680957616,2173.2210529262697,2173.152453348974,2175.1043156978353,0.06882208995666983
17.78279410038923,1,127395.93693518845,2172.9999999999995,2174.4561891686812,2173.2059172535996,2173.1418042523105,2174.969260454442,0.06882208995666973
17.78279410038923,1,128036.11752280247,2172.9999999999995,2174.360532473468,2173.1917746570193,2173.1318703276406,2174.842378857606,0.0688220899566698
