0,564.44477,689.275458,462.92721,788.136705,697.936078
1,564.506076,689.313086,463.242466,788.194392,697.992215
2,564.567761,689.365521,464.474779,788.247941,698.035181
3,564.651056,689.416382,465.038713,788.303736,698.092128
4,564.684337,689.447295,465.929383,788.340065,698.127315
5,564.735987,689.48843,466.583122,788.369837,698.159184
6,564.79512,689.547817,465.751358,788.410998,698.200222
7,564.835244,689.58923,466.057633,788.436069,698.24415
8,564.876426,689.635047,466.332339,788.474022,698.276262
9,564.937249,689.681283,466.777604,788.519428,698.319464
10,564.983156,689.71792,466.480912,788.574519,698.358606
11,565.058182,689.761717,466.543621,788.627405,698.421369
12,565.11051,689.811754,466.911393,788.673747,698.45882
13,565.17904,689.864708,467.57525,788.732587,698.530978
14,565.237355,689.913947,467.818946,788.768369,698.559628
15,565.309785,689.964208,467.158406,788.809047,698.624642
16,565.360028,689.997926,466.606571,788.844162,698.659972
17,565.423037,690.044388,467.418181,788.898184,698.688063
18,565.482885,690.072106,467.079405,788.93805,698.74628
19,565.537041,690.125998,467.074556,789.003514,698.79226
20,565.589699,690.165721,466.91733,789.053601,698.829826
21,565.652388,690.217629,466.710814,789.112733,698.877153
22,565.724056,690.276437,466.084753,789.169847,698.927168
23,565.781673,690.328077,465.642345,789.220999,698.967779
24,565.839817,690.361611,465.284333,789.245955,699.009594
25,565.91212,690.407307,466.171405,789.297383,699.05381
26,565.972208,690.461235,467.300674,789.355406,699.097158
27,566.026079,690.501526,467.200941,789.394062,699.116397
28,566.086823,690.542139,467.625097,789.461152,699.173306
29,566.138401,690.579435,467.589634,789.51647,699.197549
30,566.209071,690.628578,467.693303,789.560313,699.232545
31,566.269739,690.683763,467.086884,789.610554,699.277819
32,566.306206,690.713479,466.551679,789.673997,699.32359
33,566.349595,690.761767,465.608001,789.715608,699.381295
34,566.423499,690.806206,466.635723,789.771421,699.448039
35,566.488077,690.855155,467.035915,789.807587,699.507519
36,566.567036,690.902065,466.207818,789.845524,699.574294
37,566.626278,690.938047,465.892514,789.876606,699.635904
38,566.679101,690.984823,466.37728,789.921886,699.683869
39,566.732189,691.030314,466.415373,789.980361,699.745222
40,566.772024,691.066116,466.537411,790.019874,699.785753
41,566.837716,691.125076,466.380763,790.053796,699.838588
42,566.895769,691.164513,466.541204,790.109263,699.888763
43,566.956334,691.21982,466.233139,790.165976,699.925487
44,567.000351,691.253878,466.788565,790.206202,699.977611
45,567.063199,691.301961,466.778411,790.178913,700.028221
46,567.11838,691.357792,467.269255,790.21916,700.080145
47,567.176262,691.383516,467.613899,790.269916,700.125701
48,567.235965,691.444608,467.748837,790.338659,700.172889
49,567.283486,691.482894,468.010616,790.378668,700.214129
50,567.337965,691.532243,468.505783,790.445393,700.280015
51,567.408579,691.561579,469.51527,790.491452,700.336528
52,567.465786,691.610147,469.043786,790.53811,700.374284
53,567.52856,691.658601,468.361315,790.593039,700.42571
54,567.57323,691.699318,467.824486,790.652083,700.479615
55,567.61866,691.735036,468.136065,790.696499,700.517396
56,567.691956,691.799506,468.612643,790.750103,700.571524
57,567.753591,691.837258,468.24785,790.813829,700.614011
58,567.809601,691.882393,467.655158,790.859701,700.661223
59,567.882229,691.940637,467.256486,790.902412,700.726682
60,567.932124,691.978894,467.544731,790.96552,700.780125
61,567.998314,692.031485,467.323545,791.004725,700.84993
62,568.059568,692.069962,467.621641,791.041756,700.897145
63,568.121918,692.109107,467.508942,791.090582,700.953703
64,568.178467,692.158788,467.439261,791.120691,700.984121
65,568.241805,692.208261,467.546089,791.165553,701.037238
66,568.294611,692.248589,467.553459,791.196766,701.083417
67,568.353314,692.301346,467.899579,791.243849,701.126924
68,568.392787,692.335678,468.651233,791.292519,701.16554
69,568.453938,692.402689,469.315334,791.354161,701.227106
70,568.50811,692.44374,469.845654,791.401532,701.250214
71,568.54763,692.492107,470.139694,791.45887,701.308671
72,568.605865,692.529071,469.140434,791.495038,701.371941
73,568.650833,692.572761,468.703104,791.531725,701.441727
74,568.721168,692.610474,468.17798,791.573194,701.497076
75,568.771853,692.647096,468.153006,791.610599,701.539098
76,568.829488,692.695662,467.553837,791.660885,701.578852
77,568.894209,692.745434,468.21452,791.718299,701.638051
78,568.950072,692.79087,469.013468,791.780355,701.661992
79,569.006489,692.833982,469.556549,791.833234,701.704733
80,569.072428,692.888545,469.65284,791.897584,701.740263
81,569.117654,692.923173,469.693559,791.942252,701.774729
82,569.175094,692.960443,469.816149,792.001411,701.821181
83,569.218068,693.019427,470.589459,792.050773,701.85847
84,569.249742,693.042285,470.387781,792.052122,701.883814
85,569.314668,693.099817,469.831632,792.097732,701.922762
86,569.383116,693.140279,470.2683,792.152215,701.972857
87,569.414806,693.173144,470.363552,792.19962,701.995993
88,569.45405,693.22057,470.875399,792.244433,702.043945
89,569.534757,693.290364,471.214859,792.315723,702.09384
90,569.57244,693.304673,471.084674,792.367309,702.138201
91,569.625385,693.351588,470.782568,792.411374,702.181416
92,569.687885,693.401993,470.632797,792.465582,702.241695
93,569.746322,693.449604,470.635515,792.518524,702.296506
94,569.812219,693.491472,471.604758,792.576941,702.347122
95,569.868443,693.530395,471.402063,792.61806,702.388558
96,569.931266,693.580687,470.884544,792.669658,702.432709
97,569.968119,693.61214,470.203269,792.708364,702.482011
98,570.051497,693.665775,469.238178,792.764059,702.53485
99,570.12543,693.71137,469.439919,792.814715,702.581413
100,570.172086,693.767441,469.494988,792.878114,702.634689
101,570.226629,693.799549,469.358262,792.904334,702.668188
102,570.282507,693.841674,469.959698,792.959386,702.731964
103,570.331322,693.89994,470.068387,793.001437,702.777206
104,570.38898,693.948095,470.029814,793.048131,702.825889
105,570.451105,693.991018,470.170671,793.096286,702.896917
106,570.492158,694.034513,469.884231,793.130507,702.952279
107,570.547474,694.078068,469.245748,793.16116,703.010592
108,570.598833,694.10783,468.702924,793.211071,703.064433
109,570.671883,694.170073,467.883587,793.251965,703.14258
110,570.708804,694.195601,467.403802,793.281217,703.182392
111,570.774552,694.242207,467.693036,793.327691,703.228857
112,570.848351,694.28367,468.502294,793.360743,703.258156
113,570.92146,694.328429,468.742842,793.410547,703.282748
114,570.985428,694.372116,468.309433,793.451317,703.305376
115,571.060387,694.407873,468.539135,793.493741,703.328292
116,571.114394,694.438328,469.136513,793.528026,703.360356
117,571.196685,694.497305,468.333229,793.581239,703.418102
118,571.25278,694.542987,468.560889,793.622684,703.477435
119,571.293479,694.582794,469.09676,793.663347,703.512194
120,571.367647,694.628852,469.454856,793.722193,703.57413
121,571.41941,694.681903,470.347113,793.777746,703.621489
122,571.482697,694.723568,470.656638,793.829609,703.659889
123,571.535335,694.764404,470.808566,793.899458,703.713702
124,571.578493,694.811376,471.111277,793.945626,703.753636
125,571.642749,694.861133,471.245722,794.006891,703.805705
126,571.680295,694.896405,471.534706,794.03725,703.836144
127,571.738682,694.946417,471.634586,794.101271,703.901152
128,571.803617,694.991534,472.247693,794.129889,703.960366
129,571.845433,695.024705,472.917983,794.167404,704.006278
130,571.887647,695.06339,473.062088,794.196257,704.054822
131,571.954159,695.120106,473.35862,794.252606,704.116533
132,572.008796,695.171417,472.963852,794.293903,704.155696
133,572.064268,695.19159,472.284619,794.326991,704.196376
134,572.128638,695.248796,471.974913,794.381344,704.244783
135,572.18262,695.284559,472.672722,794.419693,704.292625
136,572.223344,695.330615,472.838981,794.446772,704.339208
137,572.291879,695.376062,473.082365,794.495693,704.394748
138,572.354513,695.43417,473.634244,794.549154,704.420915
139,572.426292,695.475583,473.556831,794.600082,704.459285
140,572.463414,695.520868,473.22334,794.649065,704.513329
141,572.527695,695.561769,472.635481,794.714903,704.55586
142,572.586626,695.591679,472.280478,794.753627,704.617646
143,572.641932,695.640341,473.230525,794.809919,704.689761
144,572.707505,695.686999,473.401531,794.863483,704.75119
145,572.786287,695.736864,472.663987,794.910112,704.811381
146,572.824943,695.76727,473.192945,794.952975,704.857642
147,572.886783,695.819909,473.002666,794.994267,704.905702
148,572.952963,695.862741,472.492024,795.066392,704.962186
149,573.003855,695.907141,472.650734,795.106983,705.00711
150,573.067701,695.942713,472.273283,795.146274,705.073459
151,573.122906,695.985721,471.800466,795.191344,705.112093
152,573.193149,696.039127,470.873692,795.244314,705.167152
153,573.241681,696.075574,469.816981,795.2963,705.21279
154,573.289764,696.130672,469.139274,795.340785,705.2622
155,573.338612,696.170772,468.946689,795.391965,705.310163
156,573.391722,696.210097,469.499586,795.440764,705.358015
157,573.451218,696.262577,469.575834,795.499144,705.400797
158,573.508543,696.309741,470.521828,795.555498,705.458952
159,573.572285,696.35543,471.32972,795.611026,705.50183
160,573.640044,696.394093,471.203602,795.655517,705.541452
161,573.697963,696.445194,471.837051,795.70046,705.586636
162,573.76057,696.488396,471.384998,795.738694,705.642826
163,573.810246,696.532007,472.115723,795.773487,705.673828
164,573.88318,696.58482,472.561667,795.827668,705.716274
165,573.952134,696.622033,473.10565,795.86977,705.746208
166,574.010277,696.666474,473.108499,795.911314,705.79162
167,574.063791,696.711544,472.258269,795.945327,705.83076
168,574.142916,696.739321,471.59111,795.985055,705.870385
169,574.200817,696.78774,471.629189,796.030661,705.915997
170,574.256381,696.822006,471.931616,796.055452,705.971249
171,574.296071,696.870798,471.655639,796.104619,706.031259
172,574.371504,696.920376,471.366639,796.162079,706.095841
173,574.437009,696.962749,471.118052,796.197196,706.140962
174,574.497499,697.005135,471.738748,796.237547,706.193219
175,574.561011,697.049704,471.507434,796.260832,706.233417
176,574.638841,697.096608,471.195434,796.31874,706.296212
177,574.68868,697.133276,471.417901,796.368687,706.34341
178,574.740919,697.161498,471.444833,796.427031,706.379919
179,574.802237,697.201393,471.602381,796.476417,706.429904
180,574.844024,697.254541,471.602639,796.536164,706.472686
181,574.914176,697.295195,472.134694,796.598358,706.528108
182,574.975209,697.349024,472.358516,796.637005,706.591607
183,575.028627,697.365554,472.148623,796.679095,706.627759
184,575.083135,697.423416,472.183519,796.728901,706.685058
185,575.153591,697.480158,472.736014,796.776655,706.742795
186,575.216242,697.524298,473.355126,796.809718,706.800819
187,575.268888,697.554267,473.327068,796.838747,706.859563
188,575.320165,697.59551,473.534322,796.873845,706.892868
189,575.370923,697.655561,473.01721,796.928385,706.949689
190,575.444335,697.697087,472.636421,796.972626,706.99463
191,575.506002,697.744895,472.419902,797.035548,707.052546
192,575.553161,697.783287,472.655003,797.08181,707.089449
193,575.60765,697.818686,472.338019,797.134097,707.140054
194,575.662515,697.865357,471.601667,797.178374,707.198611
195,575.691681,697.901677,470.897583,797.223202,707.245909
196,575.742099,697.945828,470.471187,797.299191,707.318196
197,575.787784,697.988055,469.889177,797.33802,707.36451
198,575.842192,698.02804,469.749894,797.373195,707.413698
199,575.908028,698.073422,469.637605,797.433185,707.458941
200,575.968155,698.120332,469.781481,797.493603,707.510615
201,576.028232,698.150746,470.685334,797.541934,707.560903
202,576.085171,698.197749,471.228465,797.600631,707.604431
203,576.137749,698.248988,471.865753,797.66638,707.661777
204,576.186694,698.280973,472.606022,797.699286,707.710522
205,576.235032,698.336569,473.311951,797.767899,707.754197
206,576.289185,698.372294,473.536753,797.828018,707.806245
207,576.343259,698.420165,473.404152,797.873522,707.843739
208,576.417194,698.475561,473.944782,797.91695,707.909259
209,576.456938,698.508861,474.300307,797.972094,707.971125
210,576.498322,698.555831,473.894893,798.013727,708.031768
211,576.559482,698.604018,474.228517,798.060462,708.095188
212,576.619115,698.644872,474.202638,798.10811,708.154826
213,576.669892,698.692281,474.79603,798.147691,708.213904
214,576.726106,698.728993,475.426601,798.182249,708.248904
215,576.783636,698.775044,475.663086,798.244064,708.293483
216,576.84188,698.812708,475.384482,798.262334,708.330328
217,576.899636,698.863882,475.529682,798.322796,708.386275
218,576.951725,698.899511,475.531276,798.357383,708.422416
219,577.027099,698.948815,476.050754,798.400264,708.483617
220,577.080394,698.984782,476.348669,798.439285,708.543037
221,577.140731,699.035468,476.264824,798.489938,708.577561
222,577.208318,699.067962,475.602821,798.521776,708.620585
223,577.265717,699.108325,474.752382,798.56915,708.682628
224,577.340206,699.154285,474.622933,798.611567,708.730234
225,577.365177,699.193683,474.996931,798.647052,708.758794
226,577.431808,699.239434,475.137444,798.718783,708.807749
227,577.502651,699.285244,474.880427,798.761048,708.843846
228,577.535801,699.320288,475.142197,798.795946,708.884748
229,577.605161,699.371037,476.055424,798.850526,708.957867
230,577.666852,699.418211,475.973151,798.887596,709.006022
231,577.709531,699.461613,475.28072,798.93694,709.053961
232,577.784861,699.499759,474.648995,798.958881,709.100199
233,577.840368,699.548426,474.38537,798.995659,709.132253
234,577.884819,699.587406,474.509584,799.040031,709.178212
235,577.942259,699.63137,474.491575,799.094038,709.239188
236,578.017004,699.66781,474.836823,799.127637,709.27748
