% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_allhours.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 28 2023, 14:25"
% Table,Probe Table 1 - 
% Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
189.49128348882272,2672.9999999999995,2532.9680435001655,2212.359360189012,2599.1422909825037,2174.057326441922,4.895396221031698
207.49128348882272,2672.9999999999995,2535.926858319891,2215.210289451901,2600.743754402,2174.570117783692,4.895396221031697
225.49128348882272,2672.9999999999995,2538.526420083033,2218.0054053075,2602.1507821874975,2175.225852193258,4.895396221031689
243.49128348882272,2672.9999999999995,2540.8320372101975,2220.7508585711016,2603.398480491393,2176.027452341772,4.8953962210316915
261.4912834888227,2672.9999999999995,2542.9025642415995,2223.4518582027385,2604.5184115420457,2176.9708717271396,4.895396221031693
279.4912834888227,2672.9999999999995,2544.7834387884654,2226.1127438107524,2605.5344297027086,2178.0473744275837,4.895396221031697
297.4912834888227,2672.9999999999995,2546.5020708502157,2228.7370894259916,2606.4638189272773,2179.2460399723304,4.895396221031695
315.4912834888227,2672.9999999999995,2548.0766296955094,2231.327937167898,2607.3173725079173,2180.555644553797,4.895396221031695
333.4912834888227,2672.9999999999995,2549.5354253552964,2233.8878723549483,2608.1050868814004,2181.9655852854476,4.895396221031687
351.4912834888227,2672.9999999999995,2550.901736938459,2236.4195260616693,2608.8400632642383,2183.464072536443,4.895396221031703
369.4912834888227,2672.9999999999995,2552.1691999066443,2238.924271889328,2609.5237834623454,2185.044566743962,4.895396221031701
387.4912834888227,2672.9999999999995,2553.3450392401473,2241.39973610209,2610.159360007065,2186.707455500528,4.895396221031695
405.4912834888227,2672.9999999999995,2554.451097516084,2243.851036820626,2610.7588782654507,2188.4344111436485,4.895396221031695
423.4912834888227,2672.9999999999995,2555.4944314583317,2246.2802412084516,2611.3264027133228,2190.215913250599,4.895396221031687
441.4912834888227,2672.9999999999995,2556.492111492304,2248.688655586595,2611.865010928479,2192.044916448091,4.895396221031695
459.4912834888227,2672.9999999999995,2557.4424494340096,2251.0773009499703,2612.3784465312797,2193.915388031317,4.895396221031693
477.4912834888227,2672.9999999999995,2558.3465608696047,2253.4471079972036,2612.8687345393814,2195.821947733415,4.895396221031695
495.4912834888227,2672.9999999999995,2559.213620061852,2255.7988407677517,2613.3394476079493,2197.7597558105003,4.895396221031695
513.4912834888228,2672.9999999999995,2560.051395085573,2258.1331674080975,2613.7932494416273,2199.7244571757706,4.8953962210316915
531.4912834888228,2672.9999999999995,2560.85219059248,2260.4473799192824,2614.2281156579843,2201.716734844044,4.895396221031697
549.4912834888228,2672.9999999999995,2561.6318411068564,2262.748143551535,2614.651962144385,2203.7242609695127,4.895396221031695
567.4912834888228,2672.9999999999995,2562.3898047244043,2265.0337440441135,2615.0640503526174,2205.7472065110755,4.895396221031691
585.4912834888228,2672.9999999999995,2563.126873686829,2267.304180920121,2615.4647039682723,2207.783526332003,4.895396221031689
603.4912834888228,2672.9999999999995,2563.8450142145966,2269.5597505319647,2615.85523978597,2209.83088206902,4.895396221031698
621.4912834888228,2672.9999999999995,2564.545750349267,2271.800796853553,2616.2368156673174,2211.887069080975,4.895396221031691
639.4912834888228,2672.9999999999995,2565.2297888279836,2274.027661479487,2616.6098747400283,2213.950094969297,4.895396221031693
657.4912834888228,2672.9999999999995,2565.9001085890363,2276.2406373355125,2616.975228524305,2216.0181789052785,4.895396221031695
675.4912834888228,2672.9999999999995,2566.558204001478,2278.439982342303,2617.333930977975,2218.0897344042237,4.895396221031695
693.4912834888228,2672.9999999999995,2567.20381327338,2280.625956327589,2617.686372034571,2220.163349948578,4.895396221031695
711.4912834888228,2672.9999999999995,2567.838223093406,2282.79879226503,2618.0328886087036,2222.2377706631505,4.895396221031695
729.4912834888228,2672.9999999999995,2568.463835503796,2284.9586797275865,2618.374198605459,2224.311881655433,4.895396221031698
747.4912834888228,2672.9999999999995,2569.080024183614,2287.1058135232415,2618.710783505511,2226.384693035907,4.895396221031705
765.4912834888228,2672.9999999999995,2569.6871246591268,2289.2403826265786,2619.042798771402,2228.4553264973497,4.895396221031707
783.4912834888228,2672.9999999999995,2570.2868946652857,2291.3625407040586,2619.370564516411,2230.523003307959,4.8953962210316995
801.4912834888228,2672.9999999999995,2570.8797809761277,2293.472433696833,2619.694544567101,2232.587033577187,4.895396221031701
819.4912834888228,2672.9999999999995,2571.465639483257,2295.5702079410553,2620.0149559023744,2234.6468066631364,4.895396221031701
837.4912834888228,2672.9999999999995,2572.045347159063,2297.655993809337,2620.331921126563,2236.7017826017327,4.895396221031698
855.4912834888228,2672.9999999999995,2572.619236579526,2299.7299115475716,2620.6456127350048,2238.751484450319,4.895396221031698
873.4912834888228,2672.9999999999995,2573.1873687721545,2301.7920792388472,2620.9563747813554,2240.795491449761,4.895396221031693
891.4912834888228,2672.9999999999995,2573.750239175736,2303.84260634795,2621.2643923864402,2242.833432919162,4.895396221031695
909.4912834888228,2672.9999999999995,2574.3085136864547,2305.8815939794076,2621.569618116928,2244.8649828068474,4.895396221031691
927.4912834888228,2672.9999999999995,2574.8617673444714,2307.9091428394186,2621.8722041075594,2246.8898548294424,4.895396221031687
945.4912834888228,2672.9999999999995,2575.4105689625967,2309.9253425775264,2622.1723633531883,2248.90779813621,4.895396221031689
963.4912834888228,2672.9999999999995,2575.9554370195856,2311.9302811705193,2622.4702226620484,2250.918593440775,4.895396221031698
981.4912834888228,2672.9999999999995,2576.4958306476956,2313.9240510848,2622.765683574466,2252.9220495690984,4.895396221031693
999.4912834888228,2672.9999999999995,2577.0321824915964,2315.9067318584976,2623.0589158813937,2254.9180003793062,4.895396221031687
1017.4912834888228,2672.9999999999995,2577.565101155569,2317.8783979007544,2623.3501995821466,2256.906302014405,4.8953962210316915
1035.4912834888228,2672.9999999999995,2578.0941243689954,2319.839130975026,2623.63938284218,2258.8868304535713,4.895396221031685
1053.4912834888228,2672.9999999999995,2578.6192181305405,2321.7890105953657,2623.9264013018555,2260.859479331119,4.895396221031687
1071.4912834888228,2672.9999999999995,2579.14127284156,2323.7280983150454,2624.2115453642696,2262.824157993602,4.895396221031693
1089.4912834888228,2672.9999999999995,2579.6601417550833,2325.6564647072178,2624.494914039861,2264.7807897672647,4.895396221031693
1107.4912834888228,2672.9999999999995,2580.175101234818,2327.574189834864,2624.776257053154,2266.729310412134,4.895396221031693
1125.4912834888228,2672.9999999999995,2580.6866168236297,2329.479212660956,2625.0553934272857,2268.668033880726,4.895396221031695
1143.4912834888228,2672.9999999999995,2581.195391580087,2331.3754224996183,2625.33315154542,2270.5998494245296,4.895396221031695
1161.4912834888228,2672.9999999999995,2581.700975026642,2333.2615268899212,2625.6091051871745,2272.523682365191,4.895396221031697
1179.4912834888228,2672.9999999999995,2582.2036535343086,2335.137311090261,2625.8833209035283,2274.4392992099515,4.895396221031689
1197.4912834888228,2672.9999999999995,2582.703516557352,2337.002778920685,2626.1559496978675,2276.346638871499,4.895396221031693
1215.4912834888228,2672.9999999999995,2583.200212626838,2338.8579872211308,2626.426901651242,2278.2456792225958,4.895396221031687
1233.4912834888228,2672.9999999999995,2583.693894445954,2340.702993664128,2626.6960971481794,2280.136410089449,4.895396221031695
1251.4912834888228,2672.9999999999995,2584.1850082651645,2342.53785101168,2626.963690766497,2282.018827423372,4.8953962210316915
1269.4912834888228,2672.9999999999995,2584.672491100808,2344.360606124317,2627.2294272938643,2283.8912691134083,4.895396221031701
1287.4912834888228,2672.9999999999995,2585.1577697010803,2346.174954807974,2627.493744945459,2285.7567330524057,4.895396221031695
1305.4912834888228,2672.9999999999995,2585.64035692621,2347.9796575026753,2627.756529958519,2287.6141627956263,4.8953962210316995
1323.4912834888228,2672.9999999999995,2586.1202037979842,2349.774509731092,2628.017805500223,2289.463356216391,4.895396221031695
1341.4912834888228,2672.9999999999995,2586.597424055273,2351.559515198945,2628.2775504201823,2291.3042840768094,4.895396221031703
1359.4912834888228,2672.9999999999995,2587.0717913238104,2353.334721223186,2628.535676233455,2293.1369535117515,4.895396221031712
1377.4912834888228,2672.9999999999995,2587.5435460904782,2355.100178790333,2628.7922988480364,2294.9613805297995,4.895396221031693
1395.4912834888228,2672.9999999999995,2588.01222373361,2356.854002644053,2629.047210699678,2296.77593968692,4.895396221031689
1413.4912834888228,2672.9999999999995,2588.4786362528766,2358.599746964431,2629.300777649275,2298.5836158772036,4.895396221031681
1431.4912834888228,2672.9999999999995,2588.9425650646704,2360.3362178296097,2629.552916299615,2300.3833771917643,4.895396221031685
1449.4912834888228,2672.9999999999995,2589.4040591993567,2362.0632158937715,2629.8036459012724,2302.1750360601322,4.895396221031693
1467.4912834888228,2672.9999999999995,2589.8629032758527,2363.780746767396,2630.0528890843116,2303.9585750142587,4.895396221031695
1485.4912834888228,2672.9999999999995,2590.3190598047195,2365.4888537881584,2630.3006221275373,2305.734011424508,4.895396221031701
1503.4912834888228,2672.9999999999995,2590.772913591829,2367.187582564365,2630.5469797910105,2307.5013702981514,4.895396221031704
1521.4912834888228,2672.9999999999995,2591.224288330906,2368.8769864453234,2630.791957315785,2309.2606787464074,4.895396221031706
1539.4912834888228,2672.9999999999995,2591.6729360719137,2370.5571200335316,2631.035413727355,2311.0119648022246,4.895396221031701
1557.4912834888228,2672.9999999999995,2592.1192787462974,2372.2280295518945,2631.277459140571,2312.755257117535,4.895396221031697
1575.4912834888228,2672.9999999999995,2592.563346024265,2373.8897643893456,2631.518180680435,2314.4905848435396,4.895396221031705
1593.4912834888228,2672.9999999999995,2593.004751668246,2375.542379541512,2631.75747923799,2316.2179775539744,4.895396221031695
1611.4912834888228,2672.9999999999995,2593.443669788479,2377.1859245422233,2631.9953452411432,2317.9374651826292,4.895396221031689
1629.4912834888228,2672.9999999999995,2593.880345367902,2378.8204463651227,2632.231880406915,2319.649077968478,4.895396221031695
1647.4912834888228,2672.9999999999995,2594.314113923321,2380.444201868482,2632.4668057953413,2321.351277537105,4.895396221031693
1665.4912834888228,2672.9999999999995,2594.745869768188,2382.060477473369,2632.7005360903145,2323.0469234831066,4.895396221031698
1683.4912834888228,2672.9999999999995,2595.1754499104422,2383.668166570777,2632.9329479464513,2324.735039679068,4.895396221031697
1701.4912834888228,2672.9999999999995,2595.602683218615,2385.2670876059924,2633.1640817847688,2326.415454964897,4.895396221031698
1719.4912834888228,2672.9999999999995,2596.0274050800545,2386.8572441158617,2633.393878439269,2328.088159883904,4.895396221031684
1737.4912834888228,2672.9999999999995,2596.4494457916066,2388.43692742977,2633.622048933867,2329.751640057008,4.895396221031698
1755.4912834888228,2672.9999999999995,2596.869597238548,2390.0093322941384,2633.84915386047,2331.4086975853497,4.895396221031695
1773.4912834888228,2672.9999999999995,2597.2874944566533,2391.57338446083,2634.074990492101,2333.058376529719,4.895396221031695
1791.4912834888228,2672.9999999999995,2597.703092543309,2393.1289059767473,2634.2994920743204,2334.700510032151,4.895396221031693
1809.4912834888228,2672.9999999999995,2598.1164834815468,2394.675897199612,2634.5227095190976,2336.335089703679,4.895396221031703
1827.4912834888228,2672.9999999999995,2598.5276435396186,2396.2143959063433,2634.7446953352874,2337.9621389742983,4.895396221031705
1845.4912834888228,2672.9999999999995,2598.9364091795196,2397.7444488375695,2634.9653818302577,2339.581687645806,4.895396221031695
1863.4912834888228,2672.9999999999995,2599.34298872668,2399.26610051985,2635.1847578892266,2341.1937667691,4.895396221031695
1881.4912834888228,2672.9999999999995,2599.7475379525263,2400.7793942154617,2635.4029332393084,2342.7984076059042,4.8953962210316915
1899.4912834888228,2672.9999999999995,2600.14979866888,2402.284376802103,2635.6198297958585,2344.395641414542,4.895396221031687
1917.4912834888228,2672.9999999999995,2600.5497427655564,2403.7810954806114,2635.8354094220617,2345.9854994041793,4.895396221031701
1935.4912834888228,2672.9999999999995,2600.9475892496366,2405.2695934557382,2636.0498058816997,2347.5680127239125,4.895396221031709
1953.4912834888228,2672.9999999999995,2601.3433092093283,2406.74991528414,2636.263002208663,2349.1432124585763,4.895396221031698
1971.4912834888228,2672.9999999999995,2601.736721350294,2408.2221089207846,2636.474945002065,2350.711129625203,4.895396221031687
1989.4912834888228,2672.9999999999995,2602.1280578533356,2409.6862160725063,2636.685641828544,2352.271795168753,4.895396221031704
2007.4912834888228,2672.9999999999995,2602.517457013744,2411.142278124653,2636.8951375147385,2353.8252399573003,4.895396221031698
2025.4912834888228,2672.9999999999995,2602.9046063479054,2412.590342015096,2637.103438806926,2355.3714947777207,4.895396221031695
2043.4912834888228,2672.9999999999995,2603.289471589977,2414.0304527886706,2637.310519438311,2356.9105903323457,4.8953962210316915
2061.491283488823,2672.9999999999995,2603.672362773906,2415.462651909431,2637.516414047084,2358.44255723596,4.895396221031698
2079.491283488823,2672.9999999999995,2604.0532428243455,2416.886982149078,2637.721164951959,2359.9674260127867,4.895396221031697
2097.491283488823,2672.9999999999995,2604.4319471820563,2418.303487677568,2637.9247102995487,2361.485227093794,4.895396221031695
2115.491283488823,2672.9999999999995,2604.8086249739104,2419.712210374309,2638.1270514439425,2362.995990814448,4.8953962210316995
2133.491283488823,2672.9999999999995,2605.1833526968953,2421.113190942473,2638.328237237882,2364.499747412765,4.895396221031711
2151.491283488823,2672.9999999999995,2605.5559409220036,2422.5064736236754,2638.528281872327,2365.996527027838,4.8953962210317155
2169.491283488823,2672.9999999999995,2605.9263538867417,2423.8921021353644,2638.727197260648,2367.486359698717,4.895396221031695
2187.491283488823,2672.9999999999995,2606.2948485558923,2425.2701163506313,2638.924936707263,2368.9692753630475,4.895396221031689
2205.491283488823,2672.9999999999995,2606.661473165775,2426.6405569241288,2639.1215465891064,2370.445303855399,4.895396221031689
2223.491283488823,2672.9999999999995,2607.0260283033685,2428.003465403784,2639.317043141766,2371.9144749060833,4.8953962210316995
2241.491283488823,2672.9999999999995,2607.388493269616,2429.3588841228693,2639.511381168142,2373.3768181407636,4.895396221031695
2259.491283488823,2672.9999999999995,2607.749021934543,2430.706853948878,2639.7045919465027,2374.832363080308,4.895396221031701
2277.491283488823,2672.9999999999995,2608.107691083876,2432.0474131285237,2639.896725714941,2376.281139140522,4.895396221031695
2295.491283488823,2672.9999999999995,2608.464312974422,2433.380604304468,2640.0877593349883,2377.7231756316846,4.895396221031689
2313.491283488823,2672.9999999999995,2608.8189092770726,2434.706468786336,2640.277653304714,2379.158501757758,4.895396221031695
2331.491283488823,2672.9999999999995,2609.171729611537,2436.0250436338474,2640.4664674015416,2380.587146615604,4.895396221031693
2349.491283488823,2672.9999999999995,2609.5226279473504,2437.336369037129,2640.654226024495,2382.0091391949873,4.895396221031697
2367.491283488823,2672.9999999999995,2609.871048459739,2438.6390453555377,2640.8406451448845,2383.4231837009033,4.895396221031693
2385.491283488823,2672.9999999999995,2610.2180302494135,2439.93571077029,2641.026170277029,2384.8316979362344,4.895396221031689
2403.491283488823,2672.9999999999995,2610.563216889345,2441.225477201408,2641.210677365462,2386.2338600117714,4.895396221031687
2421.491283488823,2672.9999999999995,2610.9064062836155,2442.508199837255,2641.394121844495,2387.629527650544,4.895396221031695
2439.491283488823,2672.9999999999995,2611.2477090505377,2443.783879937718,2641.5764981707816,2389.0186950081247,4.895396221031695
2457.491283488823,2672.9999999999995,2611.586910838671,2445.0511434348323,2641.757644126311,2390.4000877978115,4.895396221031695
2475.491283488823,2672.9999999999995,2611.9244415696007,2446.31256023955,2641.9379076153973,2391.7760697763547,4.895396221031695
2493.491283488823,2672.9999999999995,2612.2602221153606,2447.5672659038546,2642.117146478346,2393.145836792266,4.8953962210316995
2511.491283488823,2672.9999999999995,2612.5942877446555,2448.8151156197937,2642.2953805449533,2394.5092496775274,4.895396221031695
2529.491283488823,2672.9999999999995,2612.926432349336,2450.0561117673133,2642.47259515761,2395.8663027498924,4.895396221031693
2547.491283488823,2672.9999999999995,2613.256694767762,2451.2902859349565,2642.6487698869764,2397.2170170529366,4.895396221031695
2565.491283488823,2672.9999999999995,2613.5852526120434,2452.5176724029043,2642.8239392898013,2398.561418915944,4.895396221031689
2583.491283488823,2672.9999999999995,2613.912061034514,2453.7383067335772,2642.9981056768997,2399.899535651289,4.8953962210316915
2601.491283488823,2672.9999999999995,2614.2370167105214,2454.952227384492,2643.171270790681,2401.231394692029,4.895396221031698
2619.491283488823,2672.9999999999995,2614.5601289881506,2456.1594721117867,2643.3434260378895,2402.5570234178513,4.895396221031695
2637.491283488823,2672.9999999999995,2614.8812592999825,2457.358746540945,2643.514409533504,2403.8752085119872,4.895396221031683
2655.491283488823,2672.9999999999995,2615.200847024785,2458.5524848449277,2643.684563182235,2405.188214595921,4.8953962210316995
2673.491283488823,2672.9999999999995,2615.5187259686713,2459.7398699452806,2643.853753134857,2406.4952721398977,4.895396221031695
2691.491283488823,2672.9999999999995,2615.8349813011205,2460.9207645813012,2644.021982433745,2407.7962480910937,4.895396221031685
2709.491283488823,2672.9999999999995,2616.1494774079465,2462.0951701495123,2644.1892435679993,2409.091137166013,4.895396221031695
2727.491283488823,2672.9999999999995,2616.4621846467503,2463.2631164291433,2644.35553392616,2410.3799596641215,4.895396221031709
2745.491283488823,2672.9999999999995,2616.7732067793218,2464.4246373783208,2644.5208797098644,2411.6627409434686,4.895396221031695
2763.491283488823,2672.9999999999995,2617.0825709176524,2465.5797665775904,2644.685273786858,2412.9395072997518,4.895396221031695
2781.491283488823,2672.9999999999995,2617.3902459822425,2466.7285388666073,2644.848730881463,2414.2102851392283,4.895396221031695
2799.491283488823,2672.9999999999995,2617.6961333017553,2467.870991452332,2645.011248662373,2415.4751008117823,4.895396221031698
2817.491283488823,2672.9999999999995,2618.00016803221,2469.0058983464887,2645.1726149114465,2416.7327933935294,4.895396221031693
2835.491283488823,2672.9999999999995,2618.3027840252057,2470.1355630802827,2645.3332101865335,2417.9855301488556,4.895396221031695
2853.491283488823,2672.9999999999995,2618.603748078167,2471.2592128208853,2645.4929022258666,2419.232574809455,4.895396221031695
2871.491283488823,2672.9999999999995,2618.9030944459655,2472.3767192058353,2645.6516866465336,2420.473800179989,4.8953962210316995
2889.491283488823,2672.9999999999995,2619.2007889569823,2473.4880827770835,2645.8095669890886,2421.709201333825,4.895396221031689
2907.491283488823,2672.9999999999995,2619.4968630805697,2474.5933305494545,2645.966550989894,2422.9387978242275,4.895396221031687
2925.491283488823,2672.9999999999995,2619.7912823017946,2475.692496307204,2646.1226365589523,2424.1626140428248,4.895396221031693
2943.491283488823,2672.9999999999995,2620.0841652551503,2476.7856108753067,2646.277789625506,2425.380675275659,4.895396221031704
2961.491283488823,2672.9999999999995,2620.3754832165773,2477.8727068909675,2646.4320770595323,2426.593006911252,4.895396221031687
2979.491283488823,2672.9999999999995,2620.6651099455717,2478.953819139933,2646.5854660134855,2427.799634280531,4.895396221031687
2997.491283488823,2672.9999999999995,2620.9532024803048,2480.028979524461,2646.737942690365,2429.0005826231773,4.895396221031687
3015.491283488823,2672.9999999999995,2621.239735024194,2481.0982202458167,2646.8895741097394,2430.1958770800534,4.895396221031695
3033.491283488823,2672.9999999999995,2621.5246961105267,2482.16157272799,2647.0403283351416,2431.385542691843,4.895396221031687
3051.491283488823,2672.9999999999995,2621.8080436555074,2483.219071846908,2647.1902078396392,2432.569604399254,4.895396221031695
3069.491283488823,2672.9999999999995,2622.089854801995,2484.270748658723,2647.339235878197,2433.7480870433747,4.895396221031693
3087.491283488823,2672.9999999999995,2622.3701938907598,2485.3166329876485,2647.4874071467143,2434.9210153658337,4.895396221031681
3105.491283488823,2672.9999999999995,2622.6489679825368,2486.356758485894,2647.634716597633,2436.088414008713,4.895396221031698
3123.491283488823,2672.9999999999995,2622.9262045440732,2487.391156429495,2647.781157418489,2437.2503075144814,4.895396221031695
3141.491283488823,2672.9999999999995,2623.201965553897,2488.419856900085,2647.9267713237828,2438.406720326549,4.895396221031695
3159.491283488823,2672.9999999999995,2623.476200612615,2489.442891327221,2648.0715548627104,2439.5576767903967,4.895396221031693
3177.491283488823,2672.9999999999995,2623.748863048886,2490.4602926520947,2648.21548287198,2440.7032011545243,4.895396221031687
3195.491283488823,2672.9999999999995,2624.0200825127176,2491.4720907289343,2648.358611366481,2441.8433175707873,4.895396221031685
3213.491283488823,2672.9999999999995,2624.289879492884,2492.4783146441628,2648.500912639738,2442.97805009448,4.895396221031684
3231.491283488823,2672.9999999999995,2624.5581449947567,2493.478996161836,2648.6423672251576,2444.1074226844767,4.895396221031691
3249.491283488823,2672.9999999999995,2624.8249403339287,2494.4741659901706,2648.7830242729256,2445.231459203479,4.895396221031703
3267.491283488823,2672.9999999999995,2625.090332080411,2495.463852877366,2648.9228772063007,2446.350183418473,4.895396221031689
3285.491283488823,2672.9999999999995,2625.3542191324887,2496.4480875941103,2649.061897364922,2447.4636190012748,4.895396221031693
3303.491283488823,2672.9999999999995,2625.6166348274114,2497.426900862584,2649.2001324831976,2448.5717895287503,4.895396221031693
3321.491283488823,2672.9999999999995,2625.8776418628004,2498.400321661051,2649.3375989108163,2449.674718482727,4.895396221031681
3339.491283488823,2672.9999999999995,2626.1372668822873,2499.368378960229,2649.4742402392176,2450.7724292501366,4.895396221031689
3357.491283488823,2672.9999999999995,2626.395482585083,2500.3311014570236,2649.6100938839554,2451.864945123595,4.895396221031678
3375.491283488823,2672.9999999999995,2626.652226902816,2501.2885197240926,2649.745178552036,2452.952289302061,4.895396221031687
3393.491283488823,2672.9999999999995,2626.9075623662884,2502.2406630361834,2649.8794716185866,2454.0344848914056,4.895396221031687
3411.491283488823,2672.9999999999995,2627.1614974268346,2503.18755947636,2650.0129872419134,2455.1115549048022,4.895396221031684
3429.491283488823,2672.9999999999995,2627.4141047308635,2504.129237103565,2650.1457592847773,2456.183522262785,4.8953962210316915
3447.491283488823,2672.9999999999995,2627.665304805526,2505.0657258234924,2650.2777638577904,2457.2504097931323,4.895396221031684
3465.491283488823,2672.9999999999995,2627.9150883007205,2505.997053876505,2650.408979282575,2458.312240231132,4.895396221031695
3483.491283488823,2672.9999999999995,2628.1635616440803,2506.923247996948,2650.53946394186,2459.369036220273,4.895396221031701
3501.491283488823,2672.9999999999995,2628.4106493832232,2507.8443375932097,2650.6691939701564,2460.4208203127646,4.895396221031693
3519.491283488823,2672.9999999999995,2628.6563587438604,2508.7603513512827,2650.798150693304,2461.4676149696224,4.895396221031691
3537.491283488823,2672.9999999999995,2628.900760178378,2509.67131550129,2650.926392311954,2462.5094425605726,4.8953962210316995
3555.491283488823,2672.9999999999995,2629.143570741943,2510.576253518264,2651.0537389782216,2463.5453364068653,4.895396221031703
3573.491283488823,2672.9999999999995,2629.3852289352762,2511.4770060482288,2651.180457204123,2464.577102367045,4.8953962210316995
3591.491283488823,2672.9999999999995,2629.625658292718,2512.372952990678,2651.3064869990303,2465.6041274688982,4.895396221031701
3609.491283488823,2672.9999999999995,2629.864782246579,2513.2639927958217,2651.4317893294133,2466.6263061380696,4.895396221031697
3627.491283488823,2672.9999999999995,2630.1025158483353,2514.15012801001,2651.556346222231,2467.643634666642,4.895396221031689
