% Model,tin_tegs_model_3_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 3 2024, 17:34"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (degC),Temperature (degC),"Temperature (degC), Point: 43"
145,788.4399147548856,767.048297315804,817.0245612535267
146,788.3894999427554,767.0077596566391,816.8712117537203
147,788.3390851306252,766.9672219974751,816.7178622539137
148,788.2886703184951,766.9266843383108,816.5645127541071
149,788.2382555063645,766.8861466791456,816.4111632543005
150,788.1878406942343,766.845609019982,816.2578137544941
151,788.137425882104,766.8050713608159,816.1044642546875
152,788.0870110699742,766.7645337016518,815.9511147548809
153,788.0365962578444,766.7239960424872,815.7977652550745
154,787.986181445714,766.6834583833227,815.6444157552679
155,787.9357666335836,766.6429207241591,815.4910662554613
156,787.8853518214537,766.6023830649937,815.3377167556547
157,787.8349370093233,766.5618454058291,815.1843672558483
158,787.7845221971929,766.5213077466641,815.0310177560417
159,787.7328592637786,766.4753339147308,814.8926520746946
160,787.677451966512,766.4130515644894,814.7992378487264
161,787.622044669245,766.3507692142477,814.7058236227582
162,787.5666373719779,766.2884868640062,814.61240939679
163,787.5112300747107,766.2262045137643,814.5189951708218
164,787.4558227774442,766.1639221635228,814.4255809448536
165,787.4004154801769,766.1016398132817,814.3321667188853
166,787.3450081829099,766.0393574630398,814.2387524929171
167,787.2896008856429,765.9770751127992,814.1453382669489
168,787.2341935883768,765.9147927625575,814.0519240409807
169,787.1787862911088,765.8525104123161,813.9585098150125
170,787.1233789938426,765.7902280620746,813.865095589044
171,787.0679716965756,765.7279457118334,813.771681363076
172,787.0125643993085,765.6656633615918,813.6782671371076
173,786.9571571020417,765.6033810113504,813.5848529111394
174,786.9017498047742,765.541098661109,813.4914386851711
175,786.8463425075076,765.4788163108676,813.3980244592029
176,786.790935210241,765.4165339606259,813.3046102332347
177,786.7355279129737,765.3542516103847,813.2111960072665
178,786.6801206157073,765.2919692601433,813.1177817812983
179,786.6247133184396,765.2296869099017,813.0243675553301
180,786.5693060211731,765.1674045596606,812.9309533293618
181,786.5138987239061,765.1051222094192,812.8375391033936
182,786.4584914266391,765.0428398591777,812.7441248774254
183,786.4030841293715,764.980557508936,812.650710651457
184,786.3476768321051,764.9182751586948,812.557296425489
185,786.292269534838,764.8559928084529,812.4638821995205
186,786.2368622375711,764.7937104582118,812.3704679735523
187,786.1814549403043,764.7314281079697,812.2770537475841
188,786.1260476430372,764.669145757729,812.1836395216159
189,786.0706403457705,764.6068634074869,812.0902252956477
190,786.0152330485037,764.544581057246,811.9968110696794
191,785.9598257512363,764.4822987070047,811.9033968437112
192,785.9044184539695,764.4200163567627,811.809982617743
193,785.8490111567028,764.3577340065215,811.7165683917746
194,785.7936038594355,764.2954516562803,811.6231541658066
195,785.7381965621688,764.2331693060385,811.5297399398384
196,785.6827892649017,764.1708869557973,811.4363257138699
197,785.6273819676344,764.1086046055555,811.3429114879019
198,785.5719746703679,764.046322255314,811.2494972619335
199,785.5165673731008,763.9840399050726,811.1560830359653
200,785.4611600758341,763.9217575548316,811.062668809997
201,785.4057527785666,763.8594752045902,810.9692545840288
202,785.3503454813,763.7971928543487,810.8758403580606
203,785.2949381840331,763.7349105041068,810.7824261320924
204,785.2395308867658,763.6726281538658,810.6890119061242
205,785.1841235894987,763.6103458036243,810.595597680156
206,785.1287162922323,763.5480634533832,810.5021834541877
207,785.073308994965,763.4857811031418,810.4087692282195
208,785.0179016976983,763.4234987529002,810.3153550022511
209,784.9624944004313,763.3612164026583,810.2219407762831
210,784.907087103164,763.2989340524174,810.1285265503149
211,784.8516798058973,763.2366517021754,810.0351123243464
212,784.7962725086308,763.1743693519344,809.9416980983782
213,784.7408652113635,763.1120870016929,809.84828387241
214,784.6854579140963,763.0498046514513,809.7548696464418
215,784.6300506168293,762.98752230121,809.6614554204735
216,784.5746433195628,762.9252399509684,809.5680411945053
217,784.5192360222956,762.8629576007274,809.4746269685371
218,784.4638287250291,762.8006752504855,809.3812127425689
219,784.4084214277618,762.7383929002448,809.2877985166007
220,784.3530141304948,762.6761105500028,809.1943842906325
221,784.2976068332281,762.6138281997617,809.100970064664
222,784.2421995359612,762.551545849519,809.007555838696
223,784.1867922386941,762.4892634992785,808.9141416127276
224,784.1313849414272,762.426981149037,808.8207273867594
225,784.07597764416,762.3646987987951,808.7273131607914
226,784.0205703468934,762.3024164485537,808.6338989348229
227,783.9651630496262,762.2401340983122,808.5404847088547
228,783.9097557523596,762.1778517480707,808.4470704828865
229,783.8543484550928,762.1155693978293,808.3536562569183
230,783.7989411578251,762.0532870475878,808.26024203095
231,783.7435338605583,761.9910046973475,808.1668278049818
232,783.6881265632915,761.9287223471052,808.0734135790136
233,783.6327192660247,761.8664399968645,807.9799993530454
234,783.5773119687577,761.8041576466226,807.886585127077
235,783.5219046714906,761.7418752963816,807.793170901109
236,783.4664973742238,761.6795929461396,807.6997566751405
237,783.4110900769566,761.617310595898,807.6063424491723
238,783.3556827796899,761.5550282456568,807.5129282232043
239,783.3002754824231,761.4927458954153,807.4195139972359
240,783.2448681851558,761.430463545174,807.3260997712676
241,783.1894608878891,761.3681811949322,807.2326855452994
242,783.1340535906222,761.305898844691,807.1392713193312
243,783.0786462933551,761.2436164944489,807.045857093363
244,783.0232389960883,761.181334144208,806.9524428673948
245,782.9678316988212,761.1190517939667,806.8590286414266
246,782.9124244015545,761.0567694437253,806.7656144154583
247,782.8570171042875,760.9944870934839,806.6722001894899
248,782.8016098070206,760.9322047432421,806.5787859635219
249,782.7462025097534,760.8699223930007,806.4853717375535
250,782.6907952124867,760.8076400427593,806.3919575115852
251,782.6353879152196,760.7453576925179,806.298543285617
252,782.5799806179525,760.683075342276,806.2051290596488
253,782.5245733206858,760.6207929920353,806.1117148336806
254,782.4691660234189,760.5585106417938,806.0183006077124
255,782.4137587261513,760.496228291552,805.9248863817442
256,782.3583514288849,760.4339459413104,805.8314721557759
257,782.3029441316177,760.3716635910691,805.7380579298077
258,782.2475368343512,760.3093812408277,805.6446437038395
259,782.1921295370842,760.247098890586,805.5512294778713
260,782.1367222398169,760.1848165403446,805.4578152519031
261,782.0813149425499,760.1225341901036,805.3644010259349
262,782.0259076452828,760.060251839862,805.2709867999664
263,781.9705003480163,759.9979694896206,805.1775725739982
264,781.9150930507491,759.9356871393793,805.08415834803
265,781.8596857534824,759.873404789138,804.9907441220618
266,781.8042784562155,759.8111224388964,804.8973298960935
267,781.7488711589484,759.7488400886555,804.8039156701253
268,781.6934638616813,759.6865577384131,804.7105014441571
269,781.6380565644145,759.6242753881719,804.6170872181889
270,781.5826492671473,759.5619930379303,804.5236729922207
271,781.5272419698805,759.499710687689,804.4302587662525
272,781.4718346726132,759.437428337448,804.3368445402842
273,781.4164273753472,759.375145987206,804.243430314316
274,781.3610200780796,759.3128636369651,804.1500160883478
275,781.3056127808126,759.2505812867236,804.0566018623794
276,781.250205483546,759.1882989364823,803.9631876364114
277,781.1947981862788,759.1260165862404,803.8697734104429
278,781.1393908890117,759.0637342359993,803.7763591844747
279,781.0839835917449,759.0014518857581,803.6829449585065
280,781.0285762944785,758.9391695355163,803.5895307325383
281,780.973168997211,758.8768871852749,803.49611650657
282,780.9177616999441,758.8146048350329,803.4027022806018
283,780.8623544026773,758.7523224847924,803.3092880546336
284,780.8069471054104,758.69004013455,803.2158738286654
285,780.7515398081429,758.6277577843089,803.122459602697
286,780.6961325108762,758.5654754340671,803.029045376729
287,780.6407252136092,758.5031930838265,802.9356311507607
288,780.5853179163428,758.4409107335845,802.8422169247923
289,780.5299106190754,758.3786283833427,802.7488026988243
290,780.4745033218085,758.3163460331016,802.6553884728559
291,780.4190960245412,758.2540636828604,802.5619742468876
292,780.3636887272745,758.1917813326187,802.4685600209194
293,780.3082814300076,758.129498982377,802.3751457949512
294,780.2528741327411,758.0672166321356,802.281731568983
295,780.197466835474,758.004934281894,802.1883173430148
296,780.1420595382067,757.9426519316531,802.0949031170466
297,780.08665224094,757.8803695814112,802.0014888910783
298,780.0312449436731,757.8180872311706,801.9080746651099
299,779.9758376464063,757.7558048809288,801.8146604391419
300,779.9204303491391,757.6935225306878,801.7212462131737
301,779.8650230518722,757.6312401804457,801.6278319872052
302,779.8096157546053,757.5689578302047,801.5344177612373
303,779.7542084573386,757.5066754799627,801.4410035352688
304,779.6988011600712,757.4443931297225,801.3475893093006
305,779.6433938628044,757.3821107794805,801.2541750833324
306,779.5879865655376,757.3198284292387,801.1607608573642
307,779.5325792682706,757.2575460789969,801.0673466313959
308,779.4771719710034,757.1952637287555,800.9739324054277
309,779.4217646737363,757.1329813785147,800.8805181794595
310,779.3663573764696,757.0706990282733,800.7871039534913
311,779.3109500792027,757.0084166780314,800.6936897275231
312,779.2555427819357,756.9461343277901,800.6002755015548
313,779.200135484669,756.8838519775486,800.5068612755864
314,779.1447281874017,756.8215696273069,800.4134470496184
315,779.0893208901348,756.7592872770653,800.3200328236502
316,779.033913592868,756.6970049268239,800.2266185976817
317,778.9785062956008,756.6347225765826,800.1332043717135
318,778.9230989983345,756.572440226342,800.0397901457453
319,778.8663045241449,756.5068757303878,799.9517420441615
320,778.8053485191889,756.4314647973002,799.8797923157305
321,778.7443925142329,756.3560538642117,799.8078425872997
322,778.6834365092768,756.2806429311233,799.7358928588686
323,778.6224805043205,756.205231998035,799.6639431304376
324,778.5615244993645,756.1298210649464,799.5919934020068
325,778.5005684944085,756.0544101318585,799.5200436735757
326,778.4396124894522,755.9789991987701,799.4480939451447
327,778.3786564844962,755.9035882656817,799.3761442167139
328,778.3177004795403,755.8281773325937,799.3041944882829
329,778.2567444745845,755.7527663995054,799.2322447598518
330,778.1957884696283,755.6773554664171,799.160295031421
331,778.1348324646723,755.6019445333284,799.08834530299
332,778.073876459716,755.5265336002408,799.0163955745589
333,778.0129204547599,755.4511226671526,798.9444458461281
334,777.9519644498039,755.3757117340643,798.8724961176971
335,777.8910084448478,755.3003008009756,798.8005463892661
336,777.8300524398912,755.2248898678865,798.7285966608353
337,777.7690964349356,755.1494789347993,798.6566469324042
338,777.7081404299794,755.0740680017113,798.5846972039732
339,777.6471844250234,754.998657068623,798.5127474755424
340,777.5862284200671,754.9232461355348,798.4407977471113
341,777.5252724151115,754.8478352024456,798.3688480186805
342,777.4643164101556,754.7724242693574,798.2968982902495
343,777.4033604051992,754.6970133362696,798.2249485618185
344,777.3424044002431,754.6216024031818,798.1529988333876
345,777.281448395287,754.5461914700934,798.0810491049566
346,777.2204923903311,754.470780537005,798.0090993765258
347,777.1595363853755,754.3953696039168,797.9371496480948
348,777.0985803804189,754.3199586708287,797.8651999196637
349,777.037624375463,754.2445477377399,797.7932501912329
350,776.9766683705069,754.1691368046526,797.7213004628019
351,776.9157123655507,754.0937258715632,797.6493507343711
352,776.8547563605944,754.0183149384752,797.57740100594
353,776.7938003556387,753.9429040053873,797.505451277509
354,776.7328443506825,753.8674930722985,797.4335015490782
355,776.6718883457264,753.7920821392102,797.3615518206472
356,776.6109323407703,753.7166712061214,797.2896020922163
357,776.5499763358143,753.6412602730337,797.2176523637853
358,776.4890203308582,753.5658493399455,797.1457026353543
359,776.4280643259021,753.4904384068569,797.0737529069235
360,776.3671083209464,753.415027473769,797.0018031784924
361,776.3061523159904,753.3396165406806,796.9298534500614
362,776.245196311034,753.2642056075929,796.8579037216306
363,776.184240306078,753.1887946745039,796.7859539931995
364,776.1232843011222,753.1133837414158,796.7140042647687
365,776.0623282961659,753.0379728083276,796.6420545363377
366,776.0013722912101,752.9625618752392,796.5701048079067
367,775.9404162862536,752.887150942151,796.4981550794759
368,775.8794602812978,752.8117400090624,796.4262053510448
369,775.8185042763414,752.7363290759741,796.3542556226138
370,775.7575482713855,752.6609181428865,796.282305894183
371,775.6965922664294,752.5855072097982,796.2103561657519
372,775.6356362614736,752.5100962767096,796.1384064373209
373,775.5746802565175,752.4346853436211,796.0664567088901
374,775.5137242515615,752.3592744105331,795.994506980459
375,775.4527682466049,752.2838634774449,795.922557252028
376,775.391812241649,752.2084525443568,795.8506075235972
377,775.3308562366934,752.1330416112684,795.7786577951662
378,775.269900231737,752.0576306781805,795.7067080667354
379,775.2089442267811,751.9822197450919,795.6347583383043
380,775.1479882218251,751.9068088120035,795.5628086098733
381,775.087032216869,751.8313978789153,795.4908588814425
382,775.0260762119129,751.7559869458273,795.4189091530114
383,774.9651202069567,751.6805760127381,795.3469594245806
384,774.9041642020009,751.6051650796504,795.2750096961496
385,774.8432081970445,751.5297541465618,795.2030599677186
386,774.7822521920885,751.4543432134736,795.1311102392878
387,774.7212961871328,751.3789322803851,795.0591605108567
388,774.6603401821761,751.3035213472978,794.9872107824259
389,774.5993841772208,751.2281104142098,794.9152610539949
390,774.5384281722642,751.1526994811209,794.8433113255638
391,774.4774721673084,751.0772885480319,794.771361597133
392,774.4165161623522,751.0018776149443,794.699411868702
393,774.3555601573961,750.9264666818558,794.6274621402712
394,774.29460415244,750.8510557487676,794.5555124118401
395,774.233648147484,750.7756448156794,794.4835626834091
396,774.172692142528,750.7002338825912,794.4116129549783
397,774.1117361375717,750.6248229495019,794.3396632265473
398,774.0507801326162,750.5494120164147,794.2677134981162
399,773.9898241276596,750.4740010833268,794.1957637696854
400,773.9288681227038,750.398590150238,794.1238140412544
401,773.8679121177476,750.3231792171497,794.0518643128233
402,773.8069561127918,750.247768284061,793.9799145843925
403,773.7460001078354,750.172357350973,793.9079648559615
404,773.6850441028798,750.0969464178852,793.8360151275305
405,773.6240880979233,750.0215354847966,793.7640653990996
406,773.5631320929673,749.9461245517085,793.6921156706686
407,773.5021760880113,749.8707136186198,793.6201659422376
408,773.4412200830552,749.7953026855316,793.5482162138068
409,773.3802640780991,749.7198917524438,793.4762664853757
410,773.3193080731432,749.6444808193553,793.4043167569447
411,773.2583520681872,749.5690698862671,793.3323670285139
412,773.1973960632314,749.4936589531785,793.2604173000828
413,773.1364400582748,749.4182480200903,793.188467571652
414,773.0754840533189,749.3428370870021,793.116517843221
415,773.0145280483626,749.2674261539134,793.04456811479
416,772.9535720434068,749.1920152208256,792.9726183863592
417,772.8926160384508,749.1166042877376,792.9006686579281
418,772.8316600334944,749.0411933546495,792.8287189294973
419,772.7707040285384,748.965782421561,792.7567692010663
420,772.7097480235824,748.8903714884723,792.6848194726352
421,772.6487920186269,748.8149605553842,792.6128697442044
422,772.5878360136702,748.739549622296,792.5409200157734
423,772.5268800087146,748.6641386892076,792.4689702873426
424,772.4659240037579,748.588727756119,792.3970205589115
425,772.4049679988024,748.5133168230309,792.3250708304805
426,772.3440119938465,748.4379058899427,792.2531211020497
427,772.28305598889,748.3624949568541,792.1811713736187
428,772.2220999839341,748.2870840237666,792.1092216451879
429,772.1611439789781,748.211673090678,792.0372719167568
430,772.1001879740218,748.1362621575898,791.9653221883258
431,772.0392319690658,748.0608512245018,791.893372459895
432,771.9782759641097,747.985440291413,791.8214227314639
433,771.9173199591536,747.9100293583247,791.7494730030331
434,771.8563639541977,747.8346184252365,791.6775232746021
435,771.7954079492416,747.7592074921484,791.6055735461711
436,771.7344519442856,747.6837965590603,791.5336238177402
437,771.6734959393295,747.6083856259722,791.4616740893092
438,771.6125399343732,747.5329746928833,791.3897243608782
439,771.5515839294172,747.4575637597956,791.3177746324474
440,771.4906279244609,747.3821528267069,791.2458249040163
441,771.4296719195053,747.306741893619,791.1738751755853
442,771.368715914549,747.2313309605303,791.1019254471545
443,771.3077599095931,747.1559200274421,791.0299757187234
444,771.2468039046372,747.080509094354,790.9580259902924
445,771.1858478996809,747.0050981612656,790.8860762618616
446,771.1248918947247,746.9296872281768,790.8141265334306
447,771.0639358897688,746.8542762950892,790.7421768049995
448,771.0029798848128,746.7788653620009,790.6702270765687
449,770.9420238798568,746.7034544289126,790.5982773481377
450,770.8810678749011,746.6280434958245,790.5263276197066
451,770.8201118699445,746.5526325627364,790.4543778912758
452,770.7591558649885,746.4772216296478,790.3824281628448
453,770.6981998600321,746.4018106965596,790.310478434414
454,770.6372438550762,746.3263997634707,790.238528705983
455,770.5762878501203,746.250988830383,790.1665789775519
456,770.515331845164,746.175577897294,790.0946292491211
457,770.4543758402081,746.1001669642067,790.0226795206901
458,770.3934198352521,746.0247560311182,789.9507297922593
459,770.3324638302959,745.94934509803,789.8787800638282
460,770.2715078253402,745.8739341649418,789.8068303353972
461,770.2105518203838,745.7985232318534,789.7348806069664
462,770.1495958154277,745.723112298765,789.6629308785353
463,770.0886398104718,745.6477013656765,789.5909811501045
464,770.027683805516,745.5722904325886,789.5190314216735
465,769.9667278005599,745.4968794995002,789.4470816932425
466,769.9057717956034,745.4214685664118,789.3751319648117
467,769.8448157906478,745.3460576333233,789.3031822363806
468,769.7838597856916,745.2706467002353,789.2312325079498
469,769.7229037807358,745.1952357671472,789.1592827795188
470,769.6619477757789,745.1198248340594,789.0873330510877
471,769.6009917708234,745.0444139009707,789.0153833226569
472,769.540035765867,744.9690029678825,788.9434335942259
473,769.4790797609111,744.8935920347941,788.8714838657951
474,769.4181237559551,744.8181811017054,788.799534137364
475,769.3571677509989,744.7427701686174,788.727584408933
476,769.2962117460428,744.6673592355287,788.6556346805022
477,769.2352557410873,744.591948302441,788.5836849520712
478,769.1742997361313,744.5165373693525,788.5117352236401
479,769.1121858777746,744.4409049792118,788.4412018164252
480,769.0465984592182,744.3646082179137,788.3749173728589
481,768.9810110406615,744.2883114566155,788.3086329292927
482,768.9154236221051,744.2120146953175,788.2423484857262
483,768.849836203549,744.1357179340191,788.1760640421597
484,768.7842487849923,744.0594211727212,788.1097795985935
485,768.7186613664359,743.9831244114228,788.043495155027
486,768.6530739478796,743.9068276501245,787.9772107114608
487,768.5874865293231,743.8305308888265,787.9109262678943
488,768.5218991107666,743.7542341275282,787.8446418243278
489,768.4563116922097,743.6779373662306,787.7783573807616
490,768.3907242736537,743.6016406049324,787.7120729371951
491,768.3251368550968,743.5253438436342,787.6457884936289
492,768.2595494365404,743.4490470823357,787.5795040500624
493,768.1939620179842,743.3727503210376,787.5132196064959
494,768.1283745994277,743.2964535597392,787.4469351629297
495,768.0627871808716,743.2201567984412,787.3806507193632
496,767.9971997623147,743.1438600371433,787.3143662757969
497,767.9316123437584,743.0675632758451,787.2480818322305
498,767.8660249252017,742.9912665145471,787.181797388664
499,767.8004375066453,742.914969753249,787.1155129450977
500,767.734850088089,742.8386729919511,787.0492285015313
501,767.6692626695324,742.7623762306523,786.982944057965
502,767.6036752509759,742.6860794693542,786.9166596143988
503,767.5380878324194,742.6097827080562,786.8503751708321
504,767.4725004138628,742.5334859467579,786.7840907272658
505,767.4069129953065,742.4571891854604,786.7178062836996
506,767.3413255767498,742.3808924241616,786.6515218401331
507,767.2757381581931,742.3045956628641,786.5852373965669
508,767.2101507396374,742.2282989015653,786.5189529530004
509,767.1445633210805,742.1520021402675,786.4526685094339
510,767.0789759025242,742.0757053789691,786.3863840658677
511,767.0133884839677,741.9994086176713,786.3200996223012
512,766.9478010654116,741.9231118563728,786.253815178735
513,766.882213646855,741.8468150950748,786.1875307351685
514,766.8166262282983,741.7705183337767,786.121246291602
515,766.7510388097419,741.6942215724788,786.0549618480358
516,766.6854513911856,741.6179248111797,785.9886774044693
517,766.6198639726289,741.541628049882,785.922392960903
518,766.5542765540722,741.4653312885839,785.8561085173366
519,766.4886891355159,741.3890345272861,785.7898240737701
520,766.4231017169595,741.3127377659874,785.7235396302038
521,766.3575142984029,741.2364410046897,785.6572551866374
522,766.2919268798469,741.1601442433911,785.5909707430711
523,766.2263394612901,741.0838474820933,785.5246862995047
524,766.1607520427337,741.0075507207952,785.4584018559382
525,766.095164624177,740.9312539594971,785.3921174123719
526,766.0295772056204,740.8549571981986,785.3258329688057
527,765.9639897870644,740.7786604369007,785.2595485252392
528,765.8984023685076,740.7023636756026,785.193264081673
529,765.8328149499512,740.6260669143038,785.1269796381065
530,765.7672275313948,740.5497701530062,785.06069519454
531,765.7016401128383,740.473473391708,784.9944107509738
532,765.6360526942818,740.3971766304097,784.9281263074073
533,765.5704652757254,740.3208798691121,784.861841863841
534,765.5048778571688,740.2445831078134,784.7955574202746
535,765.4392904386121,740.1682863465152,784.7292729767081
