% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_allhours.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 28 2023, 13:58"
% Table,Probe Table 1 - 
% Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
33056.47269919065,2672.9999999999995,2672.9987358849244,2672.985291379409,2672.9999596549305,2672.9661779756243,4.895396221031695
33236.47269919065,2672.9999999999995,2672.9989912355245,2672.9862054518594,2673.0000560034164,2672.968168411717,4.895396221031703
33416.47269919065,2672.9999999999995,2672.9992325161325,2672.98706904578,2673.0001468857386,2672.97005307369,4.895396221031705
33596.47269919065,2672.9999999999995,2672.9994607408375,2672.9878849434886,2673.0002327458515,2672.971837552213,4.895396221031703
33776.47269919065,2672.9999999999995,2672.9996762026035,2672.988655774902,2673.0003137525714,2672.9735271421278,4.895396221031693
33956.47269919065,2672.9999999999995,2672.9998797301273,2672.9893840151426,2673.0003901523414,2672.9751268620685,4.895396221031711
34136.47269919065,2672.9999999999995,2673.000071840194,2672.990072002905,2673.0004621433854,2672.9766414623014,4.895396221031701
34316.47269919065,2672.9999999999995,2673.0002533413863,2672.9907219709453,2673.0005301546644,2672.9780754428984,4.895396221031695
34496.47269919065,2672.9999999999995,2673.0004250151565,2672.9913360133883,2673.0005943281203,2672.9794330711225,4.895396221031693
34676.47269919065,2672.9999999999995,2673.0005872928705,2672.9919161141324,2673.000654878013,2672.980718391703,4.895396221031701
34856.47269919065,2672.9999999999995,2673.0007406794143,2672.9924641434677,2673.000712028091,2672.9819352368677,4.895396221031685
35036.47269919065,2672.9999999999995,2673.000885424036,2672.9929818612804,2673.000765823886,2672.9830872323073,4.895396221031689
35216.47269919065,2672.9999999999995,2673.0010223281383,2672.9934709556337,2673.000816736356,2672.984177816199,4.895396221031695
35396.47269919065,2672.9999999999995,2673.0011514945177,2672.993932997171,2673.0008647130494,2672.9852102427367,4.895396221031693
35576.47269919065,2672.9999999999995,2673.0012735793425,2672.994369470422,2673.000909894062,2672.9861875954507,4.8953962210316995
35756.47269919065,2672.9999999999995,2673.0013892061484,2672.9947818091387,2673.0009527120956,2672.9871127997485,4.895396221031695
35936.47269919065,2672.9999999999995,2673.001498170232,2672.9951713138325,2673.0009928839063,2672.9879886218946,4.895396221031691
36116.47269919065,2672.9999999999995,2673.0015999692905,2672.9955349594857,2673.0010304608973,2672.988808334601,4.895396221031693
36296.47269919065,2672.9999999999995,2673.001697063258,2672.99588185821,2673.001066217817,2672.9895916525943,4.895396221031687
36476.47269919065,2672.9999999999995,2673.001788956919,2672.996210278299,2673.001099973136,2672.990334692685,4.895396221031689
36656.47269919065,2672.9999999999995,2673.00187585594,2672.9965206621555,2673.001131879179,2672.991038366014,4.895396221031685
36836.47269919065,2672.9999999999995,2673.001957998816,2672.996813883409,2673.0011619652873,2672.9917045023117,4.895396221031687
37016.47269919065,2672.9999999999995,2673.0020357601124,2672.99709086955,2673.0011904449248,2672.9923350434638,4.895396221031693
37196.47269919065,2672.9999999999995,2673.0021091827093,2672.9973525114315,2673.001217325574,2672.9929318752324,4.895396221031687
37376.47269919065,2672.9999999999995,2673.0021787680676,2672.997599663728,2673.0012427487186,2672.993496799446,4.895396221031698
37556.47269919065,2672.9999999999995,2673.002244224152,2672.9978331144507,2673.0012666342177,2672.9940315163744,4.895396221031697
37736.47269919065,2672.9999999999995,2673.002305958384,2672.9980536151274,2673.0012890868043,2672.994537638059,4.895396221031683
37916.47269919065,2672.9999999999995,2673.0023643896106,2672.9982618771805,2673.0013102620082,2672.9950166765507,4.895396221031689
38096.47269919065,2672.9999999999995,2673.0024194972425,2672.998458592071,2673.001330285548,2672.9954700470403,4.895396221031705
38276.47269919065,2672.9999999999995,2673.002471842874,2672.9986444017263,2673.0013492501757,2672.9958991071635,4.8953962210316995
38456.47269919065,2672.9999999999995,2673.0025211721954,2672.998819908105,2673.00136710275,2672.996305133485,4.895396221031698
38636.47269919065,2672.9999999999995,2673.002567804626,2672.99898569063,2673.001384039576,2672.9966893567503,4.895396221031701
38816.47269919065,2672.9999999999995,2673.00261185376,2672.9991422827875,2673.0013999921784,2672.9970529489633,4.895396221031691
38996.47269919065,2672.9999999999995,2673.00265309054,2672.9992901772075,2673.001414866823,2672.99739701636,4.895396221031685
39176.47269919065,2672.9999999999995,2673.0026917078103,2672.999428211602,2673.001428679634,2672.9977189014926,4.895396221031689
39356.47269919065,2672.9999999999995,2673.002728500814,2672.999559891313,2673.0014419091667,2672.998026374809,4.895396221031703
39536.47269919065,2672.9999999999995,2673.0027634665,2672.9996845532655,2673.001454530671,2672.9983179184073,4.895396221031703
39716.47269919065,2672.9999999999995,2673.0027964795977,2672.9998023614507,2673.00146640927,2672.9985938927766,4.895396221031684
39896.47269919065,2672.9999999999995,2673.002827842359,2672.9999136659003,2673.0014777454917,2672.998855041644,4.895396221031695
40076.47269919065,2672.9999999999995,2673.0028573637605,2673.00001880248,2673.0014883530966,2672.9991021493825,4.895396221031698
40256.47269919065,2672.9999999999995,2673.002885145852,2673.0001181042335,2673.0014982696734,2672.999335976121,4.8953962210316995
40436.47269919065,2672.9999999999995,2673.002911486015,2673.000211902912,2673.0015077125126,2672.9995572443418,4.895396221031695
40616.47269919065,2672.9999999999995,2673.002936325274,2673.0003004913015,2673.001516540073,2672.999766632273,4.895396221031685
40796.47269919065,2672.9999999999995,2673.0029599852737,2673.000384174344,2673.0015250048223,2672.9999647796567,4.895396221031683
