% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"May 31 2024, 18:43"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K)
1240,984.5937665532444,963.0077806809057
1241,984.526569665816,962.9417988750187
1242,984.4593727783866,962.8758170691293
1243,984.3921758909578,962.8098352632416
1244,984.3249790035287,962.7438534573529
1245,984.2577821161001,962.6778716514644
1246,984.1905852286718,962.6118898455763
1247,984.1233883412419,962.545908039688
1248,984.0561914538132,962.4799262337997
1249,983.9889945663839,962.4139444279118
1250,983.9217976789552,962.3479626220237
1251,983.8546007915265,962.281980816135
1252,983.7874039040971,962.2159990102467
1253,983.720207016669,962.1500172043584
1254,983.65301012924,962.0840353984703
1255,983.5858132418106,962.018053592582
1256,983.5186163543816,961.9520717866936
1257,983.4514194669532,961.8860899808053
1258,983.384222579524,961.8201081749165
1259,983.3170256920947,961.7541263690288
1260,983.2498288046656,961.6881445631404
1261,983.182631917237,961.6221627572521
1262,983.1154350298083,961.556180951364
1263,983.0482381423792,961.4901991454759
1264,982.9810412549504,961.4242173395872
1265,982.913844367522,961.3582355336997
1266,982.8466474800927,961.2922537278105
1267,982.7794505926632,961.2262719219227
1268,982.7122537052344,961.1602901160342
1269,982.6450568178059,961.0943083101463
1270,982.5778599303767,961.0283265042572
1271,982.510663042948,960.9623446983696
1272,982.4434661555186,960.8963628924812
1273,982.3762692680904,960.8303810865931
1274,982.3090723806613,960.7643992807044
1275,982.2418754932321,960.6984174748167
1276,982.1746786058033,960.632435668928
1277,982.1074817183744,960.5664538630405
1278,982.0402848309453,960.5004720571518
1279,981.9730879435169,960.4344902512632
1280,981.9058910560871,960.3685084453749
1281,981.8386941686584,960.302526639486
1282,981.77149728123,960.2365448335979
1283,981.7043003938012,960.1705630277098
1284,981.6371035063721,960.1045812218223
1285,981.569906618943,960.0385994159334
1286,981.5027097315136,959.9726176100446
1287,981.4355128440853,959.9066358041572
1288,981.3683159566564,959.8406539982689
1289,981.301119069227,959.7746721923806
1290,981.2339221817983,959.7086903864915
1291,981.1667252943695,959.6427085806034
1292,981.0995284069404,959.5767267747154
1293,981.0323315195112,959.5107449688273
1294,980.9651346320829,959.444763162939
1295,980.8979377446535,959.3787813570499
1296,980.8307408572247,959.3127995511626
1297,980.7635439697956,959.2468177452743
1298,980.6963470823662,959.1808359393855
1299,980.6291501949381,959.1148541334977
1300,980.5619533075092,959.0488723276085
1301,980.4947564200803,958.9828905217207
1302,980.4275595326512,958.9169087158322
1303,980.3603626452225,958.8509269099441
1304,980.2931657577935,958.7849451040557
1305,980.2259688703641,958.7189632981682
1306,980.1587719829356,958.65298149228
1307,980.0915750955062,958.5869996863914
1308,980.0243782080778,958.5210178805028
1309,979.9571813206487,958.4550360746157
1310,979.8899844332201,958.3890542687261
1311,979.8227875457902,958.323072462838
1312,979.7555906583618,958.2570906569498
1313,979.6883937709325,958.1911088510623
1314,979.6211968835044,958.1251270451729
1315,979.5539999960747,958.0591452392844
1316,979.4868031086461,957.9931634333967
1317,979.4196062212171,957.9271816275084
1318,979.3524093337882,957.8611998216206
1319,979.2852124463595,957.7952180157316
1320,979.2180155589303,957.7292362098437
1321,979.1508186715013,957.6632544039552
1322,979.0836217840722,957.5972725980666
1323,979.0164248966438,957.5312907921785
1324,978.9492280092144,957.4653089862904
1325,978.8820311217855,957.3993271804022
1326,978.8148342343569,957.3333453745134
1327,978.7476373469276,957.2673635686248
1328,978.680440459499,957.2013817627376
1329,978.6132435720701,957.1353999568487
1330,978.5460466846409,957.0694181509609
1331,978.4788497972119,957.0034363450727
1332,978.4116529097832,956.9374545391838
1333,978.3444560223543,956.8714727332961
1334,978.2772591349251,956.8054909274069
1335,978.2100622474969,956.7395091215195
1336,978.1428653600673,956.6735273156303
1337,978.0756684726387,956.6075455097422
1338,978.0084715852098,956.541563703854
1339,977.9412746977807,956.4755818979659
1340,977.8740778103515,956.4096000920779
1341,977.8068809229229,956.3436182861892
1342,977.7396840354936,956.2776364803016
1343,977.6724871480645,956.211654674413
1344,977.6052902606358,956.1456728685247
1345,977.538093373207,956.079691062636
1346,977.4708964857779,956.0137092567481
1347,977.4036995983492,955.94772745086
1348,977.3365027109206,955.8817456449715
1349,977.2693058234915,955.8157638390837
1350,977.2021089360624,955.7497820331951
1351,977.1349120486341,955.6838002273074
1352,977.0677151612051,955.6178184214186
1353,977.0005182737756,955.5518366155297
1354,976.9333213863465,955.4858548096419
1355,976.8661244989181,955.4198730037535
1356,976.7989276114885,955.3538911978656
1357,976.7317307240601,955.2879093919768
1358,976.6645338366308,955.2219275860887
1359,976.5973369492021,955.1559457802003
1360,976.5301400617737,955.0899639743122
1361,976.4629431743444,955.0239821684239
1362,976.3957462869148,954.958000362536
1363,976.3285493994861,954.8920185566469
1364,976.261352512058,954.8260367507588
1365,976.1941556246289,954.7600549448705
1366,976.1269587371995,954.6940731389824
1367,976.059761849771,954.6280913330943
1368,975.9925649623411,954.562109527206
1369,975.925368074913,954.4961277213179
1370,975.8581711874837,954.430145915429
1371,975.7909743000549,954.3641641095411
1372,975.7237774126263,954.2981823036527
1373,975.656580525197,954.2322004977651
1374,975.5893836377682,954.1662186918761
1375,975.5221867503393,954.100236885988
1376,975.4549898629103,954.0342550800999
1377,975.3877929754815,953.9682732742119
1378,975.3205960880524,953.902291468323
1379,975.2533992006229,953.8363096624348
1380,975.1862023131944,953.7703278565463
1381,975.1190054257653,953.7043460506586
1382,975.0518085383367,953.6383642447696
1383,974.984611650908,953.5723824388824
1384,974.917414763479,953.5064006329933
1385,974.8502178760504,953.440418827105
1386,974.7830209886207,953.3744370212166
1387,974.7158241011923,953.3084552153283
1388,974.6486272137631,953.2424734094405
1389,974.5814303263344,953.1764916035513
1390,974.5142334389054,953.1105097976636
1391,974.4470365514766,953.0445279917756
1392,974.3798396640476,952.9785461858872
1393,974.3126427766184,952.9125643799987
1394,974.2454458891896,952.8465825741108
1395,974.1782490017604,952.7806007682225
1396,974.1110521143318,952.7146189623342
1397,974.0438552269028,952.6486371564451
1398,973.9766583394736,952.5826553505578
1399,973.9094614520446,952.5166735446693
1400,973.8422645646166,952.450691738781
1401,973.7750676771875,952.3847099328923
1402,973.7078707897581,952.3187281270048
1403,973.640673902329,952.2527463211165
1404,973.5734770149,952.1867645152275
1405,973.5062801274718,952.1207827093392
1406,973.4390832400424,952.0548009034509
1407,973.3718863526132,951.9888190975622
1408,973.3046894651847,951.9228372916747
1409,973.237492577756,951.8568554857857
1410,973.1702956903267,951.7908736798978
1411,973.103098802898,951.7248918740097
1412,973.0359019154685,951.658910068121
1413,972.9687050280403,951.5929282622334
1414,972.9015081406108,951.5269464563443
1415,972.8343112531821,951.4609646504564
1416,972.767114365753,951.3949828445678
1417,972.6999174783247,951.3290010386801
1418,972.6327205908954,951.2630192327914
1419,972.5655237034665,951.1970374269035
1420,972.498326816037,951.1310556210152
1421,972.4311299286087,951.0650738151263
1422,972.3639330411798,950.999092009239
1423,972.2967361537508,950.9331102033497
1424,972.2295392663218,950.8671283974622
1425,972.1623423788932,950.8011465915739
1426,972.0951454914639,950.735164785685
1427,972.0279486040349,950.6691829797971
1428,971.960751716606,950.6032011739094
1429,971.8935548291773,950.5372193680205
1430,971.8263579417485,950.4712375621323
1431,971.759161054319,950.4052557562429
1432,971.6919641668902,950.3392739503556
1433,971.6247672794615,950.2732921444671
1434,971.5575703920327,950.2073103385796
1435,971.4903735046033,950.1413285326906
1436,971.4231766171744,950.075346726803
1437,971.3559797297459,950.0093649209142
1438,971.2887828423167,949.9433831150257
1439,971.2215859548876,949.8774013091372
1440,971.1543890674592,949.8114195032493
1441,971.0871921800303,949.7454376973615
1442,971.0199952926009,949.6794558914726
1443,970.952798405172,949.6134740855846
1444,970.8856015177428,949.5474922796959
1445,970.8184046303144,949.4815104738083
1446,970.7512077428855,949.4155286679201
1447,970.6840108554561,949.3495468620312
1448,970.6168139680274,949.2835650561431
1449,970.5496170805986,949.2175832502546
1450,970.4824201931696,949.151601444366
1451,970.4152233057409,949.0856196384783
1452,970.3480264183116,949.0196378325896
1453,970.2808295308829,948.9536560267015
1454,970.2136326434537,948.8876742208134
1455,970.146435756025,948.8216924149251
1456,970.0792388685956,948.755710609037
1457,970.0120419811667,948.6897288031479
1458,969.9448450937383,948.6237469972606
1459,969.8776482063092,948.5577651913716
1460,969.8104513188802,948.4917833854834
1461,969.7432544314514,948.4258015795955
1462,969.676057544023,948.3598197737069
1463,969.6088606565935,948.2938379678183
1464,969.5416637691649,948.2278561619299
1465,969.4744668817358,948.1618743560423
1466,969.407269994307,948.0958925501548
1467,969.3400731068775,948.0299107442656
1468,969.2728762194484,947.9639289383775
1469,969.2056793320196,947.8979471324893
1470,969.138482444591,947.8319653266012
1471,969.0712855571621,947.7659835207127
1472,969.0040886697333,947.7000017148245
1473,968.9368917823039,947.6340199089359
1474,968.8696948948755,947.5680381030475
1475,968.8024980074464,947.5020562971594
1476,968.735301120018,947.4360744912709
1477,968.6681042325885,947.3700926853834
1478,968.6009073451593,947.3041108794945
1479,968.5337104577306,947.2381290736059
1480,968.4665135703016,947.1721472677184
1481,968.399316682873,947.1061654618292
1482,968.3321197954439,947.040183655941
1483,968.2649229080147,946.9742018500531
1484,968.1977260205861,946.9082200441649
1485,968.130529133157,946.8422382382765
1486,968.0633322457281,946.7762564323882
1487,967.9961353582992,946.7102746264999
1488,967.9289384708707,946.6442928206122
1489,967.8617415834414,946.5783110147236
1490,967.7945446960124,946.5123292088349
1491,967.727347808584,946.4463474029471
1492,967.6601509211547,946.3803655970586
1493,967.5929540337258,946.3143837911707
1494,967.5257571462965,946.2484019852814
1495,967.4585602588668,946.1824201793933
1496,967.3913633714387,946.1164383735058
1497,967.3241664840095,946.0504565676172
1498,967.2569695965809,945.9844747617287
1499,967.189772709152,945.9184929558409
1500,967.1225758217228,945.8525111499523
1501,967.0553789342944,945.7865293440644
1502,966.9881820468654,945.7205475381758
1503,966.9209851594367,945.654565732287
1504,966.8537882720074,945.5885839263989
1505,966.7865913845782,945.5226021205108
1506,966.7193944971494,945.4566203146228
1507,966.6521976097201,945.390638508734
1508,966.5850007222915,945.324656702846
1509,966.5178038348627,945.2586748969575
1510,966.4506069474339,945.1926930910695
1511,966.3834100600047,945.1267112851812
1512,966.3162131725758,945.0607294792931
1513,966.2490162851471,944.994747673405
1514,966.1818193977182,944.9287658675166
1515,966.1146225102892,944.862784061628
1516,966.0474256228604,944.7968022557404
1517,965.9802287354315,944.7308204498514
1518,965.9130318480024,944.6648386439634
1519,965.8458349605738,944.5988568380751
1520,965.7786380731444,944.5328750321863
1521,965.7114411857157,944.4668932262987
1522,965.6442442982868,944.40091142041
1523,965.5770474108575,944.3349296145216
1524,965.5098505234288,944.2689478086334
1525,965.4426536359999,944.2029660027453
1526,965.3754567485705,944.1369841968572
1527,965.3082598611419,944.071002390969
1528,965.241062973713,944.0050205850806
1529,965.173866086284,943.9390387791917
1530,965.1066691988552,943.8730569733038
1531,965.0394723114263,943.8070751674154
1532,964.9722754239975,943.741093361528
1533,964.9050785365685,943.6751115556389
1534,964.837881649139,943.6091297497511
1535,964.7706847617106,943.543147943862
1536,964.7034878742816,943.4771661379745
1537,964.6362909868529,943.4111843320856
1538,964.5690940994239,943.3452025261972
1539,964.5018972119944,943.2792207203096
1540,964.4347003245656,943.2132389144211
1541,964.3675034371372,943.1472571085326
1542,964.3003065497084,943.081275302644
1543,964.2331096622788,943.0152934967565
1544,964.1659127748503,942.9493116908675
1545,964.0987158874215,942.8833298849792
1546,964.031518999993,942.8173480790911
1547,963.9643221125633,942.7513662732032
1548,963.8971252251347,942.6853844673149
1549,963.829928337705,942.6194026614257
1550,963.7627314502763,942.5534208555378
1551,963.6955345628471,942.4874390496501
1552,963.6283376754192,942.421457243762
1553,963.5611407879896,942.3554754378738
1554,963.4939439005611,942.2894936319852
1555,963.4267470131317,942.2235118260971
1556,963.3595501257034,942.157530020209
1557,963.2923532382744,942.0915482143199
1558,963.2251563508454,942.025566408432
1559,963.1579594634161,941.9595846025435
1560,963.090762575987,941.8936027966555
1561,963.0297879288486,941.8364151797198
1562,962.9688132817091,941.7792275627838
1563,962.9078386345699,941.7220399458483
1564,962.8468639874304,941.6648523289125
1565,962.7858893402918,941.6076647119762
1566,962.7249146931523,941.5504770950406
1567,962.6639400460133,941.4932894781057
1568,962.6029653988743,941.4361018611693
1569,962.5419907517348,941.3789142442339
1570,962.4810161045958,941.3217266272978
1571,962.4200414574565,941.2645390103622
1572,962.3590668103167,941.2073513934257
1573,962.2980921631782,941.1501637764907
1574,962.2371175160389,941.0929761595544
1575,962.1761428689001,941.0357885426191
1576,962.1151682217605,940.978600925683
1577,962.0541935746216,940.9214133087478
1578,961.9932189274826,940.8642256918115
1579,961.932244280343,940.8070380748758
1580,961.8712696332043,940.7498504579404
1581,961.8102949860648,940.6926628410047
1582,961.7493203389258,940.6354752240684
1583,961.6883456917866,940.5782876071332
1584,961.627371044647,940.5210999901968
1585,961.5663963975084,940.463912373261
1586,961.5054217503691,940.4067247563263
1587,961.4444471032295,940.3495371393902
1588,961.3834724560908,940.2923495224546
1589,961.3224978089517,940.2351619055183
1590,961.2615231618126,940.1779742885826
1591,961.2005485146733,940.1207866716469
1592,961.1395738675343,940.0635990547115
1593,961.0785992203946,940.0064114377753
1594,961.0176245732556,939.9492238208397
1595,960.9566499261166,939.8920362039039
1596,960.8956752789778,939.8348485869682
1597,960.8347006318379,939.7776609700323
1598,960.7737259846995,939.7204733530963
1599,960.7127513375602,939.6632857361611
1600,960.6517766904208,939.6060981192253
1601,960.5908020432818,939.5489105022895
1602,960.5298273961429,939.4917228853539
1603,960.4688527490033,939.4345352684179
1604,960.4078781018644,939.3773476514816
1605,960.3469034547246,939.3201600345463
1606,960.2859288075863,939.2629724176113
1607,960.2249541604467,939.2057848006751
1608,960.1639795133076,939.1485971837393
1609,960.1030048661688,939.0914095668029
1610,960.042030219029,939.0342219498677
1611,959.9810555718899,938.9770343329324
1612,959.9200809247509,938.9198467159958
1613,959.8591062776112,938.8626590990602
1614,959.7981316304721,938.8054714821242
1615,959.7371569833335,938.748283865189
1616,959.6761823361946,938.6910962482532
1617,959.6152076890546,938.6339086313168
1618,959.5542330419157,938.5767210143811
1619,959.493258394777,938.5195333974456
1620,959.4322837476375,938.4623457805101
1621,959.3713091004984,938.4051581635744
1622,959.3103344533588,938.3479705466381
1623,959.2493598062197,938.2907829297023
1624,959.1883851590808,938.2335953127669
1625,959.1274105119419,938.1764076958312
1626,959.0664358648021,938.119220078895
1627,959.0054612176634,938.0620324619595
1628,958.9444865705243,938.0048448450237
1629,958.8835119233846,937.9476572280882
1630,958.8225372762458,937.8904696111521
1631,958.7615626291072,937.8332819942161
1632,958.7005879819673,937.7760943772811
1633,958.6396133348283,937.7189067603454
1634,958.5786386876891,937.6617191434093
1635,958.5176640405501,937.6045315264734
1636,958.4566893934111,937.547343909538
1637,958.3957147462717,937.4901562926023
1638,958.3347400991322,937.4329686756662
1639,958.273765451993,937.37578105873
1640,958.2127908048548,937.3185934417945
1641,958.1518161577152,937.2614058248598
1642,958.0908415105756,937.2042182079238
1643,958.0298668634366,937.1470305909875
1644,957.9688922162977,937.0898429740519
1645,957.9079175691584,937.0326553571163
1646,957.846942922019,936.9754677401809
1647,957.7859682748798,936.9182801232441
1648,957.7249936277408,936.8610925063084
1649,957.6640189806019,936.803904889373
1650,957.6030443334627,936.7467172724379
1651,957.5420696863234,936.6895296555015
1652,957.4810950391844,936.6323420385658
1653,957.4201203920453,936.5751544216299
1654,957.359145744906,936.5179668046949
1655,957.2981710977668,936.460779187758
1656,957.2371964506274,936.4035915708225
1657,957.1762218034884,936.346403953887
1658,957.1152471563495,936.2892163369513
1659,957.0542725092097,936.2320287200158
1660,956.9932978620708,936.1748411030798
1661,956.932323214932,936.1176534861439
1662,956.8713485677927,936.0604658692084
1663,956.8103739206532,936.0032782522723
1664,956.749399273514,935.9460906353362
1665,956.6884246263752,935.8889030184009
1666,956.6274499792355,935.8317154014654
1667,956.5664753320967,935.7745277845294
1668,956.5055006849573,935.7173401675936
1669,956.4445260378184,935.660152550658
1670,956.3835513906795,935.6029649337225
1671,956.3225767435399,935.5457773167866
1672,956.2616020964014,935.4885896998502
1673,956.2006274492616,935.4314020829145
1674,956.1396528021229,935.3742144659788
1675,956.0786781549832,935.3170268490428
1676,956.0177035078433,935.2598392321081
1677,955.9567288607054,935.2026516151716
1678,955.8957542135662,935.1454639982362
1679,955.834779566427,935.0882763813007
1680,955.7738049192877,935.0310887643645
1681,955.7128302721488,934.9739011474284
1682,955.6518556250096,934.916713530493
1683,955.5908809778699,934.8595259135576
1684,955.5299063307308,934.8023382966217
1685,955.4689316835921,934.7451506796864
1686,955.407957036453,934.6879630627494
1687,955.3469823893136,934.6307754458143
1688,955.2860077421748,934.5735878288784
1689,955.2250330950349,934.5164002119426
1690,955.1640584478962,934.4592125950064
1691,955.1030838007568,934.402024978071
1692,955.0421091536174,934.3448373611355
1693,954.9811345064777,934.2876497441999
1694,954.9201598593393,934.2304621272635
1695,954.8591852122003,934.1732745103282
1696,954.798210565061,934.1160868933932
1697,954.7372359179219,934.058899276457
1698,954.6762612707826,934.0017116595207
1699,954.6152866236432,933.9445240425846
1700,954.554311976504,933.8873364256493
1701,954.493337329365,933.8301488087142
1702,954.4323626822259,933.7729611917781
1703,954.3713880350869,933.7157735748425
1704,954.3104133879474,933.658585957906
1705,954.2494387408087,933.6013983409708
1706,954.1884640936693,933.544210724035
1707,954.12748944653,933.4870231070986
1708,954.0665147993911,933.4298354901638
1709,954.0055401522517,933.3726478732276
1710,953.9445655051121,933.3154602562917
1711,953.8835908579739,933.2582726393564
1712,953.8226162108344,933.2010850224198
1713,953.7616415636952,933.1438974054843
1714,953.7006669165562,933.0867097885493
1715,953.6396922694166,933.0295221716127
1716,953.5787176222778,932.9723345546766
1717,953.5177429751384,932.9151469377412
1718,953.4567683279989,932.8579593208061
1719,953.3957936808607,932.8007717038703
1720,953.334819033721,932.743584086934
1721,953.2738443865819,932.6863964699983
1722,953.2128697394426,932.6292088530627
1723,953.1518950923039,932.5720212361267
1724,953.0909204451646,932.514833619191
1725,953.029945798025,932.457646002255
1726,952.9689711508857,932.40045838532
1727,952.9079965037469,932.3432707683845
1728,952.8470218566073,932.2860831514482
1729,952.7860472094686,932.2288955345123
1730,952.7250725623292,932.1717079175766
1731,952.66409791519,932.1145203006414
1732,952.6031232680509,932.0573326837056
1733,952.5421486209119,932.0001450667696
1734,952.4811739737726,931.9429574498338
1735,952.4201993266333,931.8857698328982
1736,952.3592246794946,931.8285822159626
1737,952.2982500323549,931.7713945990271
1738,952.2372753852159,931.7142069820907
1739,952.176300738077,931.6570193651547
1740,952.115326090938,931.5998317482191
1741,952.0543514437985,931.542644131283
1742,951.9933767966594,931.4854565143478
1743,951.9324021495202,931.4282688974123
1744,951.8714275023814,931.3710812804762
1745,951.8104528552419,931.3138936635402
1746,951.749478208103,931.2567060466043
1747,951.6885035609635,931.1995184296694
1748,951.6275289138243,931.1423308127336
1749,951.5665542666861,931.0851431957968
1750,951.5055796195461,931.0279555788612
1751,951.4446049724062,930.970767961926
1752,951.3836303252679,930.9135803449904
1753,951.3226556781283,930.8563927280545
1754,951.2616810309894,930.7992051111188
1755,951.2007063838506,930.7420174941828
1756,951.1397317367114,930.6848298772472
1757,951.0787570895719,930.6276422603115
1758,951.0177824424327,930.5704546433755
1759,950.9568077952932,930.5132670264398
1760,950.8958331481543,930.4560794095046
1761,950.8348585010153,930.3988917925687
1762,950.7738838538763,930.3417041756325
1763,950.7129092067364,930.2845165586966
1764,950.6519345595979,930.227328941761
1765,950.590959912459,930.170141324825
1766,950.5299852653197,930.1129537078896
1767,950.4690106181803,930.0557660909539
1768,950.4080359710406,929.9985784740184
1769,950.3470613239023,929.9413908570821
1770,950.2860866767625,929.8842032401463
1771,950.225112029624,929.8270156232105
1772,950.1641373824842,929.7698280062752
1773,950.1031627353453,929.7126403893393
1774,950.042188088206,929.6554527724031
1775,949.9812134410669,929.5982651554673
1776,949.9202387939279,929.5410775385318
1777,949.8592641467886,929.4838899215965
1778,949.7982894996494,929.4267023046605
1779,949.7373148525105,929.369514687725
1780,949.6763402053707,929.3123270707887
1781,949.6153655582318,929.2551394538531
1782,949.5543909110928,929.197951836917
1783,949.4934162639539,929.140764219982
1784,949.4324416168141,929.0835766030458
1785,949.3714669696752,929.02638898611
1786,949.3104923225368,928.9692013691745
1787,949.249517675397,928.9120137522392
1788,949.1885430282573,928.8548261353034
1789,949.1275683811185,928.7976385183666
1790,949.0665937339799,928.7404509014311
1791,949.0056190868402,928.6832632844958
1792,948.944644439701,928.6260756675595
1793,948.8836697925622,928.568888050624
1794,948.8226951454229,928.5117004336884
1795,948.7617204982841,928.4545128167531
1796,948.7007458511445,928.3973251998166
1797,948.639771204005,928.3401375828809
1798,948.5787965568665,928.2829499659451
1799,948.5178219097268,928.2257623490094
1800,948.456847262588,928.1685747320734
1801,948.3958726154485,928.111387115138
1802,948.3348979683096,928.0541994982018
1803,948.2739233211706,927.9970118812671
1804,948.2129486740312,927.939824264331
1805,948.1519740268919,927.8826366473949
1806,948.0909993797535,927.8254490304593
1807,948.0300247326135,927.7682614135233
1808,947.9690500854745,927.7110737965879
1809,947.9080754383352,927.6538861796516
1810,947.8471007911961,927.596698562716
1811,947.786126144057,927.5395109457808
1812,947.725151496918,927.4823233288448
1813,947.6641768497788,927.425135711909
1814,947.6032022026392,927.3679480949726
1815,947.5422275555002,927.310760478037
1816,947.4812529083611,927.2535728611022
1817,947.4202782612219,927.1963852441659
1818,947.3593036140821,927.13919762723
1819,947.2983289669435,927.0820100102948
1820,947.2373543198048,927.0248223933587
1821,947.1763796726651,926.9676347764232
1822,947.115405025526,926.9104471594868
1823,947.0544303783871,926.8532595425512
1824,946.9934557312476,926.7960719256162
1825,946.9324810841082,926.7388843086803
1826,946.8715064369692,926.6816966917437
1827,946.8105317898307,926.6245090748085
1828,946.7495571426915,926.5673214578728
1829,946.6885824955519,926.5101338409373
1830,946.6276078484134,926.4529462240015
1831,946.5666332012739,926.3957586070653
1832,946.5056585541345,926.3385709901294
1833,946.4446839069952,926.2813833731938
1834,946.383709259856,926.224195756258
1835,946.3227346127168,926.1670081393218
1836,946.2617599655782,926.1098205223866
1837,946.2007853184392,926.0526329054509
1838,946.1398106712993,925.9954452885152
1839,946.0788360241605,925.9382576715791
1840,946.0178613770213,925.8810700546436
1841,945.9568867298821,925.8238824377083
1842,945.8959120827424,925.7666948207725
1843,945.8349374356037,925.709507203836
1844,945.7739627884649,925.6523195869
1845,945.7129881413249,925.5951319699651
1846,945.6520134941862,925.537944353029
1847,945.5910388470471,925.4807567360933
1848,945.5300641999083,925.4235691191576
1849,945.4690895527689,925.366381502222
1850,945.4081149056293,925.3091938852864
1851,945.3471402584906,925.2520062683506
1852,945.2861656113512,925.1948186514142
1853,945.225190964212,925.1376310344789
1854,945.1642163170733,925.0804434175429
1855,945.1032416699336,925.0232558006068
1856,945.0422670227947,924.9660681836713
1857,944.9812923756559,924.9088805667352
1858,944.9203177285159,924.8516929497997
1859,944.859343081377,924.7945053328649
1860,944.7983684342378,924.7373177159285
1861,944.7373937870984,924.6801300989925
1862,944.6764191399599,924.6229424820575
1863,944.6154444928201,924.5657548651213
1864,944.5544698456815,924.508567248185
1865,944.4934951985422,924.4513796312494
1866,944.432520551403,924.3941920143136
1867,944.3715459042637,924.3370043973775
1868,944.3105712571246,924.279816780442
1869,944.2495966099856,924.2226291635064
1870,944.1886219628464,924.1654415465705
1871,944.1276473157071,924.1082539296353
1872,944.066672668568,924.051066312699
1873,944.0056980214288,923.9938786957631
1874,943.94472337429,923.9366910788276
1875,943.8837487271505,923.8795034618921
1876,943.8227740800112,923.8223158449563
1877,943.7617994328722,923.7651282280204
1878,943.7008247857331,923.7079406110845
1879,943.6398501385935,923.650752994149
1880,943.5788754914548,923.5935653772132
1881,943.5179008443154,923.5363777602776
1882,943.4569261971766,923.4791901433421
1883,943.3959515500374,923.4220025264057
1884,943.3349769028978,923.3648149094699
1885,943.2740022557588,923.3076272925348
1886,943.2130276086194,923.2504396755987
1887,943.1520529614806,923.1932520586629
1888,943.0910783143415,923.1360644417274
1889,943.0301036672029,923.0788768247916
1890,942.9691290200635,923.0216892078555
1891,942.9081543729238,922.9645015909197
1892,942.8471797257845,922.9073139739837
1893,942.7862050786455,922.8501263570485
1894,942.725230431506,922.7929387401127
1895,942.6642557843674,922.7357511231771
1896,942.6032811372276,922.6785635062411
1897,942.5423064900889,922.621375889305
1898,942.4813318429499,922.56418827237
1899,942.4203571958108,922.5070006554345
1900,942.3593825486713,922.4498130384977
1901,942.2984079015321,922.3926254215622
1902,942.2374332543933,922.3354378046263
1903,942.1764586072535,922.2782501876901
1904,942.1154839601144,922.2210625707548
1905,942.0545093129755,922.163874953819
1906,941.9935346658363,922.106687336884
1907,941.9325600186969,922.0494997199482
1908,941.8715853715584,921.992312103012
1909,941.8106107244191,921.9351244860763
1910,941.7496360772793,921.877936869141
1911,941.6886614301404,921.8207492522056
1912,941.6276867830016,921.7635616352695
1913,941.5667121358622,921.7063740183337
1914,941.5057374887232,921.6491864013981
1915,941.4447628415838,921.5919987844619
1916,941.3837881944448,921.5348111675254
1917,941.3228135473054,921.4776235505908
1918,941.2618389001661,921.4204359336547
1919,941.2008642530271,921.3632483167189
1920,941.139889605888,921.3060606997827
1921,941.0789149587484,921.2488730828471
1922,941.0179403116096,921.1916854659119
1923,940.9569656644707,921.1344978489763
1924,940.8959910173319,921.0773102320401
1925,940.8350163701926,921.0201226151034
1926,940.7740417230531,920.9629349981685
1927,940.7130670759137,920.9057473812325
1928,940.6520924287745,920.8485597642973
1929,940.5911177816353,920.7913721473604
1930,940.5301431344961,920.7341845304256
1931,940.4691684873571,920.6769969134898
1932,940.4081938402178,920.6198092965544
1933,940.3472191930792,920.5626216796185
1934,940.2862445459398,920.5054340626818
1935,940.2252698988008,920.4482464457473
1936,940.1642952516615,920.391058828811
1937,940.1033206045224,920.3338712118751
1938,940.042345957383,920.2766835949388
1939,939.9813713102444,920.219495978004
1940,939.9203966631047,920.1623083610677
1941,939.8594220159653,920.1051207441318
1942,939.7984473688267,920.0479331271968
1943,939.7374727216874,919.9907455102609
1944,939.6764980745479,919.9335578933251
1945,939.615523427409,919.8763702763894
1946,939.5545487802699,919.8191826594533
1947,939.4935741331308,919.761995042518
1948,939.4325994859915,919.704807425582
1949,939.3716248388527,919.6476198086463
1950,939.3106501917131,919.5904321917102
1951,939.249675544574,919.5332445747745
1952,939.188700897435,919.4760569578389
1953,939.1277262502956,919.418869340903
1954,939.0667516031563,919.3616817239673
1955,939.005776956017,919.304494107031
1956,938.9448023088781,919.2473064900962
1957,938.8838276617389,919.1901188731604
1958,938.8228530145997,919.1329312562242
1959,938.761878367461,919.0757436392886
1960,938.7009037203211,919.0185560223529
1961,938.6399290731823,918.9613684054169
1962,938.5789544260434,918.9041807884811
1963,938.5179797789039,918.8469931715448
1964,938.4570051317648,918.7898055546101
1965,938.3960304846254,918.7326179376741
1966,938.335055837486,918.6754303207379
1967,938.2740811903468,918.6182427038028
1968,938.2131065432086,918.5610550868666
1969,938.1521318960694,918.503867469931
1970,938.09115724893,918.4466798529949
1971,938.0301826017907,918.3894922360593
1972,937.9692079546513,918.3323046191236
1973,937.9082333075121,918.2751170021878
1974,937.8472586603733,918.2179293852521
1975,937.7862840132343,918.1607417683159
1976,937.7253093660948,918.1035541513808
1977,937.6643347189557,918.0463665344455
1978,937.6033600718159,917.9891789175094
1979,937.5423854246775,917.9319913005729
1980,937.4814107775383,917.874803683637
