% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_allhours_2.mph
% Version,COMSOL 6.0.0.405
% Date,"Jan 17 2024, 13:15"
% Table,Accumulated Probe Table 26 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
6,5,21384,2673,2668.4798416370113,2668.6013936586164,2671.606039283655,2660.4063306470557,1.0198742127149363
6,5,21600,2673,2668.705392960994,2668.825982099134,2671.680842594773,2660.990358158749,1.0198742127149345
6,5,21816,2673,2668.920000072426,2669.039354473945,2671.751690548313,2661.548522047161,1.019874212714935
6,5,22032,2673,2669.1241761468095,2669.242055628362,2671.8187882964125,2662.081893877539,1.0198742127149372
6,5,22248,2673,2669.3184055545457,2669.4346051374446,2671.882332395627,2662.5915071126883,1.0198742127149365
6,5,22464,2673,2669.5031632585697,2669.6174977234555,2671.9425058979223,2663.0783544126894,1.019874212714935
6,5,22680,2673,2669.67888866441,2669.791205277988,2671.9994865707317,2663.543392092255,1.019874212714935
6,5,22896,2673,2669.8460129012665,2669.9561770836717,2672.0534399285557,2663.9875400805136,1.0198742127149358
6,5,23112,2673,2670.0049427280437,2670.112841253031,2672.104524176229,2664.411682002625,1.0198742127149363
6,5,23328,2673,2670.156063926579,2670.2616057414407,2672.152890302094,2664.816668918436,1.0198742127149358
6,5,23544,2673,2670.2997534546416,2670.4028587892835,2672.19867900888,2665.2033169027736,1.0198742127149385
6,5,23760,2673,2670.43635900092,2670.5369705645157,2672.2420272861646,2665.572411398387,1.0198742127149374
6,5,23976,2673,2670.5662235192376,2670.6642932398245,2672.283061987136,2665.924706763078,1.0198742127149363
6,5,24192,2673,2670.6896676954498,2670.7851623174943,2672.321905126961,2666.2609271057227,1.0198742127149347
