time,T_in
1872,650.533459
1873,650.47581
1874,650.432824
1875,650.369579
1876,650.293616
1877,650.241285
1878,650.190961
1879,650.152672
1880,650.085039
1881,650.025552
1882,649.963897
1883,649.899354
1884,649.845901
1885,649.77201
1886,649.726814
1887,649.662132
1888,649.599655
1889,649.541448
1890,649.490744
1891,649.435925
1892,649.391612
1893,649.331053
1894,649.26067
1895,649.20791
1896,649.151768
1897,649.101379
1898,649.04109
1899,648.985984
1900,648.939756
1901,648.879909
1902,648.810216
1903,648.770281
1904,648.72632
1905,648.659366
1906,648.600506
1907,648.550806
1908,648.48811
1909,648.438584
1910,648.382079
1911,648.330653
1912,648.261903
1913,648.194616
1914,648.149119
1915,648.095851
1916,648.036303
1917,647.974282
1918,647.944542
1919,647.875808
1920,647.815724
1921,647.763551
1922,647.712676
1923,647.65757
1924,647.599923
1925,647.560245
1926,647.497709
1927,647.434686
1928,647.389333
1929,647.329718
1930,647.276935
1931,647.215095
1932,647.15801
1933,647.107255
1934,647.039842
1935,646.989854
1936,646.923567
1937,646.884975
1938,646.832554
1939,646.764145
1940,646.715049
1941,646.665402
1942,646.595571
1943,646.543487
1944,646.490152
1945,646.425095
1946,646.370316
1947,646.31523
1948,646.259066
1949,646.188312
1950,646.133541
1951,646.086203
1952,646.025895
1953,645.959835
1954,645.909254
1955,645.856617
1956,645.807637
1957,645.745834
1958,645.67221
1959,645.600059
1960,645.569901
1961,645.509756
1962,645.459513
1963,645.378511
1964,645.331155
1965,645.27382
1966,645.22571
1967,645.158883
1968,645.098017
1969,645.037043
1970,644.997522
1971,644.93172
1972,644.864538
1973,644.821589
1974,644.759064
1975,644.712106
1976,644.633627
1977,644.583319
1978,644.524755
1979,644.471425
1980,644.420458
1981,644.361484
1982,644.316835
1983,644.257583
1984,644.219124
1985,644.15861
1986,644.108714
1987,644.051181
1988,643.991585
1989,643.918351
1990,643.857041
1991,643.805894
1992,643.735838
1993,643.677337
1994,643.606677
1995,643.553704
1996,643.508445
1997,643.453051
1998,643.404026
1999,643.336895
2000,643.280091
2001,643.228925
2002,643.159674
2003,643.098174
2004,643.041959
2005,642.994053
2006,642.949528
2007,642.891902
2008,642.83656
2009,642.790229
2010,642.707696
2011,642.664863
2012,642.594021
2013,642.551956
2014,642.496916
2015,642.433304
2016,642.373748
2017,642.301113
2018,642.254019
2019,642.19971
2020,642.147954
2021,642.084891
2022,642.042623
2023,641.998046
2024,641.942533
2025,641.886931
2026,641.822245
2027,641.765171
2028,641.719235
2029,641.648793
2030,641.57554
2031,641.530192
2032,641.480859
2033,641.425493
2034,641.365178
2035,641.307518
2036,641.266101
2037,641.217729
2038,641.160452
2039,641.091932
2040,641.03534
2041,640.980556
2042,640.935722
2043,640.877902
2044,640.810506
2045,640.752041
2046,640.685386
2047,640.628753
2048,640.581454
2049,640.515797
2050,640.451045
2051,640.404545
2052,640.339459
2053,640.291664
2054,640.228595
2055,640.187239
2056,640.125884
2057,640.062908
2058,640.012116
2059,639.967209
2060,639.916218
2061,639.85048
2062,639.799367
2063,639.740119
2064,639.677093
2065,639.627456
2066,639.572499
2067,639.524295
2068,639.466836
2069,639.41063
2070,639.359737
2071,639.308082
2072,639.253241
2073,639.216952
2074,639.164312
2075,639.105885
2076,639.060509
2077,638.998619
2078,638.942681
2079,638.879973
2080,638.824496
2081,638.767416
2082,638.714841
2083,638.65645
2084,638.602145
2085,638.559979
2086,638.497275
2087,638.427379
2088,638.359009
2089,638.318047
2090,638.277548
2091,638.216095
2092,638.174359
2093,638.13414
2094,638.06404
2095,637.996448
2096,637.939424
2097,637.888653
2098,637.83107
2099,637.782819
2100,637.721313
2101,637.664098
2102,637.616194
2103,637.563265
2104,637.485821
2105,637.457063
2106,637.385466
2107,637.329529
2108,637.273824
2109,637.220868
2110,637.17778
2111,637.100915
2112,637.050816
2113,637.002615
2114,636.956959
2115,636.913817
2116,636.841691
2117,636.78107
2118,636.728959
2119,636.673538
2120,636.622028
2121,636.563898
2122,636.485812
2123,636.441887
2124,636.396399
2125,636.337494
2126,636.29747
2127,636.230962
2128,636.19802
2129,636.12199
2130,636.074361
2131,636.013828
2132,635.968724
2133,635.912312
2134,635.862556
2135,635.796665
2136,635.748244
2137,635.682006
2138,635.632679
2139,635.585136
2140,635.54294
2141,635.489375
2142,635.417276
2143,635.363644
2144,635.310491
2145,635.251897
2146,635.204045
2147,635.158577
2148,635.097032
2149,635.051966
2150,634.991105
2151,634.922309
2152,634.879305
2153,634.817628
2154,634.772227
2155,634.714613
2156,634.652679
2157,634.611205
2158,634.551845
2159,634.492088
2160,634.43615
2161,634.371604
2162,634.321689
2163,634.267881
2164,634.20851
2165,634.163611
2166,634.119146
2167,634.057598
2168,634.006618
2169,633.948105
2170,633.903718
2171,633.835591
2172,633.784115
2173,633.717815
2174,633.659794
2175,633.604535
2176,633.561331
2177,633.488855
2178,633.444611
2179,633.391127
2180,633.329468
2181,633.273762
2182,633.22525
2183,633.172194
2184,633.119424
2185,633.069848
2186,633.019628
2187,632.969567
2188,632.916915
2189,632.861406
2190,632.816923
2191,632.751363
2192,632.705966
2193,632.642153
2194,632.591151
2195,632.552914
2196,632.490237
2197,632.430048
2198,632.3822
2199,632.324788
2200,632.273899
2201,632.218623
2202,632.167322
2203,632.117193
2204,632.059115
2205,631.997541
2206,631.948931
2207,631.899155
2208,631.85876
2209,631.793129
2210,631.736102
2211,631.694087
2212,631.639874
2213,631.575742
2214,631.546246
2215,631.483598
2216,631.425753
2217,631.386887
2218,631.317639
2219,631.276842
2220,631.23275
2221,631.160168
2222,631.125784
2223,631.069339
2224,631.026312
2225,630.975095
2226,630.91871
2227,630.864951
2228,630.807582
2229,630.759792
2230,630.728366
2231,630.659645
2232,630.598252
2233,630.5457
2234,630.504248
2235,630.443724
2236,630.377945
2237,630.333509
2238,630.282485
2239,630.245048
2240,630.18566
2241,630.122215
2242,630.071667
2243,630.020167
2244,629.98744
2245,629.909451
2246,629.858927
2247,629.809315
2248,629.743571
2249,629.69942
2250,629.632337
2251,629.587329
2252,629.545007
2253,629.479696
2254,629.417202
2255,629.383599
2256,629.339091
2257,629.272937
2258,629.208758
2259,629.168612
2260,629.10623
2261,629.052367
2262,629.002658
2263,628.929881
2264,628.881966
2265,628.832152
2266,628.777447
2267,628.723115
2268,628.680555
2269,628.61608
2270,628.566698
2271,628.499187
2272,628.441479
2273,628.398745
2274,628.329097
2275,628.293372
2276,628.230532
2277,628.179773
2278,628.123225
2279,628.075209
2280,628.020659
2281,627.973256
2282,627.914296
2283,627.855655
2284,627.797074
2285,627.737752
2286,627.686862
2287,627.649565
2288,627.604097
2289,627.542856
2290,627.4925
2291,627.440833
2292,627.38029
2293,627.341841
2294,627.276996
2295,627.241309
2296,627.188976
2297,627.144931
2298,627.076448
2299,627.021261
2300,626.965485
2301,626.913037
2302,626.863714
2303,626.81722
2304,626.760729
2305,626.69692
2306,626.657086
2307,626.58854
2308,626.539412
2309,626.494375
2310,626.442302
2311,626.374338
2312,626.317815
2313,626.26721
2314,626.206005
2315,626.161723
2316,626.104012
2317,626.05102
2318,626.007245
2319,625.936219
2320,625.896839
2321,625.836335
2322,625.793325
2323,625.7421
2324,625.675029
2325,625.619194
2326,625.556668
2327,625.502347
2328,625.445355
2329,625.39143
2330,625.336428
2331,625.284187
2332,625.231478
2333,625.189523
2334,625.127463
2335,625.071274
2336,625.013446
2337,624.957785
2338,624.91574
2339,624.848887
2340,624.804844
2341,624.759103
2342,624.70458
2343,624.642916
2344,624.58859
2345,624.539003
2346,624.486861
2347,624.435923
2348,624.380895
2349,624.33496
2350,624.280393
2351,624.233616
2352,624.188616
2353,624.130791
2354,624.081313
2355,624.016253
2356,623.965133
2357,623.912313
2358,623.866937
2359,623.827372
2360,623.766965
2361,623.710575
2362,623.66225
2363,623.609827
2364,623.530041
2365,623.48407
2366,623.434356
2367,623.384481
2368,623.333398
2369,623.271201
2370,623.228334
2371,623.191164
2372,623.124729
2373,623.067431
2374,623.012723
2375,622.960064
2376,622.89854
2377,622.85147
2378,622.785694
2379,622.745639
2380,622.694689
2381,622.637109
2382,622.574973
2383,622.520453
2384,622.475717
2385,622.428965
2386,622.365669
2387,622.319547
2388,622.262951
2389,622.207912
2390,622.14577
2391,622.097168
2392,622.025949
2393,621.9796
2394,621.92521
2395,621.867264
2396,621.797074
2397,621.773417
2398,621.728937
2399,621.671628
2400,621.603403
2401,621.560268
2402,621.51415
2403,621.458543
2404,621.411955
2405,621.366546
2406,621.302942
2407,621.257929
2408,621.198853
2409,621.143558
2410,621.078572
2411,621.023368
2412,620.979542
2413,620.911347
2414,620.859474
2415,620.804217
2416,620.765659
2417,620.699139
2418,620.648061
2419,620.603365
2420,620.543275
2421,620.485966
2422,620.429795
2423,620.383028
2424,620.324699
2425,620.281526
2426,620.214987
2427,620.166027
2428,620.095539
2429,620.051513
2430,620.002555
2431,619.936618
2432,619.902374
2433,619.854054
2434,619.791085
2435,619.75065
2436,619.710784
2437,619.649355
2438,619.608181
2439,619.555448
2440,619.500676
2441,619.448543
2442,619.38886
2443,619.3347
2444,619.276182
2445,619.235738
2446,619.178137
2447,619.125441
2448,619.076418
2449,619.029718
2450,618.974311
2451,618.924584
2452,618.877849
2453,618.821093
2454,618.776126
2455,618.721216
2456,618.650819
2457,618.603334
2458,618.551189
2459,618.496336
2460,618.437183
2461,618.396501
2462,618.354032
2463,618.29724
2464,618.241514
2465,618.18258
2466,618.145526
2467,618.080227
2468,618.018555
2469,617.983015
2470,617.916257
2471,617.864801
2472,617.804725
2473,617.753022
2474,617.705761
2475,617.647012
2476,617.593703
2477,617.548339
2478,617.505514
2479,617.445763
2480,617.409947
2481,617.355081
2482,617.296725
2483,617.26203
2484,617.180888
2485,617.1402
2486,617.071051
2487,617.020843
2488,616.977591
2489,616.936813
2490,616.884583
2491,616.837754
2492,616.76718
2493,616.714246
2494,616.686075
2495,616.621527
2496,616.575001
2497,616.518707
2498,616.45266
2499,616.402567
2500,616.356204
2501,616.316318
2502,616.255361
2503,616.189097
2504,616.140193
2505,616.095936
2506,616.02436
2507,615.988274
2508,615.931926
2509,615.872001
2510,615.821818
2511,615.771478
2512,615.713066
2513,615.65207
2514,615.608941
2515,615.547922
2516,615.495838
2517,615.4376
2518,615.388517
2519,615.339412
2520,615.285735
2521,615.234956
2522,615.186373
2523,615.113216
2524,615.075907
2525,615.013447
2526,614.960968
2527,614.911585
2528,614.863139
2529,614.810181
2530,614.763147
2531,614.711468
2532,614.660046
2533,614.609873
2534,614.564259
2535,614.510691
2536,614.459812
2537,614.400163
2538,614.354477
2539,614.298627
2540,614.235504
2541,614.197648
2542,614.145063
2543,614.085542
2544,614.037437
2545,614.001208
2546,613.949825
2547,613.906182
2548,613.855528
2549,613.805544
2550,613.769544
2551,613.71956
2552,613.670117
2553,613.610211
2554,613.559334
2555,613.504711
2556,613.432708
2557,613.405966
2558,613.353929
2559,613.299121
2560,613.241328
2561,613.20084
2562,613.147801
2563,613.092462
2564,613.039737
2565,612.990205
2566,612.935145
2567,612.888188
2568,612.84645
2569,612.787871
2570,612.73863
2571,612.695273
2572,612.642176
2573,612.591936
2574,612.542865
2575,612.471492
2576,612.431771
2577,612.378886
2578,612.32608
2579,612.28186
2580,612.23907
2581,612.185032
2582,612.12855
2583,612.092153
2584,612.03994
2585,611.980337
2586,611.936987
2587,611.871296
2588,611.835547
2589,611.787213
2590,611.745139
2591,611.693541
2592,611.644338
2593,611.576884
2594,611.529379
2595,611.481761
2596,611.425877
2597,611.370665
2598,611.30468
2599,611.252471
2600,611.202127
2601,611.153976
2602,611.107236
2603,611.038135
2604,610.994304
2605,610.945382
2606,610.885664
2607,610.840492
2608,610.789563
2609,610.740774
2610,610.706414
2611,610.649246
2612,610.593656
2613,610.538993
2614,610.487134
2615,610.436914
2616,610.380829
2617,610.323546
2618,610.274329
2619,610.234065
2620,610.181529
2621,610.11931
2622,610.058282
2623,610.021502
2624,609.954972
2625,609.905304
2626,609.854833
2627,609.80659
2628,609.732731
2629,609.697142
2630,609.647041
2631,609.596293
2632,609.546803
2633,609.490601
2634,609.43223
2635,609.382279
2636,609.341431
2637,609.27629
2638,609.230966
2639,609.186448
2640,609.125464
2641,609.06529
2642,609.028555
2643,608.985628
2644,608.9198
2645,608.860761
2646,608.820666
2647,608.773118
2648,608.712271
2649,608.669327
2650,608.622057
2651,608.568236
2652,608.532005
2653,608.47786
2654,608.430915
2655,608.380323
2656,608.325387
2657,608.271488
2658,608.219629
2659,608.176052
2660,608.108979
2661,608.051476
2662,607.997736
2663,607.972497
2664,607.911763
2665,607.850747
2666,607.79392
2667,607.753532
2668,607.705725
2669,607.648946
2670,607.594266
2671,607.540137
2672,607.502412
2673,607.449304
2674,607.386724
2675,607.335343
2676,607.304952
2677,607.247138
2678,607.199889
2679,607.146271
2680,607.096899
2681,607.032385
2682,606.985376
2683,606.943987
2684,606.896935
2685,606.839132
2686,606.799277
2687,606.738223
2688,606.693846
2689,606.635595
2690,606.581302
2691,606.532692
2692,606.485356
2693,606.437717
2694,606.39611
2695,606.355839
2696,606.302609
2697,606.251719
2698,606.211506
2699,606.156708
2700,606.094244
2701,606.058981
2702,606.01629
2703,605.963718
2704,605.9086
2705,605.841248
2706,605.803123
2707,605.743633
2708,605.69848
2709,605.657925
2710,605.619906
2711,605.564147
2712,605.527939
2713,605.47063
2714,605.415973
2715,605.391979
2716,605.341006
2717,605.289072
2718,605.238946
2719,605.189078
2720,605.132212
2721,605.079286
2722,605.038631
2723,604.985408
2724,604.943752
2725,604.890433
2726,604.828795
2727,604.769013
2728,604.72113
2729,604.673064
2730,604.613177
2731,604.567521
2732,604.515626
2733,604.467295
2734,604.405205
2735,604.355087
2736,604.305605
2737,604.259557
2738,604.215789
2739,604.160692
2740,604.108422
2741,604.061116
2742,604.012174
2743,603.975823
2744,603.921361
2745,603.868281
2746,603.815846
2747,603.751079
2748,603.706253
2749,603.666028
2750,603.618968
2751,603.567849
2752,603.523314
2753,603.475195
2754,603.420374
2755,603.389615
2756,603.329704
2757,603.274331
2758,603.23404
2759,603.195592
2760,603.136284
2761,603.080971
2762,603.033032
2763,602.981779
2764,602.952464
2765,602.913603
2766,602.849083
2767,602.791488
2768,602.748454
2769,602.693189
2770,602.649315
2771,602.603376
2772,602.547733
2773,602.50448
2774,602.462753
2775,602.405726
2776,602.36253
2777,602.313874
2778,602.260595
2779,602.207582
2780,602.172172
2781,602.114823
2782,602.051388
2783,602.008229
2784,601.959323
2785,601.916178
2786,601.865179
2787,601.80379
2788,601.758155
2789,601.724438
2790,601.678803
2791,601.613243
2792,601.558925
2793,601.517076
2794,601.478369
2795,601.410952
2796,601.35258
2797,601.320606
2798,601.265157
2799,601.21271
2800,601.153664
2801,601.103614
2802,601.075837
2803,601.018471
2804,600.971975
2805,600.934158
2806,600.87577
2807,600.834172
2808,600.779496
2809,600.748526
2810,600.680708
2811,600.631692
2812,600.598001
2813,600.547889
2814,600.495046
2815,600.461714
2816,600.406439
2817,600.372553
2818,600.315932
2819,600.272181
2820,600.221759
2821,600.183299
2822,600.109841
2823,600.077629
2824,600.031736
2825,599.96388
2826,599.919497
2827,599.860434
2828,599.810598
2829,599.760972
2830,599.71915
2831,599.667566
2832,599.627196
2833,599.559409
2834,599.520215
2835,599.462983
2836,599.413706
2837,599.3605
2838,599.324276
2839,599.275125
2840,599.221528
2841,599.166035
2842,599.123882
2843,599.051652
2844,599.021078
2845,598.982124
2846,598.935914
2847,598.879242
2848,598.834058
2849,598.794645
2850,598.716158
2851,598.680538
2852,598.623257
2853,598.594459
2854,598.542442
2855,598.500392
2856,598.450095
2857,598.403137
2858,598.340805
2859,598.298837
2860,598.240945
2861,598.210006
2862,598.151965
2863,598.094063
2864,598.046704
2865,597.994576
2866,597.943528
2867,597.90836
2868,597.840031
2869,597.800511
2870,597.754949
2871,597.700206
2872,597.658909
2873,597.607071
2874,597.560255
2875,597.512137
2876,597.452477
2877,597.408556
2878,597.364549
2879,597.32881
2880,597.272027
2881,597.223404
2882,597.167547
2883,597.112574
2884,597.063847
2885,597.010743
2886,596.960776
2887,596.913154
2888,596.877081
2889,596.838463
2890,596.776568
2891,596.720205
2892,596.676897
2893,596.633496
2894,596.590405
2895,596.532256
2896,596.489662
2897,596.446121
2898,596.404482
2899,596.354135
2900,596.312026
2901,596.26881
2902,596.21057
2903,596.162804
2904,596.108113
2905,596.055212
2906,596.008054
2907,595.948598
2908,595.902296
2909,595.865106
2910,595.814105
2911,595.763639
2912,595.718137
2913,595.662582
2914,595.612665
2915,595.563025
2916,595.507336
2917,595.479799
2918,595.431683
2919,595.395449
2920,595.345924
2921,595.306938
2922,595.270076
2923,595.217613
2924,595.160863
2925,595.118274
2926,595.067008
2927,595.017324
2928,594.962362
2929,594.906284
2930,594.884578
2931,594.81766
2932,594.778043
2933,594.735536
2934,594.678444
2935,594.626608
2936,594.577729
2937,594.540511
2938,594.486843
2939,594.449024
2940,594.394951
2941,594.341006
2942,594.297947
2943,594.258678
2944,594.207775
2945,594.145182
2946,594.09945
2947,594.058557
2948,593.995685
2949,593.955046
2950,593.900091
2951,593.864877
2952,593.798921
2953,593.765674
2954,593.72245
2955,593.665786
2956,593.622303
2957,593.578625
2958,593.518177
2959,593.491636
2960,593.435644
2961,593.394765
2962,593.339602
2963,593.305025
2964,593.2604
2965,593.211599
2966,593.162393
2967,593.11967
2968,593.06153
2969,593.019876
2970,592.960571
2971,592.908291
2972,592.867448
2973,592.815973
2974,592.769634
2975,592.718979
2976,592.685481
2977,592.634608
2978,592.587385
2979,592.536095
2980,592.49203
2981,592.443771
2982,592.396914
2983,592.339399
2984,592.298546
2985,592.257463
2986,592.202825
2987,592.151365
2988,592.103741
2989,592.054136
2990,592.015552
2991,591.953268
2992,591.902914
2993,591.877325
2994,591.816205
2995,591.757321
2996,591.71292
2997,591.675191
2998,591.630297
2999,591.578521
3000,591.527235
3001,591.494493
3002,591.433743
3003,591.391201
3004,591.365093
3005,591.295236
3006,591.26096
3007,591.214031
3008,591.159018
3009,591.130962
3010,591.064423
3011,591.025267
3012,590.979529
3013,590.927805
3014,590.882134
3015,590.827961
3016,590.768862
3017,590.715348
3018,590.671277
3019,590.628875
3020,590.586003
3021,590.54625
3022,590.4803
3023,590.433523
3024,590.393852
3025,590.335607
3026,590.30061
3027,590.249102
3028,590.202891
3029,590.14977
3030,590.107673
3031,590.06601
3032,589.996493
3033,589.947725
3034,589.89669
3035,589.860843
3036,589.798388
3037,589.756531
3038,589.719245
3039,589.666748
3040,589.616233
3041,589.570993
3042,589.516792
3043,589.473026
3044,589.428696
3045,589.381325
3046,589.329292
3047,589.285251
3048,589.216738
3049,589.168932
3050,589.128446
3051,589.07161
3052,589.031724
3053,588.973013
3054,588.93944
3055,588.885242
3056,588.851126
3057,588.80485
3058,588.747913
3059,588.720384
3060,588.669331
3061,588.624331
3062,588.571093
3063,588.517439
3064,588.470741
3065,588.419905
3066,588.363731
3067,588.329109
3068,588.268155
3069,588.230725
3070,588.193662
3071,588.136565
3072,588.100448
3073,588.051263
3074,588.007043
3075,587.95758
3076,587.92433
3077,587.88233
3078,587.831612
3079,587.793194
3080,587.745379
3081,587.696806
3082,587.637021
3083,587.580953
3084,587.535833
3085,587.487526
3086,587.432091
3087,587.38248
3088,587.330595
3089,587.296862
3090,587.253345
3091,587.20125
3092,587.145656
3093,587.109931
3094,587.070527
3095,587.020573
3096,586.9713
3097,586.924753
3098,586.882158
3099,586.840045
3100,586.776073
3101,586.737425
3102,586.690456
3103,586.624697
3104,586.60271
3105,586.554208
3106,586.508978
3107,586.450727
3108,586.391784
3109,586.356016
3110,586.314079
3111,586.263863
3112,586.218461
3113,586.180357
3114,586.13309
3115,586.071291
3116,586.03708
3117,585.993062
3118,585.951053
3119,585.900946
3120,585.863347
3121,585.802383
3122,585.766893
3123,585.724092
3124,585.67791
3125,585.631333
3126,585.585666
3127,585.5326
3128,585.491654
3129,585.441304
3130,585.390712
3131,585.353073
3132,585.310941
3133,585.26225
3134,585.215502
3135,585.172131
3136,585.125024
3137,585.083989
3138,585.023889
3139,584.976535
3140,584.937985
3141,584.882615
3142,584.849465
3143,584.800257
3144,584.748367
3145,584.695651
3146,584.645668
3147,584.610769
3148,584.553677
3149,584.506196
3150,584.464317
3151,584.423333
3152,584.371765
3153,584.321716
3154,584.283642
3155,584.231684
3156,584.189336
3157,584.142398
3158,584.100868
3159,584.042133
3160,584.001931
3161,583.956948
3162,583.904507
3163,583.860215
3164,583.805496
3165,583.767719
3166,583.727664
3167,583.675661
3168,583.619852
3169,583.568884
3170,583.536058
3171,583.494553
3172,583.440768
3173,583.401968
3174,583.358806
3175,583.31035
3176,583.251455
3177,583.203701
3178,583.18067
3179,583.129878
3180,583.090272
3181,583.044433
3182,582.99564
3183,582.953549
3184,582.90491
3185,582.853026
3186,582.810705
3187,582.791567
3188,582.728044
3189,582.681074
3190,582.644305
3191,582.590022
3192,582.533917
3193,582.517231
3194,582.461156
3195,582.420851
3196,582.372986
3197,582.326144
3198,582.268519
3199,582.227739
3200,582.180143
3201,582.134809
3202,582.091893
3203,582.044819
3204,582.003436
3205,581.967829
3206,581.907429
3207,581.857621
3208,581.805591
3209,581.763457
3210,581.719463
3211,581.65888
3212,581.618831
3213,581.569793
3214,581.52489
3215,581.473077
3216,581.428792
3217,581.376417
3218,581.321649
3219,581.287804
3220,581.228491
3221,581.188084
3222,581.14143
3223,581.096053
3224,581.054116
3225,581.008467
3226,580.962744
3227,580.907653
3228,580.874716
3229,580.824071
3230,580.777037
3231,580.747531
3232,580.699971
3233,580.648496
3234,580.595961
3235,580.553599
3236,580.507098
3237,580.463483
3238,580.41965
3239,580.368348
3240,580.33264
3241,580.280912
3242,580.225804
3243,580.18967
3244,580.150945
3245,580.097653
3246,580.03793
3247,580.005732
3248,579.947747
3249,579.924846
3250,579.861867
3251,579.807287
3252,579.770257
3253,579.733719
3254,579.679335
3255,579.632894
3256,579.582423
3257,579.546865
3258,579.488074
3259,579.451551
3260,579.408158
3261,579.362499
3262,579.319657
3263,579.270407
3264,579.214127
3265,579.171897
3266,579.142943
3267,579.084995
3268,579.033091
3269,578.982609
3270,578.935454
3271,578.898567
3272,578.849719
3273,578.793891
3274,578.755974
3275,578.710696
3276,578.660183
3277,578.606528
3278,578.586334
3279,578.529367
3280,578.487899
3281,578.425177
3282,578.38977
3283,578.343377
3284,578.302323
3285,578.25531
3286,578.209398
3287,578.153167
3288,578.0939
3289,578.041663
3290,577.999022
3291,577.948313
3292,577.918503
3293,577.870639
3294,577.825179
3295,577.768166
3296,577.737193
3297,577.691906
3298,577.63371
3299,577.599837
3300,577.556148
3301,577.51245
3302,577.459903
3303,577.423903
3304,577.366754
3305,577.316522
3306,577.273375
3307,577.227203
3308,577.191559
3309,577.147422
3310,577.091323
3311,577.04498
3312,577.006369
3313,576.954109
3314,576.90901
3315,576.856316
3316,576.817884
3317,576.784657
3318,576.728478
3319,576.688139
3320,576.635102
3321,576.598352
3322,576.552549
3323,576.514432
3324,576.463648
3325,576.413669
3326,576.365015
3327,576.318167
3328,576.272099
3329,576.226044
3330,576.179956
3331,576.143953
3332,576.092012
3333,576.043127
3334,575.993805
3335,575.948096
3336,575.896498
3337,575.843283
3338,575.807023
3339,575.755664
3340,575.696727
3341,575.66296
3342,575.641816
3343,575.584555
3344,575.536557
3345,575.490655
3346,575.442564
3347,575.3998
3348,575.331305
3349,575.283961
3350,575.246446
3351,575.190603
3352,575.125729
3353,575.111842
3354,575.056711
3355,575.007324
3356,574.95277
3357,574.908638
3358,574.88112
3359,574.826153
3360,574.774671
3361,574.735129
3362,574.67577
3363,574.635229
3364,574.592283
3365,574.542183
3366,574.503356
3367,574.45643
3368,574.399462
3369,574.365836
3370,574.315253
3371,574.258571
3372,574.235919
3373,574.178251
3374,574.118456
3375,574.07879
3376,574.026943
3377,573.97813
3378,573.945586
3379,573.90845
3380,573.856399
3381,573.80937
3382,573.773995
3383,573.723243
3384,573.678158
3385,573.645385
3386,573.593113
3387,573.530269
3388,573.497056
3389,573.460005
3390,573.406318
3391,573.364847
3392,573.314612
3393,573.276373
3394,573.227646
3395,573.185522
3396,573.141324
3397,573.108723
3398,573.069222
3399,573.005275
3400,572.947885
3401,572.915099
3402,572.875426
3403,572.807376
3404,572.778192
3405,572.737185
3406,572.693806
3407,572.63966
3408,572.603977
3409,572.571643
3410,572.531715
3411,572.466621
3412,572.42942
3413,572.380508
3414,572.332575
3415,572.285703
3416,572.256257
3417,572.199729
3418,572.143182
3419,572.102013
3420,572.06585
3421,572.011211
3422,571.971962
3423,571.934753
3424,571.887305
3425,571.83583
3426,571.797631
3427,571.741992
3428,571.70386
3429,571.668214
3430,571.614935
3431,571.566946
3432,571.525629
3433,571.47678
3434,571.429642
3435,571.394859
3436,571.34358
3437,571.301334
3438,571.244513
3439,571.210018
3440,571.152644
3441,571.113493
3442,571.067518
3443,571.021048
3444,570.995193
3445,570.948539
3446,570.901518
3447,570.862962
3448,570.813998
3449,570.770048
3450,570.720784
3451,570.682206
3452,570.636427
3453,570.58378
3454,570.529979
3455,570.493755
3456,570.451578
3457,570.400013
3458,570.353141
3459,570.301407
3460,570.270684
3461,570.219661
3462,570.172791
3463,570.118697
3464,570.079865
3465,570.040967
3466,569.985055
3467,569.947517
3468,569.915102
3469,569.862492
3470,569.826916
3471,569.784165
3472,569.728365
3473,569.683153
3474,569.651501
3475,569.568056
3476,569.544351
3477,569.501242
3478,569.448622
3479,569.395826
3480,569.366016
3481,569.313923
3482,569.266043
3483,569.207487
3484,569.175215
3485,569.135511
3486,569.088963
3487,569.038379
3488,569.00445
3489,568.95435
3490,568.908044
3491,568.86006
3492,568.828765
3493,568.800078
3494,568.739571
3495,568.706781
3496,568.65806
3497,568.614686
3498,568.576631
3499,568.51718
3500,568.479769
3501,568.436785
3502,568.40156
3503,568.339926
3504,568.298463
3505,568.271011
3506,568.221073
3507,568.169134
3508,568.139264
3509,568.086118
3510,568.031433
3511,567.990708
3512,567.953319
3513,567.915167
3514,567.859667
3515,567.812191
3516,567.774204
3517,567.71458
3518,567.67933
3519,567.640941
3520,567.588233
3521,567.535293
3522,567.48685
3523,567.458455
3524,567.409934
3525,567.349888
3526,567.315305
3527,567.289955
3528,567.242722
3529,567.188809
3530,567.157545
3531,567.115294
3532,567.052798
3533,567.012779
3534,566.984035
3535,566.930636
3536,566.87984
3537,566.848086
3538,566.802316
3539,566.755035
3540,566.718142
3541,566.674441
3542,566.625939
3543,566.583298
3544,566.543251
3545,566.491498
3546,566.452039
3547,566.385061
3548,566.351741
3549,566.30427
3550,566.264238
3551,566.225834
3552,566.187404
3553,566.139307
3554,566.087085
3555,566.056
3556,566.011976
3557,565.956428
3558,565.924481
3559,565.900929
3560,565.837917
3561,565.805221
3562,565.748857
3563,565.713795
3564,565.668473
3565,565.633787
3566,565.575655
3567,565.536369
3568,565.488148
3569,565.451013
3570,565.402427
3571,565.357173
3572,565.311828
3573,565.26992
3574,565.212767
3575,565.163027
3576,565.131057
3577,565.081077
3578,565.036227
3579,564.972045
3580,564.940719
3581,564.892004
3582,564.845086
3583,564.801592
3584,564.76802
3585,564.709476
3586,564.67281
3587,564.628308
3588,564.572857
3589,564.526767
3590,564.478766
3591,564.441908
3592,564.393882
3593,564.343159
3594,564.330645
3595,564.274985
3596,564.24541
3597,564.19174
3598,564.139403
3599,564.093371
3600,564.055284
3601,564.001294
3602,563.961276
3603,563.903787
3604,563.875716
3605,563.830487
3606,563.786148
3607,563.745737
3608,563.705214
3609,563.643333
3610,563.613552
3611,563.56585
3612,563.531031
3613,563.476786
3614,563.439014
3615,563.402673
3616,563.358474
3617,563.311004
3618,563.266477
3619,563.235636
3620,563.192516
