% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_discharge_reverse_2_halfduty.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 3 2022, 17:53"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1
72,10,59040,2173.0940740960573,2662.1416430910904,2515.8145379138386,2495.797657497844,2664.6289209110128,0.06584264598701635,32.20018595615092
72,10,59220,2173.091137519276,2661.9334767529867,2514.473720630346,2494.456777379509,2664.4560658224127,0.06587103302775055,32.20054987302667
72,10,59400,2173.087456107374,2661.722486131616,2513.1329031150963,2493.1159741215365,2664.2807526564393,0.06589946863830541,32.20078883665991
72,10,59580,2173.0836419006346,2661.5091219338087,2511.792091096774,2491.775252731817,2664.1033688232683,0.06592796952655011,32.200900163617774
72,10,59760,2173.080067740627,2661.2930556309207,2510.451283905607,2490.43455099386,2663.9236430678507,0.06595694596208077,32.20103766026609
72,10,59940,2173.0768573776536,2661.0741042292907,2509.110478834685,2489.093821532716,2663.7414282656,0.06598648729834905,32.20122413100484
72,10,60120,2173.0739883006972,2660.85220429738,2507.769674234151,2487.7530584352758,2663.5566738518514,0.06601651283235753,32.201416855689445
72,10,60300,2173.0712820152203,2660.6273133441373,2506.428869698762,2486.4122814523084,2663.369347799826,0.06604696726798813,32.201597242491175
72,10,60480,2173.0685029068336,2660.399391318475,2505.088065321168,2485.0715078572675,2663.1794211184547,0.06607784789883997,32.201776320871026
72,10,60660,2173.0655458063366,2660.1683975720616,2503.7472611975895,2483.7307427860596,2662.9868647521844,0.06610916973948777,32.2019651079689
72,10,60840,2173.0624118298497,2659.9348180828174,2502.406452722304,2482.3899149519307,2662.7921147428005,0.06614123709356967,32.20234325629431
72,10,61020,2173.06009368717,2659.698181547529,2501.065639121002,2481.0490549324327,2662.59477301306,0.0661735987883494,32.202593581200986
72,10,61200,2173.0576445853217,2659.4584814668,2499.7248234244444,2479.708247149735,2662.394810224196,0.06620618728539282,32.20274490234697
72,10,61380,2173.054996354677,2659.214855535504,2498.3840157813547,2478.367569664541,2662.191479552254,0.06623890889299147,32.20269861970833
72,10,61560,2173.052829532428,2658.967371567509,2497.0432075251165,2477.0268079538223,2661.9848928154433,0.06627279949905819,32.202917017967614
72,10,61740,2173.050969173101,2658.716845768707,2495.7024004701834,2475.686039016759,2661.7757388969894,0.06630690833690388,32.203002761786905
72,10,61920,2173.049256934832,2658.463103373607,2494.361596758295,2474.3452970894928,2661.563876527822,0.06634138932543679,32.20302897055251
72,10,62100,2173.047072244559,2658.2052880908464,2493.0207845328664,2473.0044462637093,2661.3486153149597,0.0663770308007214,32.20336183645207
72,10,62280,2173.044881381349,2657.944390422165,2491.6799749042825,2471.6636747968014,2661.130752107409,0.06641261597374926,32.203444879787234
72,10,62460,2173.0430895327245,2657.6795997856393,2490.3391660478296,2470.3229144619218,2660.909617007841,0.06644893807596775,32.20358145914905
72,10,62640,2173.041577691977,2657.411612818243,2488.9983603423025,2468.982176779319,2660.6857969100934,0.06648552118909104,32.20359423374813
72,10,62820,2173.0401992885745,2657.140178009053,2487.657558678345,2467.641459929758,2660.459093449137,0.06652260450309,32.20359142437672
72,10,63000,2173.0383797182367,2656.864258608143,2486.3167461369694,2466.3005904240626,2660.2286807936002,0.06656105738622148,32.20396208973007
72,10,63180,2173.036549195059,2656.5850751517605,2484.975936428889,2464.9598174306066,2659.9955426819106,0.06659933431435851,32.204009937405644
72,10,63360,2173.0354292272223,2656.3014282574172,2483.6351205576234,2463.6189686102603,2659.7587232907435,0.06663871378262831,32.20422459024913
72,10,63540,2173.0340086666174,2656.0138921813123,2482.294306231528,2462.2781963948196,2659.5186705371575,0.06667832087690742,32.204287650084225
72,10,63720,2173.032538561993,2655.7230774102086,2480.953499937942,2460.937517310845,2659.27589275317,0.0667180807820765,32.204186363619314
72,10,63900,2173.0311732859604,2655.4285077438017,2479.6127004490777,2459.5968592027525,2659.030018831546,0.06675853652023832,32.20414006966938
72,10,64080,2173.029964119633,2655.1299062836865,2478.271903959757,2458.2561604884477,2658.7808407770835,0.06679981294919629,32.2041859593771
72,10,64260,2173.0289408203876,2654.827863709215,2476.9311019168895,2456.91531615936,2658.5288784614027,0.06684222146592696,32.20451030578009
72,10,64440,2173.0277432846533,2654.521731934997,2475.590292808869,2455.574442485993,2658.2736019810914,0.0668849830594829,32.2047172741211
72,10,64620,2173.026648300546,2654.2114964895004,2474.24948074514,2454.2336306779857,2658.0149655036626,0.06692807288991126,32.20477459311121
72,10,64800,2173.025689618165,2653.896010065607,2472.9086794178797,2452.8929807067557,2657.7519939905555,0.06697137438028675,32.204546259054084
72,10,64980,2173.0246816942113,2653.57613745343,2471.5678856099184,2451.5523520714733,2657.485437828497,0.06701564823418887,32.204467317587145
72,10,65160,2173.0236210403054,2653.2517044347887,2470.22709344085,2450.2116569252917,2657.215184780011,0.0670609355918153,32.20454456989833
72,10,65340,2173.0225575311647,2652.9226762898384,2468.8863009851,2448.8709107652558,2656.9412140473605,0.06710697258707757,32.20464411407359
72,10,65520,2173.0215872964714,2652.588989596732,2467.5455085236913,2447.5301521148112,2656.6634751787306,0.06715367581778246,32.20471386684774
72,10,65700,2173.0208323862616,2652.249751456097,2466.2047081669907,2446.1893006599203,2656.381270520792,0.06720163938443784,32.204969001925036
72,10,65880,2173.02015235521,2651.906179769573,2464.863908803579,2444.8485116286697,2656.0955559479717,0.06724973911707338,32.204960410427596
72,10,66060,2173.0192515986337,2651.5568012708595,2463.5230968548813,2443.50762555558,2655.8051879426093,0.06729937437782602,32.205277709238615
72,10,66240,2173.018348150764,2651.2031867863557,2462.18229111059,2442.1668924159153,2655.511378402569,0.0673488053067771,32.20517759792113
72,10,66420,2173.017804051823,2650.843486599409,2460.8414754922524,2440.8260181055425,2655.2127024682463,0.06740002727603125,32.20546403689551
72,10,66600,2173.0171033187385,2650.478780903594,2459.5006638162713,2439.4852651250994,2654.909973762906,0.06745131578539759,32.205418390201814
72,10,66780,2173.016352277068,2650.109720568231,2458.159864135679,2438.1446381216924,2654.6037340392954,0.06750286751338894,32.2051704312748
72,10,66960,2173.0156377476633,2649.735613126167,2456.8190737978784,2436.8040318715234,2654.2934695516824,0.0675554569517362,32.2050357747152
72,10,67140,2173.0150760594547,2649.355135793785,2455.478277144929,2435.4632391710365,2653.9781808801263,0.06760990828171894,32.20530774954659
72,10,67320,2173.0145918420553,2648.9696584664343,2454.137481612423,2434.1224839208094,2653.6589015213576,0.06766456234814375,32.20529128052021
72,10,67500,2173.014108777454,2648.5788330720998,2452.796692030664,2432.7818138672847,2653.3353484384866,0.06771983714330665,32.20516568033492
72,10,67680,2173.013440015071,2648.181058517004,2451.45588720964,2431.4409177603725,2653.0063066823186,0.06777727977283199,32.20556861819582
72,10,67860,2173.012830812843,2647.777402197401,2450.115083585734,2430.1001360252103,2652.6725498999062,0.06783487229691115,32.20559407096929
72,10,68040,2173.012367650731,2647.367809591108,2448.7742831993937,2428.7594037501294,2652.3340604136392,0.06789334136184252,32.205575946505704
72,10,68220,2173.012011517758,2646.9536787019238,2447.433478959097,2427.4185915472867,2651.991992491738,0.0679529922531874,32.20575443862841
72,10,68400,2173.0114643116817,2646.534073722323,2446.092671458735,2426.077793591086,2651.645600296601,0.06801324593846426,32.20580969126925
72,10,68580,2173.0109891794573,2646.108552592699,2444.7518634618514,2424.7370283228347,2651.2945497518117,0.06807434016385873,32.205804462485716
72,10,68760,2173.0106144535644,2645.6753137577216,2443.4110728810524,2423.396462408916,2650.9373386726215,0.0681358276681498,32.20540049660587
72,10,68940,2173.010179525236,2645.2344202577574,2442.070281228015,2422.0557541083945,2650.574097921147,0.06819976728107488,32.20558332244017
72,10,69120,2173.0097190113156,2644.787486019725,2440.7294921659022,2420.7150539379454,2650.206068900099,0.0682642091625522,32.205536165303876
72,10,69300,2173.0092826831487,2644.3341432613497,2439.3887100870797,2419.3744154345,2649.8329603723237,0.06832948971528653,32.20538721343705
72,10,69480,2173.008946710914,2643.872781147233,2438.0479202443985,2418.033619454412,2649.4535591383287,0.06839698218254169,32.20566529434419
72,10,69660,2173.0086619967715,2643.4051187706896,2436.7071325466663,2416.6928823039266,2649.0691629038924,0.06846480256321201,32.205600539460804
72,10,69840,2173.0083809181306,2642.9307015297504,2435.3663526124287,2415.352245571563,2648.6794157179247,0.06853349475855337,32.20541889656363
72,10,70020,2173.0079803561975,2642.4473870735987,2434.0255517166984,2414.0113006308056,2648.282738414981,0.06860510289520501,32.205938800911305
72,10,70200,2173.007612928723,2641.956688274944,2432.6847529467336,2412.670524809244,2647.880188600727,0.06867680996042426,32.2059265286691
72,10,70380,2173.007334343682,2641.458500582443,2431.343958857192,2411.3298222415224,2647.4717117422533,0.06874969021672526,32.20587256057844
72,10,70560,2173.007125802326,2640.9545542571204,2430.003159929752,2409.9890203216596,2647.0587434041236,0.06882415124719567,32.206084591709015
72,10,70740,2173.0068110297047,2640.4436727110865,2428.6623567475804,2408.6482182739433,2646.6403464081104,0.0688994302648273,32.20613345462605
72,10,70920,2173.0065276461837,2639.9253521950077,2427.321552901601,2407.30745874263,2646.2160932294105,0.06897580798785277,32.206103187993506
72,10,71100,2173.006298226186,2639.397325784393,2425.980771393144,2405.9669619599904,2645.7840927293764,0.06905271848438534,32.20556832962004
72,10,71280,2173.0060558205614,2638.8611060791345,2424.6400049112585,2404.6264958933493,2645.3456340844486,0.06913158712242805,32.205298993373646
72,10,71460,2173.0057991783806,2638.3163362289465,2423.2992420087253,2403.2859008383475,2644.900493682157,0.06921254077610305,32.20532451916273
72,10,71640,2173.005538259907,2637.76295998573,2421.958478619339,2401.9452100257713,2644.448613171601,0.06929506851327182,32.205397380542465
72,10,71820,2173.005298951615,2637.2008733076163,2420.6177150916196,2400.6045000569816,2643.989883363498,0.0693790017747398,32.205425577071445
72,10,72000,2173.0051121601095,2636.628394191438,2419.276936075531,2399.263618112292,2643.523016441665,0.06946553555638507,32.20583958271516
72,10,72180,2173.0049448070545,2636.0478545070223,2417.936158907756,2397.92285676122,2643.0497381368637,0.0695524057461642,32.205748333336594
72,10,72360,2173.004772062602,2635.458674575515,2416.595391949891,2396.5822537305894,2642.5696008147925,0.0696404390391829,32.20549280638274
72,10,72540,2173.0045641924626,2634.8586157341565,2415.254614712729,2395.241462947756,2642.0809622872407,0.06973166523878202,32.20585211128058
72,10,72720,2173.0043501364544,2634.2500407413945,2413.9138405461113,2393.900754677581,2641.585575044418,0.06982341544358499,32.20574947667197
72,10,72900,2173.004171580892,2633.6307015500115,2412.5730615943553,2392.5600048545693,2641.08172188945,0.06991765319189182,32.205925973365524
72,10,73080,2173.0040206906174,2633.0026190787235,2411.23228959141,2391.219357750326,2640.57092171383,0.07001264786145689,32.2057198857102
72,10,73260,2173.0038863793266,2632.365086876183,2409.891529351597,2389.8788113702462,2640.052637042632,0.07010920442730345,32.205448311605636
72,10,73440,2173.0037496719683,2631.717460329372,2408.5507763028654,2388.5382490568727,2639.526409080724,0.07020793384370655,32.20534185103612
72,10,73620,2173.0035841243484,2631.0576247982435,2407.210005925162,2387.1973793406014,2638.9906682781902,0.07031017341934362,32.205859035212605
72,10,73800,2173.0034144690744,2630.3883582457997,2405.869237160729,2385.8566225759328,2638.4474227975265,0.07041283685297525,32.20577142515785
72,10,73980,2173.003276652681,2629.7071862350826,2404.528463231382,2384.5158690813655,2637.8947748025716,0.0705182315897092,32.2059520638574
72,10,74160,2173.0031619549286,2629.0163464792527,2403.187697353205,2383.1752437544837,2637.3344138061807,0.07062451535380494,32.205710151975616
72,10,74340,2173.003059336245,2628.315054734027,2401.8469446205854,2381.834731615506,2636.7657456227626,0.07073260478419026,32.20540342397234
72,10,74520,2173.002922761392,2627.5998249417426,2400.506154228399,2380.493654421639,2636.1862742453545,0.0708457997899271,32.20628111699014
72,10,74700,2173.002784769135,2626.8748455819787,2399.1653736137832,2379.152910044087,2635.5989281178063,0.07095840840439288,32.20603905450115
72,10,74880,2173.002698680602,2626.1363971726078,2397.824574797646,2377.812019671482,2635.0009735888552,0.07107492610437993,32.206444135723686
72,10,75060,2173.002588523922,2625.385836455705,2396.4837772690303,2376.4712645653763,2634.3933217325366,0.07119286155410398,32.20645793940336
72,10,75240,2173.002475154328,2624.6254735411007,2395.143006637943,2375.130823230539,2633.7777457278057,0.07131124969760483,32.205800407140146
72,10,75420,2173.0023724811927,2623.8537288260686,2393.8022606909485,2373.79049692196,2633.1531146289376,0.07143218504083751,32.20529751233971
72,10,75600,2173.002283239423,2623.069633869006,2392.461526169787,2372.450067282871,2632.518756519913,0.07155631492690065,32.20516107996629
72,10,75780,2173.00220780942,2622.274825350229,2391.120773744816,2371.1091833592945,2631.876184253507,0.07168478369966509,32.20601041059528
72,10,75960,2173.0021157660804,2621.467476493944,2389.7799981967783,2369.7681843491177,2631.2237956453687,0.0718147676555415,32.206435682230136
72,10,76140,2173.0020298951667,2620.6476599837356,2388.439212267762,2368.4273329481493,2630.5614507450878,0.07194618129046867,32.20639365623828
72,10,76320,2173.001957315665,2619.8120788504625,2387.098461105462,2367.086998493467,2629.8862130139773,0.07207864299758529,32.20546723781429
72,10,76500,2173.001878967134,2618.9606527414544,2385.757707215611,2365.7463915951466,2629.1984310867015,0.07221701089496105,32.205809624363575
72,10,76680,2173.001797044551,2618.0968416756887,2384.4169588627924,2364.405803752675,2628.500715793232,0.0723567707435517,32.20564010346613
72,10,76860,2173.0017178074936,2617.2199222767636,2383.0762258656955,2363.0653488686858,2627.7924816562077,0.07249872395265078,32.20525298055979
72,10,77040,2173.0016469541274,2616.3290090016703,2381.735503559344,2361.724890579646,2627.0731050869776,0.07264399051607755,32.205068684099416
72,10,77220,2173.0015855035895,2615.4237191381358,2380.394785536154,2360.38434847333,2626.342315424339,0.07279257057592908,32.205044386945836
72,10,77400,2173.0015299868796,2614.503824201143,2379.054069052687,2359.043748302708,2625.5999082145804,0.07294425129722029,32.20505429746448
72,10,77580,2173.001474835583,2613.5691220081467,2377.7133539549754,2357.7031410713685,2624.845689525131,0.07309898484049367,32.20504776187913
72,10,77760,2174.209437662905,2672.9999996960178,2377.3721943001274,2398.2197950004424,2624.0773745916144,-0.24546428970431491,-122.43527102067388
72,10,77940,2190.004089982496,2672.999999827241,2382.307568321165,2438.5005352343073,2623.9005776017734,-0.2534754594366356,-122.42761015391241
72,10,78120,2202.2648276679056,2672.9999998619624,2387.357798330214,2453.132799904383,2625.4733932483173,-0.2600146005132889,-122.39801774559179
72,10,78300,2212.1767409696126,2672.999999882953,2392.4296683759903,2462.8495955124527,2627.6909563863387,-0.26560111559249167,-122.39517165835059
72,10,78480,2220.771811925217,2672.9999998991966,2397.510966288774,2470.4119349319703,2630.070147099145,-0.2706460425674455,-122.39376941260439
72,10,78660,2228.6283945831897,2672.9999999133374,2402.597915405595,2476.8572115279608,2632.435968370756,-0.2754658438996442,-122.40919926730878
72,10,78840,2236.134266523011,2672.999999926411,2407.6888290086436,2482.7399933896195,2634.725961837332,-0.28027250834340456,-122.4414549102519
72,10,79020,2243.4753087715603,2672.9999999379347,2412.781008691238,2488.2864313540726,2636.9208963147203,-0.28506315740532584,-122.44166464743428
72,10,79200,2250.7517088822756,2672.999999947822,2417.872702977192,2493.57091474168,2638.995055061879,-0.28990499118190555,-122.41188709793148
72,10,79380,2258.087457135075,2672.9999999575434,2422.9630501555826,2498.708486296468,2640.938232571999,-0.2949611034382979,-122.38306146130516
72,10,79560,2265.5970053256783,2672.9999999679035,2428.053092377112,2503.82067478898,2642.766912849348,-0.3003945111985864,-122.38162343639166
72,10,79740,2273.2963699805387,2672.999999978954,2433.143980194416,2508.9344250564086,2644.505452498949,-0.3062141103156881,-122.39489144991542
72,10,79920,2281.198218398214,2672.999999990074,2438.235255831397,2514.0376812841355,2646.155689837754,-0.3124205762515794,-122.40693838132421
72,10,80100,2289.2925551935673,2672.999999999539,2443.325670475498,2519.115526687073,2647.7217517579097,-0.3189465424787022,-122.3821628442021
72,10,80280,2297.6199759507513,2673.0000000072673,2448.4152032113875,2524.1897768364515,2649.198796053479,-0.32600226477300137,-122.37473799296812
72,10,80460,2306.197129164514,2673.000000013783,2453.504185893553,2529.2673369828735,2650.589292009728,-0.3336242627190574,-122.37433735032094
72,10,80640,2315.0328019767703,2673.0000000213263,2458.5928763601382,2534.348527395736,2651.897510110225,-0.3418695523569272,-122.37808575395583
72,10,80820,2324.126628467322,2673.000000030997,2463.6813901931478,2539.429311972074,2653.12851118021,-0.3507914605950062,-122.38179957352551
72,10,81000,2333.475963346703,2673.0000000394148,2468.7696561250855,2544.5065019801114,2654.2872172442067,-0.3604521685597998,-122.38217530406484
72,10,81180,2343.080964419594,2673.000000043553,2473.8575103995668,2549.579655874905,2655.378137417977,-0.37093811911645247,-122.37954653506543
72,10,81360,2352.9466464209922,2673.0000000480286,2478.9448678460126,2554.65081877947,2656.405590509553,-0.38236932625235837,-122.37858519117803
72,10,81540,2363.081498839263,2673.000000052311,2484.0318124376845,2559.7226869833803,2657.37378348029,-0.39488792074094087,-122.38307254316923
72,10,81720,2373.4869431849784,2673.000000055051,2489.11828437835,2564.7932882914693,2658.285411733201,-0.4086010884328543,-122.38136103696262
72,10,81900,2384.1731792509795,2673.000000057376,2494.2042242032458,2569.8638215752876,2659.144395681973,-0.4237257193897155,-122.38335242523478
72,10,82080,2395.147101816903,2673.000000060637,2499.289579908641,2574.9349387408365,2659.953433601026,-0.4404552029256709,-122.38175467942935
72,10,82260,2406.409526038446,2673.0000000655145,2504.374215826732,2580.004471930349,2660.7151757396914,-0.45904295185093413,-122.37647813272551
72,10,82440,2417.965946811779,2673.0000000715772,2509.458253666273,2585.0728626836576,2661.4330719887907,-0.47987661485433414,-122.38487815089135
72,10,82620,2429.816498202211,2673.000000080024,2514.5417065242627,2590.139076285561,2662.109496551233,-0.5032771557308994,-122.38870114574573
72,10,82800,2441.9681636817527,2673.0000000892164,2519.6243755271475,2595.203756784352,2662.746880370821,-0.5297543852641617,-122.39012847248634
72,10,82980,2454.4253903687845,2673.0000000992777,2524.7059809113744,2600.2648883858155,2663.3473420223136,-0.5599349749502281,-122.38756862419987
72,10,83160,2467.2036337780255,2673.0000001106805,2529.7866544760896,2605.326087124946,2663.913184226054,-0.5947417186279037,-122.39568460006119
72,10,83340,2480.298331182106,2673.0000001234757,2534.866243631733,2610.3827156146417,2664.4463209972373,-0.6351728155829395,-122.3988616290217
72,10,83520,2493.7135198146157,2673.000000138479,2539.944432550338,2615.4333651256857,2664.9486864383825,-0.6827171371078148,-122.40195256884498
72,10,83700,2507.4561521777337,2673.0000001567882,2545.020961653184,2620.478140835641,2665.422065040027,-0.7394214754238991,-122.40667632002122
72,10,83880,2521.5345473852635,2673.0000001785374,2550.0955969507854,2625.5167585918957,2665.868137363558,-0.8082013763925455,-122.41458742344376
72,10,84060,2535.9521890485207,2673.0000002049474,2555.1680020030913,2630.547091242485,2666.2884941196207,-0.893313702494781,-122.42668760295304
72,10,84240,2550.6982644772397,2673.000000238277,2560.2376222356665,2635.5649364994315,2666.684624495136,-1.0011878744821208,-122.44701487206613
72,10,84420,2565.7589148183915,2673.0000002804923,2565.3034737245084,2640.5627819927217,2667.0579420859035,-1.1420995206735867,-122.4799923027809
72,10,84600,2581.130446754931,2673.0000003345504,2570.364458286788,2645.5367395526396,2667.4097686462896,-1.333847092214696,-122.53993690523723
72,10,84780,2596.7597056059763,2673.000000415487,2575.418334108258,2650.4670363061673,2667.741366471671,-1.6087350194918788,-122.65043215644445
72,10,84960,2612.583212492231,2673.0000005402576,2580.4620759266895,2655.335204965743,2668.0538819598787,-2.0316569132456137,-122.74618511386764
72,10,85140,2625.0082563544697,2673.0000006683854,2585.4492736847074,2659.0386830627235,2668.348270070678,-2.4644117994366286,-118.27142096276059
72,10,85320,2627.8042000923106,2673.0000006634755,2590.118338811944,2659.8439330202787,2668.6236136797534,-2.447686271877289,-110.62514060454635
72,10,85500,2630.3049811964374,2673.000000669199,2594.4905697757777,2660.5878244393493,2668.881085597141,-2.4476897601042737,-104.50416197093199
72,10,85680,2632.5946242684636,2673.000000664364,2598.6329236366923,2661.273016534736,2669.1240786782105,-2.4476971380789383,-98.90012416724787
72,10,85860,2634.722714977646,2673.000000660394,2602.5563223769805,2661.9110856592133,2669.3530138539672,-2.447699391623409,-93.6912888786583
72,10,86040,2636.726176881526,2673.0000006638575,2606.273242089868,2662.511363601723,2669.568583818259,-2.447698817446268,-88.78739557626804
72,10,86220,2638.624560122961,2673.000000669389,2609.795015873427,2663.0790888926413,2669.7715235694195,-2.447698137066513,-84.14070178633328
72,10,86400,2185.363663528278,2672.0496288099257,2612.5539506679297,2636.576938939943,2669.964892658472,0.06441419718167868,31.34948573320775
72,10,86580,2178.662733402227,2670.2855755311434,2611.3434746313806,2606.243044096674,2670.1321789495896,0.06477473770790411,31.844740650114883
72,10,86760,2177.749340559594,2669.6603918840333,2610.035172457105,2597.6611770494314,2670.20077754347,0.06484865304057695,31.89976909416403
72,10,86940,2177.255075284481,2669.2395497269304,2608.7118552130005,2592.395128999758,2670.2107486602727,0.06491090556095822,31.93515775799153
72,10,87120,2176.944227700987,2668.941911931311,2607.3800274713244,2588.969026923625,2670.176786424483,0.0649582015769205,31.95928474761144
72,10,87300,2176.7158987575426,2668.7216799799294,2606.0433006139033,2586.634256361497,2670.1124221452155,0.06498443740754331,31.97271889399564
72,10,87480,2176.5023960581325,2668.5515296511167,2604.703866243775,2584.9517493959597,2670.0257582021304,0.06499635097349188,31.98139818321216
72,10,87660,2176.295228689116,2668.398735489638,2603.3636504768183,2583.4703053547696,2669.929437442178,0.06501136843173605,31.992322387158044
72,10,87840,2176.1509991889366,2668.2541293041627,2602.023096942729,2582.069937878845,2669.826266110933,0.0650301525237622,32.00154160881397
72,10,88020,2175.990035774103,2668.111997503461,2600.682403222838,2580.7006223711705,2669.719119114405,0.06504901690412002,32.012049807421775
72,10,88200,2175.8243238165874,2667.9700410073256,2599.341660769355,2579.342250242016,2669.609505140339,0.06506769148458377,32.02278569162617
72,10,88380,2175.6727585117055,2667.8276442101123,2598.0008870477704,2577.991647096023,2669.497434515039,0.06508635426945351,32.032567246008874
72,10,88560,2175.549232582635,2667.684093702099,2596.6600900287754,2576.6466152360995,2669.3826058164254,0.06510522961763268,32.040553136024414
72,10,88740,2175.4384979680626,2667.539182585739,2595.319283853378,2575.303645203289,2669.2657417321007,0.0651242092268102,32.04766794569808
72,10,88920,2175.3212347004364,2667.3923845099966,2593.978468058458,2573.9618752331185,2669.146594953082,0.06514358714147146,32.05527982742317
72,10,89100,2175.197390986142,2667.243902959253,2592.637649816615,2572.62072294828,2669.025585673543,0.06516309355819033,32.063272894685
72,10,89280,2175.075473486291,2667.093623064914,2591.2968347366536,2571.2798647886225,2668.902692324784,0.06518281111974292,32.071126111468786
72,10,89460,2174.97294122656,2666.9411084871,2589.95602143752,2569.938932618198,2668.7775277364326,0.0652030633632014,32.07783158256707
72,10,89640,2174.8866473703124,2666.786770002927,2588.615209849532,2568.5978971746367,2668.6505460387198,0.0652234189110932,32.08340776088511
72,10,89820,2174.8084182091957,2666.6305535962047,2587.2743983899695,2567.2568556111396,2668.5217177101813,0.06524395536459111,32.08842144850791
72,10,90000,2174.7138105860313,2666.472025939572,2585.933580780984,2565.9160893280487,2668.390645146391,0.06526508146833578,32.09463998777225
72,10,90180,2174.6184457235436,2666.3116350373966,2584.592764338568,2564.5754368568482,2668.2577694326174,0.06528626370242832,32.10081121823223
72,10,90360,2174.551484874089,2666.148860975392,2583.251945520734,2563.2344057374903,2668.122605206339,0.06530800406750531,32.10524343799884
72,10,90540,2174.4913497106318,2665.9842998643603,2581.911127035627,2561.893368994458,2667.9857282966555,0.06532969510027208,32.10908457747625
72,10,90720,2174.4128174383904,2665.8175651529637,2580.570308559424,2560.552668610473,2667.84679361591,0.0653517795309672,32.114174733113316
72,10,90900,2174.334393779044,2665.6489297972958,2579.2294937078123,2559.212045401748,2667.706063694111,0.06537403900537223,32.119215641563535
72,10,91080,2174.271865228282,2665.4779998679037,2577.8886804133913,2557.8712271977815,2667.563178701372,0.06539678782334085,32.12330336455071
72,10,91260,2174.2191199091703,2665.3051439731717,2576.547868415147,2556.5303207283823,2667.418485314082,0.06541968951660956,32.126695220213186
72,10,91440,2174.169235416688,2665.130295474752,2575.207057003723,2555.18942860208,2667.271926157084,0.06544282310143554,32.12987780307319
72,10,91620,2174.1099032094967,2664.953020640981,2573.866241012116,2553.8486577164085,2667.123109829598,0.06546657446425527,32.13381749759545
72,10,91800,2174.051280771498,2664.7737575483943,2572.5254263837064,2552.5079455682053,2666.972440335887,0.0654904036612278,32.137613089756435
72,10,91980,2174.0029334662963,2664.592126593983,2571.1846128516827,2551.16712991861,2666.8195722846244,0.0655146426875853,32.14077569415115
72,10,92160,2173.9613738712123,2664.408508357541,2569.84380093104,2549.826262999408,2666.6648586895453,0.0655390440869435,32.14343636941466
72,10,92340,2173.922276482352,2664.2228329633526,2568.502990319737,2548.4854078532285,2666.5082390811763,0.06556370376457929,32.14592044072872
72,10,92520,2173.879043750014,2664.0346265355774,2567.162175732693,2547.1446046447795,2666.349291407962,0.0655889829000309,32.14880613767708
72,10,92700,2173.8335816303456,2663.844370252713,2565.8213611724236,2545.8038799699198,2666.1884561652737,0.06561438124117609,32.15175469695737
72,10,92880,2173.7905308486766,2663.6520097349207,2564.480549998836,2544.46318411674,2666.0256845165027,0.06563998675904523,32.15450098785943
72,10,93060,2173.7566854410275,2663.457064291319,2563.139738221971,2543.1223358454163,2665.8605471358214,0.06566621870713747,32.15677217855132
72,10,93240,2173.7283412708057,2663.2600301851326,2561.7989268861966,2541.7814354518428,2665.6934905241255,0.0656925809207292,32.158600087265626
72,10,93420,2173.7007475644346,2663.0608557381183,2560.458116511598,2540.440574627506,2665.524464175719,0.06571916000571368,32.16033524947966
72,10,93600,2173.6643289316858,2662.859007833226,2559.117300674523,2539.0998095869654,2665.3529865239857,0.06574646505847398,32.162820863191534
72,10,93780,2173.6301406458488,2662.654773433318,2557.776485317965,2537.7590665873777,2665.179309599025,0.06577392433882501,32.165069196784714
72,10,93960,2173.6037509043426,2662.44822385872,2556.435671611106,2536.418250778644,2665.003505469647,0.06580165421401592,32.166774973776775
72,10,94140,2173.5778633472073,2662.2400129335215,2555.094856148386,2535.077423579434,2664.826187579598,0.06582972724279748,32.16849602114616
72,10,94320,2173.5509741491005,2662.029186106525,2553.7540433061376,2533.7366840647646,2664.646469663935,0.06585789706725197,32.17014780268734
72,10,94500,2173.524679886214,2661.816069299755,2552.413234669116,2532.395980333154,2664.4646509153054,0.06588643088398285,32.17177687983921
72,10,94680,2173.5005864119576,2661.6005496506236,2551.0724279606648,2531.0552358405544,2664.280636120678,0.06591547034832661,32.173338653877686
72,10,94860,2173.479717438632,2661.3826222456,2549.731621756872,2529.714429587827,2664.094421764438,0.06594490919386418,32.174712752918076
72,10,95040,2173.46212664887,2661.1627032657548,2548.390812193275,2528.3735236806438,2663.9063966243434,0.06597488855720086,32.17599119158159
72,10,95220,2173.4412261781863,2660.94040102871,2547.049997501626,2527.0326760181565,2663.7161968968057,0.06600512896927205,32.17744590842257
72,10,95400,2173.422085286124,2660.715744416686,2545.7091810822467,2525.6918491302176,2663.5238403019057,0.06603552711569782,32.17869364082384
72,10,95580,2173.403293969993,2660.4886496227377,2544.368364498307,2524.3510602464353,2663.329257558508,0.06606627408181016,32.17991460779022
72,10,95760,2173.382428542037,2660.258506604173,2543.0275536848817,2523.010400545366,2663.131874930917,0.06609715472979605,32.18112346590929
