hours,max_ff,time,inlet_T,outlet_T,mass_flow,SOC,power
50,10,22708.818490753398,2672.9999999999995,2540.971000578327,0.2447698110515852,0.8501255554513639,7756.011178025421
50,10,24508.818490753398,2672.9999999999995,2564.8372299999082,0.2447698110515853,0.8741434944005826,6353.995386177223
50,10,26308.818490753398,2672.9999999999995,2585.356839489483,0.2447698110515853,0.8937230782315371,5148.575961149507
50,10,28108.818490753398,2672.9999999999995,2602.7236155029723,0.2447698110515851,0.9095142187856475,4128.368965134217
50,10,29908.818490753398,2672.9999999999995,2617.1628181182896,0.2447698110515849,0.9221249254107943,3280.141550121391
50,10,31708.818490753398,2672.9999999999995,2628.991730992862,0.2447698110515852,0.9321089558776944,2585.2549655002595
50,10,33508.8184907534,2672.9999999999995,2638.5611670902813,0.2447698110515853,0.9399532617384575,2023.1007897957254
50,10,35308.8184907534,2672.9999999999995,2646.290972184177,0.2447698110515852,0.9460677326435887,1569.0152860440999
50,10,37108.8184907534,2672.9999999999995,2652.457354126931,0.2447698110515849,0.950792656468582,1206.7726917241448
50,10,38908.8184907534,2672.9999999999995,2657.277890027496,0.244769811051585,0.954418945137857,923.5914929524556
50,10,40708.8184907534,2672.9999999999995,2661.012743959968,0.2447698110515851,0.9571897389198953,704.1884150269306
50,10,42508.8184907534,2672.9999999999995,2663.9416384655083,0.2447698110515854,0.9592941922043288,532.1312258962505
50,10,44308.8184907534,2672.9999999999995,2666.185047621328,0.2447698110515854,0.9608814417816393,400.3427054527129
50,10,46108.8184907534,2672.9999999999995,2667.914018965305,0.2447698110515852,0.9620714737833563,298.7747080497984
50,10,47908.8184907534,2672.9999999999995,2669.2316810301777,0.2447698110515853,0.9629568581471024,221.3689733340956
50,10,49708.8184907534,2672.9999999999995,2670.2110455880024,0.2447698110515852,0.9636125516878803,163.83644266944424
50,10,51508.8184907534,2672.9999999999995,2670.951350748388,0.2447698110515849,0.964096287120334,120.34739765470322
50,10,53308.8184907534,2672.9999999999995,2671.505554177892,0.2447698110515851,0.9644505783659363,87.7908531609822
50,10,55108.8184907534,2672.9999999999995,2671.916277470726,0.2447698110515851,0.9647083819127162,63.66301409342733
50,20,0.0,2672.9999999999995,2173.0000048787965,0.4895409320521844,0.0,58744.911273053134
50,20,0.1216738312401848,2672.9999999999995,2173.000005483181,0.4895396224084496,1.3518635722909222e-05,58744.75404479763
50,20,0.2433476624803696,2672.9999999999995,2173.000006015392,0.4895396238099819,2.703725336692445e-05,58744.75415045231
50,20,0.4866953249607393,2672.9999999999995,2173.0000069662965,0.4895396178975518,5.407448849028732e-05,58744.753329239415
