% Model,LargeGraphiteBlock_v5_PorousMedia_rad_PBC_topbottom_charge.mph
% Version,COMSOL 6.0.0.405
% Date,"Jan 19 2024, 21:48"
% Table,Accumulated Probe Table 2 - 
% charge_hrs (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T"
4,12240,2673.0000000000023,2400.21269323812,2665.781216843505,2672.999999999995,2400.1950198686245,2673.0000000000014,2400.1768969137847,2664.837194720299,2663.5417316558323,2339.579924950229
4,12384,2673.0000000000023,2403.7010263146844,2666.111681753833,2672.999999999995,2403.682742561275,2673.0000000000014,2403.6642907450378,2665.2060470081205,2663.9687882795524,2342.9746719234554
4,12528,2673.0000000000023,2407.1750221083917,2666.446751277037,2672.999999999995,2407.156177281521,2673.0000000000014,2407.1373742192145,2665.5681567904703,2664.3926462714926,2346.374845256127
4,12672,2673.0000000000023,2410.6307193836938,2666.7248535150675,2672.999999999995,2410.6119804645878,2673.0000000000014,2410.593294994839,2665.8886394904703,2664.763406723099,2349.7785660069553
4,12816,2673.0000000000023,2414.070243986675,2667.067919659369,2672.999999999995,2414.052030954994,2673.0000000000014,2414.0337460738847,2666.2438339719206,2665.157899751673,2353.1831642064717
4,12960,2673.0000000000023,2417.4947737227303,2667.3842703372134,2672.999999999995,2417.477119887154,2673.0000000000014,2417.459226708888,2666.5839276447746,2665.5361258075077,2356.589936845923
4,13104,2673.0000000000023,2420.9029208709803,2667.6636736537776,2672.999999999995,2420.8855120098874,2673.0000000000014,2420.867786342471,2666.8984566262275,2665.880813654069,2359.9976756264923
4,13248,2673.0000000000023,2424.2930462393765,2668.0056241829957,2672.999999999995,2424.2752751247913,2673.0000000000014,2424.2573107628486,2667.2447630510756,2666.2531025603744,2363.4038168935226
4,13392,2673.0000000000023,2427.6650580639316,2668.2809529824954,2672.999999999995,2427.646775382943,2673.0000000000014,2427.6285147805443,2667.5456756988992,2666.590600620596,2366.810141561301
4,13536,2673.0000000000023,2431.0172160285138,2668.4829709180663,2672.999999999995,2430.9989918650285,2673.0000000000014,2430.980852787005,2667.7892780999696,2666.8705729646717,2370.215719288146
4,13680,2673.0000000000023,2434.348423002797,2668.750281572317,2672.999999999995,2434.3307882960667,2673.0000000000014,2434.313082511482,2668.058881430756,2667.1743075042077,2373.6171581438716
4,13824,2673.0000000000023,2437.659873959938,2668.9433734466093,2672.999999999995,2437.6429075895503,2673.0000000000014,2437.6256279306904,2668.2777367257772,2667.4366279556098,2377.0160696011812
4,13968,2673.0000000000023,2440.951125897327,2669.0649108665693,2672.999999999995,2440.934532997582,2673.0000000000014,2440.917514982746,2668.4445677567287,2667.6386979746226,2380.4116320230837
4,14112,2673.0000000000023,2444.2210965215054,2669.2877501703856,2672.999999999995,2444.204046503185,2673.0000000000014,2444.1867819340987,2668.668425490423,2667.8871197229405,2383.7994461148965
4,14256,2673.0000000000023,2447.4694139841586,2669.439793117811,2672.999999999995,2447.451754878655,2673.0000000000014,2447.434177756306,2668.8557204352724,2668.107200450363,2387.180914464102
4,14400,2673.0000000000023,2450.693417112811,2669.5171321930943,2672.999999999995,2450.6761169479073,2673.0000000000014,2450.658849478007,2668.9974481492222,2668.274134404024,2390.5557754566685
