% Model,LargeGraphiteBlock_v5_PorousMedia_rad_PBC_grid_parallel_vary_flowrate_charge_constP.mph
% Version,COMSOL 6.0.0.405
% Date,"Feb 2 2024, 12:44"
% Table,Accumulated Probe Table 2 - 
% discharge_hrs (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T","massflowrate (kg/s), mass_flowrate",Global Variable Probe 1
4,7.5,11664,2673.0000000000014,2614.6310745171218,2651.455561366665,2672.999999999996,2614.614673041025,2673.0000000000023,2614.5994367980584,2640.780703664488,2624.6575159399567,2476.294775740884,116.87500000527565,-1665438.0611858205
4,7.5,11808,2673.0000000000014,2617.0271393881276,2652.3539397217332,2672.999999999996,2617.010196528526,2673.0000000000023,2616.9944578028976,2642.213321417778,2626.833296497949,2483.9812645685683,116.87500000262986,-1597138.0496410918
4,7.5,11952,2673.0000000000014,2619.4006517267835,2653.2450505987304,2672.999999999996,2619.3832303307336,2673.0000000000023,2619.3670591725627,2643.631846797914,2628.9873493102964,2491.599733368376,116.8750000002009,-1529477.3900483835
4,7.5,12096,2673.0000000000014,2621.5354798975663,2654.059246391293,2672.999999999996,2621.5182451053233,2673.0000000000023,2621.5023828884077,2644.9012263786726,2630.9114485419673,2498.4983551861746,116.87500000000713,-1468583.2959792719
4,7.5,12240,2673.0000000000014,2623.6703080683487,2654.8734421761787,2672.999999999996,2623.6532598799076,2673.0000000000023,2623.63770660425,2646.170605919871,2632.8355476539905,2505.3969735903006,116.87499999981338,-1407689.2019101675
4,7.5,12384,2673.0000000000014,2625.805136239134,2655.6876379533837,2672.999999999996,2625.7882746544888,2673.0000000000023,2625.773030320093,2647.43998542151,2634.7596466463942,2512.295588582949,116.87499999961976,-1346795.1078415904
4,7.5,12528,2673.0000000000014,2627.939964409915,2656.501833722906,2672.999999999996,2627.923289429047,2673.0000000000023,2627.9083540359356,2648.7093648835767,2636.6837455191753,2519.1942001663174,116.87499999942615,-1285901.0137731761
4,7.5,12672,2673.0000000000014,2629.860429548662,2657.2500307622563,2672.999999999996,2629.8439415390126,2673.0000000000023,2629.8292863680967,2649.8504066964942,2638.4086433336342,2525.4277851336233,116.87499999938599,-1231120.825990528
4,7.5,12816,2673.0000000000014,2631.6441288630112,2657.9561199300156,2672.999999999996,2631.6278280589754,2673.0000000000023,2631.613434787225,2650.9095677610394,2640.0064488050866,2531.2370758400884,116.87499999944372,-1180241.3734489456
4,7.5,12960,2673.0000000000014,2633.427828177366,2658.662209091905,2672.999999999996,2633.4117145789523,2673.0000000000023,2633.3975832063543,2651.968728797433,2641.604254193125,2537.046364145709,116.87499999950145,-1129361.9209072469
4,7.5,13104,2673.0000000000014,2635.211527491711,2659.3682982479418,2672.999999999996,2635.1956010989106,2673.0000000000023,2635.181731625486,2653.0278898056663,2643.202059497758,2542.8556500517934,116.87499999955922,-1078482.4683653575
