% Model,LargeGraphiteBlockCharge_v3_rad_spacing_2.mph
% Version,COMSOL 6.0.0.405
% Date,"Feb 22 2023, 18:24"
% Table,Accumulated Probe Table 24 - 
% hours (h),rad_spac (m),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1,"Temperature (K), G_block"
5,0.03,17010,2672.9999999999995,2426.1997475506128,2597.921071958135,2611.9067387543905,2381.5865202585915,0.2422973887177314,5.233893360880596E8,2609.9978237340783
5,0.03,17100,2672.9999999999995,2429.1717148184393,2599.191862922029,2613.0012569100954,2384.5864652912114,0.24229738871773138,5.233893360880596E8,2611.1153192467655
5,0.03,17190,2672.9999999999995,2432.1355858875077,2600.4465536337543,2614.0793613382075,2387.5886902857014,0.24229738871773102,5.233893360880596E8,2612.2163459646895
5,0.03,17280,2672.9999999999995,2435.0903847424247,2601.6889639666892,2615.1489074327974,2390.5922259797835,0.24229738871773085,5.233893360880596E8,2613.308793142747
5,0.03,17370,2672.9999999999995,2438.0360148205473,2602.917696290258,2616.2086781823546,2393.5967271600202,0.24229738871773163,5.233893360880596E8,2614.391412744006
5,0.03,17460,2672.9999999999995,2440.9725011849005,2604.1326479504933,2617.257796706738,2396.6015048782215,0.24229738871773113,5.233893360880596E8,2615.4632996909036
5,0.03,17550,2672.9999999999995,2443.898949068923,2605.32948717938,2618.2865146672557,2399.605766543132,0.24229738871773154,5.233893360880596E8,2616.5146321599755
5,0.03,17640,2672.9999999999995,2446.814648445903,2606.510303683156,2619.296838517874,2402.6086601229363,0.24229738871773135,5.233893360880596E8,2617.5474817797062
5,0.03,17730,2672.9999999999995,2449.720346090548,2607.678997881121,2620.29782600515,2405.6098649297987,0.24229738871773154,5.233893360880596E8,2618.5709742730146
5,0.03,17820,2672.9999999999995,2452.615628638208,2608.8341621292684,2621.2882886591856,2408.6086614144824,0.24229738871773124,5.233893360880596E8,2619.5838842568905
5,0.03,17910,2672.9999999999995,2455.5001852083856,2609.9756300423164,2622.267490729419,2411.604421437156,0.24229738871773096,5.233893360880596E8,2620.5854448037885
5,0.03,18000,2672.9999999999995,2458.3705673709114,2611.098898491716,2623.2253083631817,2414.5958335657724,0.24229738871773107,5.233893360880596E8,2621.5654285341875
5,0.04,0,2673.0000000000005,2173.00000083828,2173.000058976877,2174.5724212102655,2173,0.24229799157594129,5.233893360880596E8,2173.356197247179
5,0.04,90,2673.0000000000005,2173.000714409362,2175.3454064434072,2199.457844467459,2173.000047180846,0.24229738871773174,5.233893360880596E8,2195.607333983181
5,0.04,180,2673.0000000000005,2173.001096469726,2177.952891851181,2204.5984247133006,2173.000270780278,0.24229738871773174,5.233893360880596E8,2200.7214305327752
5,0.04,270,2673.0000000000005,2173.001404780212,2180.6308633529266,2208.5404530828437,2173.000620160044,0.24229738871773174,5.233893360880596E8,2204.6604214339136
5,0.04,360,2673.0000000000005,2173.0016894621067,2183.2885190346115,2211.724915302675,2173.001028251024,0.24229738871773163,5.233893360880596E8,2207.8397040998557
5,0.04,450,2673.0000000000005,2173.0019717656864,2185.9786439150325,2214.785836758637,2173.0014638267758,0.2422973887177319,5.233893360880596E8,2210.900280921152
5,0.04,540,2673.0000000000005,2173.00225664418,2188.654785919645,2217.478855681215,2173.00192723763,0.24229738871773174,5.233893360880596E8,2213.593252655417
5,0.04,630,2673.0000000000005,2173.00255143775,2191.3213475073176,2220.091949560929,2173.0023964066613,0.24229738871773182,5.233893360880596E8,2216.206987678029
5,0.04,720,2673.0000000000005,2173.00292853299,2193.9404935512307,2222.49548938485,2173.002870413381,0.24229738871773174,5.233893360880596E8,2218.610038599838
5,0.04,810,2673.0000000000005,2173.003336947812,2196.5379412105276,2224.8778618999095,2173.0033443098355,0.24229738871773185,5.233893360880596E8,2220.9929331821077
5,0.04,900,2673.0000000000005,2173.003793656039,2199.1152778722862,2227.255145017458,2173.0038191083936,0.24229738871773177,5.233893360880596E8,2223.371451243358
5,0.04,990,2673.0000000000005,2173.0043530900207,2201.6800481782043,2229.6494885914303,2173.0042959698767,0.24229738871773174,5.233893360880596E8,2225.7676259570376
5,0.04,1080,2673.0000000000005,2173.0050606137606,2204.2378275550077,2232.073052538018,2173.0047789174896,0.24229738871773174,5.233893360880596E8,2228.1929803615258
5,0.04,1170,2673.0000000000005,2173.005989963384,2206.7959594669323,2234.541606488625,2173.005275669448,0.24229738871773185,5.233893360880596E8,2230.663168530392
5,0.04,1260,2673.0000000000005,2173.007223686605,2209.361930393512,2237.0643435437573,2173.005798161696,0.24229738871773185,5.233893360880596E8,2233.187416126882
5,0.04,1350,2673.0000000000005,2173.008844794139,2211.9412019721776,2239.635538562519,2173.006362591716,0.24229738871773177,5.233893360880596E8,2235.7598608236162
5,0.04,1440,2673.0000000000005,2173.0109451035514,2214.5356696862236,2242.238231210035,2173.006989069906,0.2422973887177319,5.233893360880596E8,2238.363708027577
5,0.04,1530,2673.0000000000005,2173.013628690716,2217.142961447863,2244.8506036057247,2173.0077012970987,0.24229738871773196,5.233893360880596E8,2240.977366156214
5,0.04,1620,2673.0000000000005,2173.017006343709,2219.7569619065425,2247.449230578672,2173.0085266334045,0.2422973887177318,5.233893360880596E8,2243.5771524031297
5,0.04,1710,2673.0000000000005,2173.021590540339,2222.3532828083453,2249.951192523352,2173.0095089281176,0.24229738871773104,5.233893360880596E8,2246.0774002852036
5,0.04,1800,2673.0000000000005,2173.027400059251,2224.9261049197994,2252.3870926107643,2173.010696335636,0.24229738871773174,5.233893360880596E8,2248.512769934741
5,0.04,1890,2673.0000000000005,2173.0335929852386,2227.485244858353,2254.844510521238,2173.0122676646224,0.24229738871773188,5.233893360880596E8,2250.9718884943486
5,0.04,1980,2673.0000000000005,2173.040108158241,2230.0395474057495,2257.311700605887,2173.014090471557,0.2422973887177319,5.233893360880596E8,2253.4404126221507
5,0.04,2070,2673.0000000000005,2173.0471321123014,2232.5902561629828,2259.7949725583117,2173.01620349268,0.24229738871773182,5.233893360880596E8,2255.924656809649
5,0.04,2160,2673.0000000000005,2173.054859410409,2235.14024595699,2262.2960594420165,2173.0186191223415,0.24229738871773163,5.233893360880596E8,2258.42644231088
5,0.04,2250,2673.0000000000005,2173.0634799214163,2237.691963265899,2264.814570274326,2173.021352128132,0.2422973887177319,5.233893360880596E8,2260.945441005255
5,0.04,2340,2673.0000000000005,2173.07318506096,2240.2471259249955,2267.348921188462,2173.0244278476675,0.24229738871773207,5.233893360880596E8,2263.480248451863
5,0.04,2430,2673.0000000000005,2173.0841666618726,2242.8067341162937,2269.8963254748105,2173.027884478009,0.2422973887177319,5.233893360880596E8,2266.028291691735
5,0.04,2520,2673.0000000000005,2173.096617035989,2245.3711319611434,2272.453713666245,2173.0317729753724,0.2422973887177315,5.233893360880596E8,2268.586455816589
5,0.04,2610,2673.0000000000005,2173.1107303814083,2247.9401313380845,2275.018209469414,2173.0361559624534,0.24229738871773174,5.233893360880596E8,2271.151593119989
5,0.04,2700,2673.0000000000005,2173.126704413256,2250.513164680042,2277.587017749001,2173.0411063898196,0.24229738871773182,5.233893360880596E8,2273.7208031893574
5,0.04,2790,2673.0000000000005,2173.144742351028,2253.0894298666803,2280.1576065815257,2173.0467063465444,0.24229738871773174,5.233893360880596E8,2276.2916329610443
5,0.04,2880,2673.0000000000005,2173.1650552583696,2255.6680202896528,2282.727892240608,2173.0530462035267,0.24229738871773185,5.233893360880596E8,2278.862188950369
5,0.04,2970,2673.0000000000005,2173.187864286443,2258.248032796782,2285.2964593699303,2173.0602241473953,0.24229738871773202,5.233893360880596E8,2281.4311688471503
5,0.04,3060,2673.0000000000005,2173.2134026578983,2260.828649558647,2287.862618770045,2173.0683460837276,0.24229738871773177,5.233893360880596E8,2283.9978261867354
5,0.04,3150,2673.0000000000005,2173.241916881223,2263.4091918985996,2290.4262118685892,2173.077525843758,0.24229738871773188,5.233893360880596E8,2286.561884523682
5,0.04,3240,2673.0000000000005,2173.273667684205,2265.9891462054225,2292.987357986538,2173.087885605238,0.24229738871773188,5.233893360880596E8,2289.1234268838803
5,0.04,3330,2673.0000000000005,2173.308929582487,2268.5681663138803,2295.5463598615665,2173.099556433421,0.242297388717732,5.233893360880596E8,2291.6827835772137
5,0.04,3420,2673.0000000000005,2173.347990868079,2271.1460600641567,2298.103630941208,2173.112678853277,0.24229738871773193,5.233893360880596E8,2294.24042856874
5,0.04,3510,2673.0000000000005,2173.391154522847,2273.7227652979973,2300.659645029425,2173.127403388253,0.24229738871773163,5.233893360880596E8,2296.7968918213105
5,0.04,3600,2673.0000000000005,2173.4387368418697,2276.2983199017344,2303.214909870898,2173.1438910394822,0.2422973887177315,5.233893360880596E8,2299.3526902967737
5,0.04,3690,2673.0000000000005,2173.491068726417,2278.8728306796606,2305.7699072929454,2173.162313689911,0.2422973887177315,5.233893360880596E8,2301.9082767383975
5,0.04,3780,2673.0000000000005,2173.5484948325793,2281.4464444655664,2308.3250428667407,2173.1828544354316,0.24229738871773193,5.233893360880596E8,2304.46400981629
5,0.04,3870,2673.0000000000005,2173.6113738797058,2284.019322944633,2310.880581200039,2173.2057078274074,0.2422973887177322,5.233893360880596E8,2307.0201378522847
5,0.04,3960,2673.0000000000005,2173.680077970633,2286.591621774321,2313.436639084261,2173.231080025523,0.242297388717732,5.233893360880596E8,2309.5767973375473
5,0.04,4050,2673.0000000000005,2173.754989845613,2289.1634751225565,2315.993197130855,2173.259188900132,0.24229738871773196,5.233893360880596E8,2312.134022143417
5,0.04,4140,2673.0000000000005,2173.836504476452,2291.7349860035124,2318.5501884231467,2173.29026411836,0.2422973887177315,5.233893360880596E8,2314.6917631889937
5,0.04,4230,2673.0000000000005,2173.925031844473,2294.30622235537,2321.107527500631,2173.324547242002,0.24229738871773174,5.233893360880596E8,2317.2499072598466
5,0.04,4320,2673.0000000000005,2174.0209954427273,2296.8772172564777,2323.6650891225786,2173.3622918304,0.2422973887177319,5.233893360880596E8,2319.808295746173
5,0.04,4410,2673.0000000000005,2174.1248327574435,2299.44797156,2326.2226743316814,2173.403763532725,0.24229738871773193,5.233893360880596E8,2322.3667402792335
5,0.04,4500,2673.0000000000005,2174.2369929189163,2302.01845778318,2328.780060754842,2173.4492401859306,0.24229738871773182,5.233893360880596E8,2324.925039603567
5,0.04,4590,2673.0000000000005,2174.357936056234,2304.5886254330085,2331.3370231360004,2173.499011890061,0.24229738871773185,5.233893360880596E8,2327.4829920821576
5,0.04,4680,2673.0000000000005,2174.488134766919,2307.1584069407036,2333.8933693211025,2173.5533810437764,0.24229738871773182,5.233893360880596E8,2330.040406293689
5,0.04,4770,2673.0000000000005,2174.628071030383,2309.727723399192,2336.4489285458544,2173.612662321389,0.24229738871773182,5.233893360880596E8,2332.597105006632
5,0.04,4860,2673.0000000000005,2174.778235982997,2312.296489403482,2339.0035431319216,2173.6771826407726,0.24229738871773174,5.233893360880596E8,2335.152927211286
5,0.04,4950,2673.0000000000005,2174.939130868612,2314.864616829144,2341.557065513233,2173.7472811814227,0.24229738871773174,5.233893360880596E8,2337.7077288899277
5,0.04,5040,2673.0000000000005,2175.1112725347657,2317.4320176050505,2344.1093671100793,2173.8233094212574,0.24229738871773177,5.233893360880596E8,2340.261382353553
5,0.04,5130,2673.0000000000005,2175.2951902427894,2319.9986057057677,2346.660317634115,2173.905631121518,0.2422973887177313,5.233893360880596E8,2342.8137733211192
5,0.04,5220,2673.0000000000005,2175.4914173856946,2322.5642979929853,2349.2097961743652,2173.9946221727687,0.24229738871773113,5.233893360880596E8,2345.364798411491
5,0.04,5310,2673.0000000000005,2175.7004906501083,2325.129014356583,2351.757701057717,2174.090670343411,0.24229738871773196,5.233893360880596E8,2347.914360326929
5,0.04,5400,2673.0000000000005,2175.922951463429,2327.6926774876906,2354.303949201934,2174.1941750047463,0.24229738871773218,5.233893360880596E8,2350.462365979861
5,0.04,5490,2673.0000000000005,2176.1593505898186,2330.255212518522,2356.8484606278644,2174.3055468454518,0.242297388717732,5.233893360880596E8,2353.0087244493584
5,0.04,5580,2673.0000000000005,2176.410245942076,2332.8165462497063,2359.3911386225172,2174.425207550945,0.24229738871773118,5.233893360880596E8,2355.553344592714
5,0.04,5670,2673.0000000000005,2176.6761975613363,2335.37660587794,2361.931863119428,2174.553589481548,0.24229738871773207,5.233893360880596E8,2358.09613149322
5,0.04,5760,2673.0000000000005,2176.9577747019302,2337.9353177694948,2364.470514208579,2174.6911353939836,0.24229738871773196,5.233893360880596E8,2360.6369856623014
5,0.04,5850,2673.0000000000005,2177.2555533306872,2340.492606537226,2367.0069951661567,2174.83829817969,0.24229738871773174,5.233893360880596E8,2363.1758020485895
5,0.04,5940,2673.0000000000005,2177.570110944387,2343.048394737274,2369.541208688795,2174.995540505828,0.24229738871773196,5.233893360880596E8,2365.7124724962127
5,0.04,6030,2673.0000000000005,2177.9020195990925,2345.602602426455,2372.073048134968,2175.163334316857,0.24229738871773193,5.233893360880596E8,2368.246884407169
5,0.04,6120,2673.0000000000005,2178.251848456742,2348.1551466181827,2374.6023867780327,2175.3421603102815,0.24229738871773182,5.233893360880596E8,2370.778919421482
5,0.04,6210,2673.0000000000005,2178.620174412509,2350.7059407224824,2377.1290741970656,2175.5325074604366,0.24229738871773174,5.233893360880596E8,2373.308452902402
5,0.04,6300,2673.0000000000005,2179.007580802753,2353.2548941341083,2379.652954912643,2175.7348725510774,0.24229738871773174,5.233893360880596E8,2375.8353557246037
5,0.04,6390,2673.0000000000005,2179.4146472766784,2355.801912180191,2382.1739150885314,2175.949759730932,0.2422973887177315,5.233893360880596E8,2378.3594947972238
5,0.04,6480,2673.0000000000005,2179.8419535981143,2358.3468968179523,2384.69184469496,2176.1776800987454,0.24229738871773163,5.233893360880596E8,2380.880737042
5,0.04,6570,2673.0000000000005,2180.2900753694516,2360.8897467702914,2387.206598222857,2176.4191513164083,0.24229738871773168,5.233893360880596E8,2383.398944084948
5,0.04,6660,2673.0000000000005,2180.759587555428,2363.430357221012,2389.718009628883,2176.674697143923,0.24229738871773177,5.233893360880596E8,2385.9139736867014
5,0.04,6750,2673.0000000000005,2181.271453398349,2365.96930185391,2392.2305341829747,2176.9482759868965,0.24229738871773185,5.233893360880596E8,2388.430523375211
5,0.04,6840,2673.0000000000005,2181.800590642571,2368.505780385091,2394.7355150109297,2177.2355402921,0.24229738871773157,5.233893360880596E8,2390.939583250551
5,0.04,6930,2673.0000000000005,2182.3487487053944,2371.039212530733,2397.2344897758335,2177.5390093535843,0.24229738871773177,5.233893360880596E8,2393.442767005872
5,0.04,7020,2673.0000000000005,2182.9166850665592,2373.5693902917783,2399.728189654186,2177.8594933891,0.24229738871773174,5.233893360880596E8,2395.940839013676
5,0.04,7110,2673.0000000000005,2183.505290327098,2376.0962272503825,2402.216913715632,2178.1973306525583,0.24229738871773182,5.233893360880596E8,2398.434104742054
5,0.04,7200,2673.0000000000005,2184.136832837677,2378.619976930603,2404.704591898647,2178.5567414829034,0.24229738871773113,5.233893360880596E8,2400.92671216151
5,0.04,7290,2673.0000000000005,2184.8048834750407,2381.1405628299813,2407.186870371641,2178.9355526656655,0.24229738871773174,5.233893360880596E8,2403.4141612152494
5,0.04,7380,2673.0000000000005,2185.4885697674795,2383.6575516023804,2409.6610309096163,2179.3311144915856,0.2422973887177315,5.233893360880596E8,2405.893572720127
5,0.04,7470,2673.0000000000005,2186.1903346538747,2386.1704489651097,2412.128793459291,2179.74628901695,0.24229738871773174,5.233893360880596E8,2408.3667388332374
5,0.04,7560,2673.0000000000005,2186.9118257948517,2388.679204967649,2414.5910879817357,2180.181676357118,0.24229738871773226,5.233893360880596E8,2410.834608267981
5,0.04,7650,2673.0000000000005,2187.6549648036466,2391.1838894027783,2417.0484762137944,2180.637313818274,0.24229738871773196,5.233893360880596E8,2413.297748611513
5,0.04,7740,2673.0000000000005,2188.422052456493,2393.684610971675,2419.5014642363453,2181.113148234865,0.24229738871773174,5.233893360880596E8,2415.7566847852936
5,0.04,7830,2673.0000000000005,2189.215190645766,2396.181478292746,2421.9503142032972,2181.609229887794,0.24229738871773185,5.233893360880596E8,2418.211688536081
5,0.04,7920,2673.0000000000005,2190.03617163462,2398.6745657610504,2424.3950311550716,2182.1257931335163,0.24229738871773182,5.233893360880596E8,2420.6627698072043
5,0.04,8010,2673.0000000000005,2190.886459626523,2401.163891218687,2426.8354133791827,2182.663268936784,0.24229738871773177,5.233893360880596E8,2423.1097367437587
5,0.04,8100,2673.0000000000005,2191.767201032568,2403.6494073400886,2429.271104800706,2183.2222553508177,0.2422973887177319,5.233893360880596E8,2425.5522472873213
5,0.04,8190,2673.0000000000005,2192.6792398981884,2406.131002600979,2431.701654008713,2183.8034678337845,0.24229738871773152,5.233893360880596E8,2427.9898630186008
5,0.04,8280,2673.0000000000005,2193.623137458406,2408.608508963289,2434.1265784843654,2184.407685236375,0.24229738871773182,5.233893360880596E8,2430.4221014968048
5,0.04,8370,2673.0000000000005,2194.5992350100564,2411.0817141610873,2436.5454022072513,2185.0357014986503,0.24229738871773177,5.233893360880596E8,2432.848479644899
5,0.04,8460,2673.0000000000005,2195.6077478724956,2413.550375617926,2438.95767293498,2185.6882883457265,0.24229738871773185,5.233893360880596E8,2435.268543953762
5,0.04,8550,2673.0000000000005,2196.679996105517,2416.013609763436,2441.3634472675612,2186.3720561667533,0.24229738871773177,5.233893360880596E8,2437.682624839315
5,0.04,8640,2673.0000000000005,2197.7765264741493,2418.4720098860475,2443.7595862651597,2187.079129781282,0.24229738871773174,5.233893360880596E8,2440.087211916901
5,0.04,8730,2673.0000000000005,2198.8991992659617,2420.924727021797,2446.1469254568337,2187.813522559672,0.24229738871773185,5.233893360880596E8,2442.48320670515
5,0.04,8820,2673.0000000000005,2200.0484984120967,2423.3714415139198,2448.525873663135,2188.5762310188493,0.24229738871773163,5.233893360880596E8,2444.8710294566126
5,0.04,8910,2673.0000000000005,2201.2525434509494,2425.8108545479076,2450.8957818850563,2189.373786521479,0.24229738871773124,5.233893360880596E8,2447.2502582101965
5,0.04,9000,2673.0000000000005,2202.478222382412,2428.244441690005,2453.256143735886,2190.1961827538044,0.24229738871773174,5.233893360880596E8,2449.6200759019093
5,0.04,9090,2673.0000000000005,2203.728735532914,2430.671443471237,2455.608014239193,2191.047160306135,0.24229738871773182,5.233893360880596E8,2451.9816035044487
5,0.04,9180,2673.0000000000005,2205.005821498587,2433.091725480925,2457.9519199792144,2191.9273112674887,0.24229738871773182,5.233893360880596E8,2454.3353871450754
5,0.04,9270,2673.0000000000005,2206.311151937935,2435.505282839018,2460.288051237526,2192.8365341881126,0.24229738871773193,5.233893360880596E8,2456.681620251151
5,0.04,9360,2673.0000000000005,2207.6469349601375,2437.91213316961,2462.616560566914,2193.7746448261014,0.24229738871773182,5.233893360880596E8,2459.0204706656723
5,0.04,9450,2673.0000000000005,2209.0150998041913,2440.312282198869,2464.937455790794,2194.741582473475,0.2422973887177318,5.233893360880596E8,2461.3519563142327
5,0.04,9540,2673.0000000000005,2210.417177323708,2442.7057029005014,2467.250583781917,2195.7374811234945,0.24229738871773157,5.233893360880596E8,2463.6759356187517
5,0.04,9630,2673.0000000000005,2211.854376373304,2445.092323855661,2469.555674137304,2196.762672657997,0.24229738871773185,5.233893360880596E8,2465.9921496225566
5,0.04,9720,2673.0000000000005,2213.3275581166286,2447.472026481765,2471.852379555021,2197.817649776625,0.242297388717732,5.233893360880596E8,2468.3002571807615
5,0.04,9810,2673.0000000000005,2214.8372478717056,2449.844648157661,2474.1403106334687,2198.903010077003,0.24229738871773185,5.233893360880596E8,2470.5998675076694
5,0.04,9900,2673.0000000000005,2216.3836648097545,2452.209989082395,2476.4190584531048,2200.019397844956,0.24229738871773202,5.233893360880596E8,2472.8905737294
5,0.04,9990,2673.0000000000005,2218.0033698109664,2454.566036475448,2478.6855187538663,2201.1748059077972,0.24229738871773177,5.233893360880596E8,2475.169555351064
5,0.04,10080,2673.0000000000005,2219.6495470106943,2456.9148992334326,2480.940983033804,2202.3590819963583,0.24229738871773093,5.233893360880596E8,2477.4377226434144
5,0.04,10170,2673.0000000000005,2221.323989923575,2459.255528941291,2483.1857967904093,2203.5770288393132,0.2422973887177315,5.233893360880596E8,2479.6954712238553
5,0.04,10260,2673.0000000000005,2223.0269419312394,2461.5875890205552,2485.420088263132,2204.829660303292,0.24229738871773154,5.233893360880596E8,2481.942931353664
5,0.04,10350,2673.0000000000005,2224.758849317711,2463.9109015915637,2487.643835933105,2206.116901001701,0.24229738871773124,5.233893360880596E8,2484.180075625142
5,0.04,10440,2673.0000000000005,2226.5211881238843,2466.225338832983,2489.8570720354946,2207.438316019955,0.24229738871773177,5.233893360880596E8,2486.406941873073
5,0.04,10530,2673.0000000000005,2228.3154716889744,2468.5307917761384,2492.0597848082252,2208.79342955778,0.24229738871773196,5.233893360880596E8,2488.623528736531
5,0.04,10620,2673.0000000000005,2230.1429941657193,2470.8271533417374,2494.2518891408185,2210.1818896042255,0.24229738871773157,5.233893360880596E8,2490.8297647114446
5,0.04,10710,2673.0000000000005,2232.040318568608,2473.1118859428266,2496.429045415012,2211.611172201505,0.24229738871773174,5.233893360880596E8,2493.0215853891277
5,0.04,10800,2673.0000000000005,2233.963028894874,2475.3880940517333,2498.5948948022997,2213.069921460436,0.24229738871773188,5.233893360880596E8,2495.2022849819864
5,0.04,10890,2673.0000000000005,2235.944134386161,2477.6521299554815,2500.7451522429787,2214.5705911583154,0.24229738871773168,5.233893360880596E8,2497.3678434136423
5,0.04,10980,2673.0000000000005,2237.945241596188,2479.9071852417055,2502.8842866911773,2216.1022999202714,0.2422973887177313,5.233893360880596E8,2499.5224342221054
5,0.04,11070,2673.0000000000005,2239.969189505223,2482.152183917752,2505.0125318906303,2217.6695856265724,0.24229738871773154,5.233893360880596E8,2501.666332203974
5,0.04,11160,2673.0000000000005,2242.017732193628,2484.386941357924,2507.129953398396,2219.2727957010334,0.24229738871773177,5.233893360880596E8,2503.7996095852127
5,0.04,11250,2673.0000000000005,2244.1222033707477,2486.6087104837943,2509.2318423541237,2220.9191147592987,0.2422973887177313,5.233893360880596E8,2505.917764173249
5,0.04,11340,2673.0000000000005,2246.247214423338,2488.821219636968,2511.3227408385756,2222.5952940737093,0.2422973887177314,5.233893360880596E8,2508.025086397711
5,0.04,11430,2673.0000000000005,2248.4246242572613,2491.020605714086,2513.397935299372,2224.313088891495,0.24229738871773168,5.233893360880596E8,2510.1171095203385
5,0.04,11520,2673.0000000000005,2250.620511349697,2493.2104661987587,2515.4622348479593,2226.0609504216704,0.24229738871773163,5.233893360880596E8,2512.1983827826352
5,0.04,11610,2673.0000000000005,2252.8385848589023,2495.3896720618786,2517.515605771848,2227.8430976207105,0.24229738871773168,5.233893360880596E8,2514.268919256071
5,0.04,11700,2673.0000000000005,2255.0811445943436,2497.558027803193,2519.5578729687104,2229.65979979975,0.24229738871773127,5.233893360880596E8,2516.3285431682684
5,0.04,11790,2673.0000000000005,2257.350075618463,2499.715478462669,2521.5887349918967,2231.510465604267,0.24229738871773163,5.233893360880596E8,2518.3769643240516
5,0.04,11880,2673.0000000000005,2259.6476452745737,2501.861958872587,2523.60783517204,2233.3944242862312,0.24229738871773182,5.233893360880596E8,2520.413841519437
5,0.04,11970,2673.0000000000005,2261.975743150369,2503.9973594951803,2525.6147607621915,2235.3111838114373,0.24229738871773193,5.233893360880596E8,2522.438778342119
5,0.04,12060,2673.0000000000005,2264.371010523208,2506.118168132523,2527.6023788491657,2237.2680717174208,0.24229738871773185,5.233893360880596E8,2524.4448884995495
5,0.04,12150,2673.0000000000005,2266.78925185451,2508.2285967165385,2529.5775594629636,2239.2539242213984,0.24229738871773154,5.233893360880596E8,2526.438751953426
5,0.04,12240,2673.0000000000005,2269.2326126169305,2510.327331244298,2531.5400092936675,2241.2733807723084,0.24229738871773174,5.233893360880596E8,2528.4200976333373
5,0.04,12330,2673.0000000000005,2271.701359832945,2512.4140278941322,2533.489470047512,2243.3273206144418,0.24229738871773218,5.233893360880596E8,2530.388655456219
5,0.04,12420,2673.0000000000005,2274.1956258060973,2514.488517911239,2535.4256789214255,2245.4155805401037,0.2422973887177319,5.233893360880596E8,2532.344156896333
5,0.04,12510,2673.0000000000005,2276.7476023708846,2516.5468359258703,2537.3405579736686,2247.5453582948676,0.24229738871773182,5.233893360880596E8,2534.2787284785113
5,0.04,12600,2673.0000000000005,2279.3443330265554,2518.5903433632666,2539.2354211554793,2249.710944212173,0.24229738871773163,5.233893360880596E8,2536.1936186623966
5,0.04,12690,2673.0000000000005,2281.9762433215606,2520.618864870657,2541.11169690752,2251.913040499684,0.24229738871773182,5.233893360880596E8,2538.0902041745517
5,0.04,12780,2673.0000000000005,2284.6173356673435,2522.635691610087,2542.97681470657,2254.145421225533,0.24229738871773154,5.233893360880596E8,2539.9757411553146
5,0.04,12870,2673.0000000000005,2287.2701454261537,2524.639551173485,2544.830514537123,2256.4119936861416,0.2422973887177315,5.233893360880596E8,2541.8499778716973
5,0.04,12960,2673.0000000000005,2289.9366379081625,2526.6303638983672,2546.6724925402864,2258.712204730698,0.2422973887177318,5.233893360880596E8,2543.712604860849
5,0.04,13050,2673.0000000000005,2292.619207463942,2528.6082180646463,2548.502380501151,2261.0444613203554,0.24229738871773177,5.233893360880596E8,2545.563261418928
5,0.04,13140,2673.0000000000005,2295.320811562833,2530.5731686879326,2550.3196829175017,2263.4071061472278,0.24229738871773152,5.233893360880596E8,2547.401472735231
5,0.04,13230,2673.0000000000005,2298.0441010234126,2532.525192924957,2552.123849469303,2265.798795714871,0.24229738871773154,5.233893360880596E8,2549.2267086146267
5,0.04,13320,2673.0000000000005,2300.791125992047,2534.464191159178,2553.9143214235432,2268.2186330494487,0.24229738871773168,5.233893360880596E8,2551.0384283686776
5,0.04,13410,2673.0000000000005,2303.563286173974,2536.3900011935075,2555.690556408491,2270.6661594673824,0.24229738871773177,5.233893360880596E8,2552.836104368881
5,0.04,13500,2673.0000000000005,2306.3612609104543,2538.3024146539788,2557.4520643315727,2273.1412646273934,0.24229738871773163,5.233893360880596E8,2554.619247296975
5,0.04,13590,2673.0000000000005,2309.1850493576153,2540.201193271736,2559.198413186156,2275.644062075048,0.24229738871773182,5.233893360880596E8,2556.3874236938564
5,0.04,13680,2673.0000000000005,2312.034052090658,2542.086083790439,2560.929235390856,2278.1747645486003,0.24229738871773168,5.233893360880596E8,2558.1402674554683
5,0.04,13770,2673.0000000000005,2314.9073654317576,2543.956830935953,2562.6442363040105,2280.733578077487,0.24229738871773177,5.233893360880596E8,2559.8774804139653
5,0.04,13860,2673.0000000000005,2317.8039379318607,2545.813187662781,2564.3431992045653,2283.320623510054,0.24229738871773174,5.233893360880596E8,2561.598831609511
5,0.04,13950,2673.0000000000005,2320.722522428794,2547.654922779194,2566.0259660645534,2285.935886878684,0.24229738871773132,5.233893360880596E8,2563.3041555965947
5,0.04,14040,2673.0000000000005,2323.6618029900355,2549.4818262350345,2567.692437269419,2288.5791964194864,0.242297388717732,5.233893360880596E8,2564.9933436252713
5,0.04,14130,2673.0000000000005,2326.6204825672344,2551.2937119340972,2569.3425617590647,2291.250222707324,0.24229738871773185,5.233893360880596E8,2566.666333983664
5,0.04,14220,2673.0000000000005,2329.597303607455,2553.090418560857,2570.9763232288497,2293.9484956022284,0.24229738871773174,5.233893360880596E8,2568.3231024087913
5,0.04,14310,2673.0000000000005,2332.591181207683,2554.871809006326,2572.5937309991164,2296.673430340791,0.24229738871773132,5.233893360880596E8,2569.9636492362893
5,0.04,14400,2673.0000000000005,2335.601127870381,2556.6377683124047,2574.1948133130627,2299.4243569325317,0.242297388717732,5.233893360880596E8,2571.5879924647606
