% Model,LargeGraphiteBlockDischarge_v3_longblock_sweep_LUDk_Ar.mph
% Version,COMSOL 6.0.0.405
% Date,"Aug 20 2024, 16:10"
% Table,Accumulated Probe Table 24 - 
% run_num,H (m),D_C (m),k_C (W/(m*K)),U_Ar (m/s),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block","Temperature (K), Sn_block","Temperature (K), bottom_right_corner"
2,4,0.4,30,12.5,124283.07692307691,2173,2614.6033607978106,2568.3241978088145,2474.3933308638543,2646.0144644468396
2,4,0.4,30,12.5,134640,2173,2609.44570047991,2560.9135274886244,2468.202090306779,2641.8439929866313
2,4,0.4,30,12.5,144996.92307692306,2173,2604.1517174828737,2553.625722182312,2462.1340080453742,2637.448687217427
2,4,0.4,30,12.5,155353.84615384616,2173,2598.709747105395,2546.4767104275807,2456.2272304767025,2632.8081692194264
2,4,0.4,30,12.5,165710.76923076922,2173,2593.139598324305,2539.4666931837955,2450.498826654997,2627.9358987940004
2,4,0.4,30,12.5,176067.69230769228,2173,2587.448518503371,2532.619943994822,2444.9699453820845,2622.8119792703824
2,4,0.4,30,12.5,186424.61538461538,2173,2581.707579900159,2525.8834212828865,2439.541125789901,2617.5380840734847
2,4,0.4,30,12.5,196781.53846153844,2173,2575.909331782252,2519.29654023009,2434.2361886325452,2612.0742065395348
2,4,0.4,30,12.5,207138.46153846153,2173,2570.063739141945,2512.8147312837677,2429.045534512162,2606.494166781143
2,4,0.4,30,12.5,217495.3846153846,2173,2564.1490820700083,2506.476258636154,2424.024892221199,2600.7707481528564
2,4,0.4,30,12.5,227852.3076923077,2173,2558.219811348677,2500.2384372033516,2419.109675453839,2594.9664664018246
2,4,0.4,30,12.5,238209.23076923075,2173,2552.292653736307,2494.1148135950707,2414.301349390317,2589.0836189464953
2,4,0.4,30,12.5,248566.15384615381,2173,2546.374386715949,2488.1292758196287,2409.594767749759,2583.1230528150236
2,4,0.4,30,12.5,258923.0769230769,2173,2540.455011995113,2482.2384403046203,2404.9696305120146,2577.123530292195
2,4,0.4,30,12.5,269280,2173,2534.5396772652243,2476.455150543611,2400.45679465011,2571.0875414163906
2,4,0.4,30,12.5,279636.92307692306,2173,2528.6497650986444,2470.8018522160787,2396.104689190746,2565.0203229038166
2,4,0.4,30,12.5,289993.8461538461,2173,2522.801061879292,2465.237566919669,2391.833682942662,2558.9472787922723
2,4,0.4,30,12.5,300350.7692307692,2173,2517.0095777154042,2459.7946101411567,2387.6301424333988,2552.878573961753
2,4,0.4,30,12.5,310707.6923076923,2173,2511.244353632369,2454.454452981311,2383.4984555404835,2546.824914839039
2,4,0.4,30,12.5,321064.6153846154,2173,2505.508652868277,2449.197890373271,2379.453125477084,2540.7885080095866
2,4,0.4,30,12.5,331421.53846153844,2173,2499.821606860248,2444.0368653991904,2375.5066722767015,2534.7764679648535
2,4,0.4,30,12.5,341778.4615384615,2173,2494.23058165533,2438.9911312734284,2371.6743456710133,2528.803035475126
2,4,0.4,30,12.5,352135.38461538457,2173,2488.717492751443,2434.040171621175,2367.9173658812124,2522.8742126099946
2,4,0.4,30,12.5,362492.3076923077,2173,2483.237588231465,2429.1664299131608,2364.208854356543,2516.986923226321
2,4,0.4,30,12.5,372849.23076923075,2173,2477.7923167960407,2424.3812718062522,2360.552435606187,2511.1498287093505
2,4,0.4,30,12.5,383206.1538461538,2173,2472.4212124043993,2419.703349296552,2356.9841852846134,2505.377342881198
2,4,0.4,30,12.5,393563.0769230769,2173,2467.1679240891694,2415.1132471819287,2353.541397145448,2499.6648717005987
2,4,0.4,30,12.5,403920,2173,2461.9827916790146,2410.594375430261,2350.1642454118487,2494.006103051737
2,4,0.4,30,12.5,414276.92307692306,2173,2456.85410421368,2406.173629806341,2346.8212430986564,2488.4249791313177
2,4,0.4,30,12.5,424633.8461538461,2173,2451.772234541182,2401.822291187086,2343.508857985928,2482.9020695028157
2,4,0.4,30,12.5,434990.7692307692,2173,2446.777913936667,2397.5656254174173,2340.2799660712203,2477.460303436211
2,4,0.4,30,12.5,445347.69230769225,2173,2441.8720618467887,2393.388932591191,2337.156646719306,2472.0900124722803
2,4,0.4,30,12.5,455704.6153846154,2173,2437.0287455627786,2389.277199710995,2334.0896802410966,2466.7807079235477
2,4,0.4,30,12.5,466061.53846153844,2173,2432.2869905010093,2385.2584954880267,2331.060993748513,2461.5628695609166
2,4,0.4,30,12.5,476418.4615384615,2173,2427.6084103060243,2381.299621832079,2328.0768729548004,2456.405924825433
2,4,0.4,30,12.5,486775.38461538457,2173,2423.0032785019557,2377.4258388628577,2325.1679922372364,2451.335480004286
2,4,0.4,30,12.5,497132.30769230763,2173,2418.4484019245688,2373.612617358647,2322.3159385374493,2446.32798124428
2,4,0.4,30,12.5,507489.23076923075,2173,2413.958674631989,2369.8684401599508,2319.5236934867567,2441.393907851148
2,4,0.4,30,12.5,517846.1538461538,2173,2409.547490766666,2366.1940395965703,2316.782068495339,2436.536316203816
2,4,0.4,30,12.5,528203.0769230769,2173,2405.2229938984747,2362.588490916606,2314.0814624076675,2431.756358861494
2,4,0.4,30,12.5,538560,2173,2400.9826412489606,2359.050486678586,2311.4218399731494,2427.053983787671
2,4,0.4,30,12.5,548916.923076923,2173,2396.81341542055,2355.5787068594645,2308.813597733118,2422.428146188891
2,4,0.4,30,12.5,559273.8461538461,2173,2392.705692504138,2352.171894867074,2306.2685788101508,2417.877589074999
2,4,0.4,30,12.5,569630.7692307692,2173,2388.671427453719,2348.8415509483075,2303.80097247515,2413.4165409687953
2,4,0.4,30,12.5,579987.6923076923,2173,2384.7032798233945,2345.563275149491,2301.372282584312,2409.018500298736
2,4,0.4,30,12.5,590344.6153846154,2173,2380.8208395071188,2342.3561533437473,2298.9818373048583,2404.708241902312
2,4,0.4,30,12.5,600701.5384615384,2173,2376.9885542790507,2339.1994072344205,2296.617980831443,2400.4601829709063
2,4,0.4,30,12.5,611058.4615384615,2173,2373.219152672837,2336.099981318472,2294.288489611943,2396.282339011261
2,4,0.4,30,12.5,621415.3846153846,2173,2369.5418398623538,2333.0696484777527,2292.0178848599276,2392.1891030868114
2,4,0.4,30,12.5,631772.3076923076,2173,2365.9270133681434,2330.086513166854,2289.8037094719875,2388.1551749441346
2,4,0.4,30,12.5,642129.2307692308,2173,2362.377111062407,2327.1679335915924,2287.6586159125673,2384.2041150462087
2,4,0.4,30,12.5,652486.1538461538,2173,2358.8702059873845,2324.304362643529,2285.522467525663,2380.323757825601
2,4,0.4,30,12.5,662843.0769230769,2173,2355.417364778588,2321.4854939517477,2283.405409612136,2376.5003030540292
2,4,0.4,30,12.5,673200,2173,2352.0576152139342,2318.727768954214,2281.3411478155967,2372.7545526905524
2,4,0.4,30,12.5,683556.923076923,2173,2348.7589062874918,2316.0130556701283,2279.325456143648,2369.064436777912
2,4,0.4,30,12.5,693913.8461538461,2173,2345.5260904586753,2313.357087504472,2277.365115059447,2365.4516783443387
2,4,0.4,30,12.5,704270.7692307691,2173,2342.3322227122285,2310.7426210315853,2275.429157575208,2361.8939132434134
2,4,0.4,30,12.5,714627.6923076923,2173,2339.193426409905,2308.184939965476,2273.5190421562756,2358.410432210088
2,4,0.4,30,12.5,724984.6153846154,2173,2336.104148560314,2305.667332589835,2271.632539947531,2354.978930361502
2,4,0.4,30,12.5,735341.5384615384,2173,2333.0880773935137,2303.204374751316,2269.7892807758008,2351.6187017421094
2,4,0.4,30,12.5,745698.4615384615,2173,2330.137849730973,2300.78761307999,2268.004092174072,2348.3203646161783
2,4,0.4,30,12.5,756055.3846153845,2173,2327.2361646002205,2298.4083685837363,2266.25079475683,2345.072824781205
2,4,0.4,30,12.5,766412.3076923076,2173,2324.381625417867,2296.072061158089,2264.519378171778,2341.8830736658306
2,4,0.4,30,12.5,776769.2307692308,2173,2321.5652997409757,2293.7879015813705,2262.798916049039,2338.7617638649645
2,4,0.4,30,12.5,787126.1538461538,2173,2318.801046870162,2291.5467040126864,2261.1225924566256,2335.696468452847
2,4,0.4,30,12.5,797483.0769230769,2173,2316.0936241635345,2289.3402825505004,2259.487526529416,2332.6777383736435
2,4,0.4,30,12.5,807840,2173,2313.4659331834655,2287.1815426936073,2257.898996111368,2329.7245244904325
2,4,0.4,30,12.5,818196.923076923,2173,2310.8708831522044,2285.0565667303927,2256.325639347793,2326.8177030044003
2,4,0.4,30,12.5,828553.8461538461,2173,2308.3059054785926,2282.977911849613,2254.766396868247,2323.9727728079292
2,4,0.4,30,12.5,838910.7692307691,2173,2305.7932365794522,2280.9383072356477,2253.238565573013,2321.179271180634
2,4,0.4,30,12.5,849267.6923076923,2173,2303.3320812865722,2278.9302227914854,2251.7451584603505,2318.4282148027005
2,4,0.4,30,12.5,859624.6153846154,2173,2300.922633861796,2276.95818781569,2250.2906001118286,2315.726429896149
2,4,0.4,30,12.5,869981.5384615384,2173,2298.552969074388,2275.0301892921802,2248.8698796309664,2313.0849949505146
2,4,0.4,30,12.5,880338.4615384615,2173,2296.2187609727653,2273.138688837647,2247.45653169934,2310.4928122379265
2,4,0.4,30,12.5,890695.3846153845,2173,2293.927914222844,2271.2766444706594,2246.0611886787906,2307.9401690012487
2,4,0.4,30,12.5,901052.3076923076,2173,2291.7010113555875,2269.4547891205034,2244.7054562038943,2305.4418679787254
2,4,0.4,30,12.5,911409.2307692308,2173,2289.5062489968464,2267.66129523502,2243.377641814809,2302.9824011940423
2,4,0.4,30,12.5,921766.1538461538,2173,2287.3422501728774,2265.9001924688623,2242.075060090976,2300.567367764691
2,4,0.4,30,12.5,932123.0769230769,2173,2285.2155551037704,2264.178476204573,2240.797437128073,2298.206069786228
2,4,0.4,30,12.5,942479.9999999999,2173,2283.1383342602558,2262.4891635750982,2239.543014902575,2295.8885287175353
2,4,0.4,30,12.5,952836.923076923,2173,2281.0980327857646,2260.826079553654,2238.305060600152,2293.6065171568566
2,4,0.4,30,12.5,963193.8461538461,2173,2279.100425028844,2259.198982915721,2237.0886415337786,2291.373550194029
2,4,0.4,30,12.5,973550.7692307691,2173,2277.137428804385,2257.6024060526915,2235.904603776653,2289.1826955721062
2,4,0.4,30,12.5,983907.6923076923,2173,2275.2066711264374,2256.0306402038236,2234.7446599236764,2287.0261181734054
2,4,0.4,30,12.5,994264.6153846153,2173,2273.3115301100333,2254.487262034927,2233.6048630787404,2284.908581637049
2,4,0.4,30,12.5,1004621.5384615384,2173,2271.4533948745498,2252.978305825244,2232.476048096166,2282.837483735186
2,4,0.4,30,12.5,1014978.4615384615,2173,2269.6227960657807,2251.4929855314995,2231.36211839151,2280.7979884692286
2,4,0.4,30,12.5,1025335.3846153845,2173,2267.8375779649537,2250.0398814671244,2230.28167971364,2278.802353734161
2,4,0.4,30,12.5,1035692.3076923076,2173,2266.091131768666,2248.6140102258714,2229.2312854153297,2276.8450142757956
2,4,0.4,30,12.5,1046049.2307692308,2173,2264.3688141263438,2247.2102845661498,2228.1964325731433,2274.9187008316867
2,4,0.4,30,12.5,1056406.1538461538,2173,2262.6742255331396,2245.837024521473,2227.174427632875,2273.033788077464
2,4,0.4,30,12.5,1066763.0769230768,2173,2261.0050727700486,2244.485278681903,2226.1624190846915,2271.1774202080032
2,4,0.4,30,12.5,1077120,2173,2259.3783487874057,2243.162817866358,2225.1707039734088,2269.3603727340655
2,4,0.4,30,12.5,1087476.923076923,2173,2257.7890088767713,2241.865109603475,2224.213060395547,2267.5779725801312
2,4,0.4,30,12.5,1097833.846153846,2173,2256.224895491784,2240.587547245147,2223.2754187775736,2265.8240510681426
2,4,0.4,30,12.5,1108190.7692307692,2173,2254.6860355921413,2239.333064697297,2222.3508954681997,2264.1023499943644
2,4,0.4,30,12.5,1118547.6923076923,2173,2253.1696461986735,2238.106605993238,2221.4278092351437,2262.4183135025105
2,4,0.4,30,12.5,1128904.6153846153,2173,2251.6758343071506,2236.899377169017,2220.517846883891,2260.759650142478
2,4,0.4,30,12.5,1139261.5384615385,2173,2250.2233968199,2235.718317461019,2219.6408304157744,2259.1364979290483
2,4,0.4,30,12.5,1149618.4615384615,2173,2248.798408918227,2234.5556883673107,2218.783889404014,2257.539153937062
2,4,0.4,30,12.5,1159975.3846153845,2173,2247.403878694444,2233.418252796541,2217.946503913246,2255.9771953449335
2,4,0.4,30,12.5,1170332.3076923075,2173,2246.02714753924,2232.2986155987287,2217.1178592925908,2254.4398059436317
2,4,0.4,30,12.5,1180689.2307692308,2173,2244.671951742246,2231.1992491577835,2216.2984805182696,2252.929960830921
2,4,0.4,30,12.5,1191046.1538461538,2173,2243.3460946027126,2230.1244266055082,2215.489563138766,2251.453180453622
2,4,0.4,30,12.5,1201403.0769230768,2173,2242.0438076907194,2229.066422923076,2214.697635884346,2249.999351455326
2,4,0.4,30,12.5,1211760,2173,2240.7747493706065,2228.0313425635504,2213.937834820109,2248.5774196801144
2,4,0.4,30,12.5,1222116.923076923,2173,2239.5273354062924,2227.015689259689,2213.1913768044046,2247.1824303564795
2,4,0.4,30,12.5,1232473.846153846,2173,2238.2994430084086,2226.018968358067,2212.447236622248,2245.813184129842
2,4,0.4,30,12.5,1242830.7692307692,2173,2237.0904366024483,2225.0377181727845,2211.7127495466602,2244.4649414305472
2,4,0.4,30,12.5,1253187.6923076923,2173,2235.909405039998,2224.077736659794,2210.9983982062004,2243.1459050881763
2,4,0.4,30,12.5,1263544.6153846153,2173,2234.747143645383,2223.132795106748,2210.297414369294,2241.847703334628
2,4,0.4,30,12.5,1273901.5384615383,2173,2233.6103168064787,2222.208371183039,2209.6136427458327,2240.5778850545867
2,4,0.4,30,12.5,1284258.4615384615,2173,2232.496398080178,2221.3012565745894,2208.94268128417,2239.3316852684984
2,4,0.4,30,12.5,1294615.3846153845,2173,2231.3997536372367,2220.4081966168987,2208.2796352814657,2238.1045934163835
2,4,0.4,30,12.5,1304972.3076923075,2173,2230.321176810683,2219.531234195215,2207.624679753128,2236.899478731609
2,4,0.4,30,12.5,1315329.2307692308,2173,2229.2596117219223,2218.670573527332,2206.980283718695,2235.716782175522
2,4,0.4,30,12.5,1325686.1538461538,2173,2228.2207244974525,2217.829285456881,2206.3571621523947,2234.561039630047
2,4,0.4,30,12.5,1336043.0769230768,2173,2227.2017053842474,2217.001218229791,2205.747573081051,2233.4236487638964
2,4,0.4,30,12.5,1346400,2173,2226.2096459815493,2216.1910829646586,2205.1480004270375,2232.3107272351194
2,4,0.4,30,12.5,1356756.923076923,2173,2225.2319895319442,2215.393550333144,2204.553559505415,2231.214936656435
2,4,0.4,30,12.5,1367113.846153846,2173,2224.270163663505,2214.6133060429283,2203.969181519433,2230.1427931959884
2,4,0.4,30,12.5,1377470.7692307692,2173,2223.3222329365703,2213.8453081124358,2203.396362455241,2229.0875025610203
2,4,0.4,30,12.5,1387827.6923076923,2173,2222.39912448887,2213.0948512667796,2202.844618348491,2228.0565702948043
2,4,0.4,30,12.5,1398184.6153846153,2173,2221.4963046473486,2212.357581965865,2202.301595029516,2227.043920782222
2,4,0.4,30,12.5,1408541.5384615383,2173,2220.606597469674,2211.6317169454974,2201.7625973411264,2226.0469172221947
2,4,0.4,30,12.5,1418898.4615384615,2173,2219.7304468063335,2210.9216082769785,2201.2274159129765,2225.071239936467
2,4,0.4,30,12.5,1429255.3846153845,2173,2218.866682498627,2210.222648620959,2200.70332684677,2224.1106696040038
2,4,0.4,30,12.5,1439612.3076923075,2173,2218.0243136286113,2209.538868903483,2200.2017134140715,2223.1710998525086
2,4,0.4,30,12.5,1449969.2307692308,2173,2217.2010829713345,2208.8678721758256,2199.7094059311576,2222.2493234092904
2,4,0.4,30,12.5,1460326.1538461538,2173,2216.390698372479,2208.207252444597,2199.2199638799198,2221.341817861026
2,4,0.4,30,12.5,1470683.0769230768,2173,2215.5958551149815,2207.5609421277045,2198.734044355999,2220.45380986377
2,4,0.4,30,12.5,1481040,2173,2214.8123473307264,2206.9247830089707,2198.256913379513,2219.579683196315
2,4,0.4,30,12.5,1491396.923076923,2173,2214.0457163808223,2206.3024669721945,2197.7959636382475,2218.7247677265427
2,4,0.4,30,12.5,1501753.846153846,2173,2213.292427023654,2205.6898668945446,2197.3447497580923,2217.883364855026
2,4,0.4,30,12.5,1512110.769230769,2173,2212.556190549094,2205.090509115384,2196.9028604768732,2217.0600016031826
2,4,0.4,30,12.5,1522467.6923076923,2173,2211.8299869473462,2204.5005137202015,2196.4639443922424,2216.249230335205
2,4,0.4,30,12.5,1532824.6153846153,2173,2211.117904764321,2203.923334859026,2196.0289492513166,2215.4559503025553
2,4,0.4,30,12.5,1543181.5384615383,2173,2210.418600261775,2203.3551897769144,2195.603653865757,2214.6752736211724
2,4,0.4,30,12.5,1553538.4615384615,2173,2209.736920430199,2202.7993747145542,2195.1959249764523,2213.911848280117
2,4,0.4,30,12.5,1563895.3846153845,2173,2209.064552546407,2202.2522649590287,2194.79418453436,2213.1603719959116
2,4,0.4,30,12.5,1574252.3076923075,2173,2208.404015396882,2201.7170282019174,2194.394747116783,2212.424869499627
2,4,0.4,30,12.5,1584609.2307692308,2173,2207.7581097091497,2201.1918108633345,2194.001302663214,2211.703017887861
2,4,0.4,30,12.5,1594966.1538461538,2173,2207.1231116951662,2200.6747422097387,2193.615670042254,2210.9924649705426
2,4,0.4,30,12.5,1605323.0769230768,2173,2206.5001473123534,2200.1688931147687,2193.241099502372,2210.2974822734814
2,4,0.4,30,12.5,1615680,2173,2205.886059538433,2199.670971366219,2192.872943832329,2209.6134062243236
2,4,0.4,30,12.5,1626036.923076923,2173,2205.2872373656096,2199.183845997924,2192.5130666786604,2208.94409239694
2,4,0.4,30,12.5,1636393.846153846,2173,2204.699304794464,2198.7043197990365,2192.157564591992,2208.285188768009
2,4,0.4,30,12.5,1646750.769230769,2173,2204.123031379611,2198.235183831609,2191.805450247128,2207.6405725616623
2,4,0.4,30,12.5,1657107.6923076923,2173,2203.5535368656833,2197.7733995158787,2191.4590944457223,2207.006072432641
2,4,0.4,30,12.5,1667464.6153846153,2173,2202.9954399986896,2197.3216664842,2191.1258681923928,2206.3853889438374
2,4,0.4,30,12.5,1677821.5384615383,2173,2202.448812986949,2196.876992755307,2190.7996644155396,2205.774431675387
2,4,0.4,30,12.5,1688178.4615384615,2173,2201.9177554693906,2196.441902001527,2190.477487749306,2205.176688464823
2,4,0.4,30,12.5,1698535.3846153845,2173,2201.3926878623874,2196.014967877893,2190.1568811527995,2204.5901023627653
2,4,0.4,30,12.5,1708892.3076923075,2173,2200.8727362160776,2195.5947111603764,2189.8412751219835,2204.0125903810062
2,4,0.4,30,12.5,1719249.2307692308,2173,2200.3640629583792,2195.1835994250196,2189.536402278248,2203.4476216912813
2,4,0.4,30,12.5,1729606.1538461538,2173,2199.867210205405,2194.7788879907075,2189.238833884774,2202.8915638613603
2,4,0.4,30,12.5,1739963.0769230768,2173,2199.384885328832,2194.3828966970254,2188.9481419286612,2202.347603905247
2,4,0.4,30,12.5,1750319.9999999998,2173,2198.906868026344,2193.9930990187245,2188.6584890502977,2201.8120916768507
2,4,0.4,30,12.5,1760676.923076923,2173,2198.4328901562385,2193.6122232532157,2188.3700179602847,2201.28870390741
2,4,0.4,30,12.5,1771033.846153846,2173,2197.9734931288444,2193.238082781021,2188.0940893486963,2200.7747145075896
2,4,0.4,30,12.5,1781390.769230769,2173,2197.522937255141,2192.869713564873,2187.824063068473,2200.268779785876
2,4,0.4,30,12.5,1791747.6923076923,2173,2197.0800754725738,2192.5093172555517,2187.5561502422806,2199.7737284192817
2,4,0.4,30,12.5,1802104.6153846153,2173,2196.6421173387967,2192.1545786751226,2187.289756518412,2199.2862801558676
2,4,0.4,30,12.5,1812461.5384615383,2173,2196.2135208523864,2191.8075636879894,2187.029469507192,2198.8093478665583
2,4,0.4,30,12.5,1822818.4615384615,2173,2195.7951977012613,2191.46705254602,2186.7780813628565,2198.3414994897857
2,4,0.4,30,12.5,1833175.3846153845,2173,2195.3835670983513,2191.1318119719585,2186.531258022199,2197.88100866691
2,4,0.4,30,12.5,1843532.3076923075,2173,2194.9789310069395,2190.80260600607,2186.288338335023,2197.428833902981
2,4,0.4,30,12.5,1853889.2307692308,2173,2194.5829133401185,2190.4807399589854,2186.048155335639,2196.986595002541
2,4,0.4,30,12.5,1864246.1538461538,2173,2194.193263203141,2190.163927884463,2185.810431548019,2196.551197168078
2,4,0.4,30,12.5,1874603.0769230768,2173,2193.811042295104,2189.854013954412,2185.5777912974104,2196.1252927928967
2,4,0.4,30,12.5,1884959.9999999998,2173,2193.4358163659435,2189.549924925839,2185.3535787709484,2195.707468369191
2,4,0.4,30,12.5,1895316.923076923,2173,2193.067735245553,2189.2505483355203,2185.1341901999967,2195.2961480349395
2,4,0.4,30,12.5,1905673.846153846,2173,2192.707661041732,2188.9565489753136,2184.918009859417,2194.892219384259
2,4,0.4,30,12.5,1916030.769230769,2173,2192.3542598400727,2188.667983140106,2184.7032346369742,2194.4957398769575
2,4,0.4,30,12.5,1926387.6923076923,2173,2192.005983774041,2188.3859077830884,2184.4894285003434,2194.108145600495
2,4,0.4,30,12.5,1936744.6153846153,2173,2191.662464220354,2188.108294409443,2184.280075338296,2193.7266680221333
2,4,0.4,30,12.5,1947101.5384615383,2173,2191.328405926907,2187.836720492111,2184.0800695706034,2193.353539072402
2,4,0.4,30,12.5,1957458.4615384615,2173,2191.0011495483286,2187.5693628500026,2183.8846290769056,2192.9862617513727
2,4,0.4,30,12.5,1967815.3846153845,2173,2190.680934227594,2187.3077685241046,2183.6920198954285,2192.6268890260294
2,4,0.4,30,12.5,1978172.3076923075,2173,2190.363605266853,2187.051103866942,2183.498956304648,2192.274161219564
2,4,0.4,30,12.5,1988529.2307692305,2173,2190.0521612693833,2186.7992425227594,2183.3098233481446,2191.9280190529
2,4,0.4,30,12.5,1998886.1538461538,2173,2189.7469518304574,2186.551292114986,2183.125712849621,2191.587323275012
2,4,0.4,30,12.5,2009243.0769230768,2173,2189.4484189851987,2186.307813572132,2182.94665755398,2191.2528462769565
2,4,0.4,30,12.5,2019599.9999999998,2173,2189.155435471843,2186.0688554706653,2182.770722053295,2190.924582705331
2,4,0.4,30,12.5,2029956.923076923,2173,2188.8678621824843,2185.8352522059818,2182.5960418108216,2190.603574164771
2,4,0.4,30,12.5,2040313.846153846,2173,2188.584875837125,2185.605301006185,2182.42400040301,2190.287554790742
2,4,0.4,30,12.5,2050670.769230769,2173,2188.308192733652,2185.380339004028,2182.257073771966,2189.978460679147
2,4,0.4,30,12.5,2061027.6923076923,2173,2188.035812710314,2185.159609584655,2182.093323781524,2189.675199711078
2,4,0.4,30,12.5,2071384.6153846153,2173,2187.7679240022344,2184.9423098494267,2181.932201653772,2189.376611629053
3,6,0.6,30,8.333333333333334,0,2173.0000000000005,2661.481802465315,2672.9475453955865,2570.4529681508693,2672.999999766703
3,6,0.6,30,8.333333333333334,23303.076923076922,2173.0000000000005,2659.0001267965854,2662.3775437461436,2559.335567872547,2672.317234733815
3,6,0.6,30,8.333333333333334,46606.153846153844,2173.0000000000005,2656.539701952656,2652.488343094398,2550.398449092068,2671.3438882260716
3,6,0.6,30,8.333333333333334,69909.23076923077,2173.0000000000005,2653.7243958884746,2643.0294447440765,2541.857836496821,2670.09831328071
3,6,0.6,30,8.333333333333334,93212.30769230769,2173.0000000000005,2650.608597389828,2633.8670215164066,2533.5868259689682,2668.604960278447
3,6,0.6,30,8.333333333333334,116515.38461538461,2173.0000000000005,2647.2552145286,2624.936649299279,2525.5965106207445,2666.865541381334
3,6,0.6,30,8.333333333333334,139818.46153846153,2173.0000000000005,2643.6363857659276,2616.2576692420325,2517.9113669908797,2664.8330303084863
3,6,0.6,30,8.333333333333334,163121.53846153844,2173.0000000000005,2639.8117871425566,2607.756845031005,2510.445216496581,2662.551298639609
3,6,0.6,30,8.333333333333334,186424.61538461538,2173.0000000000005,2635.7489667937784,2599.448320168772,2503.2066459787197,2659.975069160925
3,6,0.6,30,8.333333333333334,209727.6923076923,2173.0000000000005,2631.44351742862,2591.3251864281888,2496.174595811314,2657.0890350818036
3,6,0.6,30,8.333333333333334,233030.76923076922,2173.0000000000005,2626.9055241263195,2583.377978361554,2489.329916861141,2653.887716434251
3,6,0.6,30,8.333333333333334,256333.84615384613,2173.0000000000005,2622.1521970487956,2575.598171261108,2482.663898871087,2650.371838455442
3,6,0.6,30,8.333333333333334,279636.92307692306,2173.0000000000005,2617.194762077058,2567.9785787289306,2476.1758384394902,2646.54775136872
3,6,0.6,30,8.333333333333334,302940,2173.0000000000005,2612.038677503212,2560.5131765566225,2469.87014086838,2642.427304029483
3,6,0.6,30,8.333333333333334,326243.0769230769,2173.0000000000005,2606.699273370595,2553.19678080626,2463.750780900155,2638.0273444391405
3,6,0.6,30,8.333333333333334,349546.1538461538,2173.0000000000005,2601.2135439650815,2546.024674144824,2457.8176253584847,2633.3682775125462
3,6,0.6,30,8.333333333333334,372849.23076923075,2173.0000000000005,2595.6239450382877,2538.9924797034223,2452.055798228309,2628.471992117533
3,6,0.6,30,8.333333333333334,396152.3076923077,2173.0000000000005,2589.9512808052764,2532.123333442122,2446.4641034199153,2623.316999376914
3,6,0.6,30,8.333333333333334,419455.3846153846,2173.0000000000005,2584.2124387560443,2525.364335666926,2440.9766718294422,2618.0066628764075
3,6,0.6,30,8.333333333333334,442758.4615384615,2173.0000000000005,2578.3627424408214,2518.7554757878497,2435.621872914979,2612.5018365707638
3,6,0.6,30,8.333333333333334,466061.53846153844,2173.0000000000005,2572.4474472317843,2512.2522980775525,2430.37277666235,2606.8807601687677
3,6,0.6,30,8.333333333333334,489364.6153846154,2173.0000000000005,2566.4714467851168,2505.869215201723,2425.25197027908,2601.1408821472287
3,6,0.6,30,8.333333333333334,512667.69230769225,2173.0000000000005,2560.463910863356,2499.6069765821235,2420.2670095928597,2595.2971480872247
3,6,0.6,30,8.333333333333334,535970.7692307692,2173.0000000000005,2554.480349549317,2493.4869761238356,2415.4464597628366,2589.350538207556
3,6,0.6,30,8.333333333333334,559273.8461538461,2173.0000000000005,2548.524164197,2487.463564165217,2410.7158810812102,2583.3522432135305
3,6,0.6,30,8.333333333333334,582576.923076923,2173.0000000000005,2542.585228397024,2481.5498798992794,2406.0758365476177,2577.3053849463954
3,6,0.6,30,8.333333333333334,605880,2173.0000000000005,2536.6309707676237,2475.7693576995175,2401.5348203361837,2571.213850518947
3,6,0.6,30,8.333333333333334,629183.0769230769,2173.0000000000005,2530.668477758215,2470.0804698665875,2397.0767275841276,2565.1068797313437
3,6,0.6,30,8.333333333333334,652486.1538461538,2173.0000000000005,2524.716178368513,2464.4957910275984,2392.719029211972,2558.991740219575
3,6,0.6,30,8.333333333333334,675789.2307692308,2173.0000000000005,2518.8212407430983,2459.0370871900923,2388.488010564753,2552.8783980845
3,6,0.6,30,8.333333333333334,699092.3076923076,2173.0000000000005,2512.987814277887,2453.664503785628,2384.338110737023,2546.7765601928386
3,6,0.6,30,8.333333333333334,722395.3846153846,2173.0000000000005,2507.2218046594776,2448.3895555293034,2380.2767876683224,2540.6937706804088
3,6,0.6,30,8.333333333333334,745698.4615384615,2173.0000000000005,2501.529851804848,2443.232661137122,2376.3139085707016,2534.6430485657697
3,6,0.6,30,8.333333333333334,769001.5384615384,2173.0000000000005,2495.874092746318,2438.1569429651777,2372.4118482186163,2528.6240383587237
3,6,0.6,30,8.333333333333334,792304.6153846154,2173.0000000000005,2490.2555807881727,2433.173753944924,2368.5772251323883,2522.646965705316
3,6,0.6,30,8.333333333333334,815607.6923076923,2173.0000000000005,2484.6831455707634,2428.2841550438716,2364.8153738992764,2516.71861956744
3,6,0.6,30,8.333333333333334,838910.7692307692,2173.0000000000005,2479.175444684432,2423.486893569784,2361.1369283991285,2510.843825290564
