hours,max_ff,time,inlet_T,outlet_T,block_1,Sn_block_1,bottom_right_T,mass_flow,SOC,power
1,10,26532.0,2673,2673.0005288043812,2672.939042386825,2673.0006849121155,2672.901017584501,12.238490552579231,1.045301054713442,-1.6049983211654555
1,10,26568.0,2673,2673.0006217872783,2672.9398379646827,2673.000727818144,2672.9022824352082,12.238490552579234,1.0453009358250986,-1.887214957351197
1,10,26604.0,2673,2673.000716594428,2672.940624065961,2673.000770821116,2672.903532627133,12.238490552579243,1.0453007975327837,-2.1749684660430635
1,10,26640.0,2673,2673.000811915301,2672.941400743347,2673.000813477466,2672.904768240861,12.238490552579243,1.0453006395949194,-2.464281199110341
1,10,26676.0,2673,2673.0009055068704,2672.942168077865,2673.0008552914064,2672.9059894272573,12.238490552579238,1.0453004621371087,-2.7483452450151487
1,10,26712.0,2673,2673.000995365213,2672.9429261563423,2673.000895901619,2672.907196350821,12.23849055257925,1.045300265723784,-3.021078403192097
1,10,26748.0,2673,2673.0010795580342,2672.943673289128,2673.0009351138533,2672.908386442482,12.238490552579238,1.0453000513260995,-3.276615879129564
1,10,26784.0,2673,2673.001163496718,2672.944412762275,2673.0009742657458,2672.909564734959,12.238490552579243,1.0452998195557217,-3.53138201111388
1,10,26820.0,2673,2673.0012491195034,2672.9451436695203,2673.001013656815,2672.910729774178,12.238490552579231,1.045299570264895,-3.7912596359506185
1,10,26856.0,2673,2673.001338527994,2672.945864194157,2673.00105351206,2672.9118786863896,12.238490552579238,1.0452993028884356,-4.062627427796645
1,10,26892.0,2673,2673.0014273436605,2672.946577353688,2673.001092964136,2672.913016212183,12.238490552579231,1.045299017096429,-4.332195912125806
1,10,26928.0,2673,2673.0015122644904,2672.947282247132,2673.0011309734673,2672.914140941295,12.23849055257925,1.0452987133525764,-4.58994300042243
1,10,26964.0,2673,2673.0015879672437,2672.9479766176323,2673.0011667119525,2672.915249412127,12.238490552579243,1.0452983930118092,-4.819711883304761
1,10,27000.0,2673,2673.001666345506,2672.9486641610524,2673.001203496144,2672.9163474273355,12.238490552579224,1.0452980567501575,-5.057601325002907
1,10,27036.0,2673,2673.001752688667,2672.9493418138395,2673.00124109474,2672.9174299899605,12.238490552579222,1.0452977034681694,-5.319665395131451
1,10,27072.0,2673,2673.0018328176848,2672.950011732928,2673.001277058688,2672.918500590896,12.238490552579231,1.0452973329849427,-5.562868636080369
1,10,27108.0,2673,2673.001907830869,2672.950673578166,2673.001312069591,2672.9195587696813,12.238490552579231,1.0452969464711814,-5.790544576976068
1,10,27144.0,2673,2673.001982980213,2672.9513287277873,2673.0013470862827,2672.9206066147303,12.238490552579258,1.0452965444414255,-6.0186337819152795
1,10,27180.0,2673,2673.002059545007,2672.9519763106227,2673.0013821048465,2672.921642690491,12.238490552579238,1.04529612673535,-6.251019083130062
1,10,27216.0,2673,2673.002138552234,2672.952614709009,2673.0014170314457,2672.9226644252303,12.23849055257925,1.0452956929543273,-6.490817525683018
1,10,27252.0,2673,2673.0022169331896,2672.953246540172,2673.0014517301347,2672.9236760317112,12.238490552579243,1.0452952429106976,-6.728715142450568
1,10,27288.0,2673,2673.002291506753,2672.953871053468,2673.0014850624084,2672.924676255742,12.238490552579234,1.045294777062582,-6.955056769304953
1,10,27324.0,2673,2673.002360556983,2672.954486628628,2673.001517115694,2672.9256626309216,12.238490552579243,1.045294296374106,-7.164634275598867
1,10,27360.0,2673,2673.002429931005,2672.955095845193,2673.0015495559605,2672.926639231154,12.238490552579243,1.0452938013825281,-7.375194536204718
1,10,27396.0,2673,2673.002500283692,2672.9556980270418,2673.0015818982706,2672.927604846066,12.238490552579234,1.0452932919532676,-7.58872518888495
1,10,27432.0,2673,2673.002573999799,2672.9562916666496,2673.001614592496,2672.9285570923885,12.238490552579222,1.0452927676376658,-7.812464311449523
1,10,27468.0,2673,2673.002647737396,2672.956879202983,2673.0016470506866,2672.9294998980645,12.238490552579243,1.0452922280859667,-8.036268657900589
1,10,27504.0,2673,2673.002718071289,2672.9574599447437,2673.001678163706,2672.930432092136,12.238490552579231,1.0452916736476474,-8.24974226866487
1,10,27540.0,2673,2673.0027825210605,2672.9580323644445,2673.0017079533704,2672.9313513727666,12.238490552579224,1.0452911052824008,-8.445356712256162
1,10,27576.0,2673,2673.002846519881,2672.958598870481,2673.0017378206435,2672.93226153754,12.23849055257925,1.045290523644817,-8.639602454894293
1,10,27612.0,2673,2673.0029116307724,2672.959158815539,2673.0017678351073,2672.933161458605,12.23849055257925,1.045289928666584,-8.837223493630816
1,10,27648.0,2673,2673.002980994836,2672.959710792724,2673.001798490545,2672.9340489161427,12.238490552579222,1.045289319793322,-9.047753530081705
1,10,27684.0,2673,2673.0030502248405,2672.960257118216,2673.001828546809,2672.934927575638,12.238490552579222,1.0452886965994108,-9.257876677745834
1,10,27720.0,2673,2673.003116341065,2672.960797109467,2673.001857573945,2672.9357963481752,12.238490552579231,1.045288059420444,-9.458549049059
1,10,27756.0,2673,2673.003176586189,2672.961329332419,2673.001885324845,2672.9366530915813,12.238490552579238,1.0452874091848103,-9.641401775926218
1,10,27792.0,2673,2673.0032355342832,2672.961856073959,2673.00191262812,2672.937501344636,12.238490552579238,1.0452867466331792,-9.820317828005656
1,10,27828.0,2673,2673.003295095797,2672.962376706349,2673.0019402533644,2672.9383400564693,12.238490552579249,1.0452860718361863,-10.001095697967173
1,10,27864.0,2673,2673.0033573284545,2672.9628911032205,2673.001968484089,2672.939169046293,12.238490552579243,1.0452853844544443,-10.189980877970031
1,10,27900.0,2673,2673.0034221521632,2672.963398122282,2673.001996791498,2672.939986490742,12.2384905525792,1.0452846839442214,-10.386730275983465
1,10,27936.0,2673,2673.003484551338,2672.963900005057,2673.002023668493,2672.9407958282472,12.238490552579215,1.0452839702883114,-10.576120859673253
1,10,27972.0,2673,2673.003544007265,2672.9643960141752,2673.002050146506,2672.941596058969,12.238490552579238,1.0452832440413564,-10.756578259461085
1,10,28008.0,2673,2673.0035988719,2672.9648848465504,2673.00207586683,2672.9423852103077,12.238490552579231,1.0452825059818855,-10.92310041773046
1,10,28044.0,2673,2673.0036525962314,2672.9653687512523,2673.002100629153,2672.9431665420143,12.238490552579231,1.0452817567021333,-11.086161588666634
1,10,28080.0,2673,2673.0037093052915,2672.965846995557,2673.0021266520275,2672.943939086434,12.238490552579238,1.0452809960115188,-11.258281846198617
1,10,28116.0,2673,2673.0037699243844,2672.966318369032,2673.002153280156,2672.944700938537,12.238490552579231,1.04528022319762,-11.442269622723483
1,10,28152.0,2673,2673.003827909208,2672.9667849983834,2673.002178038447,2672.9454552419897,12.238490552579238,1.0452794381286148,-11.618262008846974
1,10,28188.0,2673,2673.0038833597305,2672.967246149953,2673.002202604548,2672.9462010622515,12.238490552579234,1.0452786413385613,-11.7865624206895
1,10,28224.0,2673,2673.003934709162,2672.9677006136358,2673.002226577903,2672.946936561381,12.238490552579252,1.0452778335130812,-11.942415424659723
1,10,28260.0,2673,2673.0039846303907,2672.9681504972336,2673.00224931187,2672.9476647762367,12.238490552579243,1.0452770152235058,-12.093933625339933
1,10,28296.0,2673,2673.0040369366834,2672.968595118616,2673.002273383991,2672.948384806089,12.23849055257925,1.0452761863709643,-12.252690842382743
1,10,28332.0,2673,2673.00409197228,2672.969034373098,2673.002297927751,2672.9490964973693,12.238490552579243,1.045275346426999,-12.419731894652777
1,10,28368.0,2673,2673.0041467358183,2672.969468374257,2673.0023216872564,2672.949799898093,12.238490552579238,1.0452744951377082,-12.58594720970442
1,10,28404.0,2673,2673.004199647659,2672.9698970943273,2673.0023444864164,2672.9504950968208,12.23849055257925,1.045273632722535,-12.746542352944129
1,10,28440.0,2673,2673.004248320477,2672.97031951304,2673.0023665324074,2672.9511806178666,12.238490552579222,1.0452727598108214,-12.894271445533304
1,10,28476.0,2673,2673.004294250257,2672.970737695881,2673.002387222785,2672.951859360036,12.2384905525792,1.04527187712401,-13.033675017356497
1,10,28512.0,2673,2673.004342081328,2672.9711509241533,2673.0024092298772,2672.95253049357,12.238490552579217,1.0452709847490764,-13.178849285509436
1,10,28548.0,2673,2673.0043940745677,2672.971558146491,2673.002432580756,2672.953192377187,12.238490552579222,1.045270082059496,-13.336656340860396
1,10,28584.0,2673,2673.004444314495,2672.971961376045,2673.0024540554605,2672.953847737477,12.238490552579222,1.045269168806366,-13.48914183733875
1,10,28620.0,2673,2673.004494290682,2672.972359842996,2673.002475662965,2672.9544957685307,12.238490552579243,1.0452682451981046,-13.640826845044543
1,10,28656.0,2673,2673.0045416132425,2672.972753422332,2673.0024965572143,2672.955136331434,12.238490552579256,1.0452673115361577,-13.78445770895468
1,10,28692.0,2673,2673.00458473086,2672.9731411925163,2673.00251644875,2672.955768022565,12.238490552579231,1.0452663685292072,-13.9153259589948
1,10,28728.0,2673,2673.0046259224036,2672.973525158329,2673.002535220647,2672.956393477161,12.238490552579204,1.0452654168107591,-14.04034829323329
1,10,28764.0,2673,2673.0046733291033,2672.973903699588,2673.002556654259,2672.9570105508787,12.238490552579231,1.0452644559376312,-14.184234531791542
1,10,28800.0,2673,2673.004721053504,2672.9742784362493,2673.002577239185,2672.957621530616,12.238490552579243,1.0452634852347962,-14.329085039315697
1,10,28836.0,2673,2673.0047681947385,2672.9746487811967,2673.0025975189787,2672.958225639263,12.238490552579243,1.0452625047296842,-14.472165552529786
1,10,28872.0,2673,2673.00481262532,2672.975014620529,2673.0026168311333,2672.9588227376566,12.238490552579243,1.0452615147626387,-14.607018839042107
1,10,28908.0,2673,2673.0048522052793,2672.975375065229,2673.002635124773,2672.959411503914,12.238490552579252,1.0452605161149517,-14.727149780680119
1,10,28944.0,2673,2673.0048896781186,2672.975731949689,2673.0026525690587,2672.9599944144,12.238490552579238,1.0452595095055524,-14.8408853060387
1,10,28980.0,2673,2673.004930532249,2672.976084613951,2673.002671283753,2672.960570742846,12.238490552579243,1.0452584948027834,-14.9648835427222
1,10,29016.0,2673,2673.00497646558,2672.9764321771013,2673.002691060792,2672.96113905646,12.238490552579243,1.045257471132439,-15.104297892718122
1,10,29052.0,2673,2673.005020142529,2672.976776355953,2673.002709498631,2672.961701705497,12.238490552579231,1.0452564382028429,-15.23686379398414
1,10,29088.0,2673,2673.0050627056594,2672.977116467982,2673.0027278305342,2672.962257984951,12.238490552579215,1.0452553963622313,-15.36604909494919
1,10,29124.0,2673,2673.0051002608266,2672.9774515732393,2673.002745126599,2672.9628065103147,12.238490552579217,1.0452543462431556,-15.48003449752192
1,10,29160.0,2673,2673.005134318798,2672.977783380437,2673.0027613403213,2672.963349558858,12.238490552579243,1.045253288724437,-15.583405401303386
1,10,29196.0,2673,2673.0051713127827,2672.978111250122,2673.002778636821,2672.96388645054,12.238490552579238,1.0452522238640614,-15.695687533756496
1,10,29232.0,2673,2673.005214198717,2672.978434343423,2673.00279706475,2672.964415848263,12.238490552579256,1.0452511507498528,-15.825852591186035
1,10,29268.0,2673,2673.0052547681985,2672.978754331312,2673.0028142218466,2672.9649399538016,12.238490552579243,1.0452500690123625,-15.948986876376852
1,10,29304.0,2673,2673.005295200022,2672.979070536976,2673.002831354296,2672.9654581118634,12.238490552579234,1.0452489789051687,-16.071703349684622
1,10,29340.0,2673,2673.005332777138,2672.979382870421,2673.002847803925,2672.9659702108747,12.238490552579238,1.0452478807374668,-16.185755370170515
1,10,29376.0,2673,2673.005365991058,2672.9796905588237,2673.002863288302,2672.9664751170435,12.238490552579231,1.0452467752550678,-16.286564455918388
1,10,29412.0,2673,2673.0053963670207,2672.9799953524675,2673.002878348457,2672.966974974117,12.238490552579252,1.0452456632020533,-16.37875992665146
1,10,29448.0,2673,2673.0054321037883,2672.9802965235885,2673.0028946532793,2672.9674691581895,12.23849055257925,1.045244544317742,-16.48722622158692
1,10,29484.0,2673,2673.0054736232355,2672.980593253191,2673.002911601038,2672.967956437164,12.238490552579231,1.0452434174507002,-16.61324379150703
1,10,29520.0,2673,2673.0055100277464,2672.9808872240305,2673.002927331377,2672.9684388392475,12.238490552579231,1.0452422825319307,-16.723736784556788
1,10,29556.0,2673,2673.0055455893007,2672.9811776516776,2673.0029426507745,2672.968915760657,12.238490552579222,1.0452411401770514,-16.83167128177322
1,10,29592.0,2673,2673.005577226819,2672.981463730977,2673.002957090525,2672.9693860151906,12.238490552579243,1.0452399908786256,-16.92769575736518
1,10,29628.0,2673,2673.005604921928,2672.981747131903,2673.002971119497,2672.9698515664913,12.238490552579258,1.045238835449478,-17.011754447504497
1,10,29664.0,2673,2673.0056374995897,2672.9820271331923,2673.0029860793547,2672.970311834353,12.23849055257926,1.0452376737924647,-17.1106323963579
1,10,29700.0,2673,2673.005676342073,2672.9823030014404,2673.003001798766,2672.9707656759106,12.238490552579234,1.0452365047557501,-17.228524990743953
1,10,29736.0,2673,2673.005710627243,2672.982576333586,2673.003016730195,2672.971214983112,12.238490552579231,1.0452353281629012,-17.332585475362517
1,10,29772.0,2673,2673.005744703268,2672.9828463559666,2673.003031099609,2672.9716591964943,12.238490552579231,1.0452341445064262,-17.436011175434725
