% Model,LargeGraphiteBlock_v5_PorousMedia_rad_PBC_grid_parallel_vary_flowrate_discharge_3.mph
% Version,COMSOL 6.0.0.405
% Date,"Feb 7 2024, 08:58"
% Table,Accumulated Probe Table 2 - 
% discharge_hrs (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T","massflowrate (kg/s), mass_flowrate",Global Variable Probe 1
20,1.5,25488,2173,2657.456554360851,2236.709092850905,2172.999999999966,2657.527775228097,2173.0000000000014,2657.5886896665606,2298.829090219896,2375.2843000431585,2657.2804314245445,3.215785465645843,380233.3166712636
20,1.5,25632,2173,2657.1351127173925,2236.155673137789,2172.999999999966,2657.20735276505,2173.0000000000014,2657.2691747097106,2297.782351019786,2373.8329394744223,2656.955894754623,3.2179071525430993,380233.310817318
20,1.5,25776,2173,2656.8088190994126,2235.6076953197694,2172.999999999966,2656.882082348664,2173.0000000000014,2656.944813038581,2296.744342634115,2372.3894525078235,2656.6265163893786,3.2200640174950017,380233.320056222
20,1.5,25920,2173,2656.4776533114386,2235.0652102498616,2172.999999999966,2656.551944223265,2173.0000000000014,2656.615584285882,2295.714547802693,2370.9538994027157,2656.292274472491,3.222256094059545,380233.31632997113
20,1.5,26064,2173,2656.141574202177,2234.5279540579595,2172.999999999966,2656.2169011175233,2173.0000000000014,2656.2814547359753,2294.693677333237,2369.5273491975972,2655.953129995635,3.2244839349081795,380233.32198780624
20,1.5,26208,2173,2655.8005522842855,2233.9957541004837,2172.999999999966,2655.876923451304,2173.0000000000014,2655.9423974748142,2293.682118302568,2368.10976425494,2655.6090576261763,3.226747628590027,380233.3095345911
20,1.5,26352,2173,2655.454543004012,2233.4686163852944,2172.999999999966,2655.5319639943036,2173.0000000000014,2655.5983681474204,2292.6803398666766,2366.700992169126,2655.260021216497,3.2290479536397294,380233.3186355158
20,1.5,26496,2173,2655.103522042425,2232.946581268648,2172.999999999966,2655.1819965182663,2173.0000000000014,2655.2493395332363,2291.6879978295187,2365.3016208539143,2654.9059996458395,3.2313849212058514,380233.31154313823
20,1.5,26640,2173,2654.747457737361,2232.429702992266,2172.999999999966,2654.826986067029,2173.0000000000014,2654.8952708586394,2290.704194344808,2363.9114337678134,2654.546959471204,3.2337592227297534,380233.31947308785
20,1.5,26784,2173,2654.3863301537885,2231.9179297726946,2172.999999999966,2654.4669140965893,2173.0000000000014,2654.5361420163017,2289.7283273089815,2362.5297770873603,2654.182878804824,3.2361709218309556,380233.31558734766
20,1.5,26928,2173,2654.020100205279,2231.4108509872553,2172.999999999966,2654.1017462660593,2173.0000000000014,2654.1719176998545,2288.760443955254,2361.1561987137648,2653.8137178685656,3.2386205938967834,380233.3207756984
20,1.5,27072,2173,2653.6487319883886,2230.908155548899,2172.999999999966,2653.731448208711,2173.0000000000014,2653.8025651770554,2287.8002110461134,2359.790364625372,2653.439444000495,3.2411085263237664,380233.3236076021
20,1.5,27216,2173,2653.2721960183794,2230.409801513027,2172.999999999966,2653.355990444918,2173.0000000000014,2653.428057402634,2286.8472939116496,2358.432490953438,2653.0600362000228,3.243634916571866,380233.30614166206
20,1.5,27360,2173,2652.8904521097793,2229.9160965355745,2172.999999999966,2652.97533062681,2173.0000000000014,2653.0483567357414,2285.9019330415535,2357.0829458988956,2652.675467113531,3.2462006361437394,380233.3205677534
20,1.5,27504,2173,2652.503479134704,2229.4271761337814,2172.999999999966,2652.5894436561152,2173.0000000000014,2652.663438877914,2284.9643733262724,2355.7410233548944,2652.285716845664,3.2488056931469727,380233.3278891497
20,1.5,27648,2173,2652.1115292646496,2228.9426726352553,2172.999999999966,2652.198378618834,2173.0000000000014,2652.2731378766202,2284.0344129550485,2354.4054725341093,2651.890763122545,3.2514507112098294,380233.2483431158
20,1.5,27792,2173,2651.71351760224,2228.462595885559,2172.999999999966,2651.801372484334,2173.0000000000014,2651.8769836857614,2283.112625469431,2353.0783317723462,2651.490043331022,3.254132281992682,380232.2886185088
20,1.5,27936,2173,2651.31148847521,2227.985351227379,2172.999999999966,2651.400272399631,2173.0000000000014,2651.476725101952,2282.19628009576,2351.757174124722,2651.0857784138984,3.2568109836918504,380227.21391573857
20,1.5,28080,2173,2650.904812328147,2227.5118176546907,2172.999999999966,2650.9945051234095,2173.0000000000014,2651.0718086092697,2281.286836397835,2350.444223203025,2650.6771418506623,3.2595700438985853,380227.2852667657
20,1.5,28224,2173,2650.4937246718014,2227.042098683082,2172.999999999966,2650.584318916932,2173.0000000000014,2650.662463264236,2280.38398874236,2349.138800602408,2650.2640292385277,3.2623738702203604,380228.5035009723
20,1.5,28368,2173,2650.0781075518066,2226.576175743211,2172.999999999966,2650.16962071888,2173.0000000000014,2650.248611439081,2279.487552281093,2347.840025000258,2649.846283641324,3.26520635571302,380228.9086355821
20,1.5,28512,2173,2649.6577953697774,2226.1139576708824,2172.999999999966,2649.750256319715,2173.0000000000014,2649.830111078651,2278.597606532269,2346.547903560575,2649.423814146376,3.268070412860447,380228.70822642604
20,1.5,28656,2173,2649.2325840152507,2225.655491805321,2172.999999999966,2649.326031593524,2173.0000000000014,2649.406779483717,2277.7143681252473,2345.2630744803937,2648.996458327672,3.270971704907403,380228.3953550393
20,1.5,28800,2173,2648.802308933978,2225.200881480803,2172.999999999966,2648.8967783660855,2173.0000000000014,2648.978447887422,2276.838046442665,2343.9859002473477,2648.56407301096,3.2739132946463463,380228.16911493585
20,1.5,28944,2173,2648.366853397712,2224.750203167897,2172.999999999966,2648.4623690813246,2173.0000000000014,2648.544981356805,2275.9687983672707,2342.716303048047,2648.1265573274745,3.2768962882145742,380228.02656609437
20,1.5,29088,2173,2647.9261114306196,2224.303509896178,2172.999999999966,2648.022692311225,2173.0000000000014,2648.1062646182495,2275.106735311598,2341.4540301142933,2647.683809362054,3.2799212413104244,380227.915525072
20,1.5,29232,2173,2647.4799897990256,2223.8608208820983,2172.999999999966,2647.5776520756845,2173.0000000000014,2647.6621995132296,2274.251886218226,2340.198920553912,2647.2357383163744,3.2829888573835,380227.81373365276
20,1.5,29376,2173,2647.0284109713843,2223.422109957901,2172.999999999966,2647.1271681031194,2173.0000000000014,2647.212703220142,2273.4041842962815,2338.9511038989185,2646.7822731952706,3.2860999351950944,380227.7213301925
20,1.5,29520,2173,2646.5713057302232,2222.9873252212496,2172.999999999966,2646.671169415357,2173.0000000000014,2646.75770284266,2272.5634973855963,2337.7109376606336,2646.323350853742,3.2892552132334147,380227.6385078859
20,1.5,29664,2173,2646.1086135512937,2222.5564095445243,2172.999999999966,2646.2095938491448,2173.0000000000014,2646.2971345139786,2271.729677013573,2336.478778552251,2645.858915557935,3.2924553677358595,380227.56461977155
20,1.5,29808,2173,2645.640285088914,2222.1293100147914,2172.999999999966,2645.742389868433,2173.0000000000014,2645.8309446560825,2270.9026071267185,2335.2547835350415,2645.3889211359515,3.2957010227269232,380227.50040273287
20,1.5,29952,2173,2645.1662761066473,2221.7059843923635,2172.999999999966,2645.2695119265813,2173.0000000000014,2645.359086433674,2270.082232500391,2334.038878970465,2644.91332775169,3.2989927350423645,380227.4434521539
20,1.5,30096,2173,2644.6865490863056,2221.2864017950706,2172.999999999966,2644.790921193515,2173.0000000000014,2644.8815198322045,2269.2685522440593,2332.830866845073,2644.4321006149175,3.3023310325633326,380227.39273896615
20,1.5,30240,2173,2644.2010710111394,2220.8705352060015,2172.999999999966,2644.306583601634,2173.0000000000014,2644.3982098970846,2268.4615789596905,2331.6305734335688,2643.9452100376866,3.305716411671581,380227.3469290324
20,1.5,30384,2173,2643.7098129782157,2220.4583519439357,2172.999999999966,2643.816469359566,2173.0000000000014,2643.9091259971246,2267.6612918425467,2330.4379269541278,2643.452630347302,3.3091493485262746,380227.3051120823
