hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow,SOC,power,TPV_height,TPV_density
15,100.0,66960,2172.9999999999995,2173.0246487080217,2173.106487352085,2173.0063825036223,2173.495299575708,8.1589937017195,0.016008425984755357,49.87494607002722,0.008965501426458689,146348.94509400486
15,100.0,67500,2172.9999999999995,2173.0215195693104,2173.0894896592995,2173.005792283106,2173.415007105248,8.158993701719476,0.015962257910140477,43.54335155677284,0.00782739277582994,146347.89091124316
15,100.0,68040,2172.9999999999995,2173.0189032640938,2173.075279730357,2173.0052989550545,2173.347845150315,8.158993701719467,0.015921835254226153,38.249439946268396,0.006875795784395896,146347.00950662245
15,100.0,68580,2172.9999999999995,2173.0167174873677,2173.0634075714397,2173.0048873889473,2173.2916996426225,8.15899370171949,0.015886214659169222,33.82667278807517,0.006080780915044226,146346.27314829425
15,100.0,69120,2172.9999999999995,2173.0148912370987,2173.0534902483223,2173.004543631463,2173.244771390075,8.158993701719492,0.015854606073491224,30.131382406316586,0.005416527557753566,146345.6579137076
15,100.0,69660,2172.9999999999995,2173.013365635133,2173.0452063416105,2173.0042567142546,2173.205549024816,8.158993701719503,0.015826349325330166,27.044432952873255,0.004861623301699381,146345.14396568987
15,100.0,70200,2172.9999999999995,2173.012091681362,2173.038287012388,2173.0040175796935,2173.172767627435,8.158993701719517,0.0158008921206134,24.466676115926322,0.004398247571246405,146344.71479003283
15,100.0,70740,2172.9999999999995,2173.011027110209,2173.0325073882323,2173.003817421802,2173.1453694941542,8.158993701719503,0.0157777734305527,22.312590441166986,0.004011028581912774,146344.35616377904
15,100.0,71280,2172.9999999999995,2173.0101732547323,2173.0278702542264,2173.0036571078517,2173.123370482128,8.158993701719485,0.015756573158698203,20.58487328006885,0.003700452333711431,146344.06851871713
15,100.0,71820,2172.9999999999995,2173.0094331643186,2173.023852114892,2173.0035179950305,2173.1042995591365,8.158993701719487,0.015736966825735204,19.0873518100391,0.0034312553163540205,146343.81920638238
15,100.0,72360,2172.9999999999995,2173.0088087171666,2173.020461207792,2173.003400816022,2173.0881966103157,8.158993701719481,0.015718725024346535,17.823826435845703,0.0032041211235477748,146343.60884558142
15,100.0,72900,2172.9999999999995,2173.008285695339,2173.017620597646,2173.0033028294,2173.074698853317,8.158993701719472,0.015701630686898917,16.76552815017705,0.003013878516229998,146343.43264488498
15,100.0,73440,2172.9999999999995,2173.007848175002,2173.0152459112064,2173.0032207880104,2173.0634082585,8.158993701719485,0.015685496887398336,15.880236182888424,0.002854735647980769,146343.28525536673
15,100.0,73980,2172.9999999999995,2173.0074829566947,2173.0132620158624,2173.003152708973,2173.0539695404696,8.158993701719497,0.01567016582301751,15.141242343470706,0.0027218915459838572,146343.16221387978
15,100.0,74520,2172.9999999999995,2173.0071776556438,2173.011604813445,2173.003095664617,2173.046080268762,8.158993701719497,0.015655505275050666,14.523486904201848,0.002610841508622216,146343.05937489762
15,100.0,75060,2172.9999999999995,2173.006922649816,2173.010220598871,2173.003048053998,2173.0394864081245,8.158993701719481,0.015641405031502485,14.007500350019928,0.0025180857086743017,146342.9734702656
15,100.0,75600,2172.9999999999995,2173.006710091476,2173.0090644862785,2173.0030086340207,2173.0339753711633,8.158993701719496,0.015627772350068993,13.57740333576351,0.00244076967143775,146342.9018750433
15,100.0,76140,2172.9999999999995,2173.0065320260533,2173.0080987455153,2173.002975099077,2173.02936931334,8.158993701719501,0.015614530290682901,13.217100339077062,0.0023760000406252858,146342.8418797718
15,100.0,76680,2172.9999999999995,2173.006389179071,2173.0073239111434,2173.002948308424,2173.0256709152186,8.158993701719492,0.015601609142292914,12.928059407169089,0.0023240407494197705,146342.79375858046
15,100.0,77220,2172.9999999999995,2173.0062650770487,2173.0066524453764,2173.002924857487,2173.0224647242867,8.158993701719492,0.0155889549417352,12.676947597917483,0.002278899739273615,146342.75195207127
15,100.0,77760,2172.9999999999995,2173.006160468631,2173.006085793149,2173.002905296405,2173.019757454993,8.158993701719497,0.015576529450613077,12.465279741698458,0.0022408493349370152,146342.71671243425
15,100.0,78300,2172.9999999999995,2173.006073028358,2173.005611123852,2173.0028891380193,2173.0174881382295,8.158993701719476,0.015564296007338491,12.288350431615765,0.002209043680317781,146342.68724532108
15,100.0,78840,2172.9999999999995,2173.0059998515694,2173.0052143059347,2173.002875531136,2173.015589866011,8.158993701719478,0.015552223180420391,12.140282290111658,0.002182426236705332,146342.66259400497
15,100.0,79380,2172.9999999999995,2173.0059392757985,2173.0048828756785,2173.0028646218016,2173.0140029712525,8.158993701719487,0.01554028410547453,12.01771143140321,0.0021603923007345897,146342.6421988467
15,100.0,79920,2172.9999999999995,2173.0058904620328,2173.0046169342068,2173.0028554993473,2173.0127287091614,8.158993701719503,0.015528454419585046,11.918940172059294,0.0021426366924356685,146342.62576618153
15,100.0,80460,2172.9999999999995,2173.0058483058856,2173.0043865249895,2173.0028477391297,2173.0116240801667,8.158993701719487,0.015516715703208922,11.833640140717568,0.0021273027355622927,146342.61155368848
15,100.0,81000,2172.9999999999995,2173.005812347432,2173.0041920395925,2173.0028409107426,2173.010691353554,8.158993701719481,0.015505055101090666,11.760880710922995,0.002114223136953638,146342.59944031897
16,100.0,0,2172.9999999999995,2673.000000685295,2672.9218329047008,2666.882134533365,2673.0,0.07649044558805851,1.0,9484.81526591906,1.0,266157.8225644691
16,100.0,576,2172.9999999999995,2673.000002185181,2667.8715383019007,2644.6531363813488,2673.0000001391186,0.07649056560491245,0.990000051770581,9484.830176461295,1.0000015706302274,266157.8229406235
