% Model,tin_tegs_model_3_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 3 2024, 18:36"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (degC),Temperature (degC),"Temperature (degC), Point: 51"
47,793.0689129993013,770.4664276660837,820.044795220524
48,793.0256241964863,770.4435081630292,819.8051812547147
49,792.9823353936707,770.4205886599751,819.5655672889055
50,792.9390465908554,770.3976691569212,819.3259533230961
51,792.8957577880401,770.3747496538668,819.0863393572869
52,792.8524689852246,770.3518301508125,818.8467253914777
53,792.8091801824092,770.3289106477584,818.6071114256684
54,792.7658913795942,770.3059911447042,818.3674974598592
55,792.7226025767783,770.2830716416495,818.12788349405
56,792.6793137739629,770.2601521385958,817.8882695282406
57,792.6360249711478,770.2372326355412,817.6486555624314
58,792.5927361683323,770.2143131324867,817.4090415966222
59,792.5494473655167,770.1913936294322,817.169427630813
60,792.5061585627016,770.1684741263787,816.9298136650037
61,792.4628697598863,770.1455546233246,816.6901996991943
62,792.4195809570712,770.1226351202699,816.4505857333851
63,792.3762921542556,770.0997156172157,816.2109717675759
64,792.3330033514403,770.0767961141614,815.9713578017664
65,792.2897145486248,770.0538766111071,815.7317438359572
66,792.2464257458098,770.0309571080536,815.492129870148
67,792.2031369429944,770.008037604999,815.2525159043388
68,792.1598481401791,769.9851181019445,815.0129019385296
69,792.1165593373632,769.9621985988903,814.7732879727201
70,792.0732705345476,769.9392790958365,814.5336740069109
71,792.0299817317323,769.9163595927826,814.2940600411017
72,791.9866929289173,769.8934400897275,814.0544460752925
73,791.9434041261021,769.870520586673,813.8148321094833
74,791.9001153232869,769.847601083619,813.5752181436739
75,791.8568265204711,769.8246815805654,813.3356041778646
76,791.8135377176558,769.8017620775113,813.0959902120554
77,791.7702489148402,769.7788425744569,812.8563762462462
78,791.7269601120248,769.7559230714019,812.616762280437
79,791.6816562271185,769.7285755910461,812.4031131273222
80,791.6303070959384,769.687944178785,812.267358412291
81,791.5789579647584,769.6473127665236,812.1316036972597
82,791.5276088335785,769.6066813542615,811.9958489822287
83,791.4762597023981,769.5660499420002,811.8600942671975
84,791.4249105712184,769.5254185297388,811.7243395521663
85,791.3735614400382,769.4847871174774,811.588584837135
86,791.3222123088583,769.4441557052154,811.4528301221038
87,791.2708631776779,769.4035242929542,811.3170754070726
88,791.2195140464978,769.3628928806927,811.1813206920416
89,791.1681649153179,769.322261468432,811.0455659770104
90,791.1168157841378,769.2816300561703,810.9098112619791
91,791.0654666529576,769.2409986439086,810.7740565469479
92,791.0141175217775,769.2003672316465,810.6383018319169
93,790.9627683905974,769.1597358193864,810.5025471168855
94,790.9114192594175,769.119104407124,810.3667924018545
95,790.8600701282372,769.0784729948626,810.2310376868232
96,790.8087209970572,769.0378415826018,810.095282971792
97,790.7573718658773,768.9972101703399,809.959528256761
98,790.7060227346973,768.956578758078,809.8237735417298
99,790.654673603517,768.9159473458175,809.6880188266986
100,790.603324472337,768.8753159335554,809.5522641116673
101,790.5519753411567,768.8346845212941,809.4165093966361
102,790.500626209977,768.7940531090334,809.2807546816049
103,790.4492770787964,768.7534216967713,809.1449999665739
104,790.3979279476167,768.7127902845098,809.0092452515427
105,790.3465788164368,768.6721588722479,808.8734905365114
106,790.2952296852566,768.6315274599866,808.7377358214802
107,790.2438805540764,768.5908960477254,808.601981106449
108,790.192531422896,768.5502646354638,808.4662263914178
109,790.1411822917161,768.5096332232023,808.3304716763868
110,790.0898331605363,768.469001810941,808.1947169613555
111,790.0384840293558,768.42837039868,808.0589622463243
112,789.987134898176,768.3877389864181,807.9232075312933
113,789.9357857669961,768.3471075741563,807.7874528162619
114,789.8844366358162,768.3064761618948,807.6516981012309
115,789.833087504636,768.2658447496342,807.5159433861996
116,789.7817383734558,768.2252133373717,807.3801886711684
117,789.7303892422759,768.1845819251108,807.2444339561372
118,789.6790401110957,768.1439505128494,807.1086792411062
119,789.6276909799161,768.1033191005876,806.972924526075
120,789.5763418487352,768.0626876883265,806.8371698110437
121,789.5249927175554,768.0220562760652,806.7014150960125
122,789.4736435863755,767.9814248638037,806.5656603809813
123,789.4222944551951,767.9407934515416,806.4299056659503
124,789.3709453240152,767.9001620392803,806.2941509509191
125,789.3195961928349,767.8595306270195,806.1583962358878
126,789.268247061655,767.8188992147569,806.0226415208566
127,789.2168979304749,767.7782678024964,805.8868868058254
128,789.1655487992948,767.7376363902348,805.7511320907942
129,789.114199668115,767.6970049779728,805.6153773757632
130,789.0628505369348,767.6563735657115,805.4796226607319
131,789.0115014057545,767.6157421534502,805.3438679457007
132,788.9601522745744,767.5751107411888,805.2081132306695
133,788.9088031433943,767.5344793289273,805.0723585156385
134,788.8574540122146,767.4938479166656,804.936603800607
135,788.8061048810346,767.453216504404,804.800849085576
136,788.7547557498547,767.4125850921426,804.6650943705448
137,788.7034066186744,767.3719536798815,804.5293396555136
138,788.6520574874944,767.3313222676202,804.3935849404826
139,788.600708356314,767.2906908553584,804.2578302254514
140,788.5493592251341,767.2500594430974,804.1220755104201
141,788.498010093954,767.2094280308354,803.9863207953889
142,788.4466609627736,767.1687966185742,803.8505660803577
143,788.3953118315937,767.1281652063127,803.7148113653265
144,788.343962700414,767.0875337940511,803.5790566502955
145,788.2926135692337,767.0469023817898,803.4433019352642
146,788.2412644380537,767.0062709695285,803.307547220233
147,788.1899153068736,766.9656395572667,803.1717925052018
148,788.1385661756935,766.9250081450053,803.0360377901706
149,788.0872170445133,766.8843767327442,802.9002830751396
150,788.0358679133333,766.8437453204825,802.7645283601083
151,787.9845187821533,766.8031139082216,802.6287736450771
152,787.9331696509731,766.7624824959589,802.4930189300459
153,787.881820519793,766.7218510836979,802.3572642150149
154,787.8304713886134,766.681219671436,802.2215094999837
155,787.7791222574332,766.6405882591755,802.0857547849524
156,787.7277731262529,766.5999568469135,801.9500000699212
157,787.6764239950728,766.5593254346522,801.81424535489
158,787.6250748638925,766.518694022391,801.6784906398588
159,787.5726899920362,766.4727744081822,801.555050369563
160,787.5171978981522,766.4109901881347,801.4685534334736
161,787.4617058042679,766.3492059680859,801.382056497384
162,787.4062137103833,766.2874217480381,801.2955595612945
163,787.3507216164993,766.2256375279898,801.2090626252051
164,787.2952295226148,766.1638533079415,801.1225656891155
165,787.2397374287306,766.1020690878934,801.0360687530259
166,787.184245334846,766.0402848678453,800.9495718169363
167,787.1287532409617,765.9785006477972,800.863074880847
168,787.0732611470768,765.9167164277492,800.7765779447574
169,787.0177690531929,765.8549322077007,800.690081008668
170,786.9622769593082,765.7931479876519,800.6035840725784
171,786.9067848654242,765.7313637676035,800.5170871364888
172,786.8512927715395,765.6695795475555,800.4305902003995
173,786.7958006776547,765.6077953275081,800.3440932643099
174,786.740308583771,765.5460111074594,800.2575963282203
175,786.6848164898864,765.4842268874113,800.1710993921307
176,786.6293243960025,765.4224426673625,800.0846024560414
177,786.5738323021181,765.3606584473149,799.9981055199518
178,786.5183402082336,765.2988742272668,799.9116085838624
179,786.4628481143492,765.2370900072182,799.8251116477728
180,786.4073560204646,765.1753057871701,799.7386147116832
181,786.3518639265806,765.1135215671223,799.6521177755936
182,786.2963718326959,765.0517373470738,799.5656208395043
183,786.2408797388114,764.9899531270258,799.4791239034147
184,786.1853876449271,764.9281689069774,799.3926269673251
185,786.1298955510431,764.8663846869291,799.3061300312357
186,786.0744034571584,764.804600466881,799.2196330951462
187,786.0189113632744,764.742816246833,799.1331361590568
188,785.9634192693898,764.6810320267846,799.0466392229672
189,785.9079271755052,764.6192478067361,798.9601422868776
190,785.852435081621,764.5574635866882,798.873645350788
191,785.7969429877364,764.4956793666397,798.7871484146987
192,785.7414508938524,764.4338951465915,798.7006514786091
193,785.6859587999684,764.3721109265438,798.6141545425195
194,785.6304667060837,764.3103267064954,798.5276576064301
195,785.574974612199,764.2485424864468,798.4411606703405
196,785.5194825183153,764.1867582663988,798.3546637342512
197,785.4639904244303,764.1249740463508,798.2681667981616
198,785.4084983305461,764.0631898263022,798.181669862072
199,785.3530062366616,764.0014056062541,798.0951729259824
200,785.2975141427776,763.9396213862052,798.008675989893
201,785.2420220488931,763.8778371661576,797.9221790538035
202,785.1865299550085,763.8160529461096,797.8356821177139
203,785.1310378611242,763.7542687260616,797.7491851816245
204,785.0755457672396,763.692484506013,797.6626882455349
205,785.0200536733554,763.6307002859654,797.5761913094456
206,784.9645615794711,763.5689160659169,797.489694373356
207,784.9090694855869,763.5071318458688,797.4031974372664
208,784.8535773917024,763.44534762582,797.3167005011768
209,784.798085297818,763.3835634057721,797.2302035650872
210,784.7425932039332,763.3217791857236,797.1437066289978
211,784.6871011100492,763.2599949656753,797.0572096929083
212,784.6316090161646,763.198210745627,796.9707127568189
213,784.5761169222808,763.136426525579,796.8842158207293
214,784.520624828396,763.0746423055308,796.7977188846397
215,784.4651327345119,763.0128580854828,796.7112219485504
216,784.4096406406276,762.9510738654348,796.6247250124608
217,784.3541485467432,762.8892896453865,796.5382280763712
218,784.2986564528585,762.8275054253384,796.4517311402816
219,784.2431643589744,762.7657212052898,796.3652342041922
220,784.1876722650898,762.7039369852414,796.2787372681026
221,784.1321801712055,762.6421527651935,796.1922403320133
222,784.0766880773213,762.5803685451453,796.1057433959237
223,784.0211959834369,762.5185843250968,796.0192464598341
224,783.9657038895525,762.4568001050494,795.9327495237447
225,783.910211795668,762.3950158850004,795.8462525876552
226,783.8547197017838,762.333231664952,795.7597556515656
227,783.7992276078996,762.2714474449037,795.673258715476
228,783.7437355140149,762.2096632248564,795.5867617793866
229,783.6882434201303,762.1478790048078,795.500264843297
230,783.632751326246,762.0860947847597,795.4137679072074
231,783.5772592323619,762.0243105647112,795.3272709711181
232,783.5217671384773,761.9625263446636,795.2407740350285
233,783.4662750445933,761.900742124615,795.1542770989391
234,783.4107829507087,761.8389579045671,795.0677801628495
235,783.3552908568241,761.7771736845186,794.98128322676
236,783.29979876294,761.7153894644701,794.8947862906704
237,783.244306669056,761.653605244422,794.8082893545808
238,783.1888145751712,761.591821024374,794.7217924184914
239,783.1333224812871,761.5300368043262,794.6352954824018
240,783.0778303874027,761.4682525842774,794.5487985463125
241,783.0223382935181,761.406468364229,794.4623016102229
242,782.9668461996342,761.3446841441812,794.3758046741333
243,782.9113541057492,761.2828999241332,794.2893077380439
244,782.8558620118649,761.2211157040848,794.2028108019543
245,782.8003699179807,761.1593314840368,794.1163138658648
246,782.7448778240964,761.0975472639883,794.0298169297752
247,782.6893857302117,761.0357630439398,793.9433199936858
248,782.6338936363276,760.9739788238917,793.8568230575962
249,782.5784015424433,760.9121946038434,793.7703261215069
250,782.5229094485588,760.8504103837953,793.6838291854173
251,782.4674173546745,760.7886261637474,793.5973322493277
252,782.4119252607899,760.7268419436988,793.5108353132383
253,782.3564331669055,760.6650577236505,793.4243383771487
254,782.3009410730215,760.6032735036024,793.3378414410591
255,782.2454489791368,760.5414892835538,793.2513445049696
256,782.1899568852527,760.479705063506,793.1648475688802
257,782.1344647913683,760.4179208434574,793.0783506327906
258,782.0789726974839,760.3561366234094,792.9918536967012
259,782.0234806035993,760.2943524033612,792.9053567606117
260,781.9679885097149,760.2325681833131,792.8188598245221
261,781.9124964158302,760.170783963265,792.7323628884325
262,781.8570043219462,760.1089997432164,792.6458659523431
263,781.8015122280619,760.0472155231687,792.5593690162535
264,781.7460201341778,759.9854313031203,792.4728720801639
265,781.6905280402935,759.9236470830718,792.3863751440746
266,781.6350359464088,759.8618628630238,792.299878207985
267,781.5795438525249,759.8000786429756,792.2133812718956
268,781.52405175864,759.7382944229277,792.126884335806
269,781.4685596647557,759.6765102028796,792.0403873997165
270,781.4130675708715,759.6147259828313,791.9538904636269
271,781.357575476987,759.5529417627828,791.8673935275375
272,781.3020833831026,759.4911575427344,791.7808965914479
273,781.2465912892184,759.4293733226866,791.6943996553583
274,781.1910991953341,759.3675891026381,791.607902719269
275,781.1356071014494,759.3058048825898,791.5214057831794
276,781.0801150075652,759.2440206625416,791.43490884709
277,781.0246229136809,759.1822364424936,791.3484119110004
278,780.9691308197964,759.1204522224452,791.2619149749108
279,780.9136387259122,759.0586680023973,791.1754180388212
280,780.8581466320276,758.996883782349,791.0889211027319
281,780.8026545381433,758.935099562301,791.0024241666423
282,780.7471624442591,758.8733153422522,790.9159272305527
283,780.6916703503745,758.8115311222042,790.8294302944634
284,780.6361782564901,758.7497469021561,790.7429333583738
285,780.5806861626055,758.687962682108,790.6564364222844
286,780.5251940687216,758.6261784620596,790.5699394861948
287,780.4697019748368,758.5643942420115,790.4834425501052
288,780.4142098809525,758.5026100219633,790.3969456140156
289,780.3587177870681,758.4408258019148,790.310448677926
290,780.3032256931841,758.3790415818667,790.2239517418367
291,780.2477335992999,758.3172573618182,790.1374548057471
292,780.1922415054155,758.25547314177,790.0509578696577
293,780.1367494115308,758.1936889217222,789.9644609335681
294,780.0812573176465,758.1319047016739,789.8779639974786
295,780.0257652237618,758.0701204816254,789.7914670613892
296,779.9702731298778,758.0083362615773,789.7049701252996
297,779.9147810359935,757.9465520415289,789.61847318921
298,779.8592889421094,757.8847678214815,789.5319762531204
299,779.8037968482245,757.8229836014328,789.4454793170311
300,779.7483047543403,757.7611993813848,789.3589823809415
301,779.6928126604561,757.6994151613364,789.2724854448519
302,779.6373205665714,757.637630941288,789.1859885087625
303,779.581828472687,757.5758467212396,789.099491572673
304,779.5263363788029,757.5140625011912,789.0129946365836
305,779.4708442849181,757.4522782811438,788.926497700494
306,779.4153521910342,757.3904940610956,788.8400007644044
307,779.3598600971497,757.3287098410474,788.7535038283148
308,779.3043680032654,757.2669256209987,788.6670068922252
309,779.2488759093811,757.205141400951,788.5805099561359
310,779.1933838154963,757.1433571809024,788.4940130200463
311,779.1378917216126,757.0815729608546,788.4075160839569
312,779.082399627728,757.0197887408058,788.3210191478673
313,779.0269075338438,756.9580045207576,788.234522211778
314,778.971415439959,756.8962203007095,788.1480252756884
315,778.9159233460746,756.8344360806615,788.0615283395988
316,778.8604312521903,756.7726518606136,787.9750314035092
317,778.804939158306,756.7108676405655,787.8885344674196
318,778.7494470644214,756.6490834205168,787.8020375313303
319,778.6926019957021,756.5837073166464,787.720031430045
320,778.6316980024766,756.5075555613072,787.6514978331721
321,778.5707940092507,756.4314038059669,787.5829642362995
322,778.5098900160258,756.3552520506286,787.5144306394267
323,778.4489860228003,756.2791002952886,787.4458970425541
324,778.3880820295748,756.2029485399496,787.3773634456812
325,778.3271780363492,756.1267967846101,787.3088298488086
326,778.2662740431236,756.0506450292708,787.240296251936
327,778.2053700498985,755.9744932739318,787.1717626550632
328,778.1444660566729,755.8983415185925,787.1032290581903
329,778.0835620634479,755.8221897632535,787.0346954613177
330,778.0226580702223,755.7460380079144,786.9661618644449
331,777.9617540769963,755.6698862525744,786.8976282675723
332,777.900850083771,755.5937344972353,786.8290946706994
333,777.8399460905458,755.5175827418959,786.7605610738268
334,777.7790420973205,755.4414309865566,786.692027476954
335,777.7181381040949,755.3652792312175,786.6234938800814
336,777.6572341108694,755.2891274758778,786.5549602832087
337,777.596330117644,755.2129757205395,786.4864266863359
338,777.5354261244183,755.1368239651997,786.4178930894631
339,777.474522131193,755.0606722098607,786.3493594925905
340,777.4136181379678,754.9845204545214,786.2808258957176
341,777.352714144742,754.908368699182,786.212292298845
342,777.2918101515168,754.8322169438421,786.1437587019722
343,777.2309061582914,754.7560651885032,786.0752251050995
344,777.1700021650659,754.6799134331638,786.0066915082267
345,777.1090981718404,754.6037616778247,785.9381579113541
346,777.048194178615,754.5276099224852,785.8696243144813
347,776.9872901853894,754.4514581671461,785.8010907176086
348,776.9263861921638,754.3753064118073,785.7325571207358
349,776.8654821989383,754.299154656468,785.6640235238632
350,776.8045782057127,754.2230029011282,785.5954899269904
351,776.7436742124875,754.146851145789,785.5269563301177
352,776.6827702192619,754.0706993904499,785.4584227332449
353,776.6218662260366,753.9945476351104,785.3898891363723
354,776.5609622328111,753.9183958797712,785.3213555394995
355,776.5000582395858,753.842244124432,785.2528219426268
356,776.4391542463603,753.7660923690931,785.184288345754
357,776.378250253135,753.6899406137541,785.1157547488814
358,776.3173462599096,753.6137888584141,785.0472211520085
359,776.256442266684,753.5376371030748,784.9786875551359
360,776.1955382734585,753.4614853477353,784.9101539582631
361,776.134634280233,753.3853335923965,784.8416203613905
362,776.0737302870073,753.3091818370569,784.7730867645176
363,776.0128262937822,753.2330300817182,784.7045531676448
364,775.9519223005569,753.1568783263787,784.6360195707722
365,775.8910183073315,753.0807265710389,784.5674859738996
366,775.830114314106,753.0045748157004,784.4989523770267
367,775.7692103208801,752.9284230603611,784.4304187801541
368,775.7083063276548,752.8522713050213,784.3618851832813
369,775.6474023344293,752.7761195496821,784.2933515864087
370,775.5864983412041,752.699967794343,784.2248179895358
371,775.5255943479783,752.6238160390037,784.1562843926632
372,775.4646903547534,752.5476642836647,784.0877507957904
373,775.4037863615276,752.471512528325,784.0192171989175
374,775.3428823683023,752.3953607729859,783.9506836020449
375,775.281978375077,752.3192090176467,783.8821500051723
376,775.2210743818513,752.2430572623072,783.8136164082995
377,775.1601703886259,752.166905506968,783.7450828114269
378,775.0992663954008,752.0907537516289,783.676549214554
379,775.0383624021749,752.0146019962895,783.6080156176814
380,774.9774584089498,751.9384502409501,783.5394820208086
381,774.9165544157241,751.8622984856117,783.470948423936
382,774.8556504224982,751.7861467302716,783.4024148270631
383,774.794746429273,751.7099949749322,783.3338812301903
384,774.7338424360478,751.6338432195932,783.2653476333177
385,774.6729384428224,751.5576914642542,783.1968140364451
386,774.6120344495968,751.4815397089146,783.1282804395722
387,774.551130456371,751.4053879535754,783.0597468426996
388,774.4902264631461,751.3292361982355,782.9912132458268
389,774.4293224699202,751.2530844428966,782.9226796489542
390,774.3684184766953,751.1769326875576,782.8541460520813
391,774.3075144834695,751.1007809322181,782.7856124552087
392,774.2466104902445,751.0246291768786,782.7170788583359
393,774.1857064970187,750.9484774215398,782.648545261463
394,774.1248025037935,750.8723256662003,782.5800116645904
395,774.0638985105679,750.7961739108615,782.5114780677176
396,774.0029945173424,750.7200221555225,782.442944470845
397,773.942090524117,750.6438704001829,782.3744108739724
398,773.8811865308913,750.5677186448428,782.3058772770995
399,773.8202825376659,750.4915668895042,782.2373436802269
400,773.7593785444407,750.4154151341646,782.1688100833541
401,773.6984745512154,750.3392633788253,782.1002764864814
402,773.6375705579894,750.2631116234861,782.0317428896086
403,773.5766665647647,750.186959868147,781.9632092927358
404,773.515762571539,750.1108081128081,781.8946756958632
405,773.4548585783132,750.0346563574686,781.8261420989903
406,773.393954585088,749.9585046021288,781.7576085021177
407,773.3330505918624,749.8823528467899,781.6890749052451
408,773.272146598637,749.8062010914501,781.6205413083723
409,773.2112426054118,749.730049336111,781.5520077114996
410,773.150338612186,749.6538975807716,781.4834741146268
411,773.0894346189607,749.5777458254327,781.4149405177542
412,773.0285306257352,749.5015940700933,781.3464069208813
413,772.9676266325096,749.425442314754,781.2778733240085
414,772.9067226392841,749.3492905594151,781.2093397271359
415,772.8458186460587,749.2731388040758,781.1408061302631
416,772.7849146528331,749.1969870487366,781.0722725333904
417,772.724010659608,749.1208352933972,781.0037389365178
418,772.6631066663823,749.0446835380584,780.935205339645
419,772.6022026731566,748.9685317827184,780.8666717427724
420,772.5412986799319,748.8923800273789,780.7981381458995
421,772.4803946867062,748.8162282720401,780.7296045490269
422,772.4194906934811,748.7400765167012,780.6610709521541
423,772.3585867002554,748.6639247613617,780.5925373552813
424,772.2976827070297,748.5877730060221,780.5240037584086
425,772.2367787138043,748.5116212506828,780.4554701615358
426,772.1758747205787,748.4354694953438,780.3869365646632
427,772.1149707273536,748.3593177400041,780.3184029677906
428,772.054066734128,748.2831659846652,780.2498693709177
429,771.9931627409024,748.2070142293258,780.1813357740451
430,771.9322587476772,748.1308624739862,780.1128021771723
431,771.8713547544515,748.0547107186471,780.0442685802997
432,771.8104507612261,747.9785589633083,779.9757349834268
433,771.749546768001,747.9024072079688,779.907201386554
434,771.6886427747752,747.8262554526295,779.8386677896814
435,771.6277387815499,747.7501036972901,779.7701341928085
436,771.5668347883245,747.6739519419508,779.7016005959359
437,771.505930795099,747.5978001866116,779.6330669990631
438,771.4450268018734,747.5216484312725,779.5645334021905
439,771.3841228086479,747.4454966759331,779.4959998053179
440,771.3232188154226,747.3693449205942,779.427466208445
441,771.2623148221967,747.2931931652541,779.3589326115724
442,771.2014108289717,747.2170414099152,779.2903990146996
443,771.1405068357461,747.1408896545762,779.2218654178267
444,771.0796028425208,747.0647378992368,779.1533318209541
445,771.0186988492953,746.9885861438976,779.0847982240813
446,770.95779485607,746.9124343885582,779.0162646272087
447,770.8968908628443,746.8362826332192,778.9477310303358
448,770.8359868696185,746.7601308778795,778.8791974334632
449,770.7750828763935,746.6839791225404,778.8106638365906
450,770.7141788831681,746.6078273672013,778.7421302397178
451,770.6532748899425,746.5316756118618,778.6735966428452
452,770.5923708967172,746.4555238565226,778.6050630459723
453,770.5314669034916,746.3793721011839,778.5365294490995
454,770.4705629102664,746.3032203458439,778.4679958522269
455,770.4096589170408,746.2270685905053,778.399462255354
456,770.3487549238155,746.1509168351656,778.3309286584814
457,770.2878509305898,746.0747650798261,778.2623950616086
458,770.2269469373642,745.9986133244863,778.193861464736
459,770.1660429441391,745.9224615691478,778.1253278678633
460,770.1051389509138,745.846309813808,778.0567942709905
461,770.0442349576882,745.7701580584687,777.9882606741179
462,769.983330964463,745.69400630313,777.919727077245
463,769.9224269712374,745.6178545477904,777.8511934803722
464,769.861522978012,745.5417027924511,777.7826598834996
465,769.8006189847863,745.4655510371119,777.7141262866268
466,769.7397149915611,745.3893992817733,777.6455926897542
467,769.6788109983356,745.3132475264335,777.5770590928813
468,769.6179070051099,745.2370957710941,777.5085254960087
469,769.5570030118843,745.1609440157548,777.4399918991361
470,769.4960990186594,745.0847922604157,777.3714583022632
471,769.4351950254336,745.0086405050763,777.3029247053906
472,769.3742910322081,744.932488749737,777.2343911085178
473,769.3133870389828,744.8563369943977,777.165857511645
474,769.2524830457572,744.7801852390586,777.0973239147723
475,769.191579052532,744.7040334837193,777.0287903178995
476,769.1306750593063,744.6278817283799,776.9602567210269
477,769.0697710660811,744.5517299730411,776.891723124154
478,769.0088670728553,744.4755782177012,776.8231895272814
479,768.9468008427598,744.3994149359064,776.7550058699982
480,768.8812479020532,744.323217074746,776.6878720314834
481,768.8156949613473,744.2470192135842,776.6207381929686
482,768.7501420206414,744.1708213524231,776.5536043544536
483,768.6845890799348,744.0946234912624,776.4864705159388
484,768.6190361392285,744.018425630101,776.419336677424
485,768.5534831985221,743.9422277689396,776.3522028389092
486,768.4879302578163,743.8660299077784,776.2850690003944
487,768.4223773171097,743.7898320466171,776.2179351618794
488,768.3568243764037,743.7136341854559,776.1508013233646
489,768.291271435697,743.637436324295,776.0836674848498
490,768.2257184949914,743.5612384631341,776.016533646335
491,768.1601655542847,743.4850406019729,775.9493998078202
492,768.0946126135788,743.4088427408117,775.8822659693052
493,768.0290596728724,743.3326448796505,775.8151321307904
494,767.9635067321663,743.2564470184898,775.7479982922756
495,767.89795379146,743.1802491573283,775.6808644537608
496,767.8324008507536,743.1040512961671,775.613730615246
497,767.7668479100472,743.0278534350057,775.546596776731
498,767.7012949693415,742.9516555738442,775.4794629382162
499,767.6357420286351,742.875457712684,775.4123290997014
500,767.5701890879292,742.7992598515225,775.3451952611866
501,767.5046361472229,742.7230619903606,775.2780614226718
502,767.4390832065161,742.6468641291997,775.2109275841568
503,767.3735302658101,742.5706662680386,775.143793745642
504,767.3079773251038,742.4944684068774,775.0766599071272
505,767.2424243843975,742.4182705457162,775.0095260686124
506,767.1768714436914,742.3420726845548,774.9423922300977
507,767.1113185029853,742.2658748233944,774.8752583915826
508,767.0457655622782,742.1896769622326,774.8081245530678
509,766.9802126215722,742.1134791010716,774.740990714553
510,766.9146596808663,742.0372812399103,774.6738568760383
511,766.8491067401602,741.9610833787497,774.6067230375235
512,766.7835537994541,741.8848855175886,774.5395891990084
513,766.7180008587475,741.8086876564269,774.4724553604937
514,766.6524479180413,741.732489795266,774.4053215219789
515,766.5868949773353,741.6562919341044,774.3381876834641
516,766.5213420366285,741.5800940729439,774.2710538449493
517,766.4557890959226,741.5038962117823,774.2039200064343
518,766.3902361552165,741.427698350621,774.1367861679195
519,766.3246832145103,741.3515004894599,774.0696523294047
520,766.2591302738041,741.2753026282992,774.0025184908899
521,766.1935773330976,741.199104767138,773.9353846523751
522,766.1280243923914,741.1229069059765,773.8682508138603
523,766.062471451685,741.0467090448157,773.8011169753453
524,765.996918510979,740.9705111836539,773.7339831368305
525,765.9313655702731,740.8943133224933,773.6668492983157
526,765.8658126295666,740.8181154613316,773.5997154598009
527,765.8002596888601,740.7419176001708,773.5325816212859
528,765.7347067481539,740.6657197390101,773.4654477827711
529,765.6691538074479,740.5895218778486,773.3983139442563
530,765.6036008667414,740.5133240166876,773.3311801057415
531,765.5380479260351,740.4371261555264,773.2640462672267
532,765.4724949853291,740.360928294365,773.1969124287119
533,765.4069420446228,740.2847304332039,773.1297785901969
534,765.3413891039169,740.2085325720423,773.0626447516821
535,765.2758361632103,740.1323347108818,772.9955109131673
