% Model,tin_tegs_model_3_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 5 2024, 11:42"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (degC),Temperature (degC),"Temperature (degC), Point: 51"
42,793.6324590480389,770.5802053194695,820.6817558936926
43,793.6032169522073,770.557202004624,820.4714329636118
44,793.5739748563766,770.5341986897787,820.261110033531
45,793.5447327605449,770.5111953749329,820.0507871034503
46,793.515490664714,770.4881920600874,819.8404641733695
47,793.486248568883,770.4651887452416,819.6301412432887
48,793.4570064730515,770.4421854303966,819.4198183132079
49,793.4277643772207,770.419182115551,819.2094953831273
50,793.3985222813891,770.396178800705,818.9991724530465
51,793.3692801855581,770.3731754858596,818.7888495229657
52,793.340038089727,770.3501721710134,818.5785265928849
53,793.3107959938958,770.3271688561681,818.3682036628041
54,793.2815538980644,770.3041655413226,818.1578807327234
55,793.2523118022333,770.2811622264768,817.9475578026426
56,793.2230697064024,770.258158911632,817.737234872562
57,793.1938276105709,770.2351555967864,817.5269119424812
58,793.1645855147401,770.2121522819407,817.3165890124004
59,793.1353434189086,770.1891489670952,817.1062660823196
60,793.1061013230776,770.1661456522496,816.8959431522388
61,793.0768592272464,770.1431423374042,816.6856202221583
62,793.0476171314151,770.1201390225591,816.4752972920775
63,793.0183750355839,770.0971357077129,816.2649743619965
64,792.9891329397525,770.0741323928675,816.0546514319159
65,792.9598908439216,770.0511290780214,815.8443285018351
66,792.9306487480903,770.0281257631764,815.6340055717543
67,792.9014066522591,770.0051224483303,815.4236826416735
68,792.8721645564277,769.9821191334851,815.2133597115927
69,792.8429224605967,769.9591158186389,815.0030367815122
70,792.8136803647654,769.9361125037939,814.7927138514314
71,792.7844382689343,769.913109188948,814.5823909213506
72,792.7551961731031,769.8901058741029,814.3720679912698
73,792.7259540772718,769.8671025592568,814.161745061189
74,792.6967119814409,769.844099244412,813.9514221311082
75,792.6674698856093,769.8210959295662,813.7410992010274
76,792.6382277897779,769.7980926147201,813.5307762709468
77,792.6089856939475,769.7750892998752,813.320453340866
78,792.5797435981161,769.7520859850293,813.1101304107852
79,792.5483990261226,769.7257934834576,812.9166922712405
80,792.5107470256421,769.6896334217083,812.7739085033044
81,792.4730950251624,769.6534733599584,812.6311247353684
82,792.4354430246823,769.6173132982084,812.488340967432
83,792.3977910242014,769.5811532364585,812.345557199496
84,792.3601390237217,769.5449931747088,812.2027734315599
85,792.3224870232415,769.5088331129589,812.0599896636237
86,792.2848350227616,769.4726730512095,811.9172058956875
87,792.2471830222815,769.4365129894593,811.7744221277513
88,792.209531021801,769.4003529277096,811.6316383598152
89,792.1718790213217,769.3641928659606,811.4888545918792
90,792.1342270208412,769.3280328042098,811.346070823943
91,792.0965750203611,769.2918727424604,811.2032870560068
92,792.0589230198806,769.2557126807105,811.0605032880707
93,792.0212710194005,769.2195526189607,810.9177195201345
94,791.983619018921,769.1833925572109,810.7749357521983
95,791.9459670184402,769.147232495462,810.6321519842621
96,791.9083150179607,769.1110724337117,810.4893682163262
97,791.8706630174803,769.074912371962,810.3465844483898
98,791.8330110170001,769.0387523102119,810.2038006804538
99,791.7953590165204,769.0025922484624,810.0610169125176
100,791.7577070160397,768.9664321867122,809.9182331445814
101,791.7200550155598,768.9302721249629,809.7754493766453
102,791.6824030150794,768.894112063213,809.6326656087091
103,791.6447510145994,768.8579520014631,809.4898818407729
104,791.6070990141191,768.8217919397139,809.347098072837
105,791.5694470136391,768.7856318779637,809.2043143049008
106,791.5317950131592,768.7494718162139,809.0615305369646
107,791.4941430126793,768.713311754464,808.9187467690284
108,791.4564910121992,768.6771516927143,808.7759630010922
109,791.4188390117189,768.6409916309642,808.633179233156
110,791.3811870112384,768.6048315692146,808.4903954652199
111,791.3435350107584,768.5686715074652,808.3476116972837
112,791.3058830102788,768.5325114457153,808.2048279293475
113,791.268231009798,768.4963513839658,808.0620441614116
114,791.2305790093178,768.4601913222159,807.9192603934754
115,791.1929270088382,768.4240312604662,807.7764766255392
116,791.1552750083581,768.3878711987159,807.633692857603
117,791.1176230078778,768.3517111369663,807.4909090896668
118,791.0799710073976,768.3155510752164,807.3481253217307
119,791.0423190069173,768.2793910134664,807.2053415537947
120,791.0046670064372,768.2432309517168,807.0625577858585
121,790.9670150059575,768.2070708899673,806.9197740179221
122,790.9293630054772,768.1709108282176,806.7769902499862
123,790.8917110049972,768.1347507664674,806.63420648205
124,790.8540590045169,768.0985907047178,806.4914227141138
125,790.816407004037,768.0624306429683,806.3486389461776
126,790.7787550035565,768.0262705812186,806.2058551782414
127,790.7402928160348,767.9868251432056,806.0734346937487
128,790.6994000673864,767.9375235764037,805.9721040595849
129,790.658507318738,767.888222009602,805.8707734254214
130,790.6176145700904,767.8389204428003,805.7694427912578
131,790.576721821443,767.7896188759985,805.668112157094
132,790.5358290727944,767.7403173091963,805.5667815229305
133,790.4949363241465,767.6910157423953,805.4654508887669
134,790.4540435754988,767.641714175593,805.3641202546033
135,790.4131508268507,767.5924126087916,805.2627896204398
136,790.3722580782022,767.5431110419895,805.1614589862762
137,790.3313653295543,767.4938094751878,805.0601283521124
138,790.2904725809062,767.4445079083858,804.9587977179489
139,790.2495798322584,767.395206341584,804.8574670837853
140,790.2086870836105,767.3459047747828,804.7561364496217
141,790.1677943349622,767.2966032079808,804.6548058154582
142,790.1269015863143,767.247301641179,804.5534751812946
143,790.0860088376664,767.198000074377,804.4521445471311
144,790.0451160890185,767.148698507575,804.3508139129673
145,790.0042233403703,767.0993969407732,804.2494832788037
146,789.9633305917224,767.050095373972,804.1481526446402
147,789.9224378430744,767.0007938071705,804.0468220104764
148,789.8815450944259,766.9514922403679,803.9454913763128
149,789.8406523457784,766.9021906735659,803.8441607421493
150,789.7997595971308,766.8528891067647,803.7428301079857
151,789.7588668484821,766.803587539963,803.6414994738221
152,789.7179740998345,766.7542859731612,803.5401688396586
153,789.677081351186,766.7049844063594,803.4388382054948
154,789.6361886025384,766.6556828395572,803.3375075713312
155,789.5952958538907,766.6063812727559,803.2361769371677
156,789.5544031052424,766.557079705954,803.1348463030041
157,789.5135103565943,766.507778139152,803.0335156688406
158,789.4726176079463,766.4584765723502,802.932185034677
159,789.4317248592985,766.4091750055486,802.8308544005132
160,789.3908321106504,766.3598734387467,802.7295237663496
161,789.3499393620023,766.310571871945,802.6281931321861
162,789.309046613354,766.2612703051433,802.5268624980225
163,789.2681538647063,766.2119687383416,802.4255318638587
164,789.2272611160581,766.1626671715399,802.3242012296952
165,789.1863683674103,766.113365604737,802.2228705955316
166,789.1454756187622,766.0640640379361,802.1215399613681
167,789.1045828701142,766.0147624711341,802.0202093272045
168,789.0636901214662,765.9654609043323,801.9188786930409
169,789.022797372818,765.9161593375305,801.8175480588772
170,788.98190462417,765.8668577707285,801.7162174247136
171,788.9410118755222,765.817556203927,801.61488679055
172,788.9001191268742,765.7682546371252,801.5135561563865
173,788.8592263782261,765.7189530703239,801.4122255222229
174,788.818333629578,765.6696515035218,801.3108948880594
175,788.7774408809302,765.6203499367198,801.2095642538956
176,788.7365481322823,765.5710483699185,801.108233619732
177,788.6956553836341,765.521746803116,801.0069029855684
178,788.6547626349865,765.4724452363147,800.9055723514049
179,788.6138698863383,765.4231436695127,800.8042417172411
180,788.5729771376903,765.3738421027109,800.7029110830775
181,788.5320843890421,765.3245405359093,800.601580448914
182,788.4911916403938,765.2752389691075,800.5002498147504
183,788.4502988917461,765.2259374023059,800.3989191805869
184,788.4078293045528,765.1702001613241,800.3119646365684
185,788.3643515746837,765.1103483089828,800.2342013632984
186,788.3208738448138,765.050496456641,800.1564380900285
187,788.2773961149442,764.9906446042996,800.0786748167583
188,788.2339183850747,764.930792751957,800.0009115434885
189,788.190440655205,764.8709408996164,799.9231482702186
190,788.1469629253353,764.8110890472742,799.8453849969486
191,788.1034851954654,764.751237194933,799.7676217236786
192,788.0600074655958,764.6913853425912,799.6898584504087
193,788.016529735726,764.6315334902489,799.6120951771387
194,787.9730520058566,764.5716816379072,799.5343319038687
195,787.9295742759871,764.5118297855655,799.4565686305988
196,787.8860965461176,764.4519779332237,799.3788053573288
197,787.8426188162478,764.3921260808827,799.3010420840588
198,787.7991410863785,764.3322742285404,799.2232788107887
199,787.7556633565088,764.272422376199,799.1455155375189
200,787.7121856266392,764.2125705238576,799.067752264249
201,787.6687078967699,764.1527186715151,798.989988990979
202,787.6252301668999,764.0928668191739,798.912225717709
203,787.5817524370304,764.0330149668323,798.8344624444388
204,787.5382747071604,763.9731631144906,798.7566991711691
205,787.4947969772912,763.9133112621486,798.6789358978991
206,787.4513192474211,763.8534594098069,798.6011726246292
207,787.4078415175519,763.7936075574648,798.5234093513592
208,787.3643637876824,763.7337557051242,798.4456460780892
209,787.3208860578129,763.6739038527819,798.367882804819
210,787.2774083279431,763.6140520004407,798.2901195315493
211,787.2339305980734,763.5542001480992,798.2123562582793
212,787.1904528682038,763.4943482957565,798.1345929850094
213,787.1469751383346,763.4344964434147,798.0568297117394
214,787.1034974084646,763.3746445910738,797.9790664384692
215,787.060019678595,763.3147927387315,797.9013031651992
216,787.0165419487253,763.2549408863895,797.8235398919295
217,786.9730642188559,763.1950890340487,797.7457766186595
218,786.9295864889862,763.1352371817068,797.6680133453896
219,786.8861087591163,763.0753853293651,797.5902500721196
220,786.8426310292473,763.0155334770237,797.5124867988494
221,786.7991532993772,762.9556816246818,797.4347235255797
222,786.7556755695076,762.8958297723397,797.3569602523097
223,786.7121978396381,762.8359779199978,797.2791969790397
224,786.6687201097684,762.7761260676565,797.2014337057698
225,786.6252423798989,762.7162742153147,797.1236704324996
226,786.5817646500294,762.656422362973,797.0459071592296
227,786.5382869201596,762.5965705106307,796.9681438859599
228,786.4948091902902,762.5367186582895,796.8903806126899
229,786.4513314604204,762.4768668059479,796.81261733942
230,786.407853730551,762.4170149536061,796.7348540661498
231,786.3643760006814,762.3571631012645,796.6570907928798
232,786.3208982708117,762.297311248923,796.57932751961
233,786.2774205409422,762.2374593965808,796.5015642463401
234,786.2339428110723,762.1776075442395,796.4238009730701
235,786.1904650812028,762.1177556918973,796.3460376998001
236,786.1469873513333,762.0579038395562,796.26827442653
237,786.103509621464,761.9980519872144,796.19051115326
238,786.0600318915939,761.9382001348727,796.1127478799903
239,786.0165541617242,761.8783482825309,796.0349846067203
240,785.9730764318545,761.8184964301887,795.9572213334503
241,785.9295987019854,761.7586445778472,795.8794580601801
242,785.8861209721159,761.6987927255052,795.8016947869102
243,785.842643242246,761.638940873164,795.7239315136404
244,785.7991655123764,761.579089020822,795.6461682403705
245,785.7556877825069,761.519237168481,795.5684049671005
246,785.7122100526373,761.4593853161388,795.4906416938303
247,785.6687323227677,761.3995334637971,795.4128784205603
248,785.6252545928978,761.3396816114554,795.3351151472904
249,785.5817768630284,761.2798297591136,795.2573518740206
250,785.5382991331588,761.2199779067721,795.1795886007507
251,785.4918070075465,761.1525790667495,795.1121843748352
252,785.4444387307718,761.0829866520921,795.0477910645938
253,785.3970704539967,761.0133942374358,794.9833977543525
254,785.3497021772216,760.9438018227795,794.919004444111
255,785.3023339004471,760.8742094081239,794.8546111338698
256,785.2549656236719,760.8046169934664,794.7902178236283
257,785.2075973468968,760.7350245788106,794.7258245133868
258,785.1602290701219,760.665432164154,794.6614312031455
259,785.1128607933467,760.5958397494979,794.5970378929043
260,785.0654925165717,760.5262473348414,794.5326445826628
261,785.0181242397967,760.4566549201852,794.4682512724213
262,784.9707559630215,760.3870625055288,794.40385796218
263,784.9233876862467,760.3174700908719,794.3394646519388
264,784.8760194094716,760.2478776762155,794.2750713416973
265,784.8286511326967,760.1782852615593,794.2106780314558
266,784.7812828559216,760.1086928469027,794.1462847212146
267,784.7339145791466,760.039100432247,794.0818914109731
268,784.6865463023712,759.96950801759,794.0174981007316
269,784.6391780255968,759.899915602933,793.9531047904903
270,784.5918097488217,759.8303231882766,793.8887114802491
271,784.5444414720467,759.760730773621,793.8243181700076
272,784.4970731952717,759.6911383589643,793.7599248597661
273,784.4497049184965,759.6215459443076,793.6955315495248
274,784.4023366417216,759.5519535296507,793.6311382392836
275,784.354968364947,759.4823611149947,793.5667449290421
276,784.3076000881717,759.4127687003386,793.5023516188006
277,784.2602318113967,759.343176285682,793.4379583085594
278,784.2128635346219,759.2735838710258,793.3735649983179
279,784.1654952578465,759.2039914563695,793.3091716880764
280,784.1181269810718,759.1343990417131,793.2447783778351
281,784.0707587042965,759.0648066270567,793.1803850675939
282,784.0233904275213,758.9952142124,793.1159917573524
283,783.9760221507468,758.9256217977437,793.0515984471109
284,783.9286538739719,758.8560293830868,792.9872051368696
285,783.8812855971964,758.7864369684305,792.9228118266282
286,783.8339173204215,758.7168445537743,792.8584185163869
287,783.7865490436466,758.6472521391177,792.7940252061454
288,783.7391807668716,758.5776597244613,792.7296318959042
289,783.6918124900967,758.5080673098048,792.6652385856627
290,783.6444442133215,758.4384748951486,792.6008452754212
291,783.5970759365466,758.3688824804922,792.5364519651799
292,783.5497076597713,758.2992900658362,792.4720586549387
293,783.5023393829969,758.2296976511798,792.4076653446972
294,783.4549711062219,758.1601052365228,792.3432720344557
295,783.4076028294468,758.0905128218672,792.2788787242145
296,783.3602345526713,758.0209204072106,792.214485413973
297,783.3128662758965,757.9513279925538,792.1500921037317
298,783.2654979991215,757.8817355778974,792.0856987934902
299,783.2181297223466,757.8121431632417,792.021305483249
300,783.1707614455714,757.7425507485847,791.9569121730075
301,783.1233931687964,757.6729583339282,791.892518862766
302,783.0760248920215,757.6033659192717,791.8281255525247
303,783.0286566152462,757.5337735046157,791.7637322422835
304,782.9812883384716,757.4641810899586,791.699338932042
305,782.9339200616964,757.3945886753023,791.6349456218005
306,782.8865517849214,757.3249962606459,791.5705523115593
307,782.8391835081464,757.2554038459896,791.5061590013178
308,782.7918152313715,757.1858114313333,791.4417656910765
309,782.7444469545967,757.1162190166771,791.377372380835
310,782.6970786778214,757.0466266020204,791.3129790705938
311,782.6497104010461,756.977034187364,791.2485857603523
312,782.6023421242714,756.9074417727076,791.184192450111
313,782.5549738474962,756.8378493580514,791.1197991398695
314,782.5076055707215,756.7682569433944,791.0554058296283
315,782.4602372939464,756.6986645287386,790.9910125193868
316,782.4128690171715,756.6290721140816,790.9266192091455
317,782.365500740396,756.5594796994255,790.8622258989041
318,782.3181324636214,756.489887284769,790.7978325886626
319,782.2707641868461,756.4202948701128,790.7334392784213
320,782.223395910071,756.3507024554566,790.6690459681798
321,782.1760276332961,756.2811100408001,790.6046526579386
322,782.1286593565213,756.2115176261435,790.5402593476971
323,782.0812910797464,756.1419252114873,790.4758660374558
324,782.0339228029716,756.0723327968307,790.4114727272143
325,781.9865545261968,756.0027403821748,790.3470794169731
326,781.9391862494211,755.9331479675183,790.2826861067316
327,781.8918179726463,755.8635555528614,790.2182927964903
328,781.844449695871,755.7939631382047,790.1538994862489
329,781.7970814190962,755.7243707235486,790.0895061760074
330,781.7459056406157,755.6499529526344,790.0298465001448
331,781.694349909256,755.5750536565242,789.9706591964963
332,781.6427941778963,755.5001543604147,789.9114718928478
333,781.5912384465361,755.425255064305,789.8522845891993
334,781.5396827151766,755.3503557681951,789.7930972855507
335,781.4881269838166,755.275456472085,789.7339099819022
336,781.4365712524572,755.200557175975,789.6747226782539
337,781.3850155210974,755.1256578798655,789.6155353746052
338,781.3334597897377,755.0507585837552,789.5563480709569
339,781.2819040583776,754.9758592876451,789.4971607673084
340,781.2303483270181,754.9009599915354,789.4379734636599
341,781.1787925956585,754.8260606954254,789.3787861600114
342,781.1272368642984,754.7511613993158,789.3195988563629
343,781.0756811329387,754.6762621032061,789.2604115527143
344,781.024125401579,754.6013628070962,789.2012242490658
345,780.9725696702194,754.5264635109858,789.1420369454173
346,780.9210139388599,754.4515642148762,789.0828496417688
347,780.8694582074997,754.3766649187667,789.0236623381203
348,780.8179024761401,754.3017656226563,788.9644750344718
349,780.7663467447807,754.2268663265467,788.9052877308233
350,780.7147910134206,754.1519670304366,788.8461004271747
351,780.6632352820609,754.0770677343268,788.7869131235265
352,780.6116795507011,754.0021684382173,788.7277258198777
353,780.5601238193417,753.9272691421073,788.6685385162294
354,780.5085680879815,753.8523698459968,788.6093512125809
355,780.4570123566218,753.7774705498869,788.5501639089324
356,780.4054566252621,753.7025712537775,788.4909766052839
357,780.3539008939022,753.627671957667,788.4317893016354
358,780.3023451625425,753.552772661558,788.3726019979869
359,780.2507894311829,753.477873365448,788.3134146943383
360,780.199233699823,753.4029740693378,788.2542273906898
361,780.1476779684631,753.3280747732282,788.1950400870415
362,780.0961222371035,753.253175477118,788.1358527833928
363,780.044566505744,753.1782761810082,788.0766654797445
364,779.9930107743837,753.1033768848985,788.017478176096
365,779.9414550430242,753.0284775887884,787.9582908724475
366,779.8898993116642,752.9535782926788,787.899103568799
367,779.8383435803048,752.8786789965692,787.8399162651505
368,779.7867878489453,752.8037797004589,787.780728961502
369,779.7352321175855,752.7288804043491,787.7215416578534
370,779.6836763862257,752.6539811082388,787.6623543542049
371,779.6321206548656,752.5790818121295,787.6031670505564
372,779.5805649235062,752.5041825160192,787.5439797469079
373,779.5290091921464,752.4292832199097,787.4847924432596
374,779.4774534607865,752.3543839237994,787.4256051396109
375,779.4258977294265,752.2794846276894,787.3664178359626
376,779.3743419980666,752.2045853315799,787.3072305323141
377,779.3227862667075,752.1296860354697,787.2480432286656
378,779.2712305353476,752.0547867393602,787.188855925017
379,779.2196748039878,751.9798874432503,787.1296686213685
380,779.1681190726282,751.9049881471404,787.07048131772
381,779.1165633412678,751.8300888510304,787.0112940140715
382,779.0650076099083,751.7551895549202,786.952106710423
383,779.0134518785487,751.6802902588106,786.8929194067747
384,778.9618961471887,751.6053909627005,786.833732103126
385,778.9103404158291,751.5304916665912,786.7745447994777
386,778.8587846844695,751.4555923704806,786.7153574958292
387,778.8072289531096,751.3806930743715,786.6561701921804
388,778.7556732217498,751.3057937782613,786.5969828885321
389,778.7041174903902,751.2308944821516,786.5377955848834
390,778.6525617590305,751.155995186041,786.4786082812351
391,778.6010060276706,751.0810958899311,786.4194209775866
392,778.5494502963106,751.0061965938216,786.3602336739381
393,778.4978945649509,750.9312972977127,786.3010463702896
394,778.4463388335912,750.8563980016019,786.241859066641
395,778.3947831022315,750.7814987054923,786.1826717629925
396,778.3432273708715,750.7065994093817,786.123484459344
397,778.2916716395121,750.6317001132719,786.0642971556955
398,778.2401159081519,750.5568008171625,786.0051098520472
399,778.1885601767924,750.4819015210524,785.9459225483985
400,778.1370044454326,750.4070022249425,785.8867352447502
401,778.085448714073,750.3321029288327,785.8275479411017
402,778.033892982713,750.2572036327231,785.7683606374532
403,777.9823372513537,750.1823043366135,785.7091733338046
404,777.930781519994,750.107405040503,785.6499860301561
405,777.8792257886339,750.0325057443936,785.5907987265076
406,777.8276700572742,749.957606448283,785.5316114228591
407,777.7761143259146,749.8827071521741,785.4724241192106
408,777.7245585945547,749.8078078560637,785.4132368155623
409,777.6730028631949,749.7329085599537,785.3540495119136
410,777.621447131835,749.6580092638441,785.2948622082653
411,777.5698914004754,749.5831099677339,785.2356749046165
412,777.5183356691156,749.5082106716238,785.1764876009682
413,777.4667799377557,749.4333113755142,785.1173002973197
414,777.4152242063958,749.3584120794042,785.0581129936712
415,777.3636684750362,749.2835127832942,784.9989256900227
416,777.3121127436767,749.2086134871845,784.9397383863742
417,777.2605570123168,749.1337141910748,784.8805510827257
418,777.2090012809568,749.058814894965,784.8213637790772
419,777.1574455495974,748.9839155988553,784.7621764754286
420,777.1058898182374,748.9090163027448,784.7029891717804
421,777.0543340868777,748.8341170066352,784.6438018681316
422,777.0027783555179,748.7592177105254,784.5846145644833
423,776.9480076297612,748.6825763577903,784.5262795133489
424,776.8926603252362,748.6056225837134,784.4680973056237
425,776.8373130207117,748.5286688096368,784.4099150978983
426,776.7819657161864,748.4517150355604,784.3517328901731
427,776.7266184116617,748.3747612614842,784.2935506824482
428,776.6712711071372,748.297807487407,784.235368474723
429,776.6159238026122,748.2208537133306,784.1771862669979
430,776.5605764980875,748.143899939254,784.1190040592727
431,776.5052291935621,748.066946165177,784.0608218515475
432,776.4498818890374,747.9899923911005,784.0026396438224
433,776.3945345845123,747.9130386170242,783.9444574360972
434,776.3391872799878,747.836084842947,783.886275228372
435,776.2838399754629,747.7591310688708,783.8280930206469
436,776.228492670938,747.6821772947943,783.7699108129217
437,776.1731453664128,747.6052235207176,783.7117286051968
438,776.1177980618884,747.5282697466407,783.6535463974716
439,776.0624507573632,747.451315972564,783.5953641897464
440,776.0071034528386,747.3743621984877,783.5371819820213
441,775.9517561483138,747.2974084244111,783.4789997742959
442,775.8964088437888,747.2204546503344,783.4208175665709
443,775.8410615392638,747.1435008762573,783.3626353588458
444,775.7857142347392,747.0665471021814,783.3044531511206
445,775.730366930214,746.9895933281048,783.2462709433954
446,775.6750196256893,746.9126395540277,783.1880887356702
447,775.6196723211647,746.8356857799507,783.1299065279451
448,775.5643250166397,746.7587320058743,783.0717243202199
449,775.5089777121148,746.6817782317977,783.0135421124947
450,775.4536304075899,746.6048244577212,782.9553599047696
451,775.3982831030647,746.5278706836441,782.8971776970444
452,775.3429357985406,746.4509169095683,782.8389954893195
453,775.2875884940152,746.3739631354916,782.7808132815943
454,775.2322411894905,746.2970093614151,782.7226310738691
455,775.1768938849655,746.220055587338,782.664448866144
456,775.1215465804412,746.1431018132618,782.6062666584188
457,775.0661992759159,746.0661480391848,782.5480844506934
458,775.0108519713909,745.989194265108,782.4899022429685
459,774.9555046668662,745.9122404910319,782.4317200352433
460,774.9001573623416,745.8352867169548,782.3735378275181
461,774.8448100578163,745.7583329428783,782.315355619793
462,774.7894627532913,745.6813791688019,782.2571734120678
463,774.7341154487669,745.6044253947247,782.1989912043426
464,774.678768144242,745.5274716206485,782.1408089966175
465,774.6234208397169,745.4505178465718,782.0826267888923
466,774.5680735351921,745.3735640724955,782.0244445811671
467,774.5127262306676,745.2966102984186,781.966262373442
468,774.4573789261419,745.2196565243416,781.908080165717
469,774.4020316216177,745.1427027502656,781.8498979579919
470,774.3466843170928,745.0657489761884,781.7917157502667
471,774.2913370125679,744.9887952021122,781.7335335425415
472,774.2359897080427,744.9118414280359,781.6753513348164
473,774.1806424035179,744.8348876539586,781.6171691270912
474,774.1252950989935,744.7579338798822,781.558986919366
475,774.0699477944685,744.6809801058058,781.5008047116409
476,774.0146004899433,744.6040263317288,781.4426225039157
477,773.9592531854183,744.5270725576518,781.3844402961905
478,773.9039058808938,744.4501187835764,781.3262580884654
479,773.8485585763686,744.3731650094987,781.2680758807402
480,773.7932112718437,744.2962112354228,781.209893673015
481,773.7378639673187,744.2192574613451,781.1517114652898
482,773.6825166627941,744.142303687269,781.0935292575647
483,773.6271693582695,744.0653499131927,781.0353470498397
484,773.5718220537444,743.9883961391158,780.9771648421146
485,773.5164747492195,743.9114423650395,780.9189826343894
486,773.4611274446945,743.8344885909628,780.8608004266642
487,773.4057801401699,743.7575348168862,780.8026182189391
488,773.3504328356449,743.6805810428098,780.7444360112137
489,773.2950855311204,743.6036272687328,780.6862538034887
490,773.239738226595,743.5266734946565,780.6280715957636
491,773.1843909220701,743.4497197205793,780.5698893880384
492,773.129043617545,743.372765946503,780.5117071803132
493,773.0736963130208,743.2958121724259,780.4535249725881
494,773.0183490084956,743.2188583983495,780.3953427648629
495,772.9630017039711,743.1419046242729,780.3371605571377
496,772.9076543994457,743.0649508501966,780.2789783494126
497,772.852307094921,742.9879970761199,780.2207961416874
498,772.7969597903958,742.9110433020438,780.1626139339622
499,772.7416124858713,742.8340895279663,780.1044317262373
500,772.6862651813466,742.7571357538901,780.0462495185121
501,772.6309178768216,742.6801819798131,779.988067310787
502,772.5755705722972,742.6032282057369,779.9298851030618
503,772.5202232677718,742.5262744316594,779.8717028953366
504,772.4648759632472,742.4493206575833,779.8135206876115
505,772.4095286587226,742.3723668835066,779.7553384798863
506,772.3541813541973,742.2954131094303,779.6971562721611
507,772.2988340496725,742.2184593353538,779.638974064436
508,772.2434867451473,742.1415055612769,779.5807918567108
509,772.1881394406228,742.0645517872007,779.5226096489856
510,772.1327921360978,741.9875980131234,779.4644274412605
511,772.0774448315732,741.9106442390471,779.4062452335353
512,772.022097527048,741.8336904649702,779.3480630258101
513,771.9667502225233,741.7567366908936,779.289880818085
514,771.9114029179984,741.6797829168172,779.23169861036
515,771.8560556134732,741.6028291427403,779.1735164026348
516,771.8007083089489,741.5258753686642,779.1153341949097
517,771.7453610044239,741.4489215945873,779.0571519871845
518,771.6900136998989,741.3719678205107,778.9989697794593
519,771.6346663953741,741.2950140464336,778.9407875717342
520,771.5793190908494,741.2180602723578,778.882605364009
521,771.5239717863244,741.1411064982804,778.8244231562838
522,771.4686244817996,741.0641527242042,778.7662409485587
523,771.4132771772744,740.9871989501275,778.7080587408335
524,771.3579298727502,740.910245176051,778.6498765331083
525,771.302582568225,740.8332914019742,778.5916943253832
526,771.2472352637,740.7563376278978,778.533512117658
527,771.191887959175,740.6793838538209,778.4753299099328
528,771.1365406546502,740.6024300797444,778.4171477022077
529,771.0811933501253,740.5254763056679,778.3589654944825
530,771.0258460456004,740.4485225315914,778.3007832867576
531,770.9704987410757,740.3715687575145,778.2426010790324
532,770.9150490277191,740.2946201922645,778.1843927940325
533,770.8568217694859,740.217812901434,778.1254772379945
534,770.798594511252,740.1410056106033,778.0665616819566
535,770.7403672530183,740.0641983197733,778.0076461259185
