time,T_in
538,772.899844
539,772.897588
540,772.8735839999999
541,772.877791
542,772.87657
543,772.870116
544,772.864782
545,772.858226
546,772.881187
547,772.8685320000001
548,772.852358
549,772.855829
550,772.843484
551,772.838992
552,772.8266110000001
553,772.823615
554,772.836488
555,772.850075
556,772.859739
557,772.8343309999999
558,772.815699
559,772.855988
560,772.8325769999999
561,772.81083
562,772.803606
563,772.8117110000001
564,772.798523
565,772.8064860000001
566,772.803041
567,772.791443
568,772.7942730000001
569,772.777138
570,772.787907
571,772.769475
572,772.77751
573,772.7839309999999
574,772.781243
575,772.78347
576,772.78163
577,772.768475
578,772.764365
579,772.776546
580,772.77278
581,772.749796
582,772.7328150000001
583,772.733019
584,772.713387
585,772.719425
586,772.7092190000001
587,772.710862
588,772.723389
589,772.721916
590,772.7198480000001
591,772.707503
592,772.7137799999999
593,772.69088
594,772.684786
595,772.6885070000001
596,772.699809
597,772.696388
598,772.680928
599,772.681192
600,772.679792
601,772.667562
602,772.642156
603,772.627921
604,772.650015
605,772.6571230000001
606,772.6358759999999
607,772.626489
608,772.621499
609,772.617389
610,772.615016
611,772.614564
612,772.623418
613,772.627497
614,772.620795
615,772.605669
616,772.6196110000001
617,772.6185780000001
618,772.621016
619,772.616762
620,772.6014700000001
621,772.606605
622,772.5992980000001
623,772.582815
624,772.577958
625,772.579515
626,772.567219
627,772.551425
628,772.559842
629,772.56247
630,772.5501830000001
631,772.545297
632,772.5235299999999
633,772.537517
634,772.535725
635,772.53512
636,772.530023
637,772.532249
638,772.5218150000001
639,772.514829
640,772.49963
641,772.499288
642,772.520135
643,772.497261
644,772.472744
645,772.487172
646,772.4876019999999
647,772.476601
648,772.463253
649,772.459107
650,772.469746
651,772.469938
652,772.448608
653,772.435774
654,772.4357620000001
655,772.438722
656,772.438284
657,772.438034
658,772.425381
659,772.419033
660,772.426106
661,772.409895
662,772.416112
663,772.402317
664,772.4045150000001
665,772.41621
666,772.3999299999999
667,772.3927639999999
668,772.397018
669,772.390543
670,772.372396
671,772.386812
672,772.370436
673,772.383212
674,772.394004
675,772.382205
676,772.360492
677,772.378984
678,772.366386
679,772.374791
680,772.3455230000001
681,772.351763
682,772.341387
683,772.33048
684,772.3270110000001
685,772.3277820000001
686,772.3313730000001
687,772.316068
688,772.3109469999999
689,772.301085
690,772.305718
691,772.2962719999999
692,772.3057660000001
693,772.2942400000001
694,772.3003259999999
695,772.288062
696,772.268671
697,772.27422
698,772.2820519999999
699,772.283585
700,772.277549
701,772.270763
702,772.256732
703,772.27685
704,772.2760519999999
705,772.259273
706,772.257373
707,772.264028
708,772.24446
709,772.243238
710,772.2562730000001
711,772.24464
712,772.249571
713,772.241396
714,772.251531
715,772.233981
716,772.234137
717,772.2299889999999
718,772.2142809999999
719,772.235112
720,772.223336
721,772.2253919999999
722,772.23358
723,772.2196389999999
724,772.216851
725,772.219084
726,772.216707
727,772.2018320000001
728,772.188689
729,772.1888809999999
730,772.192847
731,772.213073
732,772.178268
733,772.172304
734,772.183888
735,772.174585
736,772.175988
737,772.1818
738,772.163155
739,772.1546480000001
740,772.146936
741,772.140081
742,772.1445269999999
743,772.138015
744,772.14346
745,772.130913
746,772.141344
747,772.139041
748,772.149544
749,772.147024
750,772.14945
751,772.1239860000001
752,772.1279900000001
753,772.144166
754,772.120993
755,772.118846
756,772.112561
757,772.116449
758,772.095678
759,772.098565
760,772.095323
761,772.096749
762,772.110497
763,772.087971
764,772.089789
765,772.08853
766,772.11226
767,772.1133769999999
768,772.0895780000001
769,772.084243
770,772.113156
771,772.087087
772,772.0791730000001
773,772.066117
774,772.046713
775,772.052371
776,772.043091
777,772.043187
778,772.024737
779,772.02948
780,772.030253
781,772.018134
782,772.023091
783,772.006397
784,772.021609
785,771.998286
786,771.991239
787,771.999857
788,772.007141
789,772.004588
790,771.994167
791,771.998961
792,771.994575
793,772.009821
794,772.007352
795,771.989339
796,771.981951
797,771.980145
798,771.983642
799,771.973862
800,771.959618
801,771.956685
802,771.9789059999999
803,771.971682
804,771.97361
805,771.956846
806,771.965235
807,771.9685519999999
808,771.967413
809,771.9442230000001
810,771.937947
811,771.910957
812,771.9278400000001
813,771.907892
814,771.88913
815,771.894147
816,771.881983
817,771.9002690000001
818,771.881212
819,771.875073
820,771.864839
821,771.8660309999999
822,771.848626
823,771.853724
824,771.846231
825,771.856294
826,771.866561
827,771.87973
828,771.8541730000001
829,771.844396
830,771.863763
831,771.849034
832,771.833695
833,771.831963
834,771.818814
835,771.844965
836,771.814443
837,771.8126030000001
838,771.803458
839,771.822849
840,771.8338309999999
841,771.820903
842,771.8112610000001
843,771.8223830000001
844,771.819462
845,771.805895
846,771.7963219999999
847,771.7815429999999
848,771.784956
849,771.804906
850,771.794925
851,771.784663
852,771.772498
853,771.804308
854,771.7800990000001
855,771.769655
856,771.773389
857,771.7811370000001
858,771.785501
859,771.743953
860,771.743979
861,771.7347139999999
862,771.734572
863,771.736023
864,771.735458
865,771.7381790000001
866,771.7381839999999
867,771.755212
868,771.736904
869,771.716517
870,771.711906
871,771.7053639999999
872,771.703345
873,771.696551
874,771.6976139999999
875,771.698268
876,771.696334
877,771.69168
878,771.671675
879,771.671723
880,771.653692
881,771.6653980000001
882,771.643025
883,771.654862
884,771.651738
885,771.6570280000001
886,771.6707650000001
887,771.646279
888,771.639569
889,771.634997
890,771.637425
891,771.630095
892,771.6097570000001
893,771.611757
894,771.617867
895,771.612771
896,771.607118
897,771.601037
898,771.605449
899,771.600497
900,771.594013
901,771.606263
902,771.584347
903,771.583645
904,771.581688
905,771.582025
906,771.564131
907,771.5540110000001
908,771.568211
909,771.5802620000001
910,771.558262
911,771.565702
912,771.558887
913,771.553887
914,771.553161
915,771.544896
916,771.538815
917,771.558908
918,771.556289
919,771.540513
920,771.536654
921,771.541397
922,771.5185280000001
923,771.5095150000001
924,771.5347519999999
925,771.5111459999999
926,771.5008849999999
927,771.5078490000001
928,771.5188410000001
929,771.4996070000001
930,771.5226349999999
931,771.514929
932,771.515416
933,771.515683
934,771.510042
935,771.5031309999999
936,771.4977849999999
937,771.5031809999999
938,771.495689
939,771.4909389999999
940,771.498343
941,771.482164
942,771.481372
943,771.486317
944,771.482837
945,771.453921
946,771.474382
947,771.475383
948,771.486721
949,771.4666440000001
950,771.463179
951,771.463287
952,771.463823
953,771.457625
954,771.446579
955,771.4566580000001
956,771.447902
957,771.453075
958,771.449739
959,771.437113
960,771.4288809999999
961,771.43815
962,771.4374849999999
963,771.426465
964,771.413911
965,771.415635
966,771.414175
967,771.400908
968,771.399887
969,771.399914
970,771.402306
971,771.403458
972,771.41091
973,771.396607
974,771.388152
975,771.386978
976,771.4109900000001
977,771.399182
978,771.407513
979,771.397131
980,771.4028490000001
981,771.387075
982,771.364007
983,771.355513
984,771.357653
985,771.355507
986,771.366296
987,771.351852
988,771.3595650000001
989,771.360315
990,771.3611139999999
991,771.353846
992,771.356259
993,771.3574980000001
994,771.344776
995,771.357609
996,771.369371
997,771.345636
998,771.356534
999,771.352629
1000,771.347046
1001,771.3455650000001
1002,771.341053
1003,771.340282
1004,771.351508
1005,771.323722
1006,771.340546
1007,771.328784
1008,771.33645
1009,771.33498
1010,771.3367139999999
1011,771.325728
1012,771.32143
1013,771.315801
1014,771.321848
1015,771.327827
1016,771.3075240000001
1017,771.332059
1018,771.3193719999999
1019,771.3231519999999
1020,771.316772
1021,771.312082
1022,771.31263
1023,771.3152690000001
1024,771.314757
1025,771.31609
1026,771.325787
1027,771.325513
1028,771.339785
1029,771.327442
1030,771.314599
1031,771.3167030000001
1032,771.306229
1033,771.314388
1034,771.301145
1035,771.303986
1036,771.286319
1037,771.273025
1038,771.281762
1039,771.264679
1040,771.256279
1041,771.279281
1042,771.281027
1043,771.282775
1044,771.280982
1045,771.265313
1046,771.2723490000001
1047,771.264876
1048,771.270615
1049,771.268358
1050,771.257228
1051,771.2653690000001
1052,771.267196
1053,771.26576
1054,771.257754
1055,771.25469
1056,771.252114
1057,771.248159
1058,771.233869
1059,771.2462830000001
1060,771.2488139999999
1061,771.257479
1062,771.2636669999999
1063,771.245208
1064,771.252624
1065,771.2548929999999
1066,771.24261
1067,771.256036
1068,771.240663
1069,771.217699
1070,771.2325179999999
1071,771.236761
1072,771.235025
1073,771.215685
1074,771.212991
1075,771.198737
1076,771.2046320000001
1077,771.208397
1078,771.196722
1079,771.173488
1080,771.181544
1081,771.187555
1082,771.182046
1083,771.1721269999999
1084,771.171903
1085,771.1554769999999
1086,771.165324
1087,771.15782
1088,771.155515
1089,771.136226
1090,771.1549610000001
1091,771.1514
1092,771.138332
1093,771.134697
1094,771.130829
1095,771.127524
1096,771.1153889999999
1097,771.097178
1098,771.08157
1099,771.091691
1100,771.098369
1101,771.088016
1102,771.084061
1103,771.077434
1104,771.0644139999999
1105,771.0468950000001
1106,771.041953
1107,771.0183860000001
1108,770.9986700000001
1109,770.991495
1110,770.979628
1111,770.9645929999999
1112,770.961541
1113,770.953123
1114,770.9445820000001
1115,770.928607
1116,770.928372
1117,770.911197
1118,770.8941629999999
1119,770.90275
1120,770.892812
1121,770.868637
1122,770.829996
1123,770.828539
1124,770.824025
1125,770.812944
1126,770.786943
1127,770.77743
1128,770.759293
1129,770.754354
1130,770.766933
1131,770.750354
1132,770.735446
1133,770.733881
1134,770.7078650000001
1135,770.6802150000001
1136,770.661461
1137,770.651163
1138,770.626731
1139,770.602705
1140,770.581824
1141,770.5554559999999
1142,770.5595549999999
1143,770.5365469999999
1144,770.520029
1145,770.503054
1146,770.4748099999999
1147,770.452623
1148,770.441675
1149,770.410817
1150,770.380636
1151,770.3646150000001
1152,770.349199
1153,770.307771
1154,770.3108129999999
1155,770.277415
1156,770.253148
1157,770.2464190000001
1158,770.235042
1159,770.202996
1160,770.17497
1161,770.130727
1162,770.120099
1163,770.1112410000001
1164,770.058841
1165,770.0498769999999
1166,770.018191
1167,769.9856139999999
1168,769.974511
1169,769.935924
1170,769.917446
1171,769.888066
1172,769.872426
1173,769.8354929999999
1174,769.7991509999999
1175,769.771838
1176,769.739775
1177,769.711629
1178,769.678735
1179,769.661574
1180,769.639231
1181,769.610097
1182,769.581268
1183,769.541805
1184,769.527689
1185,769.477859
1186,769.4539900000001
1187,769.418863
1188,769.3903429999999
1189,769.348532
1190,769.318761
1191,769.29955
1192,769.236519
1193,769.203972
1194,769.180047
1195,769.1384519999999
1196,769.092949
1197,769.060806
1198,769.033591
1199,768.9929
1200,768.966518
1201,768.9295089999999
1202,768.896985
1203,768.8689889999999
1204,768.826957
1205,768.785212
1206,768.744721
1207,768.696077
1208,768.666325
1209,768.6294690000001
1210,768.587012
1211,768.552325
1212,768.508062
1213,768.484138
1214,768.432112
1215,768.387937
1216,768.348984
1217,768.319424
1218,768.27141
1219,768.239501
1220,768.1990400000001
1221,768.155282
1222,768.103925
1223,768.04852
1224,768.022024
1225,767.9644940000001
1226,767.923436
1227,767.884388
1228,767.8443139999999
1229,767.800686
1230,767.759937
1231,767.727993
1232,767.6932860000001
1233,767.6465019999999
1234,767.594567
1235,767.558366
1236,767.513187
1237,767.4529809999999
1238,767.4145980000001
1239,767.380721
1240,767.3329570000001
1241,767.281516
1242,767.233335
1243,767.199594
1244,767.13726
1245,767.0950280000001
1246,767.049748
1247,766.9903780000001
1248,766.943665
1249,766.891065
1250,766.844836
1251,766.779489
1252,766.720159
1253,766.693563
1254,766.643377
1255,766.5832280000001
1256,766.518741
1257,766.483057
1258,766.415451
1259,766.371315
1260,766.311446
1261,766.27258
1262,766.23118
1263,766.186501
1264,766.131712
1265,766.064881
1266,766.001821
1267,765.964969
1268,765.911632
1269,765.862852
1270,765.813121
1271,765.768461
1272,765.7085639999999
1273,765.636614
1274,765.584312
1275,765.543556
1276,765.482237
1277,765.428182
1278,765.3673759999999
1279,765.3299549999999
1280,765.274798
1281,765.2069849999999
1282,765.160194
1283,765.116331
1284,765.072342
1285,764.9936280000001
1286,764.947004
1287,764.8838549999999
1288,764.827471
1289,764.767043
1290,764.703824
1291,764.64481
1292,764.5845820000001
1293,764.527974
1294,764.481478
1295,764.413624
1296,764.342798
1297,764.2979
1298,764.240637
1299,764.184246
1300,764.129521
1301,764.078991
1302,764.00631
1303,763.955863
1304,763.883587
1305,763.822042
1306,763.768625
1307,763.698077
1308,763.651244
1309,763.5997610000001
1310,763.523384
1311,763.46571
1312,763.412643
1313,763.35726
1314,763.293421
1315,763.233677
1316,763.193333
1317,763.1260110000001
1318,763.046739
1319,762.992581
1320,762.949691
1321,762.8863709999999
1322,762.806365
1323,762.748466
1324,762.6908030000001
1325,762.6184509999999
1326,762.5657
1327,762.4932150000001
1328,762.455383
1329,762.381301
1330,762.336165
1331,762.284069
1332,762.207263
1333,762.143891
1334,762.0809730000001
1335,762.02391
1336,761.945781
1337,761.8991679999999
1338,761.829697
1339,761.759906
1340,761.687212
1341,761.625913
1342,761.558636
1343,761.488755
1344,761.433432
1345,761.376962
1346,761.318569
1347,761.2548929999999
1348,761.185183
1349,761.135221
1350,761.0591459999999
1351,761.008417
1352,760.934882
1353,760.859772
1354,760.77449
1355,760.706994
1356,760.6314940000001
1357,760.553381
1358,760.515087
1359,760.446526
1360,760.356007
1361,760.283927
1362,760.214682
1363,760.166045
1364,760.103744
1365,760.027071
1366,759.9778
1367,759.903865
1368,759.82166
1369,759.766631
1370,759.705688
1371,759.63548
1372,759.560226
1373,759.50347
1374,759.428441
1375,759.3573
1376,759.2728089999999
1377,759.227491
1378,759.162407
1379,759.096247
1380,759.036025
1381,758.975209
1382,758.891434
1383,758.8154
1384,758.766896
1385,758.6998679999999
1386,758.637373
1387,758.569042
1388,758.506492
1389,758.42172
1390,758.3497179999999
1391,758.278868
1392,758.219296
1393,758.136461
1394,758.076366
1395,758.0259070000001
1396,757.948793
1397,757.875569
1398,757.809169
1399,757.731858
1400,757.650049
1401,757.581553
1402,757.525026
1403,757.430095
1404,757.373415
1405,757.312987
1406,757.2479910000001
1407,757.173654
1408,757.093191
1409,757.029677
1410,756.938041
1411,756.8725410000001
1412,756.8043769999999
1413,756.726471
1414,756.6486940000001
1415,756.596707
1416,756.507782
1417,756.4293769999999
1418,756.3724480000001
1419,756.307003
1420,756.224345
1421,756.138086
1422,756.089625
1423,756.0074900000001
1424,755.922281
1425,755.853031
1426,755.787819
1427,755.703701
1428,755.621218
1429,755.5550049999999
1430,755.48145
1431,755.39779
1432,755.330159
1433,755.2482980000001
1434,755.176941
1435,755.116251
1436,755.04699
1437,754.969101
1438,754.8998320000001
1439,754.83595
1440,754.753352
1441,754.696977
1442,754.63995
1443,754.560009
1444,754.481631
1445,754.410348
1446,754.331925
1447,754.256664
1448,754.201537
1449,754.122278
1450,754.038133
1451,753.958214
1452,753.902986
1453,753.807995
1454,753.7408839999999
1455,753.67349
1456,753.597802
1457,753.514899
1458,753.436563
1459,753.359685
1460,753.290168
1461,753.221507
1462,753.1372349999999
1463,753.053842
1464,752.978167
1465,752.924938
1466,752.856351
1467,752.798456
1468,752.716704
1469,752.634974
1470,752.548858
1471,752.474147
1472,752.408537
1473,752.334467
1474,752.257796
1475,752.175023
1476,752.103381
1477,752.03296
1478,751.937415
1479,751.871573
1480,751.802315
1481,751.707947
1482,751.660172
1483,751.582155
1484,751.499226
1485,751.426522
1486,751.352219
1487,751.267164
1488,751.195632
1489,751.137549
1490,751.044863
1491,750.97048
1492,750.884587
1493,750.82749
1494,750.736401
1495,750.670897
1496,750.5980509999999
1497,750.513947
1498,750.438844
1499,750.395483
1500,750.295664
1501,750.225319
1502,750.161539
1503,750.071644
1504,749.985896
1505,749.92796
1506,749.857725
1507,749.77341
1508,749.700471
1509,749.625687
1510,749.5480230000001
1511,749.470701
1512,749.385884
1513,749.306319
1514,749.234345
1515,749.149509
1516,749.07061
1517,748.9886849999999
1518,748.912178
1519,748.831945
1520,748.744271
1521,748.67448
1522,748.607894
1523,748.5152320000001
1524,748.439321
1525,748.3695610000001
1526,748.28819
1527,748.213633
1528,748.124216
1529,748.049141
1530,747.963099
1531,747.92068
1532,747.824203
1533,747.751991
1534,747.683928
1535,747.5985059999999
1536,747.530164
1537,747.453571
1538,747.361454
1539,747.289995
1540,747.213454
1541,747.148518
1542,747.054446
1543,746.990458
1544,746.9143019999999
1545,746.826707
1546,746.758505
1547,746.682957
1548,746.6011530000001
1549,746.519391
1550,746.449125
1551,746.3724
1552,746.294019
1553,746.218216
1554,746.124017
1555,746.05188
1556,745.9856639999999
1557,745.8988429999999
1558,745.814871
1559,745.759774
1560,745.682151
1561,745.6073610000001
1562,745.536707
1563,745.467471
1564,745.377757
1565,745.303253
1566,745.2224480000001
1567,745.145116
1568,745.0872019999999
1569,745.007475
1570,744.923129
1571,744.85865
1572,744.778691
1573,744.6988349999999
1574,744.623899
1575,744.54818
1576,744.4842179999999
1577,744.410557
1578,744.334172
1579,744.232795
1580,744.162871
1581,744.092192
1582,744.01522
1583,743.951361
1584,743.866547
1585,743.782659
1586,743.707215
1587,743.62901
1588,743.533604
1589,743.463419
1590,743.378049
1591,743.305833
1592,743.230163
1593,743.150997
1594,743.081051
1595,743.001901
1596,742.911996
1597,742.835659
1598,742.761612
1599,742.683184
1600,742.5973349999999
1601,742.5388519999999
1602,742.4640400000001
1603,742.3785389999999
1604,742.3172950000001
1605,742.223968
1606,742.148869
1607,742.084488
1608,741.9901150000001
1609,741.918052
1610,741.8379070000001
1611,741.763945
1612,741.694836
1613,741.617159
1614,741.527918
1615,741.444111
1616,741.3647490000001
1617,741.2764099999999
1618,741.219232
1619,741.125559
1620,741.051518
1621,740.986866
1622,740.88279
1623,740.821061
1624,740.756167
1625,740.682496
1626,740.586595
1627,740.5138450000001
1628,740.439846
1629,740.36402
1630,740.287746
1631,740.216172
1632,740.11334
1633,740.056445
1634,739.980212
1635,739.884771
1636,739.826403
1637,739.726355
1638,739.642198
1639,739.5845059999999
1640,739.490007
1641,739.425559
1642,739.34798
1643,739.262413
1644,739.188623
1645,739.111308
1646,739.038404
1647,738.944966
1648,738.890348
1649,738.778559
1650,738.701863
1651,738.6162400000001
1652,738.5422480000001
1653,738.442837
1654,738.387651
1655,738.33007
1656,738.238155
1657,738.172977
1658,738.101591
1659,738.024858
1660,737.95775
1661,737.885705
1662,737.783936
1663,737.71385
1664,737.636006
1665,737.553668
1666,737.4945190000001
1667,737.409306
1668,737.330488
1669,737.263276
1670,737.179492
1671,737.125806
1672,737.040504
1673,736.942524
1674,736.8752549999999
1675,736.806336
1676,736.718626
1677,736.659933
1678,736.5698070000001
1679,736.5052469999999
1680,736.412612
1681,736.31879
1682,736.249246
1683,736.169246
1684,736.0764889999999
1685,736.016248
1686,735.934294
1687,735.8455610000001
1688,735.781163
1689,735.699873
1690,735.634509
1691,735.562132
1692,735.475518
1693,735.40753
1694,735.333791
1695,735.256856
1696,735.1794179999999
1697,735.103996
1698,735.022352
1699,734.969679
1700,734.8782209999999
1701,734.8015320000001
1702,734.742887
1703,734.6649639999999
1704,734.59042
1705,734.51627
1706,734.439727
1707,734.383457
1708,734.287189
1709,734.230365
1710,734.159105
1711,734.071774
1712,733.98382
1713,733.932552
1714,733.8451980000001
1715,733.7735349999999
1716,733.695509
1717,733.621842
1718,733.553964
1719,733.476434
1720,733.41135
1721,733.336141
1722,733.273912
1723,733.144068
1724,733.092442
1725,732.998167
1726,732.934465
1727,732.867576
1728,732.773285
1729,732.699373
1730,732.638599
1731,732.554137
1732,732.469697
1733,732.4193650000001
1734,732.305104
1735,732.241601
1736,732.15845
1737,732.080138
1738,732.022278
1739,731.9160360000001
1740,731.8383240000001
1741,731.763003
1742,731.684088
