% Model,LargeGraphiteBlock_v5_PorousMedia_rad_PBC_grid_parallel_all.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 13 2022, 15:26"
% Table,Accumulated Probe Table 2 - 
% discharge_hrs (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T"
20,16560,2173,2635.576705627879,2567.3853328197924,2172.999999999959,2632.783310152468,2173.000000000002,2633.013013084769,2568.17295984109,2568.5653720820287,2568.189189073545
20,17280,2173,2632.734118959494,2563.247527629683,2172.999999999959,2629.9833506465297,2173.000000000002,2630.2109368107554,2564.0550049582507,2564.4527957271735,2564.087719845967
20,18000,2173,2629.846903683993,2559.140922173215,2172.999999999959,2627.1217043844836,2173.000000000002,2627.3555974225824,2559.9606723131474,2560.3648776087975,2560.0152650494224
20,18720,2173,2626.850166094213,2555.060793117175,2172.999999999959,2624.1206826902917,2173.000000000002,2624.364031274982,2555.887695364668,2556.299330854551,2555.967425809198
20,19440,2173,2623.7401533222146,2550.997697020257,2172.999999999959,2620.9797883688248,2173.000000000002,2621.234362502354,2551.8274867101677,2552.2480601751013,2551.9353669862694
20,20160,2173,2620.5069878702343,2546.9499090046793,2172.999999999959,2617.690478197492,2173.000000000002,2617.9574281983414,2547.7791022616107,2548.210316333681,2547.91775422467
20,20880,2173,2617.1700747922337,2542.911864763956,2172.999999999959,2614.280865772038,2173.000000000002,2614.559299890337,2543.7384888296647,2544.181295409357,2543.9095412137904
20,21600,2173,2613.723376087633,2538.8844246253257,2172.999999999959,2610.746834940097,2173.000000000002,2611.0356224227344,2539.7068700113246,2540.1621996917165,2539.911683035636
20,22320,2173,2610.1720754084586,2534.86864265525,2172.999999999959,2607.097262296374,2173.000000000002,2607.3954083628723,2535.6853823904416,2536.15405139778,2535.92533159373
20,23040,2173,2606.524107351535,2530.865424256917,2172.999999999959,2603.3443068520346,2173.000000000002,2603.650856334226,2531.675135935227,2532.1577620363237,2531.951464916283
20,23760,2173,2602.788624630096,2526.8757594642316,2172.999999999959,2599.501522006964,2173.000000000002,2599.8154298983295,2527.6774588035328,2528.174410213117,2527.9911259427845
20,24480,2173,2598.9757477760563,2522.900980095004,2172.999999999959,2595.58324820053,2173.000000000002,2595.9033591404263,2523.693974334692,2524.2053182696,2524.0456639476747
20,25200,2173,2595.0963534161788,2518.9425484379435,2172.999999999959,2591.6042084772803,2173.000000000002,2591.929299056629,2519.726518633925,2520.2519915621515,2520.116512670113
20,25920,2173,2591.1616502589586,2515.0020343930923,2172.999999999959,2587.5788995360963,2173.000000000002,2587.907746912252,2515.777071911244,2516.3160779748623,2516.205167137302
20,26640,2173,2587.182661251642,2511.081086911192,2172.999999999959,2583.5208667777633,2173.000000000002,2583.8523222968724,2511.847699712962,2512.399322426766,2512.313175718184
20,27360,2173,2583.1697801507935,2507.1813450239897,2172.999999999959,2579.442187082178,2173.000000000002,2579.775227210084,2507.9404756891536,2508.5035081212536,2508.442055646473
20,28080,2173,2579.1324447288903,2503.304421696844,2172.999999999959,2575.3531477342476,2173.000000000002,2575.6869025725855,2504.0574192724794,2504.630415814432,2504.593290374114
20,28800,2173,2575.0789345784087,2499.4518884494382,2172.999999999959,2571.2621097750052,2173.000000000002,2571.5958743570263,2500.2004447435347,2500.781787438224,2500.7683219039286
20,29520,2173,2571.0162970579404,2495.625249953192,2172.999999999959,2567.175540103176,2173.000000000002,2567.5087715644,2496.3713190625335,2496.9592963741843,2496.9685313429745
20,30240,2173,2566.9503781938342,2491.82594144377,2172.999999999959,2563.098187306719,2173.000000000002,2563.430490053616,2492.571633938338,2493.1645252991425,2493.195243494952
20,30960,2173,2562.8859355072254,2488.0553239723554,2172.999999999959,2559.033346663265,2173.000000000002,2559.36445038432,2488.80279302435,2489.398949176199,2489.449724650016
20,31680,2173,2558.8267906698284,2484.314676377372,2172.999999999959,2554.9831624056796,2173.000000000002,2555.3128960013296,2485.0660052666453,2485.6639239033907,2485.733179153293
20,32400,2173,2554.7761144015058,2480.6101395626456,2172.999999999959,2550.949156165226,2173.000000000002,2551.2767900891145,2481.3673120043068,2481.9656457666065,2482.0515402902674
20,33120,2173,2550.77404735145,2477.018313837847,2172.999999999959,2546.97481286161,2173.000000000002,2547.297188598923,2477.779082326452,2478.3755643834475,2478.478984156086
20,33840,2173,2546.80895777711,2473.4675936840736,2172.999999999959,2543.040712743412,2173.000000000002,2543.35937509935,2474.231484909253,2474.8253984055855,2474.946264504669
20,34560,2173,2542.8728578351847,2469.953232728372,2172.999999999959,2539.1380049445374,2173.000000000002,2539.4541975392517,2470.719190847827,2471.3102702761544,2471.4488279702855
20,35280,2173,2538.95963086064,2466.4746410156613,2172.999999999959,2535.26001923587,2173.000000000002,2535.574415857132,2467.2408152767835,2467.8290855876166,2467.986121398992
20,36000,2173,2535.0656901196116,2463.0299368585866,2172.999999999959,2531.402474764003,2173.000000000002,2531.715369430626,2463.7949038531,2464.380619808767,2464.556373729973
20,36720,2173,2531.189603599245,2459.618397517762,2172.999999999959,2527.5633441290297,2173.000000000002,2527.8748371092897,2460.3804084721028,2460.9640007117578,2461.158929282125
20,37440,2173,2527.331136476,2456.2393935258297,2172.999999999959,2523.741815374727,2173.000000000002,2524.0519353398313,2456.9966776708247,2457.578625988207,2457.7931873963385
20,38160,2173,2523.4906537554434,2452.892215911804,2172.999999999959,2519.9377258849026,2173.000000000002,2520.2464725753325,2453.6433555841663,2454.224120237662,2454.458479307168
20,38880,2173,2519.6688733656665,2449.5765895230625,2172.999999999959,2516.1513957232996,2173.000000000002,2516.4587385302466,2450.32037159675,2450.9003456593246,2451.1545686125264
20,39600,2173,2515.8667426799348,2446.292286701676,2172.999999999959,2512.383478303663,2173.000000000002,2512.6893563653316,2447.0278377571153,2447.6072882227136,2447.8812546910335
20,40320,2173,2512.085381221961,2443.039148143583,2172.999999999959,2508.6349166998734,2173.000000000002,2508.9392414215868,2443.7659817662043,2444.345027068987,2444.638400259004
20,41040,2173,2508.326038044743,2439.8171782092054,2172.999999999959,2504.9069149703987,2173.000000000002,2505.209573971067,2440.5351097625885,2441.1137188120515,2441.4260365623286
20,41760,2173,2504.590041238327,2436.6264239115217,2172.999999999959,2501.2008742812454,2173.000000000002,2501.50173795573,2437.3355580319108,2437.913556648633,2438.244239716603
20,42480,2173,2500.8787555937665,2433.4669878351533,2172.999999999959,2497.5183428442797,2173.000000000002,2497.8172700241107,2434.1676651279945,2434.7447592701187,2435.093143279047
20,43200,2173,2497.193543843383,2430.3390330794705,2172.999999999959,2493.860955481747,2173.000000000002,2494.1577991191325,2431.0317527220677,2431.607559689392,2431.9729422873256
20,43920,2173,2493.535730225906,2427.2427366114925,2172.999999999959,2490.2303628927366,2173.000000000002,2490.524976396944,2427.928108518619,2428.502188822008,2428.883844689365
20,44640,2173,2489.906569010796,2424.1782828949104,2172.999999999959,2486.6281661095936,2173.000000000002,2486.9204093105564,2424.8569774008183,2425.428867192324,2425.826064385043
20,45360,2173,2486.3072155051273,2421.1458512190543,2172.999999999959,2483.055851940685,2173.000000000002,2483.345596661351,2421.8185549830623,2422.3877948265635,2422.799808143487
20,46080,2173,2482.7387003356944,2418.1455968091523,2172.999999999959,2479.514736075002,2173.000000000002,2479.8018709171015,2418.8129832108743,2419.3791410204203,2419.805255244338
20,46800,2173,2479.201909523194,2415.1776459856237,2172.999999999959,2476.0059222845857,2173.000000000002,2476.290355937315,2415.840349631867,2416.403038619019,2416.842552104348
20,47520,2173,2475.6975707619495,2412.24209081192,2172.999999999959,2472.530277180234,2173.000000000002,2472.811940209467,2412.90068775694,2413.4595789097903,2413.9118066300707
20,48240,2173,2472.2262475885527,2409.338984956654,2172.999999999959,2469.088422974103,2173.000000000002,2469.3672680211416,2409.9939786140158,2410.5488084252165,2411.0130843548623
20,48960,2173,2468.7883425527516,2406.468345606383,2172.999999999959,2465.680748869379,2173.000000000002,2465.956749258068,2407.1201545074287,2407.670728354218,2408.146410147512
20,49680,2173,2465.38410827098,2403.6301542029687,2172.999999999959,2462.3074366151855,2173.000000000002,2462.5805837386265,2404.279103746347,2404.825295327079,2405.3117703490293
20,50400,2173,2462.0136650021554,2400.824358102917,2172.999999999959,2458.9684965794395,2173.000000000002,2459.238796445873,2401.470676020926,2402.012423883975,2402.5091158984064
20,51120,2173,2458.677023568393,2398.0508758717065,2172.999999999959,2455.663810146631,2173.000000000002,2455.9312794674875,2398.6946883942496,2399.2319900014786,2399.738366569644
20,51840,2173,2455.374110892469,2395.3095996714655,2172.999999999959,2452.3931731293064,2173.000000000002,2452.6578353803657,2395.9509309907658,2396.483834698862,2396.9994145844885
20,52560,2173,2452.1047953699976,2392.600396960819,2172.999999999959,2449.15633601978,2173.000000000002,2449.418217856052,2393.239172372674,2393.7677676795342,2394.292127915664
20,53280,2173,2448.8689112383663,2389.923113549477,2172.999999999959,2445.953038131624,2173.000000000002,2446.2121663959024,2390.559164706554,2391.083571433565,2391.616352916848
20,54000,2173,2445.6662796772894,2387.2775759496812,2172.999999999959,2442.7830339802063,2173.000000000002,2443.0394334178723,2387.910648427084,2388.4310053242743,2388.971916325835
20,54720,2173,2442.496724632177,2384.663590870533,2172.999999999959,2439.646110254338,2173.000000000002,2439.899802070699,2385.293356117416,2385.8098091722195,2386.358626691895
20,55440,2173,2439.3600835192765,2382.0809458400663,2172.999999999959,2436.5420932760335,2173.000000000002,2436.793094544255,2382.7070151836992,2383.2197063505823,2383.7762748186115
20,56160,2173,2436.2562130958527,2379.5294102853413,2172.999999999959,2433.4708489887753,2173.000000000002,2433.7191727298323,2380.1513498433383,2380.660407113376,2381.224634054253
20,56880,2173,2433.1849901882483,2377.0087356194394,2172.999999999959,2430.4322766632035,2173.000000000002,2430.677932471915,2377.626082399213,2378.1316114159918,2378.7034605567146
20,57600,2173,2430.1463085388614,2374.5186552957516,2172.999999999959,2427.4262980959925,2173.000000000002,2427.6692931541465,2375.1309334841317,2375.63301088295,2376.2124934952344
20,58320,2173,2427.1400730953096,2372.0588854371795,2172.999999999959,2424.4528447074945,2173.000000000002,2424.693184981226,2372.665621946713,2373.1642905331187,2373.751455403736
20,59040,2173,2424.165469156992,2369.641586297203,2172.999999999959,2421.5125232629057,2173.000000000002,2421.7490416866476,2370.241469158723,2370.7366669613766,2371.3324653534974
20,59760,2173,2421.25255226912,2367.3019525049986,2172.999999999959,2418.6372629598686,2173.000000000002,2418.868374523753,2367.8900296322995,2368.3814661848255,2368.990432214371
20,60480,2173,2418.3989246597657,2365.0081977489685,2172.999999999959,2415.8219144386903,2173.000000000002,2416.048853291272,2365.581662727432,2366.069132348443,2366.6937707560182
20,61200,2173,2415.5883023764923,2362.747070662474,2172.999999999959,2413.0498698346846,2173.000000000002,2413.2735007688893,2363.303778552826,2363.7870815642946,2364.4293269282593
20,61920,2173,2412.813290666338,2360.5131743815823,2172.999999999959,2410.3136709755718,2173.000000000002,2410.5345140560826,2361.0518780180973,2361.5307841725385,2362.1917495574735
20,62640,2173,2410.0743847507524,2358.3102686205025,2172.999999999959,2407.614172630363,2173.000000000002,2407.832422559976,2358.829843247068,2359.303934505889,2359.9848115132654
20,63360,2173,2407.370269026318,2356.139429221015,2172.999999999959,2404.9501394569666,2173.000000000002,2405.1657964480337,2356.639239319911,2357.1078863512985,2357.8096225917534
20,64080,2173,2404.6941416126547,2353.9927300776294,2172.999999999959,2402.31438931934,2173.000000000002,2402.527553539145,2354.4726030127363,2354.9352492045964,2355.658315139316
20,64800,2173,2402.043760491728,2351.865993175292,2172.999999999959,2399.7044074276455,2173.000000000002,2399.915283738095,2352.3261085950667,2352.7822764171683,2353.526720894294
20,65520,2173,2399.419641351404,2349.7594558133987,2172.999999999959,2397.1205778681215,2173.000000000002,2397.329333367674,2350.200382187747,2350.6495656347374,2351.415077357167
20,66240,2173,2396.820881168179,2347.6726295435105,2172.999999999959,2394.561849753073,2173.000000000002,2394.7685949860866,2348.0952429183503,2348.536936068728,2349.322918825989
20,66960,2173,2394.2465915844855,2345.6048796578475,2172.999999999959,2392.0271443971897,2173.000000000002,2392.2319554660235,2346.010383282822,2346.4441045576486,2347.249632919886
20,67680,2173,2391.696123231533,2343.555707228312,2172.999999999959,2389.515622700057,2173.000000000002,2389.718555370557,2343.945560708655,2344.3708779644935,2345.19474198399
20,68400,2173,2389.1690378021976,2341.5247957312063,2172.999999999959,2387.026683474911,2173.000000000002,2387.2277780997565,2341.9006267055797,2342.3171785944537,2343.157948484331
20,69120,2173,2386.66506137425,2339.5119443143453,2172.999999999959,2384.559920505425,2173.000000000002,2384.759203843765,2339.8755040231285,2340.283017476244,2341.1390677752925
20,69840,2173,2384.184056270412,2337.517072168719,2172.999999999959,2382.1150989111284,2173.000000000002,2382.3125849910048,2337.870170614962,2338.268474907667,2339.1380336851107
20,70560,2173,2381.725997170711,2335.540196975376,2172.999999999959,2379.692127269557,2173.000000000002,2379.887819275782,2335.8846440455395,2336.2736788827638,2337.154876395469
20,71280,2173,2379.290946420973,2333.581403954166,2172.999999999959,2377.291026461229,2173.000000000002,2377.4849194286276,2333.9189666818984,2334.2987847846243,2335.1896910238784
20,72000,2173,2376.879029507466,2331.640836409918,2172.999999999959,2374.9119012199667,2173.000000000002,2375.1039845810833,2331.9731959962305,2332.343960838951,2333.2426289948007
