% Model,tin_tegs_model_4_constin.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 4 2024, 17:34"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (degC),Temperature (degC),"Temperature (degC), Point: 51"
81,748.0574410375546,499.9999999799459,798.2970794695553
82,747.2554867707538,499.99999998450585,797.4023142718255
83,746.4535325039532,499.99999998906566,796.5075490740957
84,745.6515782371529,499.99999999362495,795.6127838763656
85,744.849623970352,499.99999999818476,794.7180186786358
86,744.0476697035513,500.00000000274457,793.8232534809059
87,743.2457154367509,500.0000000073043,792.9284882831761
88,742.4437611699501,500.0000000118641,792.033723085446
89,741.6418069031496,500.00000001642394,791.1389578877162
90,740.8398526363491,500.00000002098386,790.2441926899863
91,740.0378983695482,500.00000002554367,789.3494274922563
92,739.2359441027477,500.0000000301034,788.4546622945264
93,738.4339898359474,500.0000000346629,787.5598970967966
94,737.6320355691465,500.0000000392227,786.6651318990668
95,736.9324215208333,500.0000000380736,785.8345995696583
96,736.2497066051703,500.00000003598166,785.0146738207158
97,735.566991689507,500.00000003388953,784.1947480717732
98,734.8842767738439,500.00000003179736,783.3748223228305
99,734.2015618581812,500.0000000297051,782.554896573888
100,733.5188469425179,500.00000002761345,781.7349708249454
101,732.8361320268548,500.0000000255211,780.9150450760029
102,732.1534171111915,500.000000023429,780.0951193270602
103,731.4707021955284,500.00000002133726,779.2751935781176
104,730.7879872798655,500.00000001924485,778.4552678291751
105,730.1052723642024,500.0000000171533,777.6353420802324
106,729.4225574485394,500.00000001506083,776.8154163312898
107,728.739842532876,500.0000000129692,775.9954905823473
108,728.0571276172132,500.0000000108773,775.1755648334048
109,727.3744127015501,500.00000000878487,774.355639084462
110,726.6916977858871,500.00000000669274,773.5357133355195
111,726.0089828702243,500.0000000046006,772.715787586577
112,725.361121817705,500.0000000029829,771.9288734906962
113,724.8220684257864,500.0000000028439,771.2450159979632
114,724.2830150338677,500.00000000270506,770.5611585052301
115,723.743961641949,500.00000000256614,769.8773010124968
116,723.2049082500303,500.0000000024278,769.1934435197637
117,722.665854858112,500.00000000228886,768.5095860270307
118,722.1268014661931,500.0000000021499,767.8257285342976
119,721.587748074275,500.0000000020117,767.1418710415645
120,721.0486946823561,500.0000000018728,766.4580135488314
121,720.5096412904376,500.0000000017338,765.7741560560984
122,719.9705878985192,500.0000000015953,765.0902985633653
123,719.4315345066002,500.0000000014565,764.406441070632
124,718.8924811146813,500.0000000013178,763.722583577899
125,718.3534277227632,500.0000000011787,763.0387260851661
126,717.8143743308445,500.00000000104,762.3548685924328
127,717.2753209389261,500.0000000009012,761.6710110996997
128,716.7362675470076,500.0000000007629,760.9871536069667
129,716.197214155089,500.00000000062386,760.3032961142336
130,715.6581607631703,500.0000000004851,759.6194386215005
131,715.1191073712516,500.0000000003466,758.9355811287675
132,714.5800539793335,500.0000000002079,758.2517236360342
133,714.0410005874146,500.00000000006844,757.5678661433013
134,713.5019471954959,499.9999999999302,756.884008650568
135,712.9628938035773,499.99999999979156,756.200151157835
136,712.4238404116587,499.9999999996525,755.5162936651019
137,711.88478701974,499.999999999514,754.8324361723688
138,711.3457336278213,499.9999999993751,754.1485786796358
139,710.8066802359032,499.9999999992365,753.4647211869027
140,710.2676268439842,499.9999999990978,752.7808636941696
141,709.7285734520659,499.99999999895886,752.0970062014366
142,709.189520060147,499.9999999988202,751.4131487087035
143,708.6504666682281,499.9999999986816,750.7292912159702
144,708.1114132763098,499.9999999985428,750.0454337232372
145,707.5723598843914,499.99999999840423,749.3615762305042
146,707.0333064924728,499.9999999982652,748.677718737771
147,706.4953364931023,499.9999999981285,747.9951360645799
148,706.0523126909877,499.9999999981767,747.4242758394889
149,705.6092888888736,499.99999999822467,746.8534156143978
150,705.1662650867592,499.9999999982724,746.2825553893066
151,704.723241284645,499.9999999983205,745.7116951642156
152,704.2802174825305,499.9999999983684,745.1408349391245
153,703.837193680416,499.99999999841657,744.5699747140335
154,703.3941698783018,499.9999999984645,743.9991144889424
155,702.9511460761875,499.9999999985124,743.4282542638514
156,702.5081222740731,499.9999999985603,742.8573940387602
157,702.0650984719588,499.99999999860864,742.286533813669
158,701.6220746698444,499.99999999865616,741.715673588578
159,701.1790508677304,499.99999999870454,741.144813363487
160,700.7360270656155,499.99999999875257,740.573953138396
161,700.2930032635018,499.9999999988005,740.0030929133047
162,699.8499794613871,499.9999999988481,739.4322326882136
163,699.4069556592732,499.9999999988962,738.8613724631226
164,698.9639318571589,499.9999999989445,738.2905122380315
165,698.5209080550445,499.999999998992,737.7196520129405
166,698.0778842529298,499.99999999904026,737.1487917878493
167,697.6348604508155,499.99999999908795,736.5779315627583
168,697.1918366487014,499.9999999991363,736.0070713376672
169,696.7488128465869,499.9999999991843,735.4362111125761
170,696.3057890444729,499.9999999992322,734.8653508874851
171,695.8627652423581,499.99999999927985,734.2944906623939
172,695.419741440244,499.9999999993282,733.7236304373029
173,694.9767176381298,499.99999999937586,733.1527702122117
174,694.5336938360156,499.99999999942395,732.5819099871206
175,694.0906700339009,499.99999999947204,732.0110497620296
176,693.6476462317869,499.9999999995199,731.4401895369384
177,693.2046224296724,499.9999999995681,730.8693293118474
178,692.7615986275583,499.9999999996162,730.2984690867563
179,692.3185748254435,499.9999999996643,729.7276088616653
180,691.8755510233295,499.99999999971203,729.1567486365742
181,691.4325272212152,499.99999999976006,728.585888411483
182,690.989503419101,499.99999999980804,728.015028186392
183,690.6000865350231,499.9999999998235,727.5140689078954
184,690.2257937150533,499.99999999983015,727.0328307108597
185,689.8515008950834,499.999999999837,726.551592513824
186,689.4772080751127,499.9999999998435,726.0703543167883
187,689.1029152551425,499.9999999998499,725.5891161197525
188,688.7286224351723,499.99999999985647,725.1078779227167
189,688.3543296152021,499.9999999998627,724.626639725681
190,687.980036795232,499.99999999986966,724.1454015286453
191,687.6057439752618,499.99999999987597,723.6641633316095
192,687.2314511552917,499.99999999988256,723.1829251345738
193,686.857158335322,499.99999999988944,722.7016869375379
194,686.4828655153514,499.99999999989586,722.2204487405023
195,686.1085726953809,499.9999999999023,721.7392105434666
196,685.7342798754111,499.99999999990916,721.2579723464308
197,685.3599870554409,499.99999999991576,720.7767341493951
198,684.9856942354709,499.99999999992207,720.2954959523593
199,684.6114014155005,499.99999999992895,719.8142577553235
200,684.2371085955305,499.9999999999353,719.3330195582879
201,683.8628157755602,499.999999999942,718.8517813612522
202,683.4885229555898,499.99999999994867,718.3705431642164
203,683.1142301356197,499.99999999995515,717.8893049671806
204,682.7399373156496,499.99999999996163,717.4080667701448
205,682.3656444956795,499.9999999999685,716.9268285731091
206,681.9913516757092,499.9999999999749,716.4455903760734
207,681.6170588557393,499.9999999999811,715.9643521790377
208,681.2427660357691,499.9999999999878,715.4831139820019
209,680.8684732157989,499.9999999999945,715.0018757849662
210,680.4941803958288,500.0000000000009,714.5206375879304
211,680.1198875758586,500.00000000000733,714.0393993908947
212,679.7455947558883,500.00000000001387,713.558161193859
213,679.3713019359182,500.00000000002086,713.0769229968231
214,678.9970091159482,500.0000000000272,712.5956847997874
215,678.6227162959779,500.0000000000341,712.1144466027517
216,678.2484234760076,500.000000000041,711.633208405716
217,677.8741306560376,500.0000000000472,711.1519702086803
218,677.5473560352763,500.0000000000505,710.7372758930497
219,677.2596766915412,500.0000000000493,710.377330105799
220,676.9719973478067,500.0000000000486,710.0173843185484
221,676.6843180040718,500.000000000048,709.6574385312977
222,676.3966386603369,500.0000000000476,709.297492744047
223,676.108959316602,500.00000000004707,708.9375469567962
224,675.8212799728673,500.00000000004644,708.5776011695456
225,675.5336006291325,500.0000000000455,708.2176553822949
226,675.2459212853976,500.00000000004485,707.8577095950442
227,674.9582419416624,500.00000000004434,707.4977638077935
228,674.6705625979278,500.0000000000438,707.1378180205428
229,674.3828832541928,500.0000000000434,706.777872233292
230,674.095203910458,500.00000000004263,706.4179264460413
231,673.8075245667231,500.0000000000421,706.0579806587907
232,673.5198452229885,500.0000000000416,705.69803487154
233,673.2321658792534,500.00000000004127,705.3380890842893
234,672.9444865355188,500.0000000000407,704.9781432970385
235,672.6568071917839,500.0000000000398,704.6181975097878
236,672.3691278480492,500.0000000000392,704.2582517225371
237,672.081448504314,500.0000000000385,703.8983059352864
238,671.7937691605794,500.00000000003786,703.5383601480358
239,671.5060898168447,500.0000000000376,703.1784143607852
240,671.2184104731095,500.00000000003706,702.8184685735343
241,670.9307311293747,500.0000000000367,702.4585227862837
242,670.6430517856401,500.000000000036,702.098576999033
243,670.3553724419053,500.0000000000352,701.7386312117823
244,670.0676930981703,500.00000000003473,701.3786854245316
245,669.7800137544353,500.0000000000341,701.0187396372809
246,669.4923344107007,500.00000000003376,700.6587938500302
247,669.2046550669656,500.0000000000331,700.2988480627795
248,668.916975723231,500.00000000003257,699.9389022755288
249,668.6292963794962,500.00000000003195,699.5789564882781
250,668.341617035761,500.0000000000315,699.2190107010273
251,668.0539376920261,500.0000000000307,698.8590649137766
252,667.7662583482916,500.00000000003024,698.499119126526
253,667.4785790045568,500.00000000002973,698.1391733392753
254,667.1908996608219,500.00000000002893,697.7792275520246
255,666.9032203170866,500.0000000000281,697.4192817647739
256,666.6155409733522,500.00000000002757,697.0593359775231
257,666.3278616296174,500.0000000000267,696.6993901902724
258,666.0401822858821,500.0000000000261,696.3394444030217
259,665.7525029421474,500.00000000002564,695.9794986157711
260,665.4648235984129,500.0000000000252,695.6195528285205
261,665.1771442546778,500.0000000000247,695.2596070412696
262,664.8894649109434,500.0000000000242,694.899661254019
263,664.6017855672081,500.000000000024,694.5397154667683
264,664.3141062234733,500.00000000002325,694.1797696795176
265,664.0264268797383,500.00000000002234,693.8198238922669
266,663.7387475360034,500.0000000000217,693.4598781050163
267,663.4510681922686,500.0000000000211,693.0999323177655
268,663.1633888485339,500.00000000002075,692.7399865305148
269,662.875709504799,500.00000000002024,692.3800407432641
270,662.5880301610642,500.0000000000197,692.0200949560134
271,662.3003508173296,500.0000000000192,691.6601491687627
272,662.0126714735945,500.0000000000183,691.3002033815119
273,661.7249921298597,500.00000000001774,690.9402575942612
274,661.4373127861248,500.0000000000172,690.5803118070106
275,661.1496334423898,500.0000000000167,690.2203660197599
276,660.8619540986548,500.00000000001637,689.8604202325092
277,660.5742747549205,500.0000000000155,689.5004744452585
278,660.2865954111853,500.0000000000146,689.1405286580077
279,659.9989160674504,500.00000000001387,688.780582870757
280,659.7112367237155,500.0000000000135,688.4206370835063
281,659.4235573799809,500.00000000001296,688.0606912962558
282,659.1358780362461,500.0000000000126,687.7007455090051
283,658.848198692511,500.000000000012,687.3407997217543
284,658.5605193487766,500.00000000001165,686.9808539345036
285,658.2728400050414,500.00000000001097,686.6209081472529
286,657.9851606613067,500.0000000000103,686.2609623600022
287,657.6974813175718,500.00000000001,685.9010165727515
288,657.4152233007704,500.000000000009,685.5484378672055
289,657.1906080247943,500.000000000009,685.2741903131563
290,656.9659927488182,500.00000000000887,684.999942759107
291,656.7413774728421,500.00000000000875,684.7256952050576
292,656.516762196866,500.0000000000084,684.4514476510084
293,656.29214692089,500.0000000000082,684.177200096959
294,656.0675316449141,500.00000000000813,683.9029525429097
295,655.8429163689378,500.00000000000796,683.6287049888605
296,655.6183010929618,500.00000000000796,683.3544574348113
297,655.3936858169859,500.00000000000773,683.080209880762
298,655.1690705410098,500.00000000000745,682.8059623267127
299,654.9444552650333,500.00000000000733,682.5317147726633
300,654.7198399890577,500.0000000000071,682.2574672186141
301,654.4952247130816,500.000000000007,681.9832196645648
302,654.2706094371055,500.000000000007,681.7089721105154
303,654.0459941611292,500.0000000000069,681.4347245564662
304,653.8213788851532,500.0000000000069,681.160477002417
305,653.5967636091772,500.00000000000676,680.8862294483677
306,653.372148333201,500.0000000000066,680.6119818943184
307,653.1475330572249,500.0000000000065,680.3377343402691
308,652.922917781249,500.00000000000637,680.0634867862198
309,652.6983025052726,500.00000000000625,679.7892392321705
310,652.4736872292966,500.00000000000614,679.5149916781212
311,652.2490719533207,500.00000000000614,679.2407441240721
312,652.0244566773447,500.0000000000059,678.9664965700227
313,651.7998414013684,500.00000000000574,678.6922490159734
314,651.5752261253924,500.0000000000056,678.4180014619242
315,651.3506108494164,500.0000000000054,678.1437539078748
316,651.1259955734405,500.00000000000534,677.8695063538255
317,650.901380297464,500.00000000000523,677.5952587997763
318,650.6767650214882,500.0000000000051,677.3210112457269
319,650.4521497455122,500.0000000000049,677.0467636916777
320,650.2275344695361,500.0000000000046,676.7725161376285
321,650.0029191935602,500.0000000000046,676.4982685835791
322,649.778303917584,500.00000000000443,676.2240210295298
323,649.5536886416079,500.0000000000044,675.9497734754806
324,649.3290733656315,500.0000000000044,675.6755259214312
325,649.1044580896557,500.0000000000044,675.4012783673819
326,648.8798428136795,500.00000000000426,675.1270308133327
327,648.6552275377032,500.00000000000426,674.8527832592835
328,648.4306122617276,500.00000000000415,674.5785357052342
329,648.2059969857511,500.0000000000041,674.3042881511849
330,647.9813817097752,500.000000000004,674.0300405971356
331,647.7567664337992,500.000000000004,673.7557930430863
332,647.5321511578233,500.0000000000037,673.481545489037
333,647.3075358818468,500.00000000000347,673.2072979349877
334,647.0829206058711,500.00000000000335,672.9330503809385
335,646.8583053298948,500.00000000000324,672.6588028268892
336,646.6336900539188,500.0000000000032,672.3845552728399
337,646.4090747779426,500.0000000000031,672.1103077187906
338,646.1844595019666,500.000000000003,671.8360601647413
339,645.9598442259905,500.00000000000284,671.561812610692
340,645.7352289500143,500.0000000000027,671.2875650566427
341,645.5106136740386,500.0000000000027,671.0133175025934
342,645.2859983980622,500.0000000000026,670.7390699485443
343,645.0613831220865,500.00000000000256,670.464822394495
344,644.83676784611,500.0000000000022,670.1905748404456
345,644.612152570134,500.0000000000017,669.9163272863964
346,644.3875372941578,500.0000000000015,669.642079732347
347,644.1629220181819,500.00000000000136,669.3678321782977
348,643.9383067422059,500.00000000000097,669.0935846242485
349,643.7136914662299,500.0000000000009,668.8193370701991
350,643.4890761902536,500.00000000000085,668.5450895161499
351,643.2644609142775,500.0000000000008,668.2708419621007
352,643.0398456383014,500.0000000000006,667.9965944080514
353,642.8152303623255,500.0000000000006,667.722346854002
354,642.5906150863493,500.0000000000003,667.4480992999528
355,642.3659998103735,500.0000000000002,667.1738517459034
356,642.1413845343974,500.0000000000001,666.8996041918541
357,641.9167692584211,500.00000000000006,666.625356637805
358,641.6921539824448,500,666.3511090837557
359,641.4981305309118,500,666.1129330460859
360,641.3225951099083,500,665.8965566659474
361,641.1470596889054,500,665.6801802858089
362,640.971524267902,500,665.4638039056704
363,640.7959888468989,500,665.247427525532
364,640.6204534258959,500,665.0310511453933
365,640.4449180048928,500,664.8146747652548
366,640.2693825838898,500,664.5982983851164
367,640.0938471628867,500,664.3819220049778
368,639.9183117418836,500,664.1655456248393
369,639.7427763208804,500,663.9491692447009
370,639.567240899877,500,663.7327928645623
371,639.3917054788742,500,663.5164164844239
372,639.216170057871,500,663.3000401042854
373,639.0406346368678,500,663.0836637241467
374,638.8650992158648,500,662.8672873440083
375,638.6895637948617,500,662.6509109638698
376,638.5140283738584,500,662.4345345837312
377,638.3384929528554,500,662.2181582035928
378,638.1629575318525,500,662.0017818234542
379,637.9874221108494,500,661.7854054433158
380,637.811886689846,500,661.5690290631773
381,637.6363512688431,500,661.3526526830386
382,637.4608158478397,500,661.1362763029002
383,637.285280426837,500,660.9198999227617
384,637.1097450058332,500,660.7035235426231
385,636.9342095848303,500,660.4871471624847
386,636.7586741638271,500,660.2707707823462
387,636.5831387428242,500,660.0543944022077
388,636.4076033218207,500,659.8380180220691
389,636.232067900818,500,659.6216416419305
390,636.0565324798148,500,659.4052652617921
391,635.8809970588117,500,659.1888888816536
392,635.7054616378084,500,658.9725125015151
393,635.5299262168057,500,658.7561361213766
394,635.3543907958023,500,658.5397597412381
395,635.1788553747989,500,658.3233833610996
396,635.0033199537959,500,658.107006980961
397,634.8277845327934,500,657.8906306008226
398,634.6522491117896,500,657.674254220684
399,634.4767136907868,500,657.4578778405455
400,634.3011782697837,500,657.2415014604071
401,634.1256428487807,500,657.0251250802685
402,633.9501074277775,500,656.80874870013
403,633.7745720067744,500,656.5923723199915
404,633.5990365857713,500,656.3759959398529
405,633.423501164768,500,656.1596195597145
406,633.2479657437648,500,655.9432431795759
407,633.0724303227616,500,655.7268667994374
408,632.896894901759,500,655.510490419299
409,632.7213594807555,500,655.2941140391604
410,632.5458240597525,500,655.0777376590219
411,632.3702886387496,500,654.8613612788835
412,632.1947532177462,500,654.6449848987448
413,632.0192177967427,500,654.4286085186064
414,631.8436823757401,500,654.2122321384679
415,631.6681469547372,500,653.9958557583293
416,631.4926115337336,500,653.7794793781909
417,631.3170761127311,500,653.5631029980523
418,631.1415406917276,500,653.3467266179139
419,630.9660052707246,500,653.1303502377754
420,630.7904698497216,500,652.9139738576367
421,630.6149344287184,500,652.6975974774983
422,630.4393990077152,500,652.4812210973598
423,630.263863586712,500,652.2648447172212
424,630.088328165709,500,652.0484683370828
425,629.9127927447058,500,651.8320919569443
426,629.7372573237025,500,651.6157155768058
427,629.5617219026994,500,651.3993391966673
428,629.3861864816964,500,651.1829628165287
429,629.2154226743345,500,650.9731974906686
430,629.0695893759636,500,650.7979732992179
431,628.9237560775929,500,650.622749107767
432,628.7779227792222,500,650.4475249163163
433,628.6320894808516,500,650.2723007248657
434,628.4862561824809,500,650.0970765334148
435,628.3404228841098,500,649.9218523419642
436,628.1945895857392,500,649.7466281505134
437,628.0487562873684,500,649.5714039590626
438,627.9029229889978,500,649.3961797676119
439,627.7570896906269,500,649.2209555761611
440,627.6112563922565,500,649.0457313847105
441,627.4654230938861,500,648.8705071932598
442,627.3195897955151,500,648.695283001809
443,627.1737564971444,500,648.5200588103583
444,627.0279231987737,500,648.3448346189075
445,626.8820899004032,500,648.1696104274569
446,626.7362566020321,500,647.994386236006
447,626.5904233036614,500,647.8191620445554
448,626.4445900052907,500,647.6439378531046
449,626.29875670692,500,647.468713661654
450,626.1529234085496,500,647.2934894702031
451,626.0070901101788,500,647.1182652787523
452,625.8612568118082,500,646.9430410873017
453,625.7154235134374,500,646.7678168958508
454,625.5695902150666,500,646.5925927044002
455,625.4237569166959,500,646.4173685129495
456,625.2779236183252,500,646.2421443214988
457,625.1320903199546,500,646.066920130048
458,624.9862570215837,500,645.8916959385972
459,624.8404237232129,500,645.7164717471466
460,624.6945904248425,500,645.5412475556958
461,624.5487571264715,500,645.366023364245
462,624.402923828101,500,645.1907991727943
463,624.25709052973,500,645.0155749813435
464,624.1112572313597,500,644.8403507898929
465,623.9654239329889,500,644.665126598442
466,623.8195906346182,500,644.4899024069914
467,623.6737573362474,500,644.3146782155407
468,623.5279240378768,500,644.13945402409
469,623.3820907395061,500,643.9642298326391
470,623.2362574411351,500,643.7890056411884
471,623.0904241427644,500,643.6137814497378
472,622.9445908443938,500,643.438557258287
473,622.7987575460232,500,643.2633330668363
474,622.6529242476524,500,643.0881088753855
475,622.5070909492816,500,642.9128846839349
476,622.3612576509109,500,642.7376604924841
477,622.2154243525403,500,642.5624363010332
478,622.0695910541697,500,642.3872121095826
479,621.923757755799,500,642.2119879181319
480,621.777924457428,500,642.0367637266812
481,621.6320911590577,500,641.8615395352303
482,621.4862578606865,500,641.6863153437796
483,621.340424562316,500,641.511091152329
484,621.1945912639453,500,641.3358669608781
485,621.0487579655747,500,641.1606427694275
486,620.9029246672037,500,640.9854185779767
487,620.7570913688332,500,640.8101943865261
488,620.6112580704623,500,640.6349701950752
489,620.4654247720914,500,640.4597460036244
490,620.3195914737212,500,640.2845218121738
491,620.1737581753503,500,640.109297620723
492,620.0279248769797,500,639.9340734292723
493,619.882091578609,500,639.7588492378216
494,619.7362582802382,500,639.5836250463709
495,619.5904249818674,500,639.4084008549202
496,619.4445916834969,500,639.2331766634693
497,619.2987583851261,500,639.0579524720187
498,619.152925086755,500,638.8827282805679
499,619.0070917883845,500,638.7075040891173
500,618.887503739303,500,638.5653551674318
501,618.7792715870703,500,638.4375173825009
502,618.6710394348379,500,638.3096795975702
503,618.5628072826062,500,638.1818418126393
504,618.4545751303739,500,638.0540040277085
505,618.346342978141,500,637.9261662427776
506,618.238110825909,500,637.7983284578469
507,618.1298786736766,500,637.670490672916
508,618.0216465214445,500,637.5426528879852
509,617.9134143692119,500,637.4148151030544
510,617.8051822169799,500,637.2869773181237
511,617.6969500647476,500,637.1591395331928
512,617.5887179125151,500,637.0313017482621
513,617.4804857602829,500,636.9034639633312
514,617.3722536080506,500,636.7756261784004
515,617.2640214558181,500,636.6477883934696
516,617.1557893035861,500,636.5199506085387
517,617.0475571513537,500,636.3921128236079
518,616.9393249991218,500,636.264275038677
519,616.8310928468887,500,636.1364372537463
520,616.7228606946569,500,636.0085994688154
521,616.6146285424245,500,635.8807616838847
522,616.5063963901923,500,635.7529238989538
523,616.3981642379596,500,635.625086114023
524,616.2899320857277,500,635.4972483290921
525,616.1816999334955,500,635.3694105441614
526,616.0734677812629,500,635.2415727592305
527,615.965235629031,500,635.1137349742999
528,615.8570034767986,500,634.985897189369
529,615.7487713245661,500,634.8580594044382
530,615.640539172334,500,634.7302216195073
531,615.5323070201018,500,634.6023838345765
532,615.4240748678694,500,634.4745460496457
533,615.315842715637,500,634.3467082647148
534,615.2076105634044,500,634.2188704797841
535,615.0993784111726,500,634.0910326948532
536,614.9911462589401,500,633.9631949099224
537,614.8829141067081,500,633.8353571249916
538,614.7746819544756,500,633.7075193400608
539,614.6664498022435,500,633.5796815551299
540,614.558217650011,500,633.4518437701992
541,614.4499854977786,500,633.3240059852683
542,614.3417533455463,500,633.1961682003375
543,614.2335211933141,500,633.0683304154066
544,614.1252890410815,500,632.940492630476
545,614.0170568888495,500,632.8126548455451
546,613.9088247366172,500,632.6848170606144
547,613.800592584385,500,632.5569792756835
548,613.6923604321526,500,632.4291414907526
549,613.5841282799203,500,632.3013037058219
550,613.475896127688,500,632.173465920891
551,613.3676639754559,500,632.0456281359602
552,613.2594318232235,500,631.9177903510293
553,613.1511996709908,500,631.7899525660986
554,613.0429675187589,500,631.6621147811677
555,612.9347353665264,500,631.5342769962369
556,612.8265032142941,500,631.4064392113061
557,612.7182710620621,500,631.2786014263753
558,612.6100389098297,500,631.1507636414444
559,612.5018067575973,500,631.0229258565137
560,612.3935746053651,500,630.8950880715828
561,612.285342453133,500,630.7672502866521
562,612.1771103009002,500,630.6394125017213
563,612.0688781486679,500,630.5115747167905
564,611.9606459964357,500,630.3837369318596
565,611.8524138442037,500,630.2558991469288
566,611.7441816919712,500,630.128061361998
567,611.635949539739,500,630.0002235770671
568,611.527717387507,500,629.8723857921364
569,611.419485235274,500,629.7445480072055
570,611.3112530830422,500,629.6167102222747
571,611.2030209308095,500,629.4888724373438
572,611.0947887785774,500,629.3610346524131
573,610.9865566263453,500,629.2331968674822
574,610.8783244741124,500,629.1053590825514
575,610.7700923218807,500,628.9775212976206
576,610.661860169648,500,628.8496835126898
577,610.553628017416,500,628.7218457277589
578,610.4453958651836,500,628.5940079428283
579,610.3371637129516,500,628.4661701578974
580,610.2289315607193,500,628.3383323729665
581,610.120699408487,500,628.2104945880358
582,610.0124672562545,500,628.0826568031049
583,609.9042351040222,500,627.9548190181741
584,609.79600295179,500,627.8269812332433
585,609.6877707995577,500,627.6991434483125
586,609.5795386473252,500,627.5713056633816
587,609.471306495093,500,627.4434678784509
588,609.3630743428607,500,627.31563009352
