time,inlet_T,outlet_T,block_1,Sn_block_1,bottom_right,mass_flow,SOC,power
189.49128348882272,2672.9999999999995,2532.968043500165,2212.359360189012,2599.142290982504,2174.057326441922,4.895396221031698,0.08443376753017502,170006.95384689525
207.49128348882272,2672.9999999999995,2535.926858319891,2215.2102894519007,2600.743754402,2174.5701177836922,4.895396221031698,0.0901603110539988,166414.78026686507
225.49128348882272,2672.9999999999995,2538.526420083033,2218.0054053075,2602.150782187497,2175.225852193258,4.895396221031689,0.09577198738255023,163258.76082862206
243.49128348882272,2672.9999999999995,2540.832037210197,2220.750858571101,2603.398480491393,2176.027452341772,4.895396221031692,0.10128229523902382,160459.60730449876
261.49128348882266,2672.9999999999995,2542.9025642415995,2223.4518582027385,2604.5184115420457,2176.97087172714,4.895396221031693,0.10670216744434859,157945.86685364108
279.49128348882266,2672.9999999999995,2544.783438788465,2226.1127438107524,2605.534429702709,2178.047374427584,4.895396221031698,0.11204038155941563,155662.37556869915
297.49128348882266,2672.9999999999995,2546.502070850216,2228.737089425992,2606.463818927277,2179.2460399723304,4.895396221031696,0.11730420970542646,153575.8561133899
315.49128348882266,2672.9999999999995,2548.076629695509,2231.3279371678977,2607.317372507917,2180.555644553797,4.895396221031696,0.12249998208059325,151664.24993697234
333.49128348882266,2672.9999999999995,2549.5354253552964,2233.8878723549483,2608.1050868814004,2181.965585285448,4.895396221031687,0.12763306836044594,149893.18701244716
351.4912834888227,2672.9999999999995,2550.9017369384587,2236.4195260616693,2608.840063264239,2183.464072536443,4.895396221031703,0.13270777209991058,148234.4051453284
369.4912834888227,2672.9999999999995,2552.1691999066447,2238.924271889328,2609.523783462345,2185.044566743962,4.895396221031701,0.13772804730413973,146695.63125598905
387.4912834888227,2672.9999999999995,2553.3450392401473,2241.3997361020897,2610.159360007065,2186.707455500528,4.895396221031696,0.14269783019673554,145268.09379740612
405.4912834888227,2672.9999999999995,2554.451097516084,2243.8510368206257,2610.758878265451,2188.4344111436485,4.895396221031696,0.1476204563027432,143925.27460834963
423.4912834888227,2672.9999999999995,2555.4944314583317,2246.280241208452,2611.326402713323,2190.215913250599,4.895396221031687,0.15249866392577077,142658.60641488698
441.4912834888227,2672.9999999999995,2556.492111492304,2248.688655586595,2611.865010928479,2192.044916448091,4.895396221031696,0.1573346927673745,141447.36472599677
459.4912834888227,2672.9999999999995,2557.442449434009,2251.0773009499703,2612.37844653128,2193.915388031317,4.895396221031693,0.1621304646458398,140293.59909540217
477.4912834888227,2672.9999999999995,2558.346560869605,2253.447107997204,2612.868734539381,2195.821947733415,4.895396221031696,0.16688791321253066,139195.95513651066
495.4912834888227,2672.9999999999995,2559.213620061852,2255.798840767752,2613.339447607949,2197.7597558105003,4.895396221031696,0.1716087594728941,138143.2947598129
513.4912834888228,2672.9999999999995,2560.051395085573,2258.133167408097,2613.7932494416277,2199.7244571757706,4.895396221031692,0.17629437430878087,137126.18706988363
531.4912834888228,2672.9999999999995,2560.8521905924804,2260.4473799192824,2614.2281156579847,2201.716734844044,4.895396221031698,0.1809461270991039,136153.974667897
549.4912834888228,2672.9999999999995,2561.6318411068564,2262.748143551535,2614.651962144385,2203.7242609695127,4.895396221031696,0.18556521902180895,135207.43351881008
567.4912834888228,2672.9999999999995,2562.3898047244047,2265.033744044113,2615.064050352617,2205.7472065110755,4.8953962210316915,0.19015253522365158,134287.22152601165
585.4912834888228,2672.9999999999995,2563.1268736868287,2267.304180920121,2615.4647039682723,2207.783526332003,4.895396221031689,0.19470895567801436,133392.37686191557
603.4912834888228,2672.9999999999995,2563.845014214597,2269.559750531965,2615.85523978597,2209.83088206902,4.895396221031698,0.1992353033529999,132520.51242031573
621.4912834888228,2672.9999999999995,2564.545750349267,2271.800796853553,2616.236815667317,2211.887069080975,4.8953962210316915,0.20373232908834685,131669.77792596575
639.4912834888228,2672.9999999999995,2565.229788827984,2274.027661479487,2616.6098747400283,2213.950094969297,4.895396221031693,0.20820073762341007,130839.3153587955
657.4912834888228,2672.9999999999995,2565.9001085890363,2276.2406373355125,2616.9752285243053,2216.0181789052785,4.895396221031696,0.2126411575308449,130025.5081141613
675.4912834888228,2672.9999999999995,2566.558204001478,2278.4399823423028,2617.333930977975,2218.089734404224,4.895396221031696,0.21705412493971984,129226.54194096546
693.4912834888228,2672.9999999999995,2567.20381327338,2280.625956327589,2617.686372034571,2220.163349948578,4.895396221031696,0.22144015050715582,128442.73466986202
711.4912834888228,2672.9999999999995,2567.838223093406,2282.79879226503,2618.032888608704,2222.2377706631505,4.895396221031696,0.22579972371016616,127672.5241858478
729.4912834888228,2672.9999999999995,2568.463835503796,2284.9586797275865,2618.374198605459,2224.311881655433,4.895396221031698,0.2301332577959215,126912.99426969401
747.4912834888228,2672.9999999999995,2569.080024183614,2287.105813523241,2618.710783505511,2226.384693035907,4.895396221031705,0.2344411293152437,126164.90531150736
765.4912834888228,2672.9999999999995,2569.6871246591268,2289.2403826265786,2619.042798771402,2228.4553264973497,4.895396221031707,0.23872372082840132,125427.84996285183
783.4912834888228,2672.9999999999995,2570.2868946652857,2291.3625407040586,2619.370564516411,2230.523003307959,4.8953962210317,0.24298137163716083,124699.69423108535
801.4912834888228,2672.9999999999995,2570.879780976128,2293.472433696833,2619.6945445671013,2232.587033577187,4.895396221031701,0.24721437548578457,123979.89570649667
819.4912834888228,2672.9999999999995,2571.4656394832573,2295.5702079410557,2620.0149559023744,2234.6468066631364,4.895396221031701,0.25142301986376725,123268.62934507555
837.4912834888228,2672.9999999999995,2572.045347159063,2297.655993809337,2620.331921126563,2236.7017826017327,4.895396221031698,0.25560757711552845,122564.83045124562
855.4912834888228,2672.9999999999995,2572.619236579526,2299.729911547572,2620.6456127350048,2238.751484450319,4.895396221031698,0.25976829458944317,121868.09525839012
873.4912834888228,2672.9999999999995,2573.1873687721545,2301.7920792388472,2620.9563747813554,2240.795491449761,4.895396221031693,0.26390541149983354,121178.34967555759
891.4912834888228,2672.9999999999995,2573.750239175736,2303.84260634795,2621.2643923864402,2242.833432919162,4.895396221031696,0.268019155561311,120494.99221119485
909.4912834888228,2672.9999999999995,2574.308513686455,2305.881593979408,2621.5696181169283,2244.8649828068474,4.8953962210316915,0.27210973048880127,119817.21442853686
927.4912834888228,2672.9999999999995,2574.8617673444714,2307.9091428394186,2621.8722041075594,2246.8898548294424,4.895396221031687,0.2761773350181357,119145.53225358899
945.4912834888228,2672.9999999999995,2575.410568962597,2309.9253425775264,2622.1723633531883,2248.90779813621,4.895396221031689,0.2802221649123373,118479.2551144568
963.4912834888228,2672.9999999999995,2575.9554370195856,2311.9302811705193,2622.470222662049,2250.918593440775,4.895396221031698,0.28424439346489505,117817.75354772579
981.4912834888228,2672.9999999999995,2576.495830647696,2313.9240510848,2622.765683574466,2252.9220495690984,4.895396221031693,0.28824419443197974,117161.68419834514
999.4912834888228,2672.9999999999995,2577.0321824915964,2315.9067318584976,2623.0589158813937,2254.9180003793067,4.895396221031687,0.292221743806257,116510.5218104813
1017.4912834888228,2672.9999999999995,2577.5651011555688,2317.8783979007544,2623.3501995821466,2256.906302014405,4.895396221031692,0.2961771960623567,115863.52750307694
1035.4912834888228,2672.9999999999995,2578.0941243689954,2319.839130975026,2623.63938284218,2258.8868304535713,4.895396221031684,0.3001107026508356,115221.26249959476
1053.4912834888228,2672.9999999999995,2578.6192181305405,2321.7890105953657,2623.9264013018555,2260.859479331119,4.895396221031687,0.30402242527800877,114583.76807963791
1071.4912834888228,2672.9999999999995,2579.14127284156,2323.728098315045,2624.2115453642696,2262.824157993602,4.895396221031693,0.3079125079521698,113949.96324408309
1089.4912834888228,2672.9999999999995,2579.6601417550837,2325.6564647072173,2624.494914039861,2264.780789767265,4.895396221031693,0.311781079313547,113320.02615230114
1107.4912834888228,2672.9999999999995,2580.175101234818,2327.574189834864,2624.776257053154,2266.729310412134,4.895396221031693,0.31562828598936254,112694.83534091419
1125.4912834888228,2672.9999999999995,2580.6866168236293,2329.479212660956,2625.0553934272853,2268.668033880726,4.895396221031696,0.3194542799404944,112073.82561375899
1143.4912834888228,2672.9999999999995,2581.195391580087,2331.3754224996187,2625.3331515454197,2270.5998494245296,4.895396221031696,0.32325918897796896,111456.14341676956
1161.4912834888228,2672.9999999999995,2581.700975026642,2333.261526889921,2625.6091051871745,2272.5236823651912,4.895396221031698,0.3270431356930739,110842.33565593635
1179.4912834888228,2672.9999999999995,2582.203653534309,2335.137311090261,2625.8833209035283,2274.4392992099515,4.895396221031689,0.33080624606845727,110232.05466016302
1197.4912834888228,2672.9999999999995,2582.703516557352,2337.002778920685,2626.1559496978675,2276.346638871499,4.895396221031693,0.3345486383201115,109625.1918267617
1215.4912834888228,2672.9999999999995,2583.200212626838,2338.8579872211308,2626.426901651242,2278.245679222596,4.895396221031687,0.3382704360787199,109022.17385949391
1233.4912834888228,2672.9999999999995,2583.693894445954,2340.702993664128,2626.6960971481794,2280.136410089449,4.895396221031696,0.3419717670825795,108422.81536779454
1251.4912834888228,2672.9999999999995,2584.1850082651645,2342.53785101168,2626.9636907664967,2282.018827423372,4.895396221031692,0.3456527466922497,107826.57457759882
1269.4912834888228,2672.9999999999995,2584.672491100808,2344.360606124317,2627.2294272938643,2283.8912691134087,4.895396221031701,0.34931350301345243,107234.74201300484
1287.4912834888228,2672.9999999999995,2585.1577697010807,2346.174954807974,2627.493744945459,2285.7567330524053,4.895396221031696,0.35295415663449675,106645.58551857615
1305.4912834888228,2672.9999999999995,2585.64035692621,2347.9796575026753,2627.756529958519,2287.6141627956267,4.8953962210317,0.3565748087261185,106059.69651037843
1323.4912834888228,2672.9999999999995,2586.1202037979842,2349.7745097310917,2628.017805500223,2289.463356216391,4.895396221031696,0.36017557153825425,105477.13445081472
1341.4912834888228,2672.9999999999995,2586.597424055273,2351.559515198945,2628.2775504201827,2291.304284076809,4.895396221031703,0.36375655598252227,104897.76125427005
1359.4912834888228,2672.9999999999995,2587.0717913238104,2353.334721223186,2628.535676233455,2293.1369535117515,4.895396221031712,0.36731787529821935,104321.85175229325
1377.4912834888225,2672.9999999999995,2587.5435460904787,2355.100178790333,2628.7922988480364,2294.9613805297995,4.895396221031693,0.37085964243299646,103749.1139797965
1395.4912834888225,2672.9999999999995,2588.0122237336104,2356.8540026440533,2629.047210699678,2296.77593968692,4.895396221031689,0.3743819749663848,103180.11201455526
1413.4912834888225,2672.9999999999995,2588.478636252877,2358.5997469644312,2629.300777649275,2298.583615877204,4.895396221031682,0.3778849832991401,102613.86004165864
1431.4912834888225,2672.9999999999995,2588.9425650646704,2360.3362178296093,2629.552916299615,2300.3833771917643,4.895396221031684,0.3813687655687181,102050.62343434273
1449.4912834888225,2672.9999999999995,2589.404059199357,2362.0632158937715,2629.8036459012724,2302.1750360601322,4.895396221031693,0.3848334234164947,101490.34266688542
1467.4912834888225,2672.9999999999995,2589.862903275853,2363.780746767396,2630.052889084312,2303.958575014259,4.895396221031696,0.38827906192158285,100933.2792244714
1485.4912834888225,2672.9999999999995,2590.3190598047195,2365.4888537881584,2630.300622127537,2305.734011424508,4.895396221031701,0.3917057913888173,100379.4786214639
1503.4912834888225,2672.9999999999995,2590.772913591829,2367.187582564365,2630.5469797910105,2307.5013702981514,4.895396221031704,0.39511371494552977,99828.47368111345
1521.4912834888225,2672.9999999999995,2591.224288330906,2368.8769864453234,2630.791957315785,2309.2606787464074,4.895396221031707,0.39850293141028237,99280.47844951075
1539.4912834888225,2672.9999999999995,2591.672936071913,2370.557120033532,2631.0354137273553,2311.011964802225,4.895396221031701,0.401873548369149,98735.79395244703
1557.4912834888225,2672.9999999999995,2592.119278746297,2372.2280295518945,2631.277459140571,2312.755257117535,4.895396221031698,0.4052256698127732,98193.90794056411
1575.4912834888225,2672.9999999999995,2592.5633460242652,2373.8897643893456,2631.518180680435,2314.49058484354,4.895396221031705,0.40855939039917866,97654.78439250066
1593.4912834888225,2672.9999999999995,2593.0047516682457,2375.542379541512,2631.7574792379896,2316.217977553975,4.895396221031696,0.4118748121550681,97118.89222317243
1611.4912834888225,2672.9999999999995,2593.443669788479,2377.1859245422233,2631.995345241143,2317.9374651826292,4.895396221031689,0.41517204149088327,96586.02005260355
1629.4912834888225,2672.9999999999995,2593.880345367902,2378.820446365123,2632.231880406915,2319.649077968478,4.895396221031696,0.4184511761562531,96055.8704572352
