% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_discharge_halfDC.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 3 2022, 18:26"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1
72,10,74880,2173,2606.926515901686,2391.66470492335,2371.6538235668504,2612.9878024382715,0.07421818916691739,32.20524024173271
72,10,75060,2173,2606.354089805985,2390.323964481367,2370.313187631552,2612.5843406850645,0.07431616970743025,32.20521608143055
72,10,75240,2173,2605.767213816397,2388.983226178911,2368.972562248223,2612.169567932827,0.07441689286918493,32.205191387870435
72,10,75420,2173,2605.1656513407106,2387.6424899394697,2367.6319425037946,2611.7432758048194,0.07452042129241503,32.205166406020666
72,10,75600,2173,2604.5491670503056,2386.3017557778385,2366.291322313031,2611.3052543669305,0.0746268185386056,32.20514137994952
72,10,75780,2173,2603.917523233357,2384.9610237840407,2364.950700148088,2610.855292150118,0.07473614867189378,32.2051160816924
72,10,75960,2173,2603.270477534024,2383.620294028689,2363.610077499012,2610.393176136743,0.07484847759367501,32.20509019692521
72,10,76140,2173,2602.6077866719534,2382.2795664971636,2362.26945618888,2609.9186917559423,0.074963873833108,32.20506391779709
72,10,76320,2173,2601.9292081776553,2380.9388411870686,2360.92883973442,2609.4316229033357,0.07508240729354272,32.20503750849146
72,10,76500,2173,2601.234497905304,2379.598118089049,2359.5882285641283,2608.931751961668,0.07520414866586861,32.205010844324065
72,10,76680,2173,2600.5234069797148,2378.2573972664263,2358.24762197321,2608.4188597826683,0.07532917042941477,32.20498358693895
72,10,76860,2173,2599.7956874067036,2376.916678741388,2356.9070197033843,2607.892725714997,0.07545754793727369,32.20495604191294
72,10,77040,2173,2599.0510893822598,2375.5759625161536,2355.5664198258037,2607.35312761289,0.07558935769045602,32.204928189724086
72,10,77220,2173,2598.289358441872,2374.2352486133077,2354.225823345438,2606.7998418117068,0.07572467803388173,32.204899739246855
72,10,77400,2173,2597.5102381523034,2372.89453708196,2352.8852307482766,2606.2326431126435,0.07586359027338152,32.20487077404193
72,10,77580,2173,2596.7134749969364,2371.55382796768,2351.544642991359,2605.651304860182,0.07600617787649121,32.20484174928329
72,10,77760,2672.8089205583556,2495.9749764158687,2370.593413273599,2379.0697450405905,2605.0566683266265,0.6919063885512815,-122.35253566490653
72,10,77940,2673.0000000000045,2478.5232433611754,2375.4957694528316,2430.4601332284988,2603.738083312859,0.6292404187976212,-122.37263579382021
72,10,78120,2672.999999999978,2476.518183612407,2380.5493079891867,2446.794228707243,2598.9331913032133,0.6228312339658089,-122.37501215251473
72,10,78300,2673.0000000000005,2476.248679072463,2385.6350536755112,2456.4203043279535,2592.394423924832,0.6220149316452279,-122.38225943785001
72,10,78480,2672.9999999999995,2476.168968522219,2390.7300163373643,2463.931377267009,2585.6386836162287,0.6217855714786593,-122.38669539214574
72,10,78660,2672.9999999999995,2476.124617128027,2395.827649240894,2470.4879602533365,2579.019465367721,0.6215310668602488,-122.36416675493778
72,10,78840,2672.9999999999995,2476.119873823684,2400.9272912820848,2476.3167686266297,2572.6469135248317,0.6214524309453484,-122.35163301709824
