% Model,tin_tegs_model_4_constin.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 4 2024, 18:19"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (degC),Temperature (degC),"Temperature (degC), Point: 51"
60,769.8426930520143,500.0000244859866,817.9735853636984
61,768.6466256759395,500.00000785225154,817.1363117997565
62,767.4839228920001,499.999997390806,816.2950107951475
63,766.352927338202,499.9999928369101,815.4486361761457
64,765.2242466011569,499.9999894955621,814.5786346208287
65,764.0978806808661,499.9999873667618,813.6850061291965
66,762.9738295773286,499.9999864505105,812.7677507012489
67,761.8520932905446,499.9999867468068,811.8268683369864
68,760.7326718205136,499.9999882556506,810.8623590364085
69,759.6155651672373,499.9999909770429,809.8742227995155
70,758.539560848567,499.9999918536566,808.9107964653957
71,757.4887526461413,499.9999921392582,807.9522577726603
72,756.4521619315045,499.9999926992101,806.9849252014179
73,755.429788704657,499.9999935335132,806.0087987516689
74,754.4216329655981,499.9999946421662,805.0238784234131
75,753.4276947143285,499.99999602516993,804.0301642166504
76,752.4479739508477,499.9999976825242,803.0276561313809
77,751.4824706751562,499.9999996142288,802.0163541676044
78,750.533002222791,500.0000002770086,801.0315450986446
79,749.5983663374298,500.0000006918154,800.0498849984943
80,748.6784039814083,500.00000099370345,799.0682858705196
81,747.7731151547267,500.0000011826732,798.0867477147202
82,746.8824998573847,500.0000012587243,797.1052705310968
83,746.0065580893819,500.0000012218572,796.1238543196488
84,745.1452898507192,500.0000010720712,795.1424990803761
85,744.2981195094831,500.00000082938914,794.1624316922649
86,743.4557934553717,500.0000008156762,793.20337493261
87,742.6258217391465,500.0000007697129,792.2493221776389
88,741.8082043608074,500.0000006914987,791.300273427351
89,741.0029413203551,500.0000005810341,790.3562286817468
90,740.2100326177889,500.0000004383187,789.4171879408258
91,739.4294782531091,500.0000002633522,788.4831512045884
92,738.6612782263155,500.0000000561357,787.5541184730342
93,737.904627686424,499.99999985948176,786.6312106217077
94,737.1568369766545,499.99999981646465,785.7181734005236
95,736.4204738369456,499.99999979049505,784.8114308470289
96,735.6955382672968,499.9999997815729,783.9109829612236
97,734.9820302677092,499.9999997896997,783.0168297431077
98,734.2799498381821,499.99999981487406,782.128971192681
99,733.5892969787146,499.99999985709644,781.2474073099439
100,732.9100716893087,499.9999999163671,780.3721380948963
101,732.2652106008691,499.9999999635975,779.5321833192417
102,731.6633362673191,499.99999996627895,778.7440366783447
103,731.0614619337689,499.9999999689596,777.9558900374478
104,730.459587600219,499.99999997164116,777.1677433965509
105,729.8577132666692,499.99999997432263,776.379596755654
106,729.255838933119,499.99999997700377,775.5914501147571
107,728.6539645995695,499.99999997968484,774.8033034738602
108,728.052090266019,499.99999998236615,774.015156832963
109,727.4502159324688,499.99999998504717,773.2270101920664
110,726.8483415989189,499.9999999877286,772.4388635511694
111,726.2464672653689,499.99999999040995,771.6507169102725
112,725.6445929318188,499.99999999309114,770.8625702693754
113,725.0427185982688,499.99999999577227,770.0744236284787
114,724.4408442647189,499.9999999984532,769.2862769875818
115,723.8389699311691,500.0000000011345,768.4981303466847
116,723.2370955976189,500.0000000038159,767.7099837057877
117,722.6760655061951,500.00000000454327,766.9715553966242
118,722.1348430244033,500.0000000043226,766.2572382290874
119,721.5936205426113,500.0000000041029,765.5429210615504
120,721.0523980608199,500.000000003883,764.8286038940133
121,720.5111755790278,500.000000003663,764.1142867264763
122,719.969953097236,500.00000000344284,763.3999695589395
123,719.4287306154445,500.0000000032226,762.6856523914024
124,718.8875081336527,500.0000000030025,761.9713352238654
125,718.346285651861,500.0000000027827,761.2570180563283
126,717.8050631700687,500.0000000025628,760.5427008887915
127,717.2638406882774,500.00000000234206,759.8283837212545
128,716.7226182064857,500.00000000212185,759.1140665537174
129,716.1813957246937,500.0000000019022,758.3997493861804
130,715.6401732429019,500.00000000168177,757.6854322186433
131,715.0989507611101,500.000000001462,756.9711150511065
132,714.5577282793181,500.00000000124163,756.2567978835694
133,714.1017390120617,500.00000000119365,755.6516259493097
134,713.6475999478791,500.00000000114966,755.0488232891324
135,713.1934608836967,500.0000000011053,754.4460206289554
136,712.7393218195141,500.0000000010608,753.843217968778
137,712.2851827553318,500.0000000010168,753.2404153086007
138,711.831043691149,500.00000000097225,752.6376126484234
139,711.3769046269666,500.00000000092814,752.0348099882461
140,710.9227655627841,500.0000000008835,751.4320073280688
141,710.4686264986017,500.0000000008396,750.8292046678914
142,710.0144874344192,500.0000000007952,750.2264020077141
143,709.5603483702369,500.00000000075136,749.6235993475368
144,709.106209306054,500.00000000070656,749.0207966873596
145,708.6520702418718,500.0000000006625,748.4179940271823
146,708.1979311776896,500.00000000061834,747.815191367005
147,707.7437921135071,500.0000000005744,747.2123887068277
148,707.2896530493247,500.0000000005299,746.6095860466504
149,706.8355139851419,500.0000000004855,746.0067833864731
150,706.3813749209598,500.00000000044076,745.4039807262958
151,705.9272358567771,500.00000000039705,744.8011780661185
152,705.4730967925943,500.0000000003527,744.1983754059412
153,705.0189577284119,500.0000000003085,743.595572745764
154,704.5648186642294,500.0000000002643,742.9927700855867
155,704.1106796000472,500.00000000021976,742.3899674254094
156,703.6565405358648,500.00000000017565,741.7871647652321
157,703.2024014716822,500.00000000013114,741.1843621050548
158,702.7482624074996,500.0000000000869,740.5815594448775
159,702.2941233433173,500.00000000004263,739.9787567847001
160,701.839984279135,499.99999999999824,739.3759541245228
161,701.3858452149527,499.999999999954,738.7731514643456
162,700.9317061507699,499.9999999999097,738.1703488041683
163,700.4775670865873,499.99999999986574,737.567546143991
164,700.0602676557064,499.9999999998498,737.0183173541309
165,699.6686302353478,499.99999999985334,736.506407427155
