% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 9 2023, 22:11"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
10,1,34200,2172.9999999999995,2418.4784416910193,2260.3496586103843,2241.2469819937232,2458.807968284185,0.12238490552579272
10,1,34560,2172.9999999999995,2413.4051577804885,2257.8853089339646,2239.175540869985,2453.6618759030466,0.12238490552579283
10,1,34920,2172.9999999999995,2408.365554406674,2255.4724010641867,2237.15301012822,2448.5240040441836,0.12238490552579247
10,1,35280,2172.9999999999995,2403.3622283496434,2253.1105733124546,2235.1788208397998,2443.397609831424,0.12238490552579241
10,1,35640,2172.9999999999995,2398.397783577223,2250.799436937956,2233.2523783149104,2438.2858805923356,0.12238490552579241
10,1,36000,2172.9999999999995,2393.4746949590003,2248.5385779089374,2231.3730789192455,2433.1919229893674,0.12238490552579241
10,1,36360,2172.9999999999995,2388.5952706914336,2246.327558325059,2229.5403021542866,2428.1187610730203,0.12238490552579236
10,1,36720,2172.9999999999995,2383.761737767557,2244.1659171925853,2227.753412643054,2423.0693344098077,0.12238490552579263
10,1,37080,2172.9999999999995,2378.976238268089,2242.0531714724493,2226.011762433314,2418.046490747226,0.12238490552579247
10,1,37440,2172.9999999999995,2374.240753457607,2239.9888176058475,2224.3146896220787,2413.052986613567,0.12238490552579241
10,1,37800,2172.9999999999995,2369.5572262418186,2237.972331802198,2222.661515491913,2408.0914871190735,0.1223849055257926
10,1,38160,2172.9999999999995,2364.927453991113,2236.0031718414857,2221.0515572993245,2403.1645599677154,0.12238490552579266
10,1,38520,2172.9999999999995,2360.3530862297075,2234.080778326136,2219.4841243225796,2398.2746762205534,0.12238490552579279
10,1,38880,2172.9999999999995,2355.8357116071293,2232.2045752482823,2217.9585167873483,2393.424208622215,0.12238490552579256
10,1,39240,2172.9999999999995,2351.376850853251,2230.3739709046636,2216.4740256014416,2388.6154278058293,0.12238490552579248
10,1,39600,2172.9999999999995,2346.9777669403816,2228.588360475599,2215.029939982048,2383.85050268504,0.12238490552579266
10,1,39960,2172.9999999999995,2342.6397842338747,2226.8471250540015,2213.6255373114927,2379.1315038327375,0.12238490552579263
10,1,40320,2172.9999999999995,2338.364082224455,2225.149633711967,2212.260096375894,2374.460396706634,0.12238490552579276
10,1,40680,2172.9999999999995,2334.151683812965,2223.495244774495,2210.9328919350196,2369.8390435925653,0.12238490552579236
10,1,41040,2172.9999999999995,2330.0035316938433,2221.883306524373,2209.6431939015315,2365.269203898685,0.12238490552579248
10,1,41400,2172.9999999999995,2325.920500660162,2220.3131581550547,2208.3902742137925,2360.7525324922785,0.12238490552579263
