hours,max_flowrate_factor,time,inlet_T,outlet_T,mass_flowrate
20,10,32921.82825816889,2672.9999999999995,2671.5077143711133,0.6119245276289624
20,10,33641.82825816889,2672.9999999999995,2671.721933958056,0.6119245276289611
20,10,34361.82825816889,2672.9999999999995,2671.90616251914,0.6119245276289624
20,20,0.0,2672.9999999999995,2173.0000129527407,1.2238741601840737
20,20,0.0791273308293012,2672.9999999999995,2173.000015628704,1.2238490553090344
20,20,0.1582546616586025,2672.9999999999995,2173.000018031668,1.223849064562348
20,20,0.3165093233172051,2672.9999999999995,2173.000022512946,1.22384910413083
20,20,0.4747639849758076,2672.9999999999995,2173.000026667206,1.2238490599188765
20,20,0.7912733082930128,2672.9999999999995,2173.000034510464,1.2238490542866036
20,20,1.107782631610218,2672.9999999999995,2173.000041736422,1.2238490552660874
20,20,1.424291954927423,2672.9999999999995,2173.00004836603,1.2238490552214
20,20,1.7408012782446285,2672.9999999999995,2173.0000544482823,1.2238490550368497
20,20,2.3738199248790384,2672.9999999999995,2173.000065493429,1.223849055262899
20,20,3.0068385715134487,2672.9999999999995,2173.000074921543,1.2238490552576524
20,20,3.639857218147859,2672.9999999999995,2173.0000837104203,1.2238490552577026
20,20,4.90589451141668,2672.9999999999995,2173.000100346333,1.2238490552579289
20,20,6.1719318046855,2672.9999999999995,2173.0001292431893,1.2238490552579326
20,20,8.70400639122314,2672.9999999999995,2173.0060432257155,1.2238490552579244
20,20,11.236080977760782,2672.9999999999995,2173.041218514598,1.2238490552579238
20,20,16.300230150836065,2672.9999999999995,2173.776937580657,1.2238490552579218
20,20,21.364379323911347,2672.9999999999995,2175.7259792073755,1.2238490552579238
20,20,26.42852849698663,2672.9999999999995,2179.132248196973,1.2238490552579249
20,20,36.5568268431372,2672.9999999999995,2189.626533506447,1.2238490552579249
20,20,46.68512518928776,2672.9999999999995,2201.462451107802,1.2238490552579258
20,20,66.94172188158889,2672.9999999999995,2222.5570310063085,1.2238490552579258
20,20,87.19831857389002,2672.9999999999995,2239.8248029796923,1.2238490552579258
20,20,127.71151195849228,2672.9999999999995,2263.848396595639,1.2238490552579242
20,20,168.22470534309454,2672.9999999999995,2281.1497944261846,1.2238490552579238
20,20,249.25109211229903,2672.9999999999995,2303.569522041549,1.223849055257923
20,20,330.27747888150355,2672.9999999999995,2319.1784841100925,1.2238490552579238
20,20,492.3302524199125,2672.9999999999995,2339.4155259794497,1.223849055257923
20,20,654.3830259583216,2672.9999999999995,2354.064935345916,1.2238490552579238
20,20,978.4885730351396,2672.9999999999995,2375.8894374567917,1.2238490552579218
20,20,1302.5941201119576,2672.9999999999995,2394.9480411670097,1.2238490552579226
20,20,1950.8052142655936,2672.9999999999995,2426.6949867360427,1.2238490552579258
20,20,2599.01630841923,2672.9999999999995,2455.065791906052,1.223849055257925
20,20,3319.01630841923,2672.9999999999995,2483.062651225904,1.2238490552579238
20,20,4039.01630841923,2672.9999999999995,2507.810964232098,1.2238490552579242
20,20,4759.01630841923,2672.9999999999995,2530.0969695581853,1.223849055257925
20,20,5479.01630841923,2672.9999999999995,2550.061977510277,1.2238490552579258
20,20,6199.01630841923,2672.9999999999995,2567.6551006550853,1.223849055257925
20,20,6919.01630841923,2672.9999999999995,2582.9556471235483,1.2238490552579244
20,20,7639.01630841923,2672.9999999999995,2596.1664342776803,1.2238490552579238
20,20,8359.01630841923,2672.9999999999995,2607.5356043898114,1.2238490552579249
20,20,9079.01630841923,2672.9999999999995,2617.3034255006805,1.2238490552579258
20,20,9799.01630841923,2672.9999999999995,2625.7259637006077,1.2238490552579226
20,20,10519.01630841923,2672.9999999999995,2632.928745052704,1.223849055257921
20,20,11239.01630841923,2672.9999999999995,2639.1093079011494,1.2238490552579218
20,20,11959.01630841923,2672.9999999999995,2644.3863501570872,1.223849055257925
20,20,12679.01630841923,2672.9999999999995,2648.7632050837456,1.223849055257925
20,20,13399.01630841923,2672.9999999999995,2652.469091450067,1.2238490552579238
20,20,14119.01630841923,2672.9999999999995,2655.6215729615333,1.2238490552579222
20,20,14839.01630841923,2672.9999999999995,2658.304047917455,1.2238490552579242
20,20,15559.01630841923,2672.9999999999995,2660.584610809344,1.2238490552579242
20,20,16279.01630841923,2672.9999999999995,2662.521290093453,1.2238490552579244
20,20,16999.01630841923,2672.9999999999995,2664.1640333500814,1.2238490552579242
20,20,17719.01630841923,2672.9999999999995,2665.5558790680984,1.2238490552579242
20,20,18439.01630841923,2672.9999999999995,2666.7338677012544,1.2238490552579244
20,20,19159.01630841923,2672.9999999999995,2667.72981925504,1.2238490552579242
20,20,19879.01630841923,2672.9999999999995,2668.571023522038,1.2238490552579226
20,20,20599.01630841923,2672.9999999999995,2669.280841165258,1.2238490552579242
20,20,21319.01630841923,2672.9999999999995,2669.879239948955,1.2238490552579238
20,20,22039.01630841923,2672.9999999999995,2670.3832617694766,1.2238490552579238
20,20,22759.01630841923,2672.9999999999995,2670.8074278526933,1.2238490552579238
20,20,23479.01630841923,2672.9999999999995,2671.164097312187,1.2238490552579242
20,20,24199.01630841923,2672.9999999999995,2671.4637723172486,1.223849055257925
20,20,24919.01630841923,2672.9999999999995,2671.7153675455306,1.2238490552579238
20,20,25639.01630841923,2672.9999999999995,2671.926440326617,1.223849055257923
20,30,0.0,2672.9999999999995,2173.0000041888866,1.8357825015482625
20,30,0.0118440894584538,2672.9999999999995,2173.0000057130314,1.8357735840451477
20,30,0.0236881789169077,2672.9999999999995,2173.000007190436,1.835773580402153
20,30,0.0473763578338155,2672.9999999999995,2173.0000101019536,1.835773582298536
20,30,0.094752715667631,2672.9999999999995,2173.0000150264686,1.835773582885157
20,30,0.1421290735014465,2672.9999999999995,2173.000019009477,1.8357735828855883
20,30,0.189505431335262,2672.9999999999995,2173.000022384143,1.8357735828868824
20,30,0.284258147002893,2672.9999999999995,2173.000028437877,1.8357735828868904
20,30,0.379010862670524,2672.9999999999995,2173.00003433528,1.8357735828868849
20,30,0.5685162940057861,2672.9999999999995,2173.000045803415,1.8357735828868853
20,30,0.7580217253410481,2672.9999999999995,2173.000056855856,1.835773582886885
20,30,0.94752715667631,2672.9999999999995,2173.000067412868,1.8357735828868864
20,30,1.326538019346834,2672.9999999999995,2173.000086710658,1.8357735828868855
20,30,1.705548882017358,2672.9999999999995,2173.0001044914948,1.835773582886888
20,30,2.084559744687882,2672.9999999999995,2173.000120981991,1.8357735828868853
20,30,2.84258147002893,2672.9999999999995,2173.0001514888204,1.835773582886887
20,30,3.600603195369978,2672.9999999999995,2173.0001949805187,1.835773582886887
20,30,5.116646646052074,2672.9999999999995,2173.0091763265345,1.835773582886887
20,30,6.63269009673417,2672.9999999999995,2173.0642513597204,1.835773582886888
20,30,8.148733547416267,2672.9999999999995,2173.2547149391844,1.835773582886885
20,30,11.18082044878046,2672.9999999999995,2175.383933085249,1.835773582886885
20,30,14.21290735014465,2672.9999999999995,2180.0912732808456,1.8357735828868855
20,30,17.244994251508842,2672.9999999999995,2187.408942871072,1.8357735828868864
20,30,23.309168054237222,2672.9999999999995,2206.6242029336854,1.835773582886887
20,30,29.37334185696561,2672.9999999999995,2226.1049847568625,1.8357735828868864
20,30,41.50168946242238,2672.9999999999995,2256.841896387776,1.835773582886886
20,30,53.63003706787914,2672.9999999999995,2279.9381657387617,1.8357735828868844
20,30,65.75838467333591,2672.9999999999995,2297.512118974815,1.8357735828868864
20,30,90.01507988424945,2672.9999999999995,2321.360371752848,1.8357735828868849
20,30,114.27177509516298,2672.9999999999995,2338.4354721297623,1.8357735828868864
20,30,162.78516551699005,2672.9999999999995,2360.5557851581043,1.83577358288689
20,30,211.29855593881712,2672.9999999999995,2375.914975636505,1.835773582886888
20,30,308.32533678247125,2672.9999999999995,2395.3959150830283,1.835773582886887
20,30,405.3521176261254,2672.9999999999995,2408.838711319284,1.835773582886885
20,30,599.4056793134337,2672.9999999999995,2426.6032526877275,1.8357735828868855
20,30,793.4592410007419,2672.9999999999995,2439.9990029803807,1.8357735828868875
20,30,1181.5663643753585,2672.9999999999995,2461.14800289842,1.835773582886885
20,30,1901.5663643753585,2672.9999999999995,2492.930615881767,1.835773582886888
20,30,2621.5663643753583,2672.9999999999995,2519.8293997369938,1.835773582886887
20,30,3341.5663643753583,2672.9999999999995,2542.8578632331632,1.8357735828868864
20,30,4061.5663643753583,2672.9999999999995,2562.5631752153868,1.8357735828868864
20,30,4781.566364375358,2672.9999999999995,2579.871244959488,1.835773582886884
20,30,5501.566364375358,2672.9999999999995,2594.9504433617662,1.835773582886884
20,30,6221.566364375358,2672.9999999999995,2607.8365181321747,1.835773582886888
20,30,6941.566364375358,2672.9999999999995,2618.6914478096023,1.835773582886887
20,30,7661.566364375358,2672.9999999999995,2627.774283339891,1.835773582886887
20,30,8381.566364375358,2672.9999999999995,2635.3614138521666,1.835773582886888
20,30,9101.566364375358,2672.9999999999995,2641.69943565111,1.8357735828868875
20,30,9821.566364375358,2672.9999999999995,2646.993380777054,1.8357735828868893
20,30,10541.566364375358,2672.9999999999995,2651.411833065651,1.8357735828868909
20,30,11261.566364375358,2672.9999999999995,2655.0974302843506,1.835773582886884
20,30,11981.566364375358,2672.9999999999995,2658.1681512358964,1.835773582886884
20,30,12701.566364375358,2672.9999999999995,2660.7423709686964,1.8357735828868869
20,30,13421.566364375358,2672.9999999999995,2662.8755666979287,1.835773582886887
20,30,14141.566364375358,2672.9999999999995,2664.6561848145902,1.8357735828868853
20,30,14861.566364375358,2672.9999999999995,2666.1331625765047,1.8357735828868864
20,30,15581.566364375358,2672.9999999999995,2667.319285683412,1.8357735828868875
20,30,16301.566364375358,2672.9999999999995,2668.2956845566955,1.8357735828868875
20,30,17021.566364375358,2672.9999999999995,2669.104942367581,1.835773582886886
20,30,17741.566364375358,2672.9999999999995,2669.776599891081,1.835773582886887
20,30,18461.56636437536,2672.9999999999995,2670.3339750521045,1.8357735828868844
20,30,19181.56636437536,2672.9999999999995,2670.796255285876,1.835773582886886
20,30,19901.56636437536,2672.9999999999995,2671.1794105950976,1.8357735828868884
20,30,20621.56636437536,2672.9999999999995,2671.4967682032125,1.8357735828868869
20,30,21341.56636437536,2672.9999999999995,2671.759481641597,1.8357735828868855
20,30,22061.56636437536,2672.9999999999995,2671.976867685404,1.835773582886889
20,50,0.0,2672.9999999999995,2173.0000660587125,3.0596510540562103
20,50,0.0700981304045664,2672.9999999999995,2173.000078821917,3.0596226349861646
20,50,0.1401962608091328,2672.9999999999995,2173.0000910920944,3.059622768087233
20,50,0.2803925216182656,2672.9999999999995,2173.000115181861,3.0596227225704347
20,50,0.4205887824273985,2672.9999999999995,2173.000138636243,3.059622637081927
20,50,0.7009813040456642,2672.9999999999995,2173.0001833836163,3.0596226383684284
20,50,0.9813738256639298,2672.9999999999995,2173.000225214771,3.059622637806808
20,50,1.2617663472821956,2672.9999999999995,2173.0002643196044,3.0596226381622094
20,50,1.5421588689004613,2672.9999999999995,2173.000301083658,3.059622638129623
20,50,2.1029439121369924,2672.9999999999995,2173.0003729935147,3.0596226381451004
20,50,2.663728955373524,2672.9999999999995,2173.0004908540354,3.0596226381497416
20,50,3.224513998610055,2672.9999999999995,2173.0010049260504,3.059622638144757
20,50,3.7852990418465855,2672.9999999999995,2173.003634638385,3.0596226381442246
20,50,4.346084085083118,2672.9999999999995,2173.01480853386,3.059622638144944
20,50,5.46765417155618,2672.9999999999995,2173.3183496831853,3.059622638145023
20,50,6.589224258029243,2672.9999999999995,2174.710728431025,3.059622638144749
20,50,7.710794344502306,2672.9999999999995,2178.6602091580567,3.059622638144806
20,50,8.832364430975367,2672.9999999999995,2186.719315308047,3.059622638144804
20,50,9.953934517448433,2672.9999999999995,2199.3093044570987,3.059622638144793
20,50,12.197074690394556,2672.9999999999995,2231.2723145987416,3.059622638144813
20,50,14.440214863340682,2672.9999999999995,2259.662975555383,3.059622638144811
20,50,16.683355036286805,2672.9999999999995,2281.911327574782,3.0596226381448126
20,50,21.169635382179056,2672.9999999999995,2309.255840675288,3.0596226381448126
20,50,25.655915728071307,2672.9999999999995,2330.5682181030065,3.059622638144811
20,50,34.62847641985581,2672.9999999999995,2357.6145579684644,3.059622638144808
20,50,43.60103711164031,2672.9999999999995,2377.0091620065045,3.059622638144808
20,50,61.54615849520931,2672.9999999999995,2401.908425438439,3.0596226381448104
20,50,79.49127987877831,2672.9999999999995,2418.942009504073,3.0596226381448086
20,50,115.38152264591632,2672.9999999999995,2440.0132657749828,3.059622638144807
20,50,151.2717654130543,2672.9999999999995,2454.1219740163533,3.059622638144811
20,50,223.05225094733032,2672.9999999999995,2471.380128636468,3.0596226381448157
20,50,294.83273648160633,2672.9999999999995,2482.8950107538785,3.059622638144811
20,50,438.3937075501584,2672.9999999999995,2497.2369872890245,3.0596226381448086
20,50,581.9546786187104,2672.9999999999995,2507.295754110998,3.0596226381448126
20,50,869.0766207558145,2672.9999999999995,2521.763256619296,3.0596226381448104
20,50,1156.1985628929183,2672.9999999999995,2534.0866182256477,3.0596226381448126
20,50,1730.4424471671266,2672.9999999999995,2553.5555098443306,3.059622638144811
20,50,2304.686331441335,2672.9999999999995,2570.230513890647,3.0596226381448104
20,50,3024.686331441335,2672.9999999999995,2587.717409873544,3.0596226381448104
20,50,3744.686331441335,2672.9999999999995,2602.2819379804264,3.0596226381448086
20,50,4464.686331441335,2672.9999999999995,2614.8010461786544,3.0596226381448126
20,50,5184.686331441335,2672.9999999999995,2625.437511021711,3.0596226381448126
20,50,5904.686331441335,2672.9999999999995,2634.2756089816244,3.059622638144812
20,50,6624.686331441335,2672.9999999999995,2641.5056093049648,3.059622638144808
20,50,7344.686331441335,2672.9999999999995,2647.434200334403,3.059622638144811
20,50,8064.686331441335,2672.9999999999995,2652.2731435185624,3.0596226381448104
20,50,8784.686331441335,2672.9999999999995,2656.20978852754,3.0596226381448126
20,50,9504.686331441337,2672.9999999999995,2659.382023127152,3.059622638144813
20,50,10224.686331441337,2672.9999999999995,2661.972489232122,3.0596226381448126
20,50,10944.686331441337,2672.9999999999995,2664.080671549172,3.0596226381448104
20,50,11664.686331441337,2672.9999999999995,2665.777251833132,3.059622638144809
