% Model,,,,,,,,,,,
% Version,,,,,,,,,,,
% Date,,,,,,,,,,,
% Table,,,,,,,,,,,
% charge_hrs (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T"
4,3081.6,2673.0000000000014,2201.831700781595,2455.3664825832116,2672.9999999999955,2201.733949448831,2673.0000000000023,2201.6377218168486,2391.868386716777,2333.6916676985447,2186.1920549134447
4,3088.8,2673.0000000000014,2201.933818450118,2455.7707589170604,2672.9999999999955,2201.835578893715,2673.0000000000023,2201.738848716509,2392.2692620147427,2334.053634890941,2186.2550963166473
4,3096,2673.0000000000014,2202.036571,2456.174189788281,2672.9999999999955,2201.937651747652,2673.0000000000023,2201.840910708684,2392.6696546377984,2334.4154941547176,2186.3182934474685
4,3103.2000000000003,2673.0000000000014,2202.139448730797,2456.5768067447025,2672.9999999999955,2202.039970358249,2673.0000000000023,2201.9432883869763,2393.069521,2334.7772265862814,2186.381647673711
4,3110.4,2673.0000000000014,2202.242004430307,2456.9785790121255,2672.9999999999955,2202.1424065054007,2673.0000000000023,2202.045528571702,2393.4688409848163,2335.1387844322376,2186.4451583180025
4,3117.6,2673.0000000000014,2202.343315944994,2457.379509,2672.9999999999955,2202.2446733406673,2673.0000000000023,2202.147942238161,2393.8676105053096,2335.5000572907843,2186.5088303692373
4,3124.8,2673.0000000000014,2202.4454382970252,2457.7796476645613,2672.9999999999955,2202.3470352944123,2673.0000000000023,2202.2499996759507,2394.265881323034,2335.860984517737,2186.5726667531285
4,3132,2673.0000000000014,2202.5488988705274,2458.1789868603587,2672.9999999999955,2202.4498113753225,2673.0000000000023,2202.352330956516,2394.663664579099,2336.221661843828,2186.6366631349747
4,3139.2000000000003,2673.0000000000014,2202.6536007787236,2458.577483578372,2672.9999999999955,2202.5532298785674,2673.0000000000023,2202.455419193665,2395.0609568923214,2336.5822608282706,2186.700819682219
4,3146.4,2673.0000000000014,2202.758572147725,2458.975178653017,2672.9999999999955,2202.6571561429246,2673.0000000000023,2202.558879578584,2395.457742,2336.942723652239,2186.7651386542407
4,3153.6,2673.0000000000014,2202.8629071493942,2459.372042278932,2672.9999999999955,2202.7613495846012,2673.0000000000023,2202.6625907736993,2395.8539757875915,2337.302987653296,2186.829614589736
4,3160.8,2673.0000000000014,2202.9654992758587,2459.768077,2672.9999999999955,2202.865305904607,2673.0000000000023,2202.766834940657,2396.24967,2337.662933294348,2186.8942498487195
4,3168,2673.0000000000014,2203.0678449727566,2460.1633421105716,2672.9999999999955,2202.968932722917,2673.0000000000023,2202.871153,2396.6448626870133,2338.0225526776617,2186.959043897852
4,3175.2000000000003,2673.0000000000014,2203.1720217051184,2460.557796325182,2672.9999999999955,2203.072588686106,2673.0000000000023,2202.974742580564,2397.039563777936,2338.3819637510755,2187.0239922265605
4,3182.4,2673.0000000000014,2203.2766109368367,2460.9514209997196,2672.9999999999955,2203.176303209915,2673.0000000000023,2203.078664825474,2397.4337746653496,2338.741266582929,2187.089095955467
4,3189.6,2673.0000000000014,2203.381031633967,2461.3442605517066,2672.9999999999955,2203.280100177345,2673.0000000000023,2203.182300269743,2397.827467755565,2339.1004497870395,2187.154363805999
4,3196.8,2673.0000000000014,2203.485378658015,2461.736281603237,2672.9999999999955,2203.384239480699,2673.0000000000023,2203.285749035189,2398.2206274990567,2339.4594444818217,2187.2197933110747
4,3204,2673.0000000000014,2203.5897540441933,2462.1274854949775,2672.9999999999955,2203.488805,2673.0000000000023,2203.3894156310535,2398.613259509974,2339.8181200022345,2187.285387
4,3211.2000000000003,2673.0000000000014,2203.6947646596836,2462.5179173651854,2672.9999999999955,2203.5938364889985,2673.0000000000023,2203.4940058433285,2399.0053991863447,2340.1764377092427,2187.3511396809204
4,3218.4,2673.0000000000014,2203.8013323668665,2462.9075549421236,2672.9999999999955,2203.699360284449,2673.0000000000023,2203.5991320777225,2399.397043851804,2340.5345197045867,2187.417045058104
4,3225.6,2673.0000000000014,2203.906756971147,2463.296371026434,2672.9999999999955,2203.804714741159,2673.0000000000023,2203.7054087985957,2399.788187609233,2340.8924876309743,2187.483107390679
4,3232.8,2673.0000000000014,2204.011031787374,2463.6844098212664,2672.9999999999955,2203.909659792683,2673.0000000000023,2203.8113278755177,2400.178821526821,2341.2503207920995,2187.5493346210415
4,3240,2673.0000000000014,2204.115505133224,2464.071654,2672.9999999999955,2204.0145655432166,2673.0000000000023,2203.9161319650843,2400.5689251435365,2341.6079602637456,2187.6157220159075
4,3247.2000000000003,2673.0000000000014,2204.220452015369,2464.458092,2672.9999999999955,2204.1197355680183,2673.0000000000023,2204.020577951647,2400.958512214182,2341.9653000608705,2187.6822732263063
4,3254.4,2673.0000000000014,2204.3272574842367,2464.8437654808918,2672.9999999999955,2204.225595085748,2673.0000000000023,2204.1253138318575,2401.3476018317447,2342.322327724591,2187.7489813207508
4,3261.6,2673.0000000000014,2204.435707298646,2465.2286458814656,2672.9999999999955,2204.3320898119023,2673.0000000000023,2204.2306737898466,2401.7361959240043,2342.6791211905124,2187.815841367671
4,3268.8,2673.0000000000014,2204.542033533804,2465.6127191243845,2672.9999999999955,2204.4384264952982,2673.0000000000023,2204.337772396692,2402.124293074947,2343.035762,2187.882860931538
4,3276,2673.0000000000014,2204.646669181395,2465.996029980419,2672.9999999999955,2204.544313713629,2673.0000000000023,2204.4449245986434,2402.511880850668,2343.3922601474683,2187.9500452874045
4,3283.2000000000003,2673.0000000000014,2204.7514523148566,2466.3785550539155,2672.9999999999955,2204.6501540316112,2673.0000000000023,2204.5510878688315,2402.898948,2343.7485833719898,2188.017387927435
4,3290.4,2673.0000000000014,2204.856880959282,2466.760282209626,2672.9999999999955,2204.7561145915174,2673.0000000000023,2204.6568058407584,2403.285496637861,2344.1046172171796,2188.084890045186
4,3297.6,2673.0000000000014,2204.9645109658813,2467.141250481902,2672.9999999999955,2204.8626276706827,2673.0000000000023,2204.762487,2403.6715519625945,2344.4603105538263,2188.1525513072606
4,3304.8,2673.0000000000014,2205.073905592966,2467.5214414280576,2672.9999999999955,2204.9697514613267,2673.0000000000023,2204.868242982057,2404.0571073889428,2344.815747211695,2188.2203709560376
4,3312,2673.0000000000014,2205.182109607739,2467.900829999211,2672.9999999999955,2205.077117365783,2673.0000000000023,2204.9752093647617,2404.4421612437127,2345.171014465935,2188.288358703184
4,3319.2000000000003,2673.0000000000014,2205.2896599920905,2468.2794666867635,2672.9999999999955,2205.1847491222707,2673.0000000000023,2205.0826383997887,2404.826725323803,2345.5261138843316,2188.356508
4,3326.4,2673.0000000000014,2205.397147746758,2468.657333364649,2672.9999999999955,2205.2926804722683,2673.0000000000023,2205.190339632074,2405.2107703158617,2345.8810358658775,2188.424811882593
4,3333.6,2673.0000000000014,2205.5041043754286,2469.0344136014073,2672.9999999999955,2205.400518469674,2673.0000000000023,2205.298562506085,2405.594305,2346.2356878042924,2188.4932724074984
4,3340.8,2673.0000000000014,2205.6115034356408,2469.410747154267,2672.9999999999955,2205.5081444906864,2673.0000000000023,2205.4067452545037,2405.977338999896,2346.590044687461,2188.561888451366
4,3348,2673.0000000000014,2205.7191315331384,2469.7863056625197,2672.9999999999955,2205.6153844173664,2673.0000000000023,2205.514287,2406.3598781467094,2346.944145797848,2188.6306623146465
4,3355.2000000000003,2673.0000000000014,2205.8266804688565,2470.1610819409025,2672.9999999999955,2205.722510947179,2673.0000000000023,2205.621169101143,2406.7419234459994,2347.298069,2188.6996009648165
4,3362.4,2673.0000000000014,2205.9346390165824,2470.5351219404165,2672.9999999999955,2205.830018071793,2673.0000000000023,2205.727827659175,2407.1234665478455,2347.6518129190345,2188.7687001665913
4,3369.6,2673.0000000000014,2206.0432101378483,2470.9083957114167,2672.9999999999955,2205.938151211649,2673.0000000000023,2205.835110990168,2407.5044933968243,2348.005384241864,2188.837951854437
4,3376.8,2673.0000000000014,2206.152064157556,2471.280889427197,2672.9999999999955,2206.046769482947,2673.0000000000023,2205.943326,2407.8850153104618,2348.3586842828363,2188.907364002531
4,3384,2673.0000000000014,2206.260959005591,2471.652645084135,2672.9999999999955,2206.1555507018784,2673.0000000000023,2206.0524085747415,2408.2650543232853,2348.711662202777,2188.9769405284546
4,3391.2000000000003,2673.0000000000014,2206.3694839770883,2472.023638271282,2672.9999999999955,2206.2641581099983,2673.0000000000023,2206.1617660109573,2408.6446031423343,2349.064385100126,2189.046686314661
4,3398.4,2673.0000000000014,2206.4789746739716,2472.3938533632163,2672.9999999999955,2206.373194475016,2673.0000000000023,2206.270465193132,2409.023650758495,2349.416917445045,2189.1165988418356
4,3405.6,2673.0000000000014,2206.5886741115655,2472.763343075224,2672.9999999999955,2206.4827641711704,2673.0000000000023,2206.379522574085,2409.4021945114478,2349.769251244681,2189.186666258164
4,3412.8,2673.0000000000014,2206.698997279033,2473.1320822743405,2672.9999999999955,2206.5927333216578,2673.0000000000023,2206.488908457759,2409.7802242091816,2350.1214094373904,2189.256880302966
4,3420,2673.0000000000014,2206.808284820523,2473.500049,2672.9999999999955,2206.7025043582476,2673.0000000000023,2206.5989590049726,2410.1577545478544,2350.473323,2189.327245400077
4,3427.2000000000003,2673.0000000000014,2206.9161180904407,2473.8672859099192,2672.9999999999955,2206.811441507812,2673.0000000000023,2206.709021157266,2410.5347974527263,2350.824951,2189.3977710588024
4,3434.4,2673.0000000000014,2207.023402625922,2474.2337654923044,2672.9999999999955,2206.919648,2673.0000000000023,2206.8183155517204,2410.9113534302332,2351.176319570457,2189.4684652555884
4,3441.6,2673.0000000000014,2207.1331295775735,2474.5994890762904,2672.9999999999955,2207.0283957213064,2673.0000000000023,2206.926002801493,2411.287418520776,2351.527471122121,2189.539328980139
4,3448.8,2673.0000000000014,2207.2452197631796,2474.964500272846,2672.9999999999955,2207.1385128367447,2673.0000000000023,2207.033997659652,2411.6629769465653,2351.8784143995163,2189.6103533671667
4,3456,2673.0000000000014,2207.3581732974253,2475.3287626983165,2672.9999999999955,2207.2498608321416,2673.0000000000023,2207.1439293915896,2412.038021519509,2352.229167756593,2189.6815290875493
4,3463.2000000000003,2673.0000000000014,2207.469568665014,2475.6922672915757,2672.9999999999955,2207.361450703149,2673.0000000000023,2207.2559264742426,2412.4125692407288,2352.5796969963603,2189.7528569823826
4,3470.4,2673.0000000000014,2207.5783096908735,2476.055044610366,2672.9999999999955,2207.4720121633554,2673.0000000000023,2207.3684390456024,2412.7866416487036,2352.929935967283,2189.824343428642
4,3477.6,2673.0000000000014,2207.6862991498288,2476.417078616133,2672.9999999999955,2207.581587775708,2673.0000000000023,2207.479632333843,2413.1602310682124,2353.2798946320604,2189.895994774617
4,3484.8,2673.0000000000014,2207.7969603409592,2476.7783635140945,2672.9999999999955,2207.6913634340003,2673.0000000000023,2207.588199155395,2413.533326,2353.629632057527,2189.967813312416
4,3492,2673.0000000000014,2207.9103696911843,2477.1389471573348,2672.9999999999955,2207.8023136639836,2673.0000000000023,2207.696505949441,2413.905919117465,2353.979135751084,2190.039794885987
4,3499.2000000000003,2673.0000000000014,2208.0243040334612,2477.4987907315394,2672.9999999999955,2207.914482448583,2673.0000000000023,2207.807134251017,2414.2779936539932,2354.328448619278,2190.111928770961
4,3506.4,2673.0000000000014,2208.1361343826343,2477.8578823134267,2672.9999999999955,2208.026781550893,2673.0000000000023,2207.920209491934,2414.649571114848,2354.6775577700196,2190.1842176631476
4,3513.6,2673.0000000000014,2208.2453787506565,2478.216261339107,2672.9999999999955,2208.138226078133,2673.0000000000023,2208.033891050977,2415.0206672042555,2355.0263828858256,2190.256665062046
4,3520.8,2673.0000000000014,2208.354544,2478.5739055543404,2672.9999999999955,2208.248863,2673.0000000000023,2208.145861140145,2415.3912975524822,2355.3749319399267,2190.329276492937
4,3528,2673.0000000000014,2208.466502969907,2478.930812858358,2672.9999999999955,2208.3597775110375,2673.0000000000023,2208.255453846066,2415.761449463324,2355.7232425729767,2190.402055
4,3535.2000000000003,2673.0000000000014,2208.5812592276197,2479.2870283959046,2672.9999999999955,2208.4719232302373,2673.0000000000023,2208.3650202232307,2416.131091430457,2356.071341556541,2190.4749952820835
4,3542.4,2673.0000000000014,2208.6959659532804,2479.642511480335,2672.9999999999955,2208.585077401891,2673.0000000000023,2208.476874179076,2416.500209518989,2356.419272,2190.5480878370936
4,3549.6,2673.0000000000014,2208.808276824523,2479.997254310824,2672.9999999999955,2208.698122301348,2673.0000000000023,2208.590884359407,2416.8688239417957,2356.7669629643106,2190.621337560883
4,3556.8,2673.0000000000014,2208.91877,2480.3512901232175,2672.9999999999955,2208.8105076724282,2673.0000000000023,2208.704997524281,2417.2369761373807,2357.1143395165354,2190.694745532861
4,3564,2673.0000000000014,2209.029364159133,2480.7046077268533,2672.9999999999955,2208.9222570236066,2673.0000000000023,2208.817586015953,2417.6046714342165,2357.461440353385,2190.7683147390103
4,3571.2000000000003,2673.0000000000014,2209.141969112534,2481.0571945142397,2672.9999999999955,2209.0341827404072,2673.0000000000023,2208.9286753521415,2417.9718829481044,2357.808335922277,2190.84205
4,3578.4,2673.0000000000014,2209.257137519325,2481.4090824165182,2672.9999999999955,2209.1471621180144,2673.0000000000023,2209.0396469756633,2418.3385890342415,2358.1550341682923,2190.915946435506
4,3585.6,2673.0000000000014,2209.3716821289945,2481.760256201515,2672.9999999999955,2209.2607733602945,2673.0000000000023,2209.152591595253,2418.7047667717657,2358.50155,2190.9899971614072
4,3592.8,2673.0000000000014,2209.4849248535575,2482.110705061551,2672.9999999999955,2209.3744093961286,2673.0000000000023,2209.266866958468,2419.0704473209375,2358.847791884541,2191.064206116592
4,3600,2673.0000000000014,2209.5973040595536,2482.4604624134704,2672.9999999999955,2209.487797136906,2673.0000000000023,2209.3809949127644,2419.435669491465,2359.1937133386036,2191.138575292742
4,3607.2000000000003,2673.0000000000014,2209.7099010288243,2482.8095006691033,2672.9999999999955,2209.600912041451,2673.0000000000023,2209.4943463271607,2419.800444341453,2359.539362932986,2191.2131068376234
4,3614.4,2673.0000000000014,2209.823709995647,2483.157816145707,2672.9999999999955,2209.7142217959636,2673.0000000000023,2209.6071489268807,2420.164745285809,2359.8848226332443,2191.2878022194527
4,3621.6,2673.0000000000014,2209.939258305192,2483.5054581363283,2672.9999999999955,2209.828271921245,2673.0000000000023,2209.7199353107467,2420.5285323373005,2360.2300852020653,2191.3626533700394
4,3628.8,2673.0000000000014,2210.0534682266352,2483.8523863510695,2672.9999999999955,2209.9424039223277,2673.0000000000023,2209.8342887222166,2420.891796808981,2360.5751642262117,2191.4376564692247
4,3636,2673.0000000000014,2210.1666757977605,2484.1985961606183,2672.9999999999955,2210.056333964781,2673.0000000000023,2209.9489632679847,2421.2545699509888,2360.9199475089517,2191.512812129651
4,3643.2000000000003,2673.0000000000014,2210.2792347486234,2484.5441189785597,2672.9999999999955,2210.169902658807,2673.0000000000023,2210.0631455205576,2421.616902540568,2361.2643997867367,2191.5881288644214
4,3650.4,2673.0000000000014,2210.3923388419507,2484.888941500518,2672.9999999999955,2210.283293949097,2673.0000000000023,2210.176543181809,2421.9787781567506,2361.6085762996554,2191.663612172115
4,3657.6,2673.0000000000014,2210.5071609234938,2485.2330552721564,2672.9999999999955,2210.3971962513538,2673.0000000000023,2210.2895760527767,2422.3401620571904,2361.9525974352887,2191.7392642126924
4,3664.8,2673.0000000000014,2210.6241944602607,2485.5764796876106,2672.9999999999955,2210.5123288085047,2673.0000000000023,2210.403022173674,2422.7010363748127,2362.2964351901383,2191.815079195811
4,3672,2673.0000000000014,2210.7409181647095,2485.9192111753555,2672.9999999999955,2210.6281544895965,2673.0000000000023,2210.518391830173,2423.0613914233027,2362.6400691941462,2191.891049106854
4,3679.2000000000003,2673.0000000000014,2210.856695089018,2486.261244070502,2672.9999999999955,2210.7441986074905,2673.0000000000023,2210.634871682566,2423.421273476801,2362.9833883457673,2191.967170640691
4,3686.4,2673.0000000000014,2210.9709843597993,2486.6026026931077,2672.9999999999955,2210.8597700754926,2673.0000000000023,2210.7514997220483,2423.780709055273,2363.3263693502486,2192.0434530872144
4,3693.6,2673.0000000000014,2211.084669650303,2486.9432575401565,2672.9999999999955,2210.9746124352646,2673.0000000000023,2210.8671860221984,2424.139688046117,2363.669099353905,2192.1199023560293
4,3700.8,2673.0000000000014,2211.1996296228776,2487.2832103552914,2672.9999999999955,2211.089470695826,2673.0000000000023,2210.9816288724774,2424.498181,2364.0116772238975,2192.1965108366276
4,3708,2673.0000000000014,2211.3160616571777,2487.6225018361006,2672.9999999999955,2211.204889277741,2673.0000000000023,2211.095984900071,2424.856168796134,2364.354078025379,2192.2732757919416
4,3715.2000000000003,2673.0000000000014,2211.432587152029,2487.9611003081013,2672.9999999999955,2211.3206299785875,2673.0000000000023,2211.211367810535,2425.2136502473372,2364.6962368578916,2192.350194562547
4,3722.4,2673.0000000000014,2211.5489597981073,2488.299005806369,2672.9999999999955,2211.4366839808868,2673.0000000000023,2211.327303659776,2425.570665235545,2365.038090361555,2192.4272619037774
4,3729.6,2673.0000000000014,2211.6641864601465,2488.636242912849,2672.9999999999955,2211.5524427032087,2673.0000000000023,2211.443560945201,2425.9272404098856,2365.3796030756416,2192.504489486877
4,3736.8,2673.0000000000014,2211.778689497907,2488.972794377719,2672.9999999999955,2211.6677353637806,2673.0000000000023,2211.559470376792,2426.283349298282,2365.720873447347,2192.5818870151143
4,3744,2673.0000000000014,2211.8948561832376,2489.3086508697465,2672.9999999999955,2211.7834894750185,2673.0000000000023,2211.6744557302673,2426.6389553224367,2366.0619676283554,2192.6594504248897
4,3751.2000000000003,2673.0000000000014,2212.012905093661,2489.6438374318577,2672.9999999999955,2211.9001600852334,2673.0000000000023,2211.789782687747,2426.994058828806,2366.402868308891,2192.7371772433157
4,3758.4,2673.0000000000014,2212.131974321051,2489.9783489749607,2672.9999999999955,2212.017694,2673.0000000000023,2211.906289,2427.348664,2366.743519543006,2192.815059638479
4,3765.6,2673.0000000000014,2212.2509102938193,2490.3121818754253,2672.9999999999955,2212.1357999759766,2673.0000000000023,2212.0240129320714,2427.702819613234,2367.0838826712734,2192.893087759072
4,3772.8,2673.0000000000014,2212.3674348257277,2490.6453540374814,2672.9999999999955,2212.2533469005393,2673.0000000000023,2212.142654262177,2428.056525432606,2367.4239331192202,2192.971273173377
4,3780,2673.0000000000014,2212.482454307654,2490.97784,2672.9999999999955,2212.3699409654814,2673.0000000000023,2212.260537381107,2428.409762624336,2367.7637499671846,2193.0496252781177
4,3787.2000000000003,2673.0000000000014,2212.5983473609035,2491.3096433311844,2672.9999999999955,2212.4863710299032,2673.0000000000023,2212.3767795521926,2428.7625018108874,2368.1033779375252,2193.128145626299
4,3794.4,2673.0000000000014,2212.716363314706,2491.6408043942974,2672.9999999999955,2212.603318092777,2673.0000000000023,2212.4926293887834,2429.1147477422387,2368.442792457284,2193.2068326648005
4,3801.6,2673.0000000000014,2212.836764727278,2491.971291374235,2672.9999999999955,2212.7214694268623,2673.0000000000023,2212.6090575661733,2429.466516407347,2368.781933846029,2193.285674200749
4,3808.8,2673.0000000000014,2212.9574512451586,2492.3011012153524,2672.9999999999955,2212.8406528676664,2673.0000000000023,2212.7272478278223,2429.8178274986753,2369.120801,2193.3646598403957
4,3816,2673.0000000000014,2213.0753935855373,2492.630254560802,2672.9999999999955,2212.959421966618,2673.0000000000023,2212.8469622037787,2430.1686859362076,2369.4593622170964,2193.4437987448837
4,3823.2000000000003,2673.0000000000014,2213.190804374551,2492.9587376474924,2672.9999999999955,2213.077025,2673.0000000000023,2212.966294906394,2430.5190728998646,2369.7977001511154,2193.523101960651
4,3830.4,2673.0000000000014,2213.305700707498,2493.2865556498973,2672.9999999999955,2213.1939028178476,2673.0000000000023,2213.0840858964784,2430.868961992845,2370.135851470414,2193.602574167938
4,3837.6,2673.0000000000014,2213.423277580641,2493.6137206338667,2672.9999999999955,2213.3109907367134,2673.0000000000023,2213.2007576645965,2431.218372034905,2370.473767071907,2193.682215655539
4,3844.8,2673.0000000000014,2213.5450060598773,2493.9402244391913,2672.9999999999955,2213.429572,2673.0000000000023,2213.3171621810397,2431.567303714859,2370.811402128497,2193.7620116628755
4,3852,2673.0000000000014,2213.667502601678,2494.266065220315,2672.9999999999955,2213.549660655456,2673.0000000000023,2213.4356744638835,2431.9157788584916,2371.148745804895,2193.841954950649
4,3859.2000000000003,2673.0000000000014,2213.7872471782953,2494.591259076243,2672.9999999999955,2213.669788618882,2673.0000000000023,2213.5562502236244,2432.2637878771984,2371.4858096994944,2193.9220560180634
4,3866.4,2673.0000000000014,2213.9043021244556,2494.9157848145665,2672.9999999999955,2213.7890350631633,2673.0000000000023,2213.6769532798744,2432.6113277971695,2371.8226696000393,2194.0023177191233
4,3873.6,2673.0000000000014,2214.0197852308606,2495.239651796693,2672.9999999999955,2213.9072090293503,2673.0000000000023,2213.796441250273,2432.9583860599205,2372.159331462964,2194.0827423412834
4,3880.8,2673.0000000000014,2214.1369764595165,2495.562892011994,2672.9999999999955,2214.0249155730085,2673.0000000000023,2213.914584,2433.3049810386283,2372.4957424943723,2194.163328078246
4,3888,2673.0000000000014,2214.258309,2495.8854721714765,2672.9999999999955,2214.1435886220634,2673.0000000000023,2214.0316840204755,2433.6511080234795,2372.8318526726057,2194.2440639204938
4,3895.2000000000003,2673.0000000000014,2214.3811030604943,2496.2073950438994,2672.9999999999955,2214.2635753727154,2673.0000000000023,2214.149812845072,2433.996777262167,2373.167668978913,2194.324950901865
4,3902.4,2673.0000000000014,2214.502014195779,2496.528678,2672.9999999999955,2214.383889036771,2673.0000000000023,2214.2695542675806,2434.341978440796,2373.5032168820912,2194.406000850509
4,3909.6,2673.0000000000014,2214.620761283356,2496.849306655752,2672.9999999999955,2214.503964187091,2673.0000000000023,2214.3901474400786,2434.6867077051525,2373.8385657986987,2194.4872142858258
4,3916.8,2673.0000000000014,2214.7381987346803,2497.169292293307,2672.9999999999955,2214.6235788904037,2673.0000000000023,2214.5106102487757,2435.030951199489,2374.173708715482,2194.5685937280737
4,3924,2673.0000000000014,2214.8571988921544,2497.4886399194907,2672.9999999999955,2214.743050450613,2673.0000000000023,2214.6305163168054,2435.374735154361,2374.5086077104097,2194.650133458541
4,3931.2000000000003,2673.0000000000014,2214.9800942631387,2497.807337130893,2672.9999999999955,2214.863482595189,2673.0000000000023,2214.7497941771967,2435.7180473050703,2374.843216967253,2194.7318232596003
4,3938.4,2673.0000000000014,2215.1040641951818,2498.1253914908725,2672.9999999999955,2214.9849415772005,2673.0000000000023,2214.869800738904,2436.060907,2375.177536260453,2194.813667899079
4,3945.6,2673.0000000000014,2215.2260750366395,2498.4428183567543,2672.9999999999955,2215.1064875453026,2673.0000000000023,2214.9909492793518,2436.4033015542545,2375.511574235146,2194.8956754164687
4,3952.8,2673.0000000000014,2215.3457885544026,2498.7595929240697,2672.9999999999955,2215.2275731035525,2673.0000000000023,2215.1125645312236,2436.745233958338,2375.845411479212,2194.977840500695
4,3960,2673.0000000000014,2215.463722,2499.0757299260117,2672.9999999999955,2215.3478930203355,2673.0000000000023,2215.233826201755,2437.0866941966196,2376.1790232562134,2195.060167150645
4,3967.2000000000003,2673.0000000000014,2215.582407210652,2499.391254674644,2672.9999999999955,2215.4677660861944,2673.0000000000023,2215.354770788306,2437.4276958818687,2376.5124013483874,2195.1426513045703
4,3974.4,2673.0000000000014,2215.704864121897,2499.706130354054,2672.9999999999955,2215.588337119086,2673.0000000000023,2215.474925086832,2437.768228995379,2376.845516245542,2195.225284321623
4,3981.6,2673.0000000000014,2215.8285928589194,2500.0203684731428,2672.9999999999955,2215.7098443674213,2673.0000000000023,2215.595158,2438.108305458727,2377.178327009827,2195.3080742125567
4,3988.8,2673.0000000000014,2215.951182266621,2500.3339895934205,2672.9999999999955,2215.831673315396,2673.0000000000023,2215.716347928583,2438.4479271162427,2377.510873380646,2195.391031668361
4,3996,2673.0000000000014,2216.072419,2500.6469690156778,2672.9999999999955,2215.953548454538,2673.0000000000023,2215.8380601901736,2438.7870901932883,2377.8431939946972,2195.474151147495
4,4003.2000000000003,2673.0000000000014,2216.192302875214,2500.959321064831,2672.9999999999955,2216.0752018838903,2673.0000000000023,2215.960068274425,2439.1257765573064,2378.175278,2195.5574354588575
4,4010.4,2673.0000000000014,2216.313204239535,2501.271053673732,2672.9999999999955,2216.1968742237314,2673.0000000000023,2216.082318,2439.4639978201017,2378.507128,2195.640876578073
4,4017.6,2673.0000000000014,2216.437274622824,2501.582152725602,2672.9999999999955,2216.319256,2673.0000000000023,2216.2043910839966,2439.801749021993,2378.8387014657887,2195.7244678366715
4,4024.8,2673.0000000000014,2216.5617057401573,2501.892628730171,2672.9999999999955,2216.4422417937594,2673.0000000000023,2216.326667,2440.1390508806016,2379.169974091955,2195.808213037541
4,4032,2673.0000000000014,2216.684370800245,2502.2024933373577,2672.9999999999955,2216.5649844297564,2673.0000000000023,2216.449570734361,2440.475903372055,2379.5009688311347,2195.8921168239117
4,4039.2000000000003,2673.0000000000014,2216.805458131527,2502.511715739126,2672.9999999999955,2216.6871491439874,2673.0000000000023,2216.572092249015,2440.8123058384754,2379.8317196520097,2195.9761751936667
4,4046.4,2673.0000000000014,2216.9249237153776,2502.8203156531386,2672.9999999999955,2216.8085778774066,2673.0000000000023,2216.694269,2441.148237981458,2380.162252,2196.060395287005
4,4053.6,2673.0000000000014,2217.046306835455,2503.1283240138437,2672.9999999999955,2216.930042338363,2673.0000000000023,2216.815752217221,2441.4836998153237,2380.492577671793,2196.1447745187766
4,4060.8,2673.0000000000014,2217.171622278254,2503.435701332975,2672.9999999999955,2217.052725,2673.0000000000023,2216.9369356205857,2441.8186986816704,2380.822656674742,2196.2293097991337
4,4068,2673.0000000000014,2217.2980795605836,2503.7424575492696,2672.9999999999955,2217.176729057842,2673.0000000000023,2217.059191375624,2442.1532491118833,2381.1524050220237,2196.3140062916045
4,4075.2000000000003,2673.0000000000014,2217.4234724010284,2504.0486067346606,2672.9999999999955,2217.3012970118184,2673.0000000000023,2217.1830559992013,2442.4873527851164,2381.4818451927354,2196.3988632095434
4,4082.4,2673.0000000000014,2217.5462331207523,2504.3541295827577,2672.9999999999955,2217.4255215366447,2673.0000000000023,2217.3080952211744,2442.8210168796086,2381.8110227387856,2196.483878431514
4,4089.6,2673.0000000000014,2217.6669159316134,2504.6590478480475,2672.9999999999955,2217.5488681137313,2673.0000000000023,2217.4330738612225,2443.1542037064887,2382.1399985553026,2196.5690561089673
4,4096.8,2673.0000000000014,2217.7894520862046,2504.963363287497,2672.9999999999955,2217.671878024155,2673.0000000000023,2217.5567970788106,2443.4869249994863,2382.468812446667,2196.654391604511
4,4104,2673.0000000000014,2217.9156586461886,2505.2670611397607,2672.9999999999955,2217.795736093247,2673.0000000000023,2217.679281518263,2443.8191804973985,2382.797355067625,2196.739880664152
4,4111.2,2673.0000000000014,2218.042761523667,2505.5701450703627,2672.9999999999955,2217.920570722261,2673.0000000000023,2217.802333825704,2444.150992176672,2383.1255558631115,2196.825527183412
4,4118.400000000001,2673.0000000000014,2218.168720144575,2505.872631836698,2672.9999999999955,2218.0457242535354,2673.0000000000023,2217.926620879252,2444.482359847413,2383.4533875893762,2196.911329241585
4,4125.6,2673.0000000000014,2218.2914129680066,2506.174499688589,2672.9999999999955,2218.170236299579,2673.0000000000023,2218.0521631037113,2444.813292476454,2383.780967846341,2196.9972844233853
4,4132.8,2673.0000000000014,2218.4117863532842,2506.4757674030793,2672.9999999999955,2218.2936189847583,2673.0000000000023,2218.177581623789,2445.143748986331,2384.108397,2197.0833963021423
