% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full_gridindep.mph
% Version,COMSOL 6.0.0.405
% Date,"Dec 20 2024, 15:22"
% Table,Accumulated Probe Table 25 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
1,1,2412,2173,2399.5750163938546,2470.6660070227526,2292.955850544281,2564.416775411983,1.223849055257924
1,1,2448,2173,2397.9645232537673,2468.3621575577936,2291.9113759817797,2562.466857514079,1.2238490552579242
1,1,2484,2173,2396.363863166319,2466.0746964757227,2290.8756557838065,2560.5202383863843,1.2238490552579262
1,1,2520,2173,2394.7729878188243,2463.803523618089,2289.8486232388773,2558.5770071264624,1.2238490552579258
1,1,2556,2173,2393.1918539826042,2461.5485391742345,2288.8302234626685,2556.6372510789083,1.2238490552579244
1,1,2592,2173,2391.620381354635,2459.3096442675987,2287.820369837371,2554.7010558676916,1.2238490552579262
1,1,2628,2173,2390.058585834122,2457.0867399812255,2286.819007109827,2552.7685054369094,1.223849055257926
1,1,2664,2173,2388.506436401595,2454.8797276594364,2285.826055114201,2550.839682088827,1.2238490552579249
1,1,2700,2173,2386.963813177211,2452.6885095564407,2284.841452833516,2548.9146665131134,1.2238490552579258
1,1,2736,2173,2385.430698644959,2450.512988428096,2283.8651305801764,2546.993537811627,1.2238490552579262
1,1,2772,2173,2383.9071093988705,2448.353066917026,2282.8970399794016,2545.0763735215596,1.223849055257926
1,1,2808,2173,2382.392995921832,2446.2086480732933,2281.9370942183255,2543.1632496324637,1.2238490552579242
1,1,2844,2173,2380.888231032306,2444.0796360009867,2280.9852293278727,2541.254240600023,1.2238490552579253
1,1,2880,2173,2379.3928698726713,2441.9659346470976,2280.041397421835,2539.34941936754,1.2238490552579249
1,1,2916,2173,2377.9068378013008,2439.867448521046,2279.1055152582862,2537.448857394794,1.223849055257926
1,1,2952,2173,2376.430113289953,2437.784082407889,2278.177529299176,2535.552624682975,1.2238490552579238
1,1,2988,2173,2374.9626214414016,2435.7157416918894,2277.2573702578097,2533.6607897934937,1.2238490552579244
1,1,3024,2173,2373.5043141616397,2433.6623323660606,2276.344977982048,2531.7734198700464,1.2238490552579255
1,1,3060,2173,2372.0551751526955,2431.623760641419,2275.440295923485,2529.8905806616754,1.2238490552579238
1,1,3096,2173,2370.6151485194464,2429.5999332609963,2274.543252983025,2528.0123365360305,1.2238490552579249
